numMySuit,numAtLeastOppSuit,numTargetHit,numTotal,probability
0,0,111147,111147,1.0
0,1,109852,111147,0.9883487633494381
0,2,101085,111147,0.909471240789225
0,3,76818,111147,0.691138762179816
0,4,43231,111147,0.38895336806211595
0,5,16765,111147,0.15083627988159826
0,6,4022,111147,0.03618631182128173
0,7,608,111147,0.005470233114703951
0,8,54,111147,0.0004858430726875219
0,9,2,111147,1.7994187877315628e-05
0,10,0,111147,0.0
1,0,497790,497790,1.0
1,1,488976,497790,0.9822937383233894
1,2,435753,497790,0.8753751581992406
1,3,309475,497790,0.6216979047389461
1,4,157178,497790,0.31575162216999136
1,5,52931,497790,0.10633198738423834
1,6,11010,497790,0.02211776050141626
1,7,1355,497790,0.002722031378693827
1,8,85,497790,0.00017075473593282308
1,9,4,497790,8.035516985074027e-06
1,10,0,497790,0.0
2,0,896232,896232,1.0
2,1,872248,896232,0.9732390720259932
2,2,746512,896232,0.8329450410161655
2,3,489063,896232,0.5456879468708995
2,4,220487,896232,0.24601554061894687
2,5,63665,896232,0.07103629417382999
2,6,11070,896232,0.012351712503012613
2,7,1082,896232,0.0012072766872863276
2,8,58,896232,6.471538619464603e-05
2,9,2,896232,2.2315650411946906e-06
2,10,0,896232,0.0
3,0,846624,846624,1.0
3,1,813331,846624,0.9606755773519295
3,2,661315,846624,0.7811200721926145
3,3,392882,846624,0.46405724382961033
3,4,154171,846624,0.18210090902218695
3,5,37476,846624,0.044265222814378044
3,6,5397,846624,0.006374730695090146
3,7,422,846624,0.0004984503156064558
3,8,9,846624,1.0630456967910194e-05
3,9,0,846624,0.0
3,10,0,846624,0.0
4,0,463081,463081,1.0
4,1,436529,463081,0.9426622988202927
4,2,331762,463081,0.7164232607254455
4,3,175423,463081,0.37881709679300163
4,4,58903,463081,0.12719804958527775
4,5,11699,463081,0.025263398843830775
4,6,1316,463081,0.002841835445634781
4,7,68,463081,0.0001468425610206422
4,8,0,463081,0.0
4,9,0,463081,0.0
5,0,151939,151939,1.0
5,1,139430,151939,0.9176709074036291
5,2,97751,151939,0.6433568734821211
5,3,45076,151939,0.29667169061268006
5,4,12592,151939,0.08287536445547226
5,5,1928,151939,0.01268930294394461
5,6,179,151939,0.0011781043708330317
5,7,9,151939,5.9234297974845165e-05
5,8,0,151939,0.0
6,0,29598,29598,1.0
6,1,26234,29598,0.886343671869721
6,2,16687,29598,0.563788093790121
6,3,6349,29598,0.21450773700925738
6,4,1426,29598,0.04817893100885195
6,5,158,29598,0.005338198526927495
6,6,9,29598,0.0003040745996351105
6,7,0,29598,0.0
7,0,3362,3362,1.0
7,1,2807,3362,0.8349196906603212
7,2,1533,3362,0.45597858417608567
7,3,489,3362,0.14544913741820345
7,4,80,3362,0.02379535990481856
7,5,4,3362,0.001189767995240928
7,6,0,3362,0.0
8,0,224,224,1.0
8,1,171,224,0.7633928571428571
8,2,67,224,0.29910714285714285
8,3,12,224,0.05357142857142857
8,4,2,224,0.008928571428571428
8,5,0,224,0.0
9,0,3,3,1.0
9,1,2,3,0.6666666666666666
9,2,1,3,0.3333333333333333
9,3,0,3,0.0
9,4,0,3,0.0
