numMySuit,numAtLeastOppSuit,numTargetHit,numTotal,probability
0,0,230820,230820,1.0
0,1,212192,230820,0.9192964214539467
0,2,134864,230820,0.5842821245992549
0,3,39538,230820,0.1712936487306126
0,4,3509,230820,0.015202322155792392
0,5,71,230820,0.00030759899488779136
0,6,0,230820,0.0
1,0,773453,773453,1.0
1,1,690177,773453,0.892332177908677
1,2,391420,773453,0.5060682420263416
1,3,90536,773453,0.11705430064916679
1,4,5522,773453,0.007139412478844869
1,5,67,773453,8.662452663574904e-05
1,6,0,773453,0.0
2,0,1013359,1013359,1.0
2,1,868597,1013359,0.8571463814896794
2,2,427568,1013359,0.4219314181844736
2,3,75287,1013359,0.07429449977747274
2,4,3141,1013359,0.0030995925432151885
2,5,12,1013359,1.184180532269413e-05
3,0,676519,676519,1.0
3,1,549853,676519,0.8127680079938627
3,2,227221,676519,0.33586787658587564
3,3,28870,676519,0.04267433730612148
3,4,688,676519,0.0010169706985317486
3,5,0,676519,0.0
4,0,248232,248232,1.0
4,1,188072,248232,0.7576460730284572
4,2,62845,248232,0.2531704212188598
4,3,5418,248232,0.021826355989558156
4,4,56,248232,0.00022559541074478712
5,0,51572,51572,1.0
5,1,35781,51572,0.6938067168230823
5,2,9215,51572,0.17868223066780423
5,3,475,51572,0.009210424261227023
5,4,1,51572,1.93903668657411e-05
6,0,5758,5758,1.0
6,1,3543,5758,0.6153178186870442
6,2,686,5758,0.11913858978812088
6,3,17,5758,0.002952414032650226
7,0,283,283,1.0
7,1,156,283,0.5512367491166078
7,2,19,283,0.06713780918727916
7,3,0,283,0.0
8,0,4,4,1.0
8,1,0,4,0.0
8,2,0,4,0.0
