numMySuit,numAtLeastOppSuit,numTargetHit,numTotal,probability
0,0,641530,641530,1.0
0,1,279808,641530,0.43615731142736897
0,2,9560,641530,0.01490187520458903
0,3,1,641530,1.5587735569653796e-06
1,0,1225887,1225887,1.0
1,1,449860,1225887,0.3669669390408741
1,2,8744,1225887,0.007132794458216785
1,3,0,1225887,0.0
2,0,839767,839767,1.0
2,1,250466,839767,0.298256540206986
2,2,2499,839767,0.002975825437293916
3,0,256542,256542,1.0
3,1,59420,256542,0.23161899416080017
3,2,265,256542,0.0010329692603940096
4,0,34663,34663,1.0
4,1,5805,34663,0.16746963621152236
4,2,14,34663,0.00040388887286155266
5,0,1611,1611,1.0
5,1,195,1611,0.12104283054003724
5,2,0,1611,0.0
