numMySuit,numAtLeastOppSuit,numTargetHit,numTotal,probability
0,0,459895,459895,1.0
0,1,361081,459895,0.7851379119146762
0,2,136330,459895,0.29643723023733676
0,3,15761,459895,0.034270866175974954
0,4,410,459895,0.0008915078441818241
0,5,1,459895,2.1744093760532297e-06
0,6,0,459895,0.0
1,0,1086793,1086793,1.0
1,1,804735,1086793,0.740467595945134
1,2,258525,1086793,0.23787878648463875
1,3,22562,1086793,0.020760163158945633
1,4,363,1086793,0.0003340102485017846
1,5,0,1086793,0.0
1,6,0,1086793,0.0
2,0,959480,959480,1.0
2,1,661654,959480,0.6895964480760411
2,2,176703,959480,0.1841653812481761
2,3,11589,959480,0.012078417476132905
2,4,124,959480,0.00012923666986284238
2,5,0,959480,0.0
3,0,401732,401732,1.0
3,1,252947,401732,0.6296411538040285
3,2,54367,401732,0.135331514542033
3,3,2438,401732,0.006068722431870003
3,4,12,401732,2.987066004201806e-05
3,5,0,401732,0.0
4,0,83527,83527,1.0
4,1,46985,83527,0.5625127204377027
4,2,7754,83527,0.09283225783279658
4,3,250,83527,0.002993044165359704
4,4,0,83527,0.0
5,0,8307,8307,1.0
5,1,4115,8307,0.4953653545202841
5,2,498,8307,0.05994944023113037
5,3,15,8307,0.0018057060310581437
5,4,0,8307,0.0
6,0,266,266,1.0
6,1,115,266,0.4323308270676692
6,2,12,266,0.045112781954887216
6,3,1,266,0.0037593984962406013
