numMySuit,numAtLeastOppSuit,numTargetHit,numTotal,probability
0,0,327115,327115,1.0
0,1,304605,327115,0.9311862800544151
0,2,223101,327115,0.6820261987374471
0,3,109791,327115,0.335634257065558
0,4,32810,327115,0.10030111734405331
0,5,5435,327115,0.01661495192822096
0,6,432,327115,0.0013206364734114915
0,7,12,327115,3.6684346483652536e-05
1,0,929671,929671,1.0
1,1,848260,929671,0.9124303113682152
1,2,583842,929671,0.6280092634921386
1,3,261805,929671,0.2816103761438186
1,4,69657,929671,0.0749265062586657
1,5,10233,929671,0.011007119722998782
1,6,757,929671,0.0008142665523609965
1,7,20,929671,2.1512986852338085e-05
2,0,1014683,1014683,1.0
2,1,901368,1014683,0.8883247280185043
2,2,578891,1014683,0.5705141408696115
2,3,233030,1014683,0.2296579325759868
2,4,54980,1014683,0.05418441030351351
2,5,6947,1014683,0.006846473233512338
2,6,432,1014683,0.00042574873137718873
2,7,12,1014683,1.1826353649366354e-05
3,0,547291,547291,1.0
3,1,470551,547291,0.8597820903321999
3,2,277637,547291,0.5072931950278736
3,3,99338,547291,0.1815085576046381
3,4,20187,547291,0.03688531329767893
3,5,2096,547291,0.0038297724610856015
3,6,107,547291,0.0001955084223932058
3,7,3,547291,5.481544553080537e-06
4,0,155831,155831,1.0
4,1,128853,155831,0.8268765521622784
4,2,69331,155831,0.444911474610315
4,3,21699,155831,0.13924700476798582
4,4,3675,155831,0.023583240818579102
4,5,301,155831,0.0019315797241883836
4,6,17,155831,0.00010909254256213462
4,7,1,155831,6.417208386007919e-06
5,0,23754,23754,1.0
5,1,18580,23754,0.7821840532120906
5,2,9018,23754,0.3796413235665572
5,3,2337,23754,0.09838343015913109
5,4,315,23754,0.013260924475877747
5,5,24,23754,0.0010103561505430665
5,6,1,23754,4.209817293929443e-05
5,7,0,23754,0.0
6,0,1612,1612,1.0
6,1,1168,1612,0.7245657568238213
6,2,482,1612,0.2990074441687345
6,3,113,1612,0.07009925558312655
6,4,14,1612,0.008684863523573201
6,5,1,1612,0.0006203473945409429
6,6,0,1612,0.0
6,7,0,1612,0.0
7,0,43,43,1.0
7,1,33,43,0.7674418604651163
7,2,13,43,0.3023255813953488
7,3,4,43,0.09302325581395349
7,4,0,43,0.0
7,5,0,43,0.0
7,6,0,43,0.0
