numMySuit,numAtLeastOppSuit,numTargetHit,numTotal,probability
0,0,49331,49331,1.0
0,1,48469,49331,0.9825262005635401
0,2,43102,49331,0.8737305142810808
0,3,30513,49331,0.6185360118383978
0,4,15515,49331,0.3145081186272324
0,5,5197,49331,0.10534957734487442
0,6,1079,49331,0.021872656139141716
0,7,123,49331,0.002493361172487888
0,8,10,49331,0.00020271229044616974
0,9,0,49331,0.0
0,10,0,49331,0.0
1,0,198367,198367,1.0
1,1,193053,198367,0.973211270019711
1,2,165054,198367,0.8320638009346313
1,3,108258,198367,0.5457460162224563
1,4,48964,198367,0.2468354111318919
1,5,14098,198367,0.0710702889089415
1,6,2518,198367,0.012693643599993951
1,7,262,198367,0.001320784203017639
1,8,22,198367,0.00011090554376483991
1,9,1,198367,5.041161080219996e-06
1,10,0,198367,0.0
2,0,318438,318438,1.0
2,1,305822,318438,0.9603816127472223
2,2,248536,318438,0.7804847411427028
2,3,147902,318438,0.4644608997669876
2,4,58208,318438,0.18279225469322127
2,5,14258,318438,0.04477480702679956
2,6,2116,318438,0.006644935591857756
2,7,161,318438,0.000505592925467438
2,8,6,318438,1.8841972377668495e-05
2,9,0,318438,0.0
2,10,0,318438,0.0
3,0,265371,265371,1.0
3,1,249917,265371,0.9417645485000244
3,2,190590,265371,0.7182020642798196
3,3,100729,265371,0.37957802472764546
3,4,33856,265371,0.12757987873580762
3,5,6873,265371,0.025899589631120205
3,6,774,265371,0.0029166713770532576
3,7,47,265371,0.0001771105358158955
3,8,2,265371,7.536618545357255e-06
3,9,0,265371,0.0
4,0,126139,126139,1.0
4,1,115664,126139,0.9169566906349345
4,2,80872,126139,0.6411339871094586
4,3,37267,126139,0.29544391504609996
4,4,10297,126139,0.0816321676880267
4,5,1604,126139,0.01271613061781051
4,6,123,126139,0.0009751147543582873
4,7,6,126139,4.756657338333109e-05
4,8,0,126139,0.0
5,0,35759,35759,1.0
5,1,31689,35759,0.8861824995106127
5,2,20113,35759,0.5624598003299869
5,3,7842,35759,0.21930143460387594
5,4,1768,35759,0.04944209849268716
5,5,200,35759,0.005592997567046058
5,6,10,35759,0.0002796498783523029
5,7,0,35759,0.0
6,0,5988,5988,1.0
6,1,5019,5988,0.8381763527054108
6,2,2711,5988,0.4527388109552438
6,3,820,5988,0.13694054776219106
6,4,146,5988,0.024382097528390115
6,5,7,5988,0.001169004676018704
6,6,1,5988,0.00016700066800267202
7,0,577,577,1.0
7,1,447,577,0.7746967071057193
7,2,194,577,0.3362218370883882
7,3,41,577,0.07105719237435008
7,4,1,577,0.0017331022530329288
7,5,0,577,0.0
8,0,30,30,1.0
8,1,23,30,0.7666666666666667
8,2,8,30,0.26666666666666666
8,3,2,30,0.06666666666666667
8,4,0,30,0.0
