gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer,aggressiveness
0,0,10,1000,1.3,True,1000,True,0,5,6,3,aggressive
0,1,10,1000,1.3,False,0,True,0,1,0,3,normal
0,2,10,1000,1.3,False,0,True,0,1,2,3,normal
0,3,10,1000,1.3,False,0,True,0,3,1,3,normal
1,0,10,1000,1.3,True,1000,True,0,3,4,1,aggressive
1,1,10,1000,1.3,False,0,True,0,1,0,1,normal
1,2,10,1000,1.3,False,0,True,0,3,2,1,normal
1,3,10,1000,1.3,False,0,True,0,3,5,1,normal
2,0,10,1000,1.3,True,1000,True,0,0,2,0,aggressive
2,1,10,1000,1.3,False,0,True,0,5,3,0,normal
2,2,10,1000,1.3,False,0,True,0,4,3,0,normal
2,3,10,1000,1.3,False,0,True,11,1,1,0,normal
3,0,10,1000,1.3,True,1000,True,0,2,3,1,aggressive
3,1,10,1000,1.3,False,0,True,0,1,2,1,normal
3,2,10,1000,1.3,False,0,True,0,4,1,1,normal
3,3,10,1000,1.3,False,0,True,13,3,3,1,normal
4,0,10,1000,1.3,True,1000,True,14,4,4,1,aggressive
4,1,10,1000,1.3,False,0,True,0,0,1,1,normal
4,2,10,1000,1.3,False,0,True,14,4,4,1,normal
4,3,10,1000,1.3,False,0,True,12,2,2,1,normal
5,0,10,1000,1.3,True,1000,True,12,2,2,2,aggressive
5,1,10,1000,1.3,False,0,True,0,3,2,2,normal
5,2,10,1000,1.3,False,0,True,11,1,1,2,normal
5,3,10,1000,1.3,False,0,True,14,4,4,2,normal
6,0,10,1000,1.3,True,1000,True,0,2,3,0,aggressive
6,1,10,1000,1.3,False,0,True,0,2,3,0,normal
6,2,10,1000,1.3,False,0,True,0,3,2,0,normal
6,3,10,1000,1.3,False,0,True,13,3,3,0,normal
7,0,10,1000,1.3,True,1000,True,0,2,4,2,aggressive
7,1,10,1000,1.3,False,0,True,0,4,5,2,normal
7,2,10,1000,1.3,False,0,True,0,2,1,2,normal
7,3,10,1000,1.3,False,0,True,0,2,1,2,normal
8,0,10,1000,1.3,True,1000,True,11,1,1,1,aggressive
8,1,10,1000,1.3,False,0,True,0,1,0,1,normal
8,2,10,1000,1.3,False,0,True,0,2,3,1,normal
8,3,10,1000,1.3,False,0,True,0,6,4,1,normal
9,0,10,1000,1.3,True,1000,True,16,6,6,3,aggressive
9,1,10,1000,1.3,False,0,True,12,2,2,3,normal
9,2,10,1000,1.3,False,0,True,10,0,0,3,normal
9,3,10,1000,1.3,False,0,True,0,2,1,3,normal
10,0,10,1000,1.3,True,1000,True,0,4,5,0,aggressive
10,1,10,1000,1.3,False,0,True,0,1,3,0,normal
10,2,10,1000,1.3,False,0,True,0,4,3,0,normal
