winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,169,133,118,135,2,"[0, 14, 13, 13]","[0, 11, 12, 15]","[14, 0, 11, 11]","[0, 11, 10, 14]","[0, 0, 0, 0]","[11, 11, 13, 0]","[11, 10, 11, 0]","[10, 0, 0, 10]","[10, 10, 10, 0]","[10, 11, 10, 0]","[10, 10, 10, 0]","[0, 11, 11, 11]","[10, 12, 11, 0]","[0, 0, 11, 11]","[10, 12, 0, 0]","[12, 10, 0, 10]","[15, 10, 0, 12]","[0, 13, 0, 0]","[12, 13, 0, 11]"
2,107,142,121,75,3,"[0, 14, 11, 0]","[0, 12, 12, 11]","[0, 0, 0, 13]","[0, 11, 0, 0]","[0, 0, 12, 0]","[0, 0, 11, 11]","[0, 10, 0, 11]","[0, 11, 0, 10]","[10, 0, 10, 10]","[0, 11, 10, 10]","[11, 0, 10, 11]","[10, 0, 10, 10]","[0, 0, 10, 0]","[11, 0, 0, 0]","[0, 13, 11, 11]","[11, 12, 11, 0]","[11, 13, 0, 0]","[11, 0, 13, 0]","[0, 0, 11, 13]"
3,94,80,130,120,0,"[11, 0, 15, 14]","[11, 11, 0, 14]","[0, 0, 0, 0]","[12, 0, 0, 11]","[0, 0, 0, 13]","[0, 10, 0, 11]","[10, 0, 13, 11]","[10, 11, 0, 10]","[10, 0, 11, 10]","[10, 10, 10, 0]","[11, 10, 0, 11]","[0, 11, 10, 0]","[13, 10, 11, 0]","[11, 0, 0, 0]","[0, 11, 10, 0]","[0, 0, 0, 12]","[11, 0, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 13]"
2,89,137,125,109,1,"[15, 11, 0, 13]","[0, 12, 11, 12]","[11, 0, 0, 15]","[0, 0, 11, 10]","[10, 0, 0, 0]","[0, 10, 0, 0]","[10, 0, 10, 13]","[0, 10, 10, 10]","[10, 0, 11, 11]","[10, 0, 10, 10]","[10, 10, 12, 0]","[11, 0, 10, 11]","[0, 0, 0, 10]","[0, 13, 12, 10]","[0, 0, 11, 0]","[10, 0, 0, 0]","[0, 11, 0, 0]","[0, 0, 16, 0]","[12, 12, 13, 0]"
3,99,76,117,95,2,"[0, 16, 0, 0]","[13, 0, 0, 0]","[0, 0, 11, 11]","[0, 0, 0, 13]","[10, 12, 12, 0]","[11, 0, 11, 13]","[10, 10, 0, 0]","[0, 11, 10, 12]","[10, 10, 0, 11]","[10, 10, 10, 0]","[0, 0, 0, 10]","[11, 10, 0, 11]","[10, 10, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 11]","[10, 0, 11, 15]","[0, 0, 11, 0]","[0, 0, 0, 0]","[0, 0, 0, 10]"
3,143,104,149,99,3,"[0, 0, 14, 14]","[0, 12, 0, 0]","[0, 13, 13, 10]","[0, 12, 0, 12]","[13, 10, 0, 0]","[10, 0, 11, 11]","[11, 0, 11, 12]","[0, 10, 0, 0]","[0, 10, 11, 11]","[0, 10, 11, 10]","[11, 10, 0, 10]","[11, 11, 0, 11]","[10, 11, 0, 0]","[0, 0, 10, 0]","[10, 11, 0, 13]","[11, 11, 0, 13]","[0, 0, 12, 0]","[0, 0, 11, 12]","[12, 12, 0, 10]"
0,139,152,144,175,0,"[10, 15, 0, 11]","[10, 0, 14, 0]","[11, 11, 0, 13]","[12, 14, 0, 10]","[0, 12, 12, 11]","[11, 0, 12, 11]","[10, 0, 14, 0]","[10, 10, 10, 0]","[0, 11, 10, 11]","[11, 0, 10, 10]","[11, 0, 11, 10]","[11, 10, 0, 10]","[11, 11, 10, 0]","[0, 12, 10, 12]","[11, 11, 14, 0]","[12, 11, 0, 11]","[12, 0, 12, 0]","[11, 0, 13, 12]","[11, 11, 0, 12]"
2,123,147,116,114,1,"[13, 14, 11, 0]","[0, 0, 10, 13]","[11, 12, 0, 10]","[0, 0, 14, 0]","[0, 0, 11, 11]","[0, 11, 11, 0]","[10, 0, 11, 12]","[10, 0, 0, 0]","[0, 0, 10, 0]","[10, 10, 0, 11]","[0, 10, 10, 0]","[10, 10, 0, 12]","[12, 10, 0, 11]","[10, 13, 10, 0]","[0, 11, 11, 11]","[15, 10, 0, 0]","[13, 0, 13, 11]","[0, 12, 13, 14]","[0, 0, 12, 0]"
3,117,100,123,107,2,"[0, 0, 12, 0]","[11, 0, 0, 0]","[12, 0, 0, 0]","[0, 10, 11, 11]","[0, 13, 0, 0]","[0, 13, 11, 11]","[0, 0, 0, 11]","[0, 0, 10, 0]","[10, 10, 0, 11]","[10, 10, 0, 10]","[10, 0, 10, 0]","[11, 10, 0, 11]","[11, 0, 10, 10]","[10, 0, 0, 11]","[0, 11, 13, 11]","[0, 14, 11, 11]","[10, 13, 0, 0]","[0, 13, 0, 0]","[12, 0, 12, 15]"
3,124,101,163,137,3,"[13, 12, 0, 12]","[12, 0, 0, 11]","[12, 0, 13, 11]","[11, 10, 0, 14]","[0, 12, 12, 10]","[0, 0, 0, 12]","[0, 0, 0, 11]","[10, 11, 0, 11]","[11, 10, 11, 0]","[0, 11, 10, 10]","[11, 0, 10, 10]","[11, 10, 11, 0]","[0, 11, 11, 11]","[0, 0, 11, 0]","[10, 0, 0, 12]","[0, 14, 0, 0]","[10, 12, 0, 15]","[14, 11, 12, 0]","[12, 0, 0, 13]"
3,112,139,161,113,0,"[14, 0, 12, 0]","[11, 0, 11, 14]","[14, 0, 10, 13]","[0, 13, 11, 13]","[11, 12, 10, 0]","[0, 0, 12, 0]","[12, 0, 12, 10]","[10, 10, 0, 13]","[10, 10, 0, 10]","[10, 0, 11, 10]","[0, 10, 10, 10]","[0, 0, 0, 0]","[0, 12, 0, 10]","[10, 10, 14, 0]","[11, 11, 0, 13]","[0, 0, 0, 11]","[0, 11, 12, 13]","[0, 13, 14, 10]","[0, 0, 0, 11]"
