card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AD,veryhigh,False,2,2,3,2,1,9
QS,high,True,1,1,3,2,1,8
5D,low,False,2,2,3,3,3,10
AS,veryhigh,False,3,1,0,1,2,3
2S,low,False,2,0,0,1,2,2
KS,veryhigh,True,5,4,5,0,0,10
4S,low,True,4,3,5,0,0,9
8D,mediumHigh,False,1,2,3,-1,-1,4
AC,veryhigh,False,3,4,3,1,1,10
TD,high,True,3,3,3,1,1,9
QS,high,False,3,2,3,0,1,7
9D,mediumHigh,True,2,1,3,0,1,6
7C,mediumlow,False,2,0,3,0,1,5
5D,low,False,5,0,4,4,4,10
6S,mediumlow,True,3,2,3,2,2,10
2D,low,False,3,1,2,1,2,7
QS,high,True,1,0,0,0,2,3
3D,low,False,2,-1,0,0,2,2
AD,veryhigh,False,3,2,3,2,4,10
6H,mediumlow,False,3,1,3,2,4,9
3S,low,False,3,0,2,1,3,5
KC,veryhigh,False,4,2,4,2,1,10
2C,low,False,3,1,4,2,1,9
4D,low,False,1,4,1,2,2,10
AH,veryhigh,False,2,3,0,2,1,7
6S,mediumlow,True,2,2,0,2,1,6
AS,veryhigh,True,1,1,0,1,1,4
7H,mediumlow,False,1,0,0,1,1,3
4H,low,True,3,1,5,2,1,10
8S,mediumHigh,False,1,0,1,0,1,3
4S,low,True,5,4,1,1,3,10
6S,mediumlow,True,4,3,1,1,3,9
4D,low,False,1,2,1,0,1,5
AS,veryhigh,False,3,3,2,2,2,10
AC,veryhigh,True,2,2,2,2,2,9
4S,low,False,2,1,2,2,2,8
3H,low,False,3,0,2,1,2,6
6D,mediumlow,False,2,-1,0,1,2,3
AH,veryhigh,False,3,5,2,1,0,10
AD,veryhigh,False,3,4,2,1,0,9
2D,low,False,2,3,2,1,0,8
TC,high,True,2,2,0,0,0,4
9D,mediumHigh,False,1,1,0,-1,0,2
2C,low,False,3,5,1,3,0,10
6C,mediumlow,False,1,4,0,2,-1,6
9H,mediumHigh,False,1,3,-1,2,-1,4
QS,high,True,2,2,-1,1,-1,2
4C,low,False,2,1,3,2,5,10
8H,mediumHigh,True,2,0,1,1,3,4
KC,veryhigh,True,4,5,2,1,3,10
KS,veryhigh,False,4,4,2,1,3,9
2S,low,False,3,3,2,1,3,8
2C,low,True,3,2,1,1,0,3
4H,low,True,3,2,3,5,1,10
7D,mediumlow,False,3,1,2,4,-1,5
5D,low,False,2,0,1,4,-1,3
QD,high,False,1,-1,1,4,-1,2
5C,low,False,4,2,3,3,3,10
KS,veryhigh,False,2,1,2,3,-1,4
3S,low,False,1,0,2,3,-1,3
KC,veryhigh,False,4,4,4,0,1,10
8H,mediumHigh,False,2,3,4,0,1,9
KD,veryhigh,True,3,2,4,0,0,7
9H,mediumHigh,False,1,1,4,0,0,6
3C,low,True,3,2,4,2,0,10
TD,high,False,2,1,3,2,0,8
7S,mediumlow,False,2,0,1,1,0,4
8C,mediumHigh,True,2,1,2,5,1,10
6D,mediumlow,False,1,0,0,2,0,3
8S,mediumHigh,False,3,1,5,1,2,10
2H,low,False,4,1,5,4,1,10
AS,veryhigh,False,2,2,3,2,5,10
5C,low,False,3,1,3,2,5,9
2H,low,False,2,0,1,1,3,3
3S,low,False,5,3,3,0,6,10
TS,high,False,4,2,2,0,5,7
8S,mediumHigh,False,2,1,1,0,2,2
8S,mediumHigh,False,3,1,4,4,0,10
QD,high,False,1,0,2,0,0,3
KH,veryhigh,False,3,3,3,2,1,10
9D,mediumHigh,True,4,2,3,2,1,9
TS,high,False,1,4,2,2,3,10
KH,veryhigh,False,1,3,1,1,1,5
3D,low,True,3,2,1,1,1,4
AC,veryhigh,False,3,3,4,1,1,10
2H,low,False,1,2,4,1,1,9
8D,mediumHigh,False,1,1,2,0,1,5
6C,mediumlow,False,1,0,1,0,1,3
KS,veryhigh,True,2,2,3,5,1,10
9S,mediumHigh,True,1,1,3,5,1,9
8H,mediumHigh,False,2,0,3,2,1,5
JC,high,False,2,-1,3,2,-1,2
3S,low,False,4,3,1,3,2,10
JD,high,True,2,2,1,3,1,8
9H,mediumHigh,False,1,1,1,3,1,7
QC,high,False,1,0,1,2,1,5
QS,high,False,3,-1,1,2,1,4
TS,high,False,2,-2,1,2,1,3
AC,veryhigh,False,4,2,3,2,2,10
QS,high,False,3,1,3,2,2,9
5D,low,True,2,0,3,2,2,8
AS,veryhigh,False,4,2,3,3,1,10
3H,low,False,1,1,3,3,1,9
2C,low,False,4,0,3,3,0,7
5H,low,False,3,3,0,6,2,10
2D,low,True,3,2,-1,5,2,7
KD,veryhigh,False,2,1,4,3,3,10
4H,low,False,4,0,4,3,3,9
4S,low,False,2,2,4,2,1,10
5C,low,True,3,1,4,1,1,8
5S,low,False,1,0,4,-1,0,4
AC,veryhigh,False,5,4,0,8,0,10
KD,veryhigh,False,3,3,0,8,0,9
TC,high,False,4,2,0,8,0,8
KH,veryhigh,False,1,1,-1,7,0,5
AC,veryhigh,False,3,3,1,3,4,10
KC,veryhigh,False,2,2,1,3,4,9
7D,mediumlow,False,1,1,0,2,3,5
4S,low,False,2,0,-1,2,3,3
KH,veryhigh,False,3,3,2,1,3,10
QD,high,False,4,2,2,1,3,9
5D,low,False,3,1,2,1,3,8
3H,low,False,2,0,2,0,2,5
AD,veryhigh,False,4,2,1,8,0,10
8D,mediumHigh,False,3,1,1,8,0,9
8H,mediumHigh,False,5,0,1,8,-1,7
7D,mediumlow,False,2,1,5,1,2,10
4H,low,False,3,0,4,-2,2,5
7D,mediumlow,False,2,1,2,3,6,10
8C,mediumHigh,False,4,0,1,2,5,6
2S,low,False,1,3,3,2,1,10
QC,high,False,1,2,0,0,0,3
2H,low,True,2,1,0,0,0,2
QH,high,False,2,2,5,2,0,10
AC,veryhigh,False,3,1,4,1,-2,5
9D,mediumHigh,True,1,0,4,1,-2,4
KH,veryhigh,False,3,3,2,2,2,10
3S,low,True,2,2,2,2,2,9
7C,mediumlow,False,3,1,2,2,1,7
5C,low,False,2,0,0,2,0,3
4S,low,False,5,2,4,2,1,10
QD,high,False,2,1,4,1,0,7
8S,mediumHigh,False,3,2,4,2,1,10
4D,low,True,2,1,3,0,1,6
9S,mediumHigh,False,2,0,3,-1,1,4
TC,high,False,2,2,0,4,6,10
3S,low,False,1,1,0,4,6,9
8D,mediumHigh,False,2,0,-1,3,5,5
4H,low,True,2,-1,-1,3,5,4
2H,low,True,1,-2,-1,2,5,2
9C,mediumHigh,False,1,3,2,6,0,10
4D,low,True,3,2,0,2,0,3
9S,mediumHigh,False,2,3,2,2,5,10
KH,veryhigh,True,3,2,2,2,3,7
4C,low,False,2,1,2,1,2,4
AH,veryhigh,False,4,5,0,2,1,10
6H,mediumlow,False,3,4,0,2,1,9
QC,high,True,3,3,0,2,-1,6
8H,mediumHigh,False,2,2,0,1,-1,4
7H,mediumlow,False,1,1,0,1,-1,3
2C,low,False,5,0,3,4,5,10
JC,high,False,4,-1,3,2,3,5
AD,veryhigh,False,2,3,2,2,4,10
TH,high,False,4,2,2,2,4,9
QH,high,False,3,1,1,2,3,6
6C,mediumlow,True,1,0,-1,1,3,2
9H,mediumHigh,False,2,2,2,2,5,10
QC,high,True,2,1,2,2,5,9
9C,mediumHigh,True,1,0,2,2,5,8
3D,low,False,2,-1,2,2,5,7
3S,low,False,4,-2,2,1,4,4
5S,low,False,4,3,2,2,2,10
JS,high,False,3,2,2,1,2,8
6H,mediumlow,False,1,1,2,1,2,7
TC,high,True,1,0,1,1,1,4
8C,mediumHigh,False,2,1,2,3,6,10
2D,low,True,1,0,1,3,4,6
9H,mediumHigh,False,3,1,6,1,1,10
5S,low,True,1,0,4,0,0,5
2H,low,False,4,3,4,2,0,10
2C,low,False,2,2,4,2,-1,8
3C,low,False,1,1,3,2,-1,6
JD,high,True,1,0,3,1,-1,4
5C,low,False,2,3,2,1,3,10
AH,veryhigh,False,3,2,2,1,2,8
8D,mediumHigh,False,3,1,2,1,2,7
6S,mediumlow,True,2,0,2,0,2,5
7S,mediumlow,True,1,-1,2,0,2,4
6S,mediumlow,False,2,3,4,1,1,10
6C,mediumlow,True,3,2,3,1,-1,6
JC,high,True,2,1,3,1,-1,5
7H,mediumlow,False,3,0,2,1,-1,3
2H,low,False,4,1,3,1,7,10
9H,mediumHigh,False,3,0,3,0,4,5
6D,mediumlow,False,4,1,1,8,2,10
3S,low,False,3,0,1,8,2,9
6H,mediumlow,True,2,-1,1,8,1,7
3S,low,False,3,1,3,3,4,10
TH,high,True,3,0,3,2,2,6
5C,low,False,2,2,4,1,2,10
5S,low,True,3,1,4,1,1,8
AS,veryhigh,False,5,5,1,2,3,10
TS,high,False,4,4,1,2,3,9
5S,low,False,3,3,1,2,3,8
5C,low,False,1,2,1,2,3,7
5H,low,True,3,1,0,2,3,5
3H,low,True,1,0,0,1,2,2
2S,low,False,3,1,4,2,5,10
KS,veryhigh,False,1,0,2,-1,3,2
KS,veryhigh,True,4,6,0,1,5,10
6H,mediumlow,False,4,5,0,1,5,9
AH,veryhigh,False,3,4,0,0,5,7
KD,veryhigh,False,1,3,0,0,5,6
6S,mediumlow,True,2,2,-1,0,3,2
AH,veryhigh,False,2,5,0,4,2,10
QD,high,False,4,4,0,4,2,9
KH,veryhigh,False,1,3,0,4,2,8
7C,mediumlow,False,1,2,0,4,2,7
QD,high,False,6,3,2,5,1,10
AS,veryhigh,False,4,2,2,2,5,10
AD,veryhigh,False,3,1,2,2,5,9
5D,low,False,2,0,2,2,5,8
KS,veryhigh,False,2,5,1,1,2,10
KH,veryhigh,False,3,4,1,1,2,9
8H,mediumHigh,False,2,3,1,1,2,8
7D,mediumlow,True,3,2,1,-1,2,5
2H,low,False,1,1,0,-1,1,2
4C,low,True,5,3,3,1,2,10
9C,mediumHigh,True,4,2,1,1,2,7
JC,high,True,3,1,1,1,2,6
9D,mediumHigh,False,1,0,1,1,2,5
KD,veryhigh,False,3,2,4,2,1,10
4C,low,True,2,1,4,2,1,9
5S,low,False,2,1,1,5,5,10
8D,mediumHigh,False,5,0,1,4,4,7
2H,low,False,3,3,2,2,5,10
AH,veryhigh,False,2,2,2,2,4,8
2S,low,False,2,1,1,2,2,4
AD,veryhigh,False,5,2,3,4,0,10
6D,mediumlow,False,4,1,3,4,0,9
2H,low,False,1,0,2,1,-1,3
KD,veryhigh,False,3,3,5,0,1,10
AC,veryhigh,True,1,2,2,-2,0,3
9H,mediumHigh,False,1,1,2,-2,0,2
AS,veryhigh,False,5,3,5,2,1,10
TS,high,False,4,2,3,2,1,7
4S,low,False,3,1,3,1,1,5
6H,mediumlow,False,2,0,3,1,1,4
5D,low,False,3,3,1,2,6,10
KC,veryhigh,False,3,2,1,2,5,8
9D,mediumHigh,False,2,1,1,2,5,7
KS,veryhigh,False,1,0,1,2,4,5
QC,high,False,1,-1,1,2,3,3
7H,mediumlow,False,4,3,2,3,1,10
6H,mediumlow,False,3,2,0,3,1,7
9D,mediumHigh,True,2,1,0,1,1,4
9S,mediumHigh,False,3,4,3,2,2,10
JH,high,False,1,3,3,2,1,8
AD,veryhigh,True,2,2,2,2,1,6
5C,low,False,2,1,2,2,1,5
2S,low,False,2,0,1,1,1,2
