winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,155,64,138,117,1,"[0, 14, 0, 0]","[0, 11, 0, 13]","[11, 12, 0, 13]","[13, 0, 13, 0]","[12, 11, 0, 10]","[12, 10, 0, 10]","[0, 10, 11, 12]","[0, 11, 0, 10]","[11, 11, 0, 10]","[10, 11, 10, 0]","[0, 10, 10, 12]","[11, 11, 0, 11]","[10, 0, 10, 12]","[0, 10, 10, 0]","[0, 11, 0, 14]","[0, 12, 0, 0]","[15, 0, 0, 0]","[0, 0, 0, 0]","[12, 0, 0, 11]"
1,137,101,122,89,2,"[0, 13, 13, 13]","[0, 13, 11, 10]","[0, 13, 12, 0]","[0, 0, 0, 11]","[0, 11, 0, 0]","[0, 11, 10, 10]","[0, 11, 10, 11]","[10, 11, 0, 11]","[10, 0, 0, 0]","[10, 10, 10, 0]","[12, 10, 10, 0]","[0, 0, 0, 10]","[12, 0, 12, 10]","[0, 12, 0, 11]","[0, 0, 0, 0]","[12, 0, 0, 13]","[10, 0, 0, 0]","[13, 10, 0, 0]","[0, 12, 13, 12]"
2,142,153,111,131,3,"[0, 12, 0, 0]","[0, 0, 12, 11]","[0, 10, 13, 11]","[0, 12, 12, 12]","[0, 11, 11, 12]","[13, 10, 10, 0]","[11, 10, 11, 0]","[11, 11, 0, 10]","[10, 11, 11, 0]","[0, 10, 10, 10]","[11, 11, 0, 10]","[10, 12, 10, 0]","[13, 11, 10, 0]","[14, 0, 11, 0]","[0, 11, 0, 10]","[12, 0, 0, 10]","[12, 0, 11, 15]","[0, 0, 10, 0]","[14, 0, 11, 0]"
1,165,131,128,104,0,"[0, 12, 13, 13]","[12, 12, 11, 0]","[0, 11, 12, 13]","[11, 11, 0, 0]","[0, 10, 14, 11]","[0, 11, 0, 0]","[12, 10, 0, 11]","[10, 11, 0, 0]","[12, 0, 10, 0]","[10, 0, 11, 10]","[0, 10, 12, 10]","[11, 10, 0, 11]","[13, 10, 0, 0]","[0, 13, 10, 11]","[0, 11, 0, 0]","[13, 11, 12, 0]","[0, 12, 11, 14]","[0, 0, 0, 12]","[0, 0, 15, 12]"
3,132,92,134,129,1,"[10, 0, 12, 13]","[0, 12, 0, 12]","[12, 12, 0, 12]","[13, 11, 0, 12]","[11, 0, 14, 10]","[0, 0, 0, 12]","[13, 10, 11, 0]","[0, 0, 0, 10]","[0, 11, 0, 0]","[11, 10, 0, 10]","[0, 10, 10, 10]","[11, 0, 10, 10]","[11, 11, 11, 0]","[14, 0, 10, 0]","[0, 11, 0, 0]","[11, 12, 0, 0]","[0, 0, 0, 0]","[12, 12, 0, 13]","[0, 10, 14, 10]"
0,97,126,88,153,2,"[12, 11, 0, 0]","[13, 11, 12, 0]","[12, 0, 0, 10]","[10, 0, 0, 12]","[0, 0, 13, 0]","[0, 10, 0, 0]","[11, 0, 12, 0]","[10, 0, 0, 10]","[11, 0, 11, 10]","[11, 10, 10, 0]","[10, 10, 11, 0]","[11, 0, 10, 11]","[10, 0, 11, 10]","[11, 11, 0, 0]","[0, 12, 0, 0]","[10, 0, 0, 12]","[0, 0, 11, 13]","[0, 10, 13, 0]","[11, 12, 12, 0]"
3,113,139,144,98,3,"[0, 13, 0, 0]","[0, 11, 12, 14]","[11, 0, 14, 10]","[10, 0, 12, 13]","[0, 10, 11, 11]","[0, 13, 0, 10]","[11, 0, 12, 10]","[11, 0, 0, 11]","[11, 10, 11, 0]","[0, 11, 10, 10]","[10, 0, 11, 10]","[11, 11, 0, 10]","[11, 0, 11, 11]","[0, 10, 11, 0]","[0, 11, 13, 10]","[0, 0, 0, 0]","[0, 13, 0, 0]","[0, 0, 0, 0]","[12, 0, 11, 14]"
3,141,100,159,77,0,"[12, 12, 0, 12]","[0, 11, 0, 0]","[0, 0, 0, 13]","[0, 10, 14, 0]","[0, 10, 0, 12]","[0, 0, 11, 0]","[10, 11, 10, 0]","[0, 10, 11, 10]","[0, 0, 0, 10]","[10, 10, 0, 10]","[0, 10, 10, 11]","[11, 0, 10, 0]","[10, 12, 0, 11]","[0, 10, 11, 13]","[12, 12, 0, 10]","[0, 0, 0, 10]","[12, 10, 0, 12]","[0, 0, 11, 14]","[0, 13, 12, 11]"
1,152,111,140,75,1,"[0, 11, 11, 0]","[0, 12, 0, 14]","[11, 0, 12, 0]","[11, 0, 12, 11]","[0, 0, 0, 12]","[0, 10, 11, 12]","[0, 0, 12, 11]","[0, 13, 10, 0]","[10, 0, 10, 11]","[11, 10, 0, 10]","[10, 11, 11, 0]","[0, 10, 10, 12]","[11, 10, 0, 11]","[0, 12, 12, 11]","[0, 11, 0, 0]","[11, 11, 0, 0]","[0, 10, 0, 13]","[0, 11, 0, 12]","[0, 10, 0, 0]"
1,157,86,138,121,2,"[14, 11, 0, 12]","[10, 0, 12, 14]","[0, 11, 12, 10]","[12, 11, 0, 13]","[11, 0, 0, 0]","[10, 12, 11, 0]","[0, 0, 11, 11]","[11, 11, 0, 10]","[10, 10, 10, 0]","[10, 10, 10, 0]","[0, 11, 10, 0]","[0, 12, 10, 10]","[11, 11, 0, 12]","[0, 0, 0, 11]","[0, 11, 0, 12]","[0, 10, 0, 0]","[10, 14, 0, 13]","[0, 12, 0, 10]","[12, 0, 0, 0]"
3,137,131,175,113,3,"[12, 0, 0, 0]","[11, 0, 0, 11]","[0, 11, 12, 12]","[11, 11, 0, 13]","[10, 12, 0, 12]","[12, 0, 11, 0]","[11, 0, 12, 10]","[11, 12, 0, 10]","[0, 10, 12, 10]","[0, 11, 10, 10]","[10, 0, 11, 11]","[0, 11, 10, 10]","[13, 0, 10, 10]","[0, 11, 10, 12]","[0, 11, 10, 11]","[0, 11, 11, 10]","[0, 0, 0, 11]","[0, 13, 0, 12]","[12, 13, 12, 0]"
0,97,78,122,139,0,"[13, 0, 13, 0]","[0, 0, 0, 11]","[11, 0, 0, 0]","[0, 0, 0, 0]","[0, 13, 0, 11]","[12, 10, 0, 0]","[11, 10, 0, 13]","[12, 10, 0, 10]","[0, 11, 11, 10]","[0, 10, 10, 10]","[10, 0, 0, 0]","[0, 11, 11, 10]","[13, 10, 10, 0]","[10, 0, 12, 0]","[11, 0, 0, 10]","[11, 12, 0, 11]","[0, 0, 0, 12]","[12, 0, 0, 0]","[13, 0, 11, 14]"
1,148,136,115,112,1,"[12, 13, 12, 0]","[13, 12, 13, 0]","[0, 0, 12, 0]","[13, 12, 12, 0]","[0, 11, 13, 10]","[0, 0, 0, 13]","[10, 11, 0, 10]","[11, 10, 0, 11]","[10, 0, 11, 10]","[10, 10, 10, 0]","[0, 10, 10, 0]","[0, 10, 10, 12]","[12, 0, 11, 10]","[10, 0, 0, 10]","[0, 0, 12, 13]","[0, 11, 10, 16]","[0, 10, 0, 0]","[11, 14, 0, 0]","[0, 14, 0, 0]"
3,123,112,148,109,2,"[0, 0, 0, 12]","[12, 11, 0, 0]","[0, 0, 14, 11]","[10, 0, 0, 11]","[0, 11, 14, 11]","[10, 0, 12, 0]","[0, 11, 0, 12]","[0, 11, 12, 10]","[10, 0, 11, 10]","[11, 10, 0, 10]","[0, 10, 12, 10]","[11, 10, 0, 10]","[0, 10, 0, 10]","[11, 13, 0, 10]","[10, 0, 0, 11]","[0, 0, 14, 10]","[13, 0, 0, 0]","[11, 13, 11, 0]","[0, 13, 12, 0]"
0,112,111,119,126,3,"[0, 0, 12, 13]","[0, 0, 0, 13]","[13, 11, 0, 0]","[13, 10, 0, 0]","[11, 0, 13, 10]","[13, 12, 0, 0]","[10, 11, 0, 10]","[10, 0, 0, 0]","[11, 0, 10, 10]","[0, 11, 10, 10]","[11, 0, 10, 11]","[0, 11, 12, 10]","[11, 12, 0, 10]","[0, 11, 11, 11]","[13, 0, 0, 11]","[0, 11, 0, 0]","[10, 12, 11, 0]","[0, 0, 12, 0]","[0, 0, 10, 0]"
1,144,110,129,91,0,"[0, 11, 12, 13]","[0, 0, 10, 13]","[0, 13, 0, 0]","[0, 11, 0, 0]","[0, 12, 0, 0]","[11, 0, 10, 12]","[0, 11, 11, 0]","[0, 10, 0, 0]","[0, 11, 11, 10]","[10, 0, 11, 10]","[11, 10, 0, 10]","[11, 0, 0, 0]","[11, 11, 0, 11]","[0, 0, 0, 11]","[12, 10, 11, 0]","[0, 12, 12, 13]","[13, 10, 0, 0]","[12, 0, 11, 14]","[0, 12, 11, 12]"
1,147,125,125,145,1,"[0, 14, 12, 12]","[0, 10, 0, 0]","[12, 12, 0, 11]","[12, 11, 0, 0]","[13, 10, 0, 0]","[11, 0, 13, 10]","[0, 10, 10, 13]","[0, 0, 0, 11]","[10, 0, 11, 0]","[11, 10, 0, 10]","[11, 10, 11, 0]","[11, 0, 11, 10]","[10, 11, 12, 0]","[0, 12, 11, 12]","[10, 12, 12, 0]","[12, 11, 0, 12]","[12, 0, 11, 12]","[10, 14, 0, 12]","[0, 0, 11, 0]"
1,181,135,120,113,2,"[0, 13, 11, 0]","[0, 12, 13, 0]","[12, 0, 11, 14]","[12, 0, 13, 11]","[10, 13, 11, 0]","[11, 11, 0, 10]","[10, 10, 0, 0]","[11, 12, 0, 10]","[0, 10, 11, 11]","[0, 10, 10, 10]","[12, 10, 0, 10]","[0, 11, 10, 12]","[11, 10, 11, 0]","[0, 11, 11, 11]","[11, 10, 0, 11]","[13, 11, 0, 0]","[0, 14, 11, 10]","[0, 13, 12, 0]","[0, 0, 0, 0]"
1,160,87,133,112,3,"[11, 0, 0, 11]","[0, 12, 0, 12]","[0, 0, 0, 0]","[0, 13, 0, 11]","[0, 12, 0, 0]","[11, 10, 0, 12]","[0, 10, 12, 10]","[0, 10, 13, 10]","[0, 10, 10, 0]","[10, 0, 11, 0]","[10, 0, 0, 10]","[11, 12, 0, 10]","[0, 10, 10, 0]","[11, 0, 10, 11]","[10, 12, 11, 0]","[13, 11, 0, 12]","[13, 10, 0, 10]","[12, 12, 0, 0]","[0, 16, 10, 14]"
3,113,131,151,140,0,"[13, 0, 11, 15]","[13, 10, 12, 0]","[14, 10, 0, 11]","[0, 10, 10, 15]","[0, 0, 0, 0]","[11, 10, 0, 12]","[11, 0, 10, 10]","[11, 0, 11, 10]","[10, 0, 10, 10]","[11, 0, 10, 10]","[11, 0, 11, 0]","[0, 10, 10, 0]","[13, 11, 0, 10]","[10, 12, 0, 12]","[0, 11, 0, 11]","[12, 0, 13, 11]","[0, 0, 12, 0]","[0, 14, 11, 14]","[0, 15, 0, 0]"
1,166,89,140,140,1,"[11, 10, 0, 12]","[12, 10, 0, 13]","[12, 12, 0, 14]","[0, 11, 0, 12]","[0, 12, 10, 11]","[11, 11, 11, 0]","[0, 11, 0, 11]","[0, 10, 0, 0]","[0, 0, 0, 10]","[10, 11, 0, 10]","[0, 0, 11, 0]","[10, 11, 11, 0]","[11, 12, 10, 0]","[13, 10, 0, 11]","[11, 0, 12, 11]","[14, 11, 0, 0]","[12, 0, 13, 13]","[0, 11, 11, 0]","[13, 13, 0, 12]"
3,136,113,148,66,2,"[0, 0, 14, 13]","[0, 0, 0, 11]","[0, 12, 10, 14]","[0, 15, 12, 10]","[0, 10, 0, 0]","[0, 11, 10, 13]","[0, 10, 11, 12]","[12, 10, 0, 11]","[10, 0, 10, 10]","[10, 10, 10, 0]","[0, 11, 11, 10]","[11, 0, 0, 0]","[0, 11, 0, 0]","[0, 13, 10, 10]","[12, 10, 0, 11]","[0, 0, 0, 0]","[0, 0, 0, 11]","[11, 0, 15, 0]","[0, 13, 0, 12]"
0,125,91,117,149,3,"[12, 12, 13, 0]","[13, 13, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 14]","[12, 0, 13, 11]","[0, 0, 10, 0]","[12, 12, 0, 10]","[10, 12, 0, 11]","[10, 11, 11, 0]","[10, 11, 0, 0]","[10, 0, 10, 0]","[10, 0, 12, 11]","[11, 11, 11, 0]","[13, 10, 0, 10]","[12, 0, 0, 11]","[0, 10, 0, 14]","[0, 13, 11, 12]","[14, 10, 0, 13]","[0, 0, 0, 0]"
1,143,115,131,90,0,"[0, 12, 0, 0]","[0, 0, 12, 11]","[12, 11, 11, 0]","[11, 11, 0, 10]","[0, 11, 0, 0]","[12, 10, 0, 10]","[11, 10, 0, 13]","[0, 0, 10, 10]","[10, 10, 0, 11]","[10, 10, 0, 10]","[0, 10, 10, 10]","[11, 11, 11, 0]","[0, 0, 10, 0]","[0, 11, 13, 10]","[0, 0, 0, 0]","[13, 0, 13, 10]","[0, 12, 0, 13]","[0, 0, 14, 0]","[0, 14, 11, 13]"
3,147,97,197,89,1,"[11, 0, 0, 12]","[11, 13, 0, 11]","[10, 16, 0, 11]","[0, 11, 12, 13]","[0, 0, 0, 10]","[12, 0, 10, 12]","[10, 0, 11, 11]","[0, 10, 0, 0]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 11, 10, 10]","[0, 11, 0, 10]","[0, 11, 12, 11]","[0, 12, 11, 11]","[0, 12, 11, 0]","[0, 10, 0, 13]","[13, 10, 0, 14]","[0, 0, 10, 14]","[12, 0, 0, 14]"
3,120,134,173,92,2,"[0, 11, 11, 14]","[0, 0, 0, 13]","[0, 13, 0, 11]","[13, 0, 0, 11]","[0, 11, 12, 10]","[12, 11, 10, 0]","[10, 10, 0, 13]","[0, 0, 10, 10]","[0, 11, 10, 11]","[0, 10, 10, 10]","[11, 10, 0, 11]","[11, 0, 11, 10]","[0, 10, 13, 10]","[10, 0, 0, 0]","[0, 12, 12, 0]","[0, 0, 11, 11]","[13, 0, 0, 13]","[12, 0, 12, 0]","[0, 11, 12, 15]"
3,107,113,135,92,3,"[12, 0, 13, 0]","[0, 0, 0, 13]","[0, 11, 13, 12]","[11, 10, 0, 13]","[0, 12, 12, 11]","[0, 11, 10, 11]","[0, 0, 0, 10]","[0, 10, 10, 0]","[0, 0, 10, 0]","[10, 0, 10, 10]","[11, 0, 11, 10]","[11, 11, 0, 10]","[0, 11, 0, 0]","[14, 10, 0, 0]","[10, 0, 12, 13]","[0, 0, 0, 11]","[0, 0, 0, 11]","[13, 11, 12, 0]","[0, 10, 0, 0]"
3,134,67,147,131,0,"[11, 0, 0, 0]","[10, 12, 0, 14]","[0, 11, 0, 0]","[0, 0, 0, 0]","[12, 12, 0, 10]","[10, 0, 0, 11]","[10, 11, 0, 10]","[11, 11, 0, 10]","[0, 11, 10, 11]","[11, 0, 10, 10]","[11, 11, 0, 0]","[12, 10, 11, 0]","[0, 10, 12, 10]","[0, 0, 0, 14]","[0, 11, 0, 11]","[11, 12, 11, 0]","[11, 0, 0, 11]","[0, 12, 13, 14]","[11, 0, 0, 11]"
1,142,93,133,89,1,"[0, 11, 13, 13]","[0, 12, 0, 13]","[0, 0, 0, 0]","[13, 11, 0, 12]","[0, 0, 0, 12]","[11, 13, 0, 10]","[0, 10, 12, 0]","[10, 10, 10, 0]","[10, 10, 0, 10]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 10, 10, 11]","[12, 0, 12, 10]","[0, 12, 13, 10]","[0, 11, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 12]","[11, 0, 13, 0]","[12, 0, 0, 0]"
3,143,147,158,121,2,"[0, 12, 11, 13]","[0, 0, 0, 11]","[11, 12, 0, 13]","[10, 17, 10, 0]","[0, 11, 0, 10]","[0, 12, 0, 11]","[0, 12, 11, 0]","[11, 0, 12, 10]","[11, 11, 10, 0]","[10, 11, 10, 0]","[11, 10, 0, 11]","[10, 0, 11, 0]","[11, 11, 0, 11]","[11, 0, 11, 11]","[13, 0, 11, 12]","[0, 13, 12, 10]","[0, 11, 13, 12]","[0, 0, 13, 12]","[12, 0, 12, 11]"
