winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,140,122,135,130,0,"[10, 14, 14, 0]","[10, 11, 0, 0]","[15, 11, 0, 11]","[11, 12, 12, 0]","[10, 0, 0, 15]","[0, 0, 10, 0]","[0, 11, 10, 10]","[10, 12, 0, 10]","[0, 10, 11, 11]","[10, 0, 10, 10]","[10, 11, 11, 10]","[10, 0, 10, 11]","[0, 0, 12, 10]","[0, 0, 0, 0]","[11, 10, 0, 12]","[10, 13, 0, 13]","[13, 0, 10, 0]","[0, 13, 12, 12]","[0, 12, 0, 0]"
3,135,135,135,120,1,"[0, 0, 12, 0]","[0, 0, 11, 13]","[14, 11, 0, 0]","[0, 12, 11, 12]","[10, 0, 12, 0]","[10, 0, 0, 11]","[0, 10, 0, 0]","[0, 10, 12, 10]","[0, 11, 11, 10]","[10, 10, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 13]","[10, 0, 12, 10]","[11, 11, 0, 12]","[11, 0, 12, 12]","[11, 12, 11, 0]","[0, 11, 0, 0]","[12, 15, 0, 10]","[11, 12, 0, 12]"
3,124,122,134,99,2,"[0, 13, 0, 13]","[0, 0, 0, 11]","[10, 13, 0, 12]","[0, 13, 10, 11]","[0, 0, 0, 0]","[0, 0, 11, 0]","[0, 10, 11, 12]","[0, 10, 0, 0]","[10, 0, 10, 10]","[11, 10, 10, 0]","[12, 0, 10, 10]","[10, 0, 11, 11]","[12, 10, 0, 10]","[0, 12, 0, 0]","[12, 12, 11, 0]","[11, 10, 0, 10]","[0, 11, 11, 11]","[11, 0, 12, 13]","[0, 0, 15, 0]"
0,129,140,100,142,3,"[13, 12, 0, 12]","[0, 10, 16, 0]","[13, 0, 0, 0]","[0, 0, 11, 0]","[0, 12, 11, 0]","[0, 10, 0, 0]","[0, 0, 12, 10]","[11, 11, 0, 10]","[11, 10, 10, 0]","[10, 0, 10, 10]","[12, 0, 10, 10]","[0, 10, 13, 0]","[12, 10, 0, 12]","[12, 0, 10, 10]","[0, 11, 0, 0]","[13, 11, 11, 0]","[11, 0, 12, 14]","[14, 12, 0, 12]","[10, 10, 14, 0]"
3,78,77,121,114,0,"[16, 12, 0, 0]","[13, 11, 11, 0]","[12, 0, 0, 0]","[0, 0, 0, 0]","[0, 10, 12, 13]","[12, 0, 0, 0]","[11, 0, 0, 11]","[10, 11, 11, 0]","[0, 11, 10, 11]","[10, 0, 11, 10]","[10, 0, 0, 0]","[10, 0, 0, 10]","[0, 0, 0, 10]","[0, 0, 0, 10]","[0, 0, 10, 10]","[10, 0, 0, 14]","[0, 0, 0, 10]","[0, 11, 12, 12]","[0, 12, 0, 0]"
3,135,130,171,125,1,"[0, 0, 10, 14]","[11, 14, 0, 0]","[0, 12, 12, 0]","[14, 10, 0, 13]","[0, 10, 11, 0]","[11, 0, 0, 11]","[10, 0, 0, 10]","[11, 0, 0, 11]","[0, 11, 10, 10]","[10, 11, 0, 10]","[10, 0, 10, 12]","[0, 10, 10, 11]","[0, 12, 10, 11]","[0, 10, 11, 10]","[0, 12, 11, 12]","[11, 0, 11, 11]","[13, 12, 0, 12]","[12, 11, 12, 0]","[12, 0, 12, 13]"
0,94,143,102,151,2,"[0, 13, 0, 0]","[12, 0, 0, 0]","[10, 0, 13, 0]","[0, 11, 0, 10]","[11, 10, 0, 13]","[11, 11, 11, 0]","[11, 0, 0, 0]","[12, 0, 11, 10]","[10, 0, 10, 11]","[10, 11, 10, 0]","[11, 0, 10, 11]","[10, 11, 10, 0]","[10, 0, 0, 11]","[11, 0, 10, 0]","[10, 0, 13, 0]","[0, 0, 11, 12]","[0, 13, 11, 12]","[0, 0, 13, 12]","[12, 14, 10, 0]"
2,119,135,105,120,3,"[13, 0, 0, 0]","[0, 12, 0, 0]","[0, 11, 12, 12]","[11, 12, 11, 0]","[0, 0, 12, 0]","[11, 11, 0, 13]","[10, 0, 11, 12]","[10, 12, 10, 0]","[0, 10, 10, 10]","[10, 10, 10, 0]","[0, 10, 10, 11]","[10, 10, 0, 11]","[0, 11, 0, 0]","[0, 0, 0, 0]","[10, 0, 12, 0]","[11, 0, 12, 13]","[12, 0, 12, 11]","[12, 0, 13, 12]","[0, 10, 0, 0]"
3,140,124,140,114,0,"[0, 12, 15, 0]","[12, 0, 13, 12]","[0, 0, 0, 0]","[0, 12, 0, 10]","[12, 0, 0, 0]","[0, 10, 12, 12]","[0, 11, 12, 10]","[11, 0, 0, 0]","[0, 10, 11, 10]","[11, 0, 10, 10]","[10, 0, 10, 10]","[10, 11, 0, 11]","[0, 12, 10, 10]","[14, 10, 10, 0]","[11, 0, 11, 11]","[0, 13, 0, 10]","[0, 13, 10, 12]","[11, 13, 0, 12]","[12, 13, 0, 0]"
2,134,135,125,132,1,"[0, 0, 13, 0]","[0, 10, 0, 0]","[11, 12, 0, 12]","[14, 12, 11, 0]","[12, 13, 0, 11]","[0, 0, 12, 11]","[0, 10, 0, 0]","[0, 11, 0, 10]","[10, 0, 10, 10]","[10, 10, 10, 0]","[10, 10, 11, 0]","[11, 0, 10, 11]","[10, 0, 10, 12]","[10, 10, 0, 0]","[12, 10, 11, 0]","[11, 0, 12, 12]","[11, 0, 0, 11]","[0, 11, 13, 14]","[0, 15, 12, 11]"
0,107,119,117,131,2,"[12, 0, 0, 0]","[12, 13, 0, 12]","[0, 11, 0, 0]","[11, 0, 0, 0]","[12, 10, 0, 13]","[0, 11, 11, 13]","[0, 0, 10, 10]","[0, 0, 10, 0]","[10, 0, 0, 0]","[10, 10, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 11]","[0, 11, 10, 10]","[10, 0, 12, 13]","[0, 0, 10, 0]","[10, 10, 0, 0]","[12, 10, 12, 0]","[11, 11, 0, 13]","[11, 0, 13, 12]"
0,63,106,65,161,3,"[12, 0, 0, 0]","[0, 0, 11, 0]","[12, 11, 14, 0]","[12, 0, 12, 11]","[0, 10, 0, 0]","[12, 0, 11, 0]","[12, 0, 0, 0]","[11, 10, 0, 0]","[0, 10, 0, 0]","[10, 11, 0, 10]","[11, 11, 0, 10]","[10, 0, 0, 10]","[12, 0, 10, 11]","[0, 0, 12, 0]","[12, 0, 11, 0]","[12, 0, 0, 0]","[13, 0, 0, 0]","[10, 0, 13, 0]","[0, 0, 12, 13]"
2,154,167,145,149,0,"[0, 11, 14, 12]","[0, 13, 10, 11]","[14, 10, 0, 12]","[12, 0, 13, 11]","[10, 11, 13, 0]","[10, 11, 0, 0]","[12, 10, 10, 0]","[10, 11, 10, 0]","[0, 11, 10, 10]","[10, 0, 11, 10]","[0, 10, 10, 11]","[0, 11, 10, 10]","[10, 10, 11, 0]","[13, 0, 10, 11]","[12, 11, 0, 11]","[12, 0, 11, 13]","[0, 0, 10, 12]","[13, 13, 0, 11]","[11, 11, 14, 0]"
1,156,136,144,130,1,"[12, 0, 12, 13]","[0, 14, 11, 13]","[0, 0, 0, 0]","[11, 11, 0, 0]","[13, 11, 0, 12]","[0, 13, 11, 11]","[0, 10, 11, 0]","[0, 11, 11, 10]","[11, 10, 11, 10]","[10, 0, 11, 10]","[0, 10, 10, 10]","[11, 11, 0, 10]","[11, 11, 0, 11]","[0, 10, 14, 11]","[12, 10, 10, 0]","[14, 12, 10, 0]","[11, 0, 0, 13]","[0, 0, 14, 0]","[14, 12, 0, 10]"
2,115,143,123,129,2,"[13, 0, 0, 0]","[14, 0, 11, 13]","[0, 12, 0, 0]","[0, 0, 11, 0]","[0, 12, 11, 11]","[0, 0, 0, 10]","[10, 11, 12, 0]","[11, 0, 11, 11]","[11, 10, 10, 0]","[0, 10, 11, 0]","[12, 0, 10, 10]","[0, 11, 10, 11]","[10, 13, 11, 0]","[12, 12, 0, 10]","[14, 11, 11, 0]","[0, 13, 0, 12]","[12, 0, 14, 12]","[0, 0, 0, 11]","[10, 0, 10, 12]"
3,156,138,163,136,3,"[0, 12, 0, 11]","[12, 13, 0, 12]","[0, 0, 12, 10]","[11, 14, 0, 10]","[10, 12, 12, 0]","[0, 11, 12, 10]","[0, 13, 10, 0]","[0, 10, 0, 10]","[0, 10, 0, 0]","[0, 10, 11, 10]","[10, 0, 11, 11]","[10, 0, 12, 10]","[10, 0, 10, 13]","[12, 0, 12, 10]","[10, 11, 11, 0]","[11, 0, 13, 12]","[12, 14, 12, 10]","[14, 12, 0, 12]","[14, 14, 0, 12]"
3,114,119,135,119,0,"[15, 0, 11, 11]","[11, 0, 0, 0]","[0, 14, 11, 11]","[0, 12, 10, 13]","[14, 0, 0, 12]","[11, 0, 12, 11]","[12, 11, 0, 10]","[11, 0, 10, 0]","[11, 11, 10, 10]","[10, 11, 10, 0]","[10, 0, 10, 11]","[0, 10, 0, 0]","[0, 11, 10, 11]","[0, 0, 0, 10]","[0, 11, 12, 13]","[0, 0, 0, 0]","[14, 11, 13, 0]","[0, 0, 0, 0]","[0, 12, 0, 12]"
