winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,159,128,126,122,3,"[12, 10, 0, 0]","[12, 0, 12, 15]","[0, 0, 14, 11]","[11, 12, 0, 11]","[11, 13, 11, 0]","[12, 11, 11, 0]","[11, 12, 10, 0]","[0, 10, 11, 10]","[10, 0, 0, 0]","[0, 0, 11, 10]","[10, 12, 0, 10]","[10, 11, 11, 0]","[10, 11, 0, 12]","[0, 10, 0, 0]","[13, 11, 12, 0]","[0, 0, 0, 13]","[0, 10, 0, 12]","[0, 11, 14, 11]","[0, 15, 11, 11]"
3,114,82,166,144,0,"[0, 0, 0, 10]","[13, 10, 12, 0]","[10, 13, 0, 12]","[11, 0, 0, 10]","[12, 12, 12, 0]","[11, 0, 10, 13]","[11, 10, 0, 11]","[13, 0, 10, 10]","[10, 10, 0, 11]","[10, 10, 0, 10]","[11, 11, 0, 10]","[11, 0, 11, 10]","[10, 0, 0, 0]","[0, 0, 0, 11]","[0, 14, 11, 11]","[0, 12, 0, 11]","[0, 12, 0, 13]","[0, 0, 0, 0]","[11, 0, 16, 13]"
3,127,117,176,111,1,"[0, 0, 13, 15]","[0, 10, 0, 15]","[0, 10, 0, 13]","[0, 11, 11, 13]","[10, 0, 0, 0]","[0, 12, 10, 11]","[13, 0, 10, 11]","[0, 11, 10, 10]","[11, 0, 10, 10]","[10, 11, 0, 10]","[10, 0, 10, 12]","[10, 11, 11, 0]","[12, 0, 10, 11]","[11, 12, 0, 10]","[11, 11, 12, 0]","[0, 14, 10, 12]","[0, 0, 0, 10]","[0, 14, 0, 0]","[13, 0, 0, 13]"
3,131,127,144,136,2,"[16, 12, 0, 10]","[15, 0, 11, 0]","[0, 12, 10, 13]","[0, 0, 0, 10]","[12, 11, 0, 11]","[13, 10, 10, 0]","[0, 10, 11, 11]","[10, 11, 0, 10]","[10, 0, 11, 10]","[11, 10, 10, 0]","[0, 10, 10, 11]","[11, 10, 0, 10]","[0, 0, 10, 11]","[12, 11, 0, 11]","[0, 11, 11, 0]","[12, 13, 10, 0]","[0, 0, 0, 13]","[14, 0, 10, 13]","[0, 0, 13, 0]"
2,123,178,140,112,3,"[12, 0, 0, 0]","[11, 0, 13, 13]","[0, 10, 12, 11]","[0, 11, 11, 14]","[11, 0, 0, 0]","[0, 13, 10, 11]","[11, 11, 10, 0]","[13, 10, 0, 10]","[10, 0, 10, 12]","[0, 10, 10, 11]","[11, 11, 10, 0]","[10, 0, 13, 0]","[12, 11, 10, 0]","[11, 0, 11, 12]","[0, 0, 12, 12]","[0, 13, 11, 10]","[0, 13, 11, 11]","[0, 0, 11, 0]","[0, 10, 13, 13]"
1,148,93,127,125,0,"[0, 14, 10, 14]","[13, 11, 0, 10]","[11, 0, 14, 0]","[0, 0, 11, 15]","[0, 10, 0, 0]","[11, 0, 13, 11]","[10, 0, 0, 10]","[0, 10, 0, 10]","[10, 10, 11, 0]","[11, 0, 0, 10]","[11, 11, 0, 10]","[0, 10, 0, 0]","[0, 0, 0, 13]","[12, 11, 0, 10]","[0, 10, 11, 14]","[14, 11, 12, 0]","[11, 15, 0, 0]","[11, 14, 11, 0]","[0, 11, 0, 0]"
3,87,82,155,130,1,"[0, 0, 0, 12]","[0, 0, 0, 11]","[12, 11, 0, 0]","[11, 0, 11, 12]","[12, 0, 12, 10]","[0, 10, 0, 12]","[10, 0, 0, 0]","[0, 0, 0, 10]","[10, 0, 12, 10]","[11, 10, 0, 10]","[11, 10, 0, 11]","[10, 0, 10, 11]","[10, 13, 0, 11]","[11, 0, 0, 0]","[0, 10, 0, 10]","[0, 10, 11, 0]","[0, 0, 12, 0]","[11, 0, 14, 12]","[11, 13, 0, 13]"
1,162,76,78,92,2,"[0, 13, 0, 14]","[11, 17, 0, 10]","[14, 10, 0, 0]","[0, 12, 0, 0]","[0, 13, 10, 12]","[11, 12, 0, 0]","[12, 11, 10, 0]","[0, 10, 10, 11]","[10, 0, 0, 0]","[0, 10, 10, 10]","[0, 10, 0, 0]","[11, 0, 0, 0]","[0, 10, 0, 0]","[11, 11, 0, 10]","[0, 11, 0, 0]","[0, 0, 0, 11]","[0, 0, 11, 0]","[12, 12, 13, 0]","[0, 0, 12, 0]"
1,160,111,131,113,3,"[12, 11, 0, 12]","[0, 12, 12, 11]","[0, 11, 12, 12]","[12, 14, 10, 0]","[0, 11, 0, 0]","[10, 0, 11, 12]","[12, 11, 0, 10]","[10, 11, 11, 0]","[0, 10, 11, 10]","[11, 10, 0, 10]","[10, 0, 10, 11]","[0, 11, 11, 0]","[0, 0, 0, 10]","[14, 11, 0, 10]","[0, 10, 11, 11]","[10, 0, 0, 12]","[12, 13, 0, 0]","[0, 0, 0, 0]","[0, 14, 12, 0]"
3,124,121,141,139,0,"[12, 0, 0, 10]","[14, 11, 0, 12]","[12, 11, 0, 0]","[11, 0, 0, 13]","[11, 0, 11, 12]","[10, 11, 0, 12]","[11, 0, 10, 11]","[0, 10, 11, 10]","[0, 10, 10, 11]","[10, 0, 11, 10]","[0, 0, 0, 10]","[0, 10, 10, 0]","[11, 10, 12, 0]","[0, 0, 0, 10]","[12, 13, 0, 10]","[11, 13, 10, 0]","[0, 0, 11, 0]","[0, 12, 15, 10]","[14, 13, 10, 0]"
1,123,98,115,101,1,"[13, 12, 0, 0]","[0, 0, 0, 13]","[0, 11, 14, 11]","[12, 0, 11, 13]","[12, 0, 11, 12]","[11, 11, 10, 0]","[10, 11, 0, 13]","[13, 10, 10, 0]","[0, 12, 10, 10]","[10, 10, 10, 0]","[10, 0, 0, 0]","[10, 11, 0, 10]","[0, 0, 10, 0]","[0, 0, 0, 11]","[0, 12, 0, 11]","[0, 0, 0, 0]","[0, 11, 0, 0]","[0, 12, 0, 0]","[0, 0, 12, 11]"
2,102,131,130,111,2,"[13, 0, 12, 11]","[0, 0, 10, 0]","[10, 0, 0, 12]","[0, 0, 0, 0]","[0, 10, 11, 12]","[0, 10, 0, 11]","[11, 0, 11, 10]","[10, 0, 0, 10]","[0, 11, 11, 10]","[11, 10, 10, 0]","[0, 11, 10, 10]","[0, 13, 10, 10]","[11, 0, 12, 11]","[11, 0, 0, 0]","[11, 12, 0, 11]","[12, 12, 11, 0]","[0, 0, 11, 0]","[11, 0, 0, 12]","[0, 13, 12, 0]"
2,125,132,126,116,3,"[0, 13, 13, 10]","[10, 0, 0, 12]","[11, 12, 0, 15]","[11, 14, 11, 0]","[0, 0, 10, 0]","[0, 11, 0, 11]","[10, 0, 11, 12]","[10, 11, 0, 10]","[11, 10, 11, 0]","[0, 10, 10, 10]","[0, 12, 10, 10]","[10, 0, 0, 0]","[11, 10, 11, 0]","[0, 12, 10, 0]","[0, 0, 0, 11]","[10, 10, 10, 0]","[11, 0, 0, 10]","[11, 0, 12, 15]","[0, 0, 13, 0]"
2,120,155,113,129,0,"[12, 0, 11, 14]","[12, 0, 13, 0]","[0, 11, 12, 13]","[0, 0, 0, 0]","[10, 11, 14, 0]","[11, 11, 12, 0]","[11, 12, 0, 10]","[10, 0, 10, 10]","[0, 10, 11, 11]","[10, 0, 10, 10]","[11, 10, 10, 0]","[10, 11, 0, 10]","[0, 10, 11, 12]","[0, 0, 0, 0]","[0, 12, 13, 0]","[0, 10, 11, 0]","[10, 12, 0, 11]","[11, 0, 0, 0]","[11, 0, 17, 12]"
1,166,67,111,119,1,"[0, 16, 0, 12]","[11, 0, 0, 0]","[12, 12, 0, 10]","[0, 0, 0, 10]","[12, 10, 0, 0]","[0, 12, 0, 0]","[11, 0, 0, 10]","[0, 10, 11, 0]","[10, 10, 10, 0]","[10, 11, 0, 10]","[0, 10, 0, 0]","[10, 11, 0, 11]","[0, 0, 10, 0]","[10, 0, 0, 0]","[10, 12, 13, 0]","[0, 13, 11, 13]","[0, 12, 12, 12]","[11, 14, 0, 12]","[12, 13, 0, 11]"
0,105,96,141,177,2,"[15, 12, 0, 11]","[12, 14, 0, 11]","[11, 13, 0, 10]","[0, 0, 0, 0]","[11, 0, 11, 11]","[0, 0, 11, 0]","[10, 0, 10, 12]","[10, 0, 0, 0]","[10, 11, 0, 11]","[10, 10, 10, 0]","[10, 11, 0, 10]","[13, 10, 10, 0]","[10, 0, 10, 13]","[10, 11, 0, 14]","[10, 0, 0, 10]","[0, 0, 11, 0]","[12, 0, 0, 12]","[11, 13, 13, 0]","[12, 0, 10, 16]"
1,141,121,99,121,3,"[0, 0, 10, 0]","[10, 15, 0, 10]","[0, 10, 0, 0]","[0, 11, 13, 13]","[0, 12, 13, 10]","[10, 0, 10, 13]","[0, 10, 0, 0]","[10, 0, 10, 0]","[0, 10, 0, 0]","[0, 10, 11, 10]","[10, 0, 11, 10]","[11, 11, 11, 0]","[11, 0, 0, 0]","[11, 0, 0, 11]","[11, 0, 0, 0]","[0, 12, 11, 11]","[10, 15, 10, 0]","[12, 13, 0, 11]","[15, 12, 11, 0]"
1,148,125,125,110,0,"[0, 12, 14, 13]","[14, 13, 11, 0]","[0, 0, 10, 0]","[14, 10, 12, 0]","[0, 0, 11, 0]","[10, 14, 11, 0]","[10, 12, 0, 12]","[0, 11, 10, 0]","[0, 0, 0, 10]","[10, 10, 0, 10]","[11, 10, 0, 10]","[10, 10, 0, 12]","[0, 11, 11, 10]","[10, 0, 11, 11]","[10, 12, 0, 12]","[0, 11, 13, 0]","[0, 0, 0, 10]","[0, 12, 0, 0]","[11, 0, 11, 15]"
3,110,165,194,131,1,"[12, 0, 15, 10]","[11, 11, 13, 0]","[11, 0, 14, 11]","[0, 11, 12, 12]","[0, 11, 0, 10]","[10, 11, 0, 12]","[10, 10, 0, 13]","[0, 11, 11, 10]","[11, 0, 10, 11]","[10, 0, 11, 10]","[0, 11, 10, 10]","[0, 11, 11, 10]","[0, 0, 0, 10]","[0, 10, 0, 11]","[11, 0, 10, 13]","[12, 0, 12, 12]","[10, 0, 11, 15]","[11, 0, 13, 14]","[12, 13, 12, 0]"
1,133,119,93,109,2,"[0, 0, 0, 0]","[0, 12, 0, 0]","[0, 0, 12, 11]","[13, 0, 10, 13]","[10, 12, 0, 12]","[11, 12, 10, 0]","[0, 10, 0, 0]","[0, 10, 0, 0]","[11, 10, 10, 0]","[10, 10, 11, 0]","[10, 10, 0, 10]","[10, 13, 10, 0]","[10, 0, 10, 12]","[0, 11, 10, 0]","[0, 0, 10, 11]","[10, 0, 13, 0]","[0, 12, 0, 11]","[14, 11, 0, 13]","[0, 0, 13, 0]"
1,124,100,111,110,3,"[11, 13, 13, 0]","[0, 0, 0, 11]","[0, 12, 0, 0]","[13, 0, 12, 10]","[11, 12, 0, 11]","[0, 11, 12, 0]","[10, 0, 10, 13]","[0, 10, 0, 0]","[10, 11, 11, 0]","[0, 10, 10, 10]","[10, 0, 11, 11]","[11, 11, 0, 11]","[0, 0, 10, 12]","[11, 10, 0, 12]","[12, 0, 0, 0]","[11, 0, 0, 0]","[0, 10, 0, 10]","[0, 0, 0, 0]","[0, 14, 11, 0]"
