winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,100,91,139,72,3,"[0, 10, 12, 0]","[0, 0, 0, 0]","[0, 0, 0, 12]","[0, 12, 12, 10]","[0, 0, 10, 0]","[10, 0, 0, 10]","[0, 0, 0, 11]","[10, 12, 0, 10]","[0, 10, 0, 0]","[0, 10, 10, 11]","[10, 0, 10, 10]","[11, 12, 0, 10]","[10, 12, 0, 11]","[0, 12, 11, 10]","[0, 0, 0, 13]","[10, 0, 0, 11]","[0, 0, 0, 10]","[11, 10, 14, 0]","[0, 0, 12, 0]"
1,150,103,122,107,0,"[0, 14, 12, 10]","[0, 12, 13, 12]","[0, 0, 0, 13]","[0, 11, 12, 0]","[11, 12, 0, 12]","[11, 11, 11, 0]","[0, 0, 0, 0]","[11, 0, 10, 10]","[10, 0, 10, 10]","[10, 0, 10, 11]","[10, 10, 0, 11]","[11, 10, 0, 10]","[0, 11, 0, 13]","[10, 13, 0, 10]","[10, 0, 0, 0]","[0, 12, 0, 0]","[0, 10, 0, 0]","[0, 12, 13, 0]","[13, 12, 12, 0]"
3,118,118,152,97,1,"[0, 0, 0, 0]","[0, 11, 11, 13]","[0, 10, 0, 12]","[12, 0, 11, 12]","[0, 12, 0, 10]","[12, 11, 0, 11]","[10, 10, 13, 0]","[0, 10, 10, 12]","[10, 11, 11, 0]","[10, 0, 10, 10]","[10, 10, 0, 10]","[0, 10, 10, 0]","[10, 0, 0, 10]","[12, 0, 0, 0]","[0, 12, 11, 13]","[0, 11, 11, 11]","[0, 0, 0, 12]","[11, 0, 10, 0]","[0, 0, 10, 16]"
1,182,151,77,130,2,"[0, 12, 0, 0]","[0, 13, 12, 13]","[11, 12, 0, 0]","[11, 11, 12, 0]","[12, 12, 0, 0]","[10, 11, 11, 0]","[0, 10, 13, 10]","[11, 0, 12, 10]","[11, 10, 10, 0]","[10, 10, 11, 0]","[10, 11, 0, 10]","[10, 10, 11, 0]","[10, 0, 10, 0]","[0, 10, 0, 0]","[11, 0, 12, 11]","[0, 11, 0, 0]","[0, 10, 12, 13]","[0, 16, 13, 10]","[13, 13, 12, 0]"
0,147,118,124,150,3,"[12, 13, 0, 11]","[0, 14, 10, 13]","[11, 0, 13, 14]","[11, 0, 11, 0]","[10, 0, 0, 14]","[0, 10, 0, 0]","[11, 0, 12, 10]","[0, 0, 0, 0]","[11, 10, 11, 0]","[0, 11, 10, 10]","[0, 10, 11, 10]","[10, 13, 0, 10]","[12, 11, 0, 11]","[11, 11, 0, 10]","[12, 10, 13, 0]","[12, 10, 14, 0]","[0, 0, 0, 0]","[14, 13, 0, 11]","[13, 11, 13, 0]"
1,110,101,109,100,0,"[10, 12, 12, 0]","[11, 0, 0, 11]","[13, 0, 11, 10]","[13, 12, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 11]","[10, 11, 0, 11]","[0, 10, 10, 0]","[0, 11, 11, 10]","[10, 10, 11, 0]","[10, 0, 12, 10]","[0, 10, 0, 0]","[0, 11, 11, 10]","[0, 0, 11, 10]","[0, 10, 0, 0]","[12, 0, 0, 0]","[0, 0, 0, 12]","[11, 0, 12, 14]","[0, 13, 0, 0]"
3,142,87,175,102,1,"[0, 0, 12, 14]","[12, 10, 0, 14]","[0, 0, 11, 14]","[13, 13, 0, 10]","[0, 12, 11, 11]","[0, 10, 0, 12]","[10, 0, 10, 13]","[0, 11, 10, 12]","[10, 10, 0, 10]","[11, 10, 0, 10]","[0, 10, 12, 10]","[0, 10, 0, 10]","[11, 11, 10, 0]","[0, 12, 0, 10]","[11, 13, 11, 0]","[13, 10, 0, 12]","[11, 0, 0, 13]","[0, 0, 0, 0]","[0, 0, 0, 0]"
1,155,137,42,124,2,"[0, 13, 11, 0]","[0, 11, 13, 0]","[13, 10, 12, 0]","[0, 10, 0, 0]","[12, 12, 0, 11]","[0, 10, 13, 11]","[0, 0, 12, 0]","[10, 0, 11, 10]","[11, 0, 0, 0]","[10, 10, 11, 0]","[10, 0, 12, 0]","[11, 11, 11, 0]","[11, 11, 11, 0]","[12, 10, 10, 0]","[0, 12, 0, 10]","[13, 12, 10, 0]","[0, 11, 0, 0]","[11, 0, 0, 0]","[0, 12, 0, 0]"
3,113,109,124,124,3,"[0, 12, 0, 0]","[0, 16, 0, 0]","[12, 0, 11, 0]","[0, 11, 10, 11]","[13, 0, 0, 11]","[0, 0, 0, 11]","[12, 0, 11, 10]","[10, 0, 0, 0]","[10, 10, 0, 12]","[0, 10, 10, 11]","[0, 0, 10, 10]","[11, 11, 10, 0]","[11, 11, 10, 0]","[12, 10, 12, 0]","[12, 11, 12, 0]","[0, 0, 0, 12]","[10, 0, 0, 11]","[0, 11, 13, 14]","[11, 0, 0, 11]"
0,145,89,111,151,0,"[15, 12, 11, 0]","[0, 0, 0, 13]","[11, 12, 0, 13]","[0, 11, 0, 0]","[0, 0, 12, 0]","[12, 0, 11, 10]","[10, 12, 0, 11]","[10, 12, 0, 10]","[0, 10, 11, 10]","[11, 10, 0, 10]","[11, 11, 0, 10]","[10, 10, 0, 0]","[10, 10, 10, 0]","[0, 0, 11, 12]","[12, 0, 0, 0]","[13, 10, 11, 0]","[0, 0, 0, 0]","[11, 15, 12, 0]","[15, 10, 0, 12]"
