card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
KC,veryhigh,False,3,4,3,2,0,10
4H,low,False,1,3,3,2,0,9
AC,veryhigh,False,2,2,3,1,-1,6
QS,high,False,5,2,1,6,0,10
8S,mediumHigh,False,2,1,0,4,-3,3
AC,veryhigh,True,5,7,2,0,0,10
TC,high,True,4,6,2,0,0,9
QC,high,True,3,5,2,0,0,8
KC,veryhigh,True,2,4,2,0,0,7
AD,veryhigh,False,2,3,2,0,0,6
8H,mediumHigh,False,3,2,2,0,0,5
JH,high,False,2,1,2,-1,0,3
8D,mediumHigh,False,1,0,2,-1,0,2
7S,mediumlow,False,3,4,2,0,3,10
AH,veryhigh,False,3,3,2,-1,1,6
AC,veryhigh,False,2,2,2,-1,1,5
QH,high,False,2,1,2,-1,1,4
2H,low,False,1,0,2,-1,1,3
AC,veryhigh,False,3,5,0,4,0,10
4D,low,False,1,4,0,4,0,9
QH,high,False,1,3,0,0,0,4
JS,high,True,2,2,0,-1,0,2
KD,veryhigh,False,5,1,3,2,5,10
7S,mediumlow,False,4,0,3,2,5,9
7H,mediumlow,False,4,3,4,1,1,10
7S,mediumlow,False,1,2,4,1,1,9
2C,low,False,2,1,4,1,-1,6
7C,mediumlow,False,1,0,2,1,-1,3
JC,high,False,6,1,4,2,2,10
2C,low,False,4,0,3,1,0,5
9C,mediumHigh,True,4,4,3,0,2,10
KS,veryhigh,False,2,3,3,0,2,9
QD,high,False,2,2,3,0,2,8
5H,low,False,2,1,3,0,2,7
JC,high,True,3,0,3,0,1,5
3S,low,False,1,-1,3,0,1,4
AC,veryhigh,False,4,3,2,4,2,10
7D,mediumlow,True,2,2,2,4,2,9
6H,mediumlow,False,2,1,2,3,2,7
AH,veryhigh,False,1,4,2,2,3,10
AS,veryhigh,True,3,3,2,2,2,8
3C,low,False,1,2,2,2,2,7
7H,mediumlow,True,3,3,2,4,0,10
JD,high,False,2,2,0,2,-2,3
KD,veryhigh,False,3,6,1,1,0,10
9D,mediumHigh,False,2,5,1,1,0,9
KC,veryhigh,False,1,4,-1,1,0,6
2S,low,True,4,3,-1,1,0,5
KH,veryhigh,False,1,2,-2,1,0,3
8S,mediumHigh,True,2,1,-2,1,0,2
KD,veryhigh,False,4,4,1,3,1,10
TH,high,False,2,3,1,3,1,9
8D,mediumHigh,False,2,2,1,2,0,6
9D,mediumHigh,False,1,1,1,2,-2,3
3S,low,True,1,0,1,2,-2,2
AS,veryhigh,False,3,3,2,3,3,10
6S,mediumlow,False,2,2,2,3,3,9
KD,veryhigh,False,1,1,0,2,3,5
2H,low,False,3,0,0,2,3,4
JH,high,False,1,-1,0,1,3,2
QD,high,True,3,2,4,0,3,10
TS,high,False,3,1,4,0,3,9
7D,mediumlow,True,1,0,2,0,2,5
6H,mediumlow,True,4,3,1,2,6,10
7C,mediumlow,False,2,2,1,1,5,7
4S,low,False,2,2,2,4,3,10
3C,low,False,1,1,-1,3,0,2
KC,veryhigh,False,2,3,1,2,5,10
JC,high,False,1,2,0,1,3,5
4S,low,True,2,1,-1,1,3,3
KH,veryhigh,False,1,2,6,1,2,10
4S,low,True,3,1,6,1,2,9
TC,high,False,3,3,2,1,5,10
AS,veryhigh,False,3,2,0,1,5,7
AC,veryhigh,False,2,1,0,1,5,6
8H,mediumHigh,True,1,0,0,1,5,5
4C,low,True,3,4,1,3,1,10
KS,veryhigh,False,1,3,1,1,1,7
5D,low,False,3,2,1,1,1,6
JD,high,False,2,1,1,-1,1,3
AC,veryhigh,False,3,3,2,2,4,10
KC,veryhigh,False,2,2,2,2,4,9
3D,low,True,3,1,2,2,4,8
4S,low,False,2,0,1,1,2,3
TS,high,False,1,-1,1,1,2,2
AH,veryhigh,False,4,3,3,1,4,10
7S,mediumlow,True,2,2,3,1,4,9
4C,low,False,1,1,2,-2,4,4
8D,mediumHigh,False,1,0,1,-2,4,2
4H,low,True,3,2,4,1,4,10
QD,high,False,2,1,-1,1,3,3
6H,mediumlow,True,1,0,-1,1,3,2
4D,low,True,5,3,0,4,4,10
2D,low,True,3,2,0,0,2,3
3D,low,True,2,1,0,0,2,2
2C,low,False,4,5,1,2,1,10
QC,high,False,3,4,0,2,1,8
QH,high,True,2,3,-1,0,0,3
AS,veryhigh,False,3,5,1,0,5,10
KH,veryhigh,False,1,4,1,0,5,9
5D,low,True,4,3,1,0,5,8
4S,low,False,1,2,-1,-1,4,3
7S,mediumlow,False,3,3,2,2,4,10
5H,low,True,4,2,2,2,3,8
JC,high,False,1,1,1,2,1,4
2S,low,False,2,0,1,1,1,2
AS,veryhigh,False,6,1,3,4,3,10
4H,low,False,1,0,3,4,3,9
KH,veryhigh,False,3,4,2,2,1,10
TH,high,False,2,3,2,2,1,9
QD,high,False,3,2,2,2,1,8
7D,mediumlow,False,1,1,1,1,-1,3
AS,veryhigh,False,2,5,2,2,0,10
2D,low,False,1,4,2,2,0,9
AC,veryhigh,False,3,3,2,0,0,6
2C,low,False,2,2,2,0,0,5
KS,veryhigh,False,1,1,0,0,0,2
3D,low,False,2,2,2,2,5,10
2S,low,True,2,1,-2,1,3,2
AD,veryhigh,False,5,2,1,6,0,10
2D,low,False,4,1,1,4,-1,6
8D,mediumHigh,False,3,0,1,3,-2,3
7S,mediumlow,True,6,6,1,2,0,10
3S,low,True,5,5,-1,2,-1,6
TS,high,True,3,4,-1,1,-1,4
KS,veryhigh,True,2,3,-1,1,-1,3
8S,mediumHigh,True,1,2,-1,1,-1,2
KH,veryhigh,False,4,2,1,5,1,10
9H,mediumHigh,False,3,1,1,5,1,9
3C,low,True,1,0,1,3,0,5
JS,high,False,4,2,2,2,3,10
7H,mediumlow,False,3,1,2,2,3,9
TC,high,False,2,0,1,0,3,5
QH,high,False,1,-1,0,0,3,3
KC,veryhigh,False,3,3,3,2,1,10
TD,high,False,2,2,3,1,1,8
9C,mediumHigh,False,1,1,1,1,-1,3
8H,mediumHigh,True,2,1,4,0,6,10
3S,low,False,1,0,2,0,4,5
6H,mediumlow,False,3,5,1,1,4,10
7S,mediumlow,True,5,4,1,1,2,7
5S,low,True,4,3,1,1,1,5
AS,veryhigh,True,2,2,0,0,1,2
8D,mediumHigh,False,4,2,3,3,1,10
5D,low,False,3,1,3,2,1,8
KD,veryhigh,False,2,5,2,1,1,10
8H,mediumHigh,False,4,4,2,1,1,9
KS,veryhigh,False,2,3,2,1,0,7
QH,high,False,3,2,2,1,0,6
7H,mediumlow,False,1,1,0,1,-1,2
AS,veryhigh,False,4,3,3,4,1,10
4D,low,False,3,2,3,4,1,9
KH,veryhigh,False,2,4,3,1,0,10
9D,mediumHigh,False,4,3,3,1,0,9
TH,high,False,1,2,2,1,0,7
3C,low,True,2,1,1,0,0,4
3D,low,False,2,0,0,0,0,2
AD,veryhigh,False,3,3,3,0,6,10
7D,mediumlow,False,2,2,3,0,6,9
8H,mediumHigh,False,2,1,2,-1,5,5
KH,veryhigh,False,4,2,1,6,0,10
JC,high,True,1,1,1,4,-1,6
5S,low,False,2,0,1,4,-1,5
TH,high,False,2,-1,0,3,-1,2
AD,veryhigh,False,2,4,3,1,1,10
QH,high,False,5,3,3,1,1,9
2H,low,False,4,2,2,1,1,7
8H,mediumHigh,False,2,1,-1,1,0,2
4C,low,False,3,0,2,5,4,10
KH,veryhigh,False,5,2,2,2,3,10
4H,low,False,4,1,2,2,3,9
9C,mediumHigh,True,1,0,0,2,2,5
TS,high,False,2,4,4,0,0,10
AD,veryhigh,True,3,3,4,-1,-1,7
QC,high,False,4,2,4,-1,-1,6
2D,low,True,2,1,4,-1,-1,5
2C,low,False,2,0,2,-1,-1,2
QC,high,False,1,3,2,2,2,10
6D,mediumlow,True,4,2,2,2,2,9
9C,mediumHigh,False,4,4,2,2,1,10
AC,veryhigh,False,3,3,2,2,1,9
JS,high,False,3,2,2,2,1,8
TS,high,False,2,1,2,2,1,7
5D,low,True,1,0,2,2,-2,3
AD,veryhigh,False,4,3,3,1,1,10
4D,low,False,3,2,3,1,1,9
AS,veryhigh,False,1,1,1,0,1,5
7H,mediumlow,False,2,0,1,0,1,4
TS,high,True,4,3,1,2,3,10
9C,mediumHigh,False,2,2,1,1,1,6
3S,low,True,2,1,0,1,1,4
6S,mediumlow,True,1,0,0,1,1,3
7H,mediumlow,False,1,-1,0,1,1,2
2S,low,False,3,2,2,3,2,10
5H,low,False,2,1,2,3,1,8
QD,high,True,2,0,2,2,0,5
3H,low,False,4,1,2,8,1,10
2H,low,False,3,0,1,5,1,5
KH,veryhigh,False,2,-1,1,4,1,3
3D,low,True,5,5,2,3,1,10
KC,veryhigh,False,3,4,1,3,1,8
7D,mediumlow,True,4,3,1,3,1,7
2D,low,True,3,2,1,2,1,5
4C,low,False,1,1,1,0,1,2
