winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,127,151,148,130,0,"[0, 13, 12, 10]","[11, 12, 13, 0]","[11, 0, 14, 0]","[0, 12, 13, 12]","[0, 0, 0, 0]","[13, 11, 10, 0]","[10, 0, 12, 10]","[11, 10, 0, 11]","[10, 10, 11, 0]","[10, 0, 10, 11]","[10, 0, 10, 10]","[0, 11, 11, 10]","[0, 12, 10, 10]","[11, 12, 0, 11]","[10, 0, 0, 12]","[0, 11, 0, 0]","[13, 0, 12, 12]","[10, 0, 13, 16]","[0, 13, 0, 13]"
3,123,77,165,140,1,"[11, 0, 13, 13]","[0, 0, 0, 11]","[0, 12, 0, 14]","[0, 0, 0, 11]","[0, 0, 11, 0]","[10, 0, 0, 0]","[10, 0, 11, 11]","[12, 11, 10, 0]","[10, 10, 0, 10]","[10, 11, 0, 10]","[10, 10, 12, 0]","[10, 10, 0, 11]","[12, 11, 10, 0]","[12, 0, 0, 10]","[12, 10, 0, 13]","[10, 12, 0, 13]","[11, 11, 0, 12]","[0, 15, 10, 12]","[0, 0, 0, 14]"
3,119,121,174,134,2,"[0, 10, 0, 13]","[12, 0, 0, 15]","[0, 13, 11, 11]","[12, 10, 0, 13]","[11, 0, 12, 12]","[0, 10, 11, 14]","[10, 10, 0, 11]","[12, 0, 10, 10]","[11, 0, 10, 10]","[11, 10, 10, 0]","[0, 10, 11, 11]","[10, 10, 0, 11]","[0, 0, 0, 10]","[10, 13, 11, 0]","[12, 0, 12, 10]","[0, 0, 0, 11]","[11, 11, 0, 0]","[12, 0, 10, 0]","[0, 12, 13, 12]"
1,162,129,144,129,3,"[0, 14, 0, 10]","[11, 11, 0, 0]","[0, 14, 0, 11]","[0, 13, 12, 10]","[11, 0, 11, 11]","[0, 10, 0, 0]","[0, 11, 10, 12]","[11, 12, 0, 10]","[10, 10, 0, 10]","[0, 10, 10, 11]","[10, 0, 10, 11]","[0, 12, 10, 11]","[12, 10, 10, 0]","[12, 0, 11, 12]","[12, 11, 11, 0]","[0, 0, 10, 0]","[14, 11, 0, 13]","[11, 13, 12, 0]","[15, 0, 12, 12]"
1,146,89,126,118,0,"[0, 12, 0, 11]","[0, 13, 0, 0]","[0, 12, 0, 0]","[0, 12, 11, 0]","[0, 12, 0, 0]","[10, 0, 0, 10]","[11, 10, 0, 12]","[10, 10, 12, 0]","[12, 10, 10, 0]","[10, 0, 10, 11]","[10, 12, 0, 10]","[11, 10, 11, 0]","[11, 0, 12, 11]","[0, 10, 0, 13]","[11, 0, 11, 12]","[11, 12, 0, 11]","[0, 11, 0, 0]","[11, 0, 12, 13]","[0, 0, 0, 12]"
1,144,99,135,94,1,"[0, 0, 0, 0]","[0, 11, 11, 13]","[0, 12, 0, 11]","[11, 12, 0, 11]","[0, 11, 0, 12]","[0, 0, 10, 0]","[0, 11, 10, 10]","[10, 0, 0, 10]","[10, 0, 10, 11]","[10, 10, 0, 11]","[0, 11, 10, 10]","[0, 10, 10, 0]","[10, 0, 12, 10]","[10, 10, 0, 13]","[10, 0, 0, 13]","[11, 11, 12, 0]","[0, 12, 0, 0]","[0, 12, 14, 0]","[12, 11, 0, 0]"
1,143,124,105,101,2,"[0, 0, 12, 14]","[0, 12, 10, 0]","[0, 10, 0, 0]","[0, 11, 12, 12]","[11, 0, 11, 0]","[0, 0, 12, 11]","[0, 10, 0, 0]","[0, 11, 0, 0]","[11, 10, 0, 10]","[10, 10, 11, 0]","[12, 10, 10, 0]","[0, 11, 0, 10]","[12, 0, 11, 11]","[0, 11, 12, 11]","[11, 12, 0, 12]","[12, 10, 12, 0]","[0, 0, 11, 0]","[12, 0, 0, 0]","[10, 15, 0, 14]"
3,129,119,176,130,3,"[11, 11, 0, 13]","[11, 10, 0, 14]","[13, 12, 0, 12]","[11, 0, 15, 11]","[0, 0, 0, 11]","[10, 0, 0, 0]","[0, 10, 11, 10]","[10, 0, 0, 11]","[0, 10, 10, 10]","[10, 10, 0, 10]","[11, 10, 10, 0]","[10, 0, 11, 12]","[10, 11, 0, 12]","[0, 11, 0, 0]","[11, 0, 12, 12]","[0, 14, 11, 0]","[0, 10, 12, 12]","[0, 10, 14, 13]","[12, 0, 13, 13]"
0,78,113,123,148,0,"[0, 0, 0, 0]","[0, 11, 0, 0]","[12, 0, 0, 0]","[0, 0, 11, 12]","[0, 0, 11, 11]","[11, 0, 12, 10]","[10, 10, 0, 12]","[10, 10, 0, 0]","[12, 10, 0, 10]","[10, 0, 11, 10]","[10, 0, 0, 0]","[11, 0, 11, 11]","[13, 0, 11, 10]","[0, 12, 10, 12]","[12, 0, 10, 0]","[13, 0, 0, 0]","[0, 0, 13, 12]","[11, 14, 13, 0]","[13, 11, 0, 13]"
1,123,88,114,119,1,"[0, 12, 0, 0]","[14, 11, 13, 0]","[0, 0, 0, 12]","[0, 11, 0, 0]","[12, 0, 0, 0]","[0, 0, 0, 0]","[10, 11, 0, 10]","[12, 11, 10, 0]","[10, 0, 0, 0]","[10, 10, 0, 10]","[10, 10, 0, 10]","[0, 10, 10, 11]","[10, 0, 10, 10]","[0, 12, 10, 0]","[0, 11, 13, 11]","[11, 0, 11, 14]","[10, 14, 11, 0]","[0, 0, 0, 13]","[10, 0, 0, 13]"
3,147,127,169,141,2,"[12, 0, 11, 15]","[0, 14, 0, 13]","[11, 12, 0, 12]","[12, 11, 11, 0]","[10, 0, 15, 0]","[10, 0, 11, 10]","[0, 10, 0, 10]","[10, 10, 10, 0]","[11, 10, 0, 11]","[0, 10, 10, 10]","[10, 10, 0, 10]","[11, 0, 10, 11]","[10, 12, 0, 11]","[0, 12, 13, 10]","[11, 0, 11, 12]","[0, 11, 13, 11]","[0, 13, 0, 0]","[12, 12, 0, 12]","[11, 0, 12, 11]"
0,116,127,136,143,3,"[0, 0, 12, 0]","[0, 12, 0, 0]","[11, 0, 11, 0]","[11, 13, 0, 13]","[11, 11, 0, 10]","[10, 11, 0, 13]","[10, 13, 0, 11]","[11, 0, 0, 0]","[11, 10, 11, 0]","[10, 0, 10, 10]","[0, 12, 10, 10]","[0, 10, 11, 10]","[11, 0, 12, 11]","[11, 0, 12, 11]","[0, 0, 12, 13]","[12, 12, 0, 11]","[0, 0, 11, 0]","[13, 12, 0, 13]","[11, 0, 15, 0]"
2,135,160,153,100,0,"[0, 12, 12, 12]","[14, 0, 12, 12]","[0, 0, 15, 11]","[0, 12, 0, 0]","[10, 12, 0, 10]","[10, 0, 12, 0]","[10, 0, 11, 0]","[0, 0, 11, 0]","[11, 10, 10, 0]","[11, 0, 10, 10]","[10, 10, 0, 11]","[0, 10, 10, 10]","[12, 10, 0, 10]","[0, 10, 12, 10]","[12, 10, 0, 12]","[0, 13, 11, 11]","[0, 0, 11, 12]","[0, 13, 12, 11]","[0, 13, 11, 11]"
1,190,103,125,128,1,"[0, 11, 13, 11]","[10, 13, 0, 13]","[0, 12, 0, 0]","[13, 10, 14, 0]","[11, 11, 0, 0]","[0, 11, 0, 0]","[10, 11, 0, 13]","[0, 10, 11, 0]","[10, 0, 10, 11]","[10, 10, 10, 0]","[10, 10, 0, 10]","[12, 10, 10, 0]","[10, 11, 0, 11]","[0, 0, 11, 10]","[0, 10, 12, 11]","[10, 13, 0, 10]","[0, 11, 0, 12]","[10, 14, 0, 13]","[12, 12, 12, 0]"
1,142,127,100,110,2,"[0, 0, 0, 11]","[0, 10, 13, 11]","[0, 10, 0, 0]","[13, 0, 12, 11]","[0, 10, 11, 0]","[12, 0, 12, 10]","[0, 10, 11, 13]","[11, 11, 10, 0]","[10, 10, 0, 12]","[10, 11, 0, 10]","[11, 10, 11, 0]","[10, 10, 0, 11]","[10, 13, 10, 0]","[0, 0, 13, 0]","[11, 13, 0, 0]","[0, 13, 11, 11]","[12, 0, 0, 0]","[0, 11, 0, 0]","[0, 0, 13, 0]"
