winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,144,131,99,101,3,"[0, 14, 0, 0]","[12, 15, 11, 0]","[0, 10, 0, 12]","[13, 10, 0, 0]","[0, 11, 12, 11]","[11, 0, 11, 12]","[11, 0, 10, 12]","[0, 11, 10, 10]","[0, 10, 0, 0]","[10, 0, 10, 10]","[10, 0, 11, 10]","[10, 11, 0, 0]","[0, 0, 11, 0]","[0, 12, 0, 0]","[12, 0, 10, 11]","[0, 13, 11, 11]","[12, 13, 12, 0]","[0, 0, 12, 0]","[0, 14, 0, 0]"
0,109,123,142,144,0,"[12, 0, 12, 11]","[12, 0, 14, 11]","[11, 0, 0, 0]","[0, 0, 0, 11]","[0, 13, 10, 0]","[14, 0, 11, 10]","[10, 10, 11, 0]","[11, 0, 11, 10]","[0, 10, 10, 10]","[10, 10, 0, 10]","[10, 11, 0, 11]","[10, 11, 0, 11]","[0, 12, 11, 10]","[10, 0, 0, 11]","[10, 0, 10, 0]","[0, 10, 12, 13]","[0, 0, 11, 0]","[13, 10, 0, 0]","[11, 12, 0, 13]"
1,145,128,108,100,1,"[0, 13, 0, 0]","[10, 0, 14, 14]","[0, 0, 12, 0]","[0, 11, 0, 12]","[0, 11, 12, 11]","[11, 12, 0, 0]","[10, 0, 13, 11]","[0, 10, 0, 0]","[0, 0, 0, 10]","[10, 10, 10, 0]","[10, 10, 11, 0]","[0, 10, 0, 0]","[0, 12, 0, 0]","[13, 10, 0, 10]","[0, 0, 10, 15]","[0, 12, 13, 11]","[13, 10, 11, 0]","[11, 0, 10, 14]","[12, 14, 12, 0]"
1,159,91,138,115,2,"[10, 0, 0, 0]","[0, 16, 0, 10]","[0, 12, 0, 11]","[12, 10, 0, 12]","[10, 0, 12, 12]","[10, 11, 12, 0]","[0, 0, 10, 10]","[10, 0, 0, 0]","[11, 11, 10, 0]","[10, 10, 11, 0]","[0, 10, 11, 10]","[10, 11, 0, 10]","[0, 0, 0, 0]","[0, 10, 0, 0]","[10, 11, 0, 13]","[11, 11, 0, 12]","[0, 11, 13, 12]","[0, 13, 12, 12]","[11, 12, 0, 14]"
0,98,87,146,150,3,"[12, 11, 0, 15]","[0, 0, 0, 11]","[0, 0, 0, 11]","[14, 10, 0, 0]","[12, 0, 11, 0]","[0, 0, 10, 10]","[10, 11, 0, 13]","[11, 0, 11, 10]","[10, 0, 0, 0]","[10, 0, 10, 10]","[10, 10, 0, 10]","[11, 10, 12, 0]","[10, 0, 11, 12]","[0, 11, 11, 11]","[12, 11, 0, 11]","[0, 0, 0, 12]","[13, 11, 11, 0]","[15, 13, 0, 10]","[0, 0, 0, 0]"
0,114,120,132,140,0,"[0, 0, 11, 12]","[10, 0, 0, 0]","[0, 13, 11, 11]","[0, 0, 11, 0]","[0, 0, 0, 10]","[11, 11, 10, 0]","[12, 10, 10, 0]","[11, 10, 10, 0]","[10, 11, 0, 10]","[10, 10, 0, 10]","[10, 12, 0, 10]","[10, 0, 11, 10]","[0, 12, 10, 10]","[10, 0, 0, 0]","[11, 12, 0, 12]","[10, 0, 12, 13]","[12, 0, 11, 12]","[13, 0, 13, 12]","[0, 13, 0, 0]"
1,124,123,123,68,1,"[0, 10, 0, 13]","[12, 0, 0, 13]","[0, 0, 0, 0]","[0, 0, 12, 0]","[10, 0, 13, 10]","[0, 13, 11, 11]","[0, 11, 11, 11]","[10, 0, 0, 0]","[0, 0, 10, 0]","[10, 11, 0, 10]","[0, 10, 10, 10]","[0, 10, 10, 11]","[0, 11, 0, 0]","[0, 0, 0, 10]","[0, 10, 11, 0]","[14, 13, 10, 0]","[0, 0, 13, 10]","[0, 12, 0, 14]","[12, 13, 12, 0]"
3,134,84,140,86,2,"[0, 14, 12, 13]","[0, 0, 0, 10]","[0, 12, 11, 0]","[13, 0, 11, 12]","[0, 10, 0, 12]","[10, 12, 0, 0]","[0, 13, 10, 11]","[0, 0, 0, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[11, 10, 10, 0]","[10, 10, 0, 12]","[0, 0, 0, 10]","[10, 11, 0, 12]","[0, 0, 10, 0]","[0, 11, 0, 0]","[0, 0, 0, 14]","[0, 11, 0, 13]","[11, 0, 0, 11]"
2,127,148,109,121,3,"[0, 13, 13, 11]","[13, 13, 0, 12]","[10, 0, 0, 11]","[10, 0, 15, 0]","[11, 11, 0, 0]","[12, 11, 0, 10]","[0, 13, 10, 0]","[10, 12, 11, 0]","[10, 10, 11, 0]","[0, 11, 10, 10]","[11, 0, 11, 10]","[10, 0, 10, 0]","[11, 11, 0, 11]","[0, 10, 0, 11]","[0, 0, 11, 0]","[0, 12, 10, 13]","[13, 0, 11, 10]","[0, 0, 13, 0]","[0, 0, 12, 0]"
3,124,98,126,121,0,"[12, 12, 0, 12]","[0, 0, 0, 11]","[12, 13, 0, 12]","[0, 11, 10, 12]","[0, 0, 0, 10]","[10, 14, 0, 0]","[11, 10, 0, 12]","[0, 0, 11, 0]","[0, 10, 11, 11]","[10, 0, 11, 10]","[11, 0, 10, 11]","[11, 11, 10, 0]","[10, 10, 11, 0]","[10, 0, 0, 0]","[11, 0, 0, 11]","[13, 11, 12, 0]","[0, 12, 0, 14]","[0, 10, 0, 0]","[0, 0, 12, 0]"
0,142,137,121,143,1,"[13, 0, 15, 10]","[0, 15, 0, 0]","[11, 11, 0, 11]","[10, 11, 0, 13]","[12, 10, 0, 11]","[10, 11, 0, 0]","[10, 0, 0, 0]","[13, 10, 10, 0]","[0, 12, 10, 10]","[10, 11, 0, 10]","[10, 0, 10, 10]","[10, 0, 11, 11]","[0, 11, 12, 10]","[0, 0, 10, 0]","[0, 0, 11, 0]","[0, 14, 11, 12]","[11, 0, 13, 13]","[12, 14, 12, 0]","[11, 12, 12, 0]"
3,132,88,145,127,2,"[14, 0, 0, 0]","[13, 0, 10, 11]","[14, 11, 0, 11]","[13, 0, 13, 11]","[11, 11, 0, 11]","[0, 10, 11, 11]","[10, 11, 0, 12]","[0, 0, 10, 0]","[11, 11, 0, 10]","[10, 11, 10, 0]","[0, 11, 10, 10]","[10, 0, 0, 10]","[0, 11, 13, 10]","[0, 12, 11, 0]","[10, 11, 0, 15]","[11, 0, 0, 0]","[0, 10, 0, 11]","[0, 0, 0, 12]","[0, 12, 0, 0]"
1,149,89,112,76,3,"[0, 12, 0, 0]","[11, 13, 0, 0]","[11, 10, 0, 11]","[0, 10, 0, 14]","[12, 10, 12, 0]","[0, 11, 0, 0]","[0, 0, 10, 0]","[0, 10, 13, 10]","[11, 0, 10, 10]","[10, 0, 10, 10]","[10, 0, 0, 10]","[0, 0, 0, 0]","[0, 10, 0, 0]","[0, 0, 10, 0]","[11, 14, 0, 11]","[0, 14, 10, 12]","[0, 11, 0, 11]","[0, 12, 0, 0]","[0, 12, 14, 13]"
