card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AS,veryhigh,False,5,4,0,6,1,10
8S,mediumHigh,False,4,3,0,6,1,9
9S,mediumHigh,False,3,2,0,5,1,7
2H,low,False,2,1,0,5,1,6
4C,low,False,3,1,5,1,2,10
3H,low,True,1,0,2,1,0,4
9S,mediumHigh,True,4,3,3,1,4,10
AC,veryhigh,False,1,2,0,-1,3,3
7S,mediumlow,True,2,1,0,-1,3,2
QC,high,False,4,2,5,2,2,10
2D,low,False,1,1,5,2,2,9
5C,low,False,2,0,2,2,-1,2
AS,veryhigh,False,3,3,5,1,2,10
3D,low,False,3,2,5,1,2,9
3C,low,True,2,1,3,0,1,4
2S,low,False,1,0,2,0,1,2
AD,veryhigh,False,3,1,2,5,1,10
2H,low,False,4,0,2,5,1,9
AS,veryhigh,False,4,1,4,2,4,10
4H,low,False,4,0,4,2,4,9
AC,veryhigh,False,3,4,3,0,4,10
6D,mediumlow,True,3,3,3,0,4,9
9H,mediumHigh,False,1,2,3,0,2,6
6S,mediumlow,False,1,1,1,0,1,2
3H,low,False,4,0,5,3,4,10
7C,mediumlow,False,3,4,0,6,1,10
QD,high,False,3,3,-1,5,0,6
4D,low,False,2,2,-1,5,-1,4
7D,mediumlow,False,1,1,-1,4,-1,2
AC,veryhigh,False,5,3,2,1,5,10
TH,high,False,1,2,2,1,5,9
2C,low,False,4,1,2,1,5,8
7S,mediumlow,False,2,0,2,0,4,5
KS,veryhigh,False,1,4,2,2,1,10
KD,veryhigh,False,2,3,2,1,1,8
KH,veryhigh,False,3,2,1,0,1,5
4H,low,False,2,1,0,0,1,3
5H,low,False,2,1,3,5,0,10
5S,low,False,4,2,2,4,1,10
JH,high,True,2,1,2,4,-1,7
4C,low,False,1,0,2,4,-1,6
7D,mediumlow,False,2,4,2,1,2,10
KC,veryhigh,False,1,3,2,0,2,8
TS,high,False,5,2,2,0,2,7
3S,low,False,4,1,1,0,2,5
2S,low,False,3,0,1,0,1,3
AC,veryhigh,False,3,2,2,2,5,10
TS,high,False,3,1,2,2,5,9
6S,mediumlow,False,2,0,2,1,4,6
KH,veryhigh,False,2,2,2,4,3,10
6D,mediumlow,True,3,1,2,4,3,9
4D,low,True,1,0,0,3,2,4
7C,mediumlow,False,3,3,3,1,4,10
3S,low,True,3,2,2,1,4,8
5S,low,True,2,1,1,1,4,6
2C,low,False,2,0,-1,1,3,2
AS,veryhigh,False,3,1,2,3,5,10
4H,low,False,4,0,2,3,5,9
8D,mediumHigh,False,4,2,4,2,3,10
6C,mediumlow,False,3,1,4,1,3,8
KD,veryhigh,False,4,3,3,2,1,10
5D,low,False,3,2,3,2,1,9
TC,high,True,3,1,3,2,0,7
8C,mediumHigh,True,2,0,3,1,-1,4
4C,low,True,1,-1,2,1,-1,2
KH,veryhigh,False,3,4,1,2,4,10
6H,mediumlow,False,2,3,1,2,4,9
5C,low,True,3,2,0,2,1,4
5H,low,False,1,1,0,1,1,2
9D,mediumHigh,False,3,3,0,3,5,10
KS,veryhigh,False,2,2,0,3,4,8
AS,veryhigh,False,1,1,0,3,4,7
7D,mediumlow,False,2,0,0,3,4,6
KS,veryhigh,False,3,3,0,6,2,10
KC,veryhigh,False,5,2,0,6,2,9
TS,high,False,1,1,0,6,-1,5
QH,high,False,3,5,1,1,5,10
JC,high,False,3,4,1,1,5,9
3H,low,False,2,3,1,1,4,7
KH,veryhigh,False,1,2,0,1,4,5
9S,mediumHigh,True,2,1,0,1,4,4
6C,mediumlow,False,2,0,0,0,4,2
TD,high,False,4,3,3,2,1,10
KC,veryhigh,False,2,2,1,1,1,6
4C,low,False,1,1,1,1,1,5
6D,mediumlow,False,4,2,3,2,4,10
2D,low,False,3,1,2,1,2,5
3D,low,False,2,0,2,1,1,3
KH,veryhigh,False,5,3,2,2,4,10
JH,high,False,4,2,2,2,4,9
6D,mediumlow,False,2,1,2,2,4,8
4D,low,False,1,0,2,1,2,4
3H,low,False,3,0,4,4,3,10
TH,high,False,1,-1,1,2,3,4
QD,high,False,2,3,3,2,3,10
2S,low,False,5,2,3,1,3,8
AS,veryhigh,False,4,1,2,0,3,5
6S,mediumlow,False,3,0,2,0,3,4
AC,veryhigh,False,2,3,2,3,3,10
JH,high,True,1,2,2,3,3,9
KS,veryhigh,False,4,1,2,3,3,8
7D,mediumlow,False,3,0,2,3,3,7
7H,mediumlow,False,4,0,4,4,1,10
QH,high,False,4,4,1,3,1,10
5C,low,True,3,3,1,3,1,9
5H,low,False,3,2,1,3,-1,6
6D,mediumlow,False,1,1,0,2,-1,3
3S,low,False,3,2,3,3,3,10
6H,mediumlow,False,3,1,3,2,1,6
2H,low,False,1,0,2,2,0,3
5H,low,False,3,3,3,1,2,10
6S,mediumlow,False,1,2,3,1,0,7
TC,high,False,4,2,3,1,5,10
5C,low,False,3,1,3,1,5,9
AD,veryhigh,False,2,3,1,1,6,10
QD,high,False,1,2,1,1,6,9
