gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer
28,2,8,1000,1.3,False,0,True,0,3,2,0
29,0,8,1000,1.3,True,50,True,12,2,2,2
29,1,8,1000,1.3,False,0,True,0,3,2,2
29,2,8,1000,1.3,False,0,True,0,3,5,2
30,0,8,1000,1.3,True,50,True,12,2,2,2
30,1,8,1000,1.3,False,0,True,11,1,1,2
30,2,8,1000,1.3,False,0,True,0,5,6,2
31,0,8,1000,1.3,True,50,True,0,2,3,0
31,1,8,1000,1.3,False,0,True,0,2,0,0
31,2,8,1000,1.3,False,0,True,14,4,4,0
32,0,8,1000,1.3,True,50,True,14,4,4,0
32,1,8,1000,1.3,False,0,True,0,1,2,0
32,2,8,1000,1.3,False,0,True,13,3,3,0
33,0,8,1000,1.3,True,50,True,0,3,2,2
33,1,8,1000,1.3,False,0,True,13,3,3,2
33,2,8,1000,1.3,False,0,True,12,2,2,2
34,0,8,1000,1.3,True,50,True,0,1,3,2
34,1,8,1000,1.3,False,0,True,11,1,1,2
34,2,8,1000,1.3,False,0,True,16,6,6,2
35,0,8,1000,1.3,True,50,True,0,3,2,2
35,1,8,1000,1.3,False,0,True,0,4,3,2
35,2,8,1000,1.3,False,0,True,0,1,2,2
36,0,8,1000,1.3,True,50,True,0,1,2,1
36,1,8,1000,1.3,False,0,True,0,6,5,1
36,2,8,1000,1.3,False,0,True,0,1,2,1
37,0,8,1000,1.3,True,50,True,13,3,3,2
37,1,8,1000,1.3,False,0,True,0,0,2,2
37,2,8,1000,1.3,False,0,True,0,5,4,2
38,0,8,1000,1.3,True,50,True,12,2,2,2
38,1,8,1000,1.3,False,0,True,0,2,3,2
38,2,8,1000,1.3,False,0,True,0,4,2,2
39,0,8,1000,1.3,True,50,True,12,2,2,0
39,1,8,1000,1.3,False,0,True,0,4,2,0
39,2,8,1000,1.3,False,0,True,12,2,2,0
40,0,8,1000,1.3,True,50,True,0,2,4,1
40,1,8,1000,1.3,False,0,True,0,3,2,1
40,2,8,1000,1.3,False,0,True,0,3,1,1
41,0,8,1000,1.3,True,50,True,0,2,0,1
41,1,8,1000,1.3,False,0,True,0,3,5,1
41,2,8,1000,1.3,False,0,True,0,3,4,1
42,0,8,1000,1.3,True,50,True,11,1,1,2
42,1,8,1000,1.3,False,0,True,0,4,3,2
42,2,8,1000,1.3,False,0,True,0,3,5,2
43,0,8,1000,1.3,True,50,True,0,3,4,0
43,1,8,1000,1.3,False,0,True,0,3,2,0
43,2,8,1000,1.3,False,0,True,0,2,1,0
44,0,8,1000,1.3,True,50,True,12,2,2,1
44,1,8,1000,1.3,False,0,True,0,5,6,1
44,2,8,1000,1.3,False,0,True,0,1,2,1
45,0,8,1000,1.3,True,50,True,0,5,3,1
45,1,8,1000,1.3,False,0,True,0,1,2,1
45,2,8,1000,1.3,False,0,True,12,2,2,1
46,0,8,1000,1.3,True,50,True,14,4,4,0
46,1,8,1000,1.3,False,0,True,12,2,2,0
46,2,8,1000,1.3,False,0,True,0,2,3,0
47,0,8,1000,1.3,True,50,True,0,1,3,1
47,1,8,1000,1.3,False,0,True,15,5,5,1
47,2,8,1000,1.3,False,0,True,0,2,1,1
48,0,8,1000,1.3,True,50,True,12,2,2,2
48,1,8,1000,1.3,False,0,True,12,2,2,2
48,2,8,1000,1.3,False,0,True,0,4,5,2
49,0,8,1000,1.3,True,50,True,0,6,5,0
49,1,8,1000,1.3,False,0,True,0,1,2,0
49,2,8,1000,1.3,False,0,True,0,1,2,0
50,0,8,1000,1.3,True,50,True,14,4,4,1
