winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,121,135,136,90,1,"[0, 0, 12, 0]","[12, 11, 0, 14]","[11, 0, 0, 14]","[0, 12, 12, 12]","[11, 0, 11, 13]","[0, 11, 0, 0]","[11, 10, 11, 0]","[0, 0, 0, 10]","[10, 0, 10, 12]","[10, 10, 10, 0]","[0, 10, 10, 0]","[0, 0, 10, 10]","[0, 11, 11, 12]","[0, 0, 14, 0]","[0, 11, 0, 0]","[12, 13, 10, 0]","[0, 11, 0, 10]","[13, 0, 14, 12]","[0, 11, 0, 17]"
2,140,149,129,79,2,"[0, 15, 11, 11]","[0, 11, 11, 0]","[11, 12, 0, 0]","[0, 0, 12, 0]","[11, 11, 0, 10]","[0, 11, 12, 0]","[10, 11, 0, 10]","[0, 10, 11, 10]","[0, 0, 11, 10]","[10, 10, 11, 0]","[12, 0, 10, 10]","[0, 0, 0, 11]","[0, 12, 0, 11]","[11, 0, 12, 0]","[0, 0, 0, 11]","[14, 0, 11, 0]","[0, 13, 13, 10]","[0, 13, 13, 11]","[0, 11, 11, 14]"
3,140,67,145,85,3,"[0, 0, 0, 0]","[0, 11, 0, 0]","[0, 0, 0, 12]","[11, 13, 12, 0]","[0, 10, 11, 10]","[11, 11, 0, 10]","[0, 10, 0, 11]","[0, 10, 11, 0]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 10, 0, 11]","[12, 11, 0, 10]","[10, 11, 0, 11]","[0, 12, 12, 10]","[0, 0, 0, 12]","[11, 11, 0, 0]","[0, 0, 11, 12]","[0, 0, 0, 11]","[0, 0, 0, 15]"
1,133,127,96,108,0,"[0, 12, 0, 0]","[10, 0, 0, 0]","[0, 13, 12, 11]","[0, 10, 11, 0]","[13, 11, 0, 10]","[10, 0, 12, 11]","[11, 0, 13, 10]","[10, 10, 11, 0]","[10, 0, 12, 10]","[10, 0, 11, 10]","[0, 11, 11, 10]","[10, 10, 12, 0]","[0, 10, 10, 0]","[0, 0, 0, 0]","[0, 13, 0, 0]","[12, 10, 12, 0]","[12, 12, 0, 13]","[0, 0, 0, 11]","[0, 11, 0, 0]"
0,109,103,102,115,1,"[10, 0, 0, 0]","[12, 0, 0, 0]","[0, 0, 0, 11]","[10, 0, 12, 0]","[11, 0, 0, 0]","[0, 10, 0, 11]","[10, 0, 11, 13]","[10, 0, 11, 0]","[0, 10, 11, 11]","[10, 10, 10, 0]","[0, 11, 10, 11]","[10, 10, 10, 0]","[10, 11, 0, 10]","[10, 12, 0, 11]","[0, 11, 0, 0]","[0, 12, 12, 12]","[12, 0, 0, 12]","[0, 0, 16, 0]","[0, 12, 0, 0]"
2,87,145,138,124,2,"[11, 0, 0, 13]","[14, 0, 12, 11]","[12, 0, 10, 14]","[13, 0, 14, 10]","[11, 0, 10, 0]","[11, 11, 0, 10]","[0, 10, 10, 13]","[10, 0, 11, 0]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 11, 11, 10]","[10, 0, 0, 0]","[11, 0, 13, 10]","[0, 10, 10, 14]","[0, 0, 12, 11]","[0, 0, 12, 0]","[0, 0, 0, 0]","[0, 11, 0, 0]","[11, 14, 0, 12]"
3,133,108,137,64,3,"[0, 0, 0, 0]","[0, 0, 0, 11]","[0, 11, 0, 0]","[11, 13, 10, 0]","[0, 0, 0, 10]","[0, 10, 10, 0]","[0, 0, 10, 14]","[10, 11, 0, 0]","[0, 10, 0, 10]","[10, 11, 0, 10]","[12, 0, 10, 10]","[10, 12, 10, 0]","[0, 11, 12, 10]","[11, 0, 10, 10]","[0, 12, 14, 10]","[0, 0, 0, 12]","[0, 10, 11, 16]","[0, 11, 11, 14]","[0, 11, 0, 0]"
1,124,121,109,111,0,"[0, 0, 12, 12]","[12, 12, 0, 11]","[0, 0, 0, 11]","[12, 0, 11, 0]","[0, 13, 10, 0]","[0, 0, 0, 0]","[0, 11, 10, 0]","[11, 10, 0, 10]","[0, 0, 10, 0]","[10, 0, 11, 10]","[11, 0, 11, 10]","[10, 12, 0, 11]","[0, 11, 13, 10]","[10, 0, 10, 12]","[0, 10, 0, 12]","[12, 10, 11, 0]","[12, 12, 12, 0]","[11, 12, 0, 0]","[0, 11, 0, 0]"
3,124,91,146,84,1,"[0, 0, 0, 16]","[13, 0, 12, 0]","[13, 13, 10, 0]","[0, 10, 0, 0]","[14, 0, 0, 0]","[0, 10, 10, 14]","[0, 10, 12, 10]","[0, 10, 12, 10]","[10, 10, 0, 10]","[10, 10, 0, 10]","[0, 10, 0, 10]","[10, 10, 0, 10]","[0, 0, 0, 0]","[0, 11, 14, 10]","[0, 10, 0, 11]","[14, 0, 10, 11]","[0, 0, 0, 12]","[0, 10, 11, 0]","[0, 0, 0, 12]"
0,118,103,94,158,2,"[10, 0, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 0]","[0, 13, 0, 0]","[12, 10, 0, 12]","[13, 0, 11, 10]","[0, 11, 13, 10]","[10, 0, 12, 10]","[12, 10, 0, 10]","[11, 10, 10, 0]","[10, 10, 10, 0]","[11, 11, 10, 0]","[11, 11, 0, 10]","[11, 0, 0, 0]","[10, 12, 0, 0]","[11, 0, 12, 12]","[13, 0, 13, 10]","[13, 10, 12, 0]","[0, 0, 0, 10]"
