winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,135,139,120,112,2,"[0, 13, 15, 0]","[0, 12, 13, 0]","[0, 0, 11, 11]","[10, 10, 0, 0]","[12, 11, 0, 12]","[0, 10, 0, 0]","[11, 0, 11, 10]","[11, 10, 0, 10]","[10, 0, 12, 10]","[11, 10, 10, 0]","[0, 10, 0, 0]","[11, 0, 0, 10]","[0, 0, 0, 11]","[0, 11, 12, 11]","[11, 0, 11, 11]","[0, 11, 12, 13]","[14, 0, 10, 0]","[11, 14, 10, 0]","[0, 13, 12, 11]"
3,74,87,156,132,3,"[0, 0, 0, 0]","[0, 0, 0, 10]","[10, 0, 0, 12]","[11, 0, 0, 0]","[0, 10, 11, 14]","[0, 12, 0, 10]","[11, 0, 10, 11]","[10, 10, 10, 0]","[10, 0, 11, 10]","[10, 11, 0, 10]","[10, 0, 10, 11]","[12, 11, 0, 10]","[0, 0, 10, 0]","[0, 10, 12, 12]","[13, 10, 0, 11]","[11, 0, 0, 10]","[10, 0, 0, 14]","[0, 0, 13, 11]","[14, 0, 0, 0]"
1,153,82,95,113,0,"[0, 13, 12, 12]","[0, 0, 0, 12]","[10, 0, 12, 12]","[0, 13, 10, 0]","[10, 11, 0, 12]","[10, 12, 0, 12]","[0, 10, 0, 0]","[10, 0, 0, 0]","[10, 10, 0, 10]","[11, 10, 10, 0]","[10, 10, 0, 0]","[10, 10, 13, 0]","[0, 11, 0, 0]","[10, 11, 0, 13]","[11, 0, 13, 0]","[11, 11, 12, 0]","[0, 11, 0, 0]","[0, 10, 0, 12]","[0, 0, 0, 0]"
1,143,119,105,104,1,"[15, 0, 11, 12]","[0, 11, 12, 10]","[0, 10, 0, 0]","[0, 12, 11, 11]","[0, 11, 11, 0]","[0, 11, 11, 10]","[11, 11, 11, 0]","[11, 10, 10, 0]","[11, 11, 10, 0]","[10, 10, 0, 11]","[10, 11, 0, 10]","[0, 12, 10, 10]","[0, 12, 10, 0]","[12, 0, 0, 10]","[0, 0, 0, 10]","[0, 0, 12, 0]","[10, 0, 0, 11]","[14, 11, 0, 0]","[0, 0, 0, 0]"
1,138,108,106,136,2,"[0, 0, 10, 0]","[14, 10, 12, 0]","[10, 0, 10, 13]","[11, 0, 0, 11]","[11, 11, 0, 0]","[0, 12, 0, 10]","[0, 11, 10, 0]","[0, 0, 10, 0]","[10, 11, 0, 10]","[0, 10, 10, 10]","[10, 0, 11, 10]","[11, 11, 0, 10]","[10, 12, 0, 11]","[0, 0, 0, 10]","[12, 13, 10, 0]","[13, 12, 0, 11]","[12, 0, 0, 0]","[12, 12, 14, 0]","[0, 13, 11, 0]"
1,143,112,141,91,3,"[0, 0, 16, 11]","[11, 15, 10, 0]","[0, 11, 0, 0]","[0, 13, 0, 0]","[0, 11, 0, 15]","[12, 0, 10, 11]","[10, 0, 10, 12]","[0, 10, 11, 10]","[0, 10, 0, 0]","[0, 10, 10, 11]","[10, 11, 0, 11]","[0, 10, 0, 10]","[12, 10, 10, 0]","[0, 11, 0, 10]","[0, 0, 11, 0]","[0, 10, 12, 12]","[12, 0, 0, 0]","[12, 0, 12, 13]","[12, 11, 0, 15]"
1,160,121,99,154,0,"[14, 12, 0, 11]","[11, 13, 12, 0]","[13, 0, 12, 11]","[0, 11, 0, 11]","[0, 12, 10, 0]","[12, 0, 12, 10]","[11, 13, 10, 0]","[10, 0, 0, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 10, 0, 0]","[10, 10, 11, 0]","[11, 10, 12, 0]","[12, 11, 0, 11]","[10, 0, 10, 12]","[0, 0, 10, 0]","[0, 12, 0, 0]","[10, 11, 0, 13]","[0, 15, 12, 0]"
3,138,120,174,89,1,"[0, 10, 0, 11]","[12, 10, 0, 14]","[11, 12, 0, 0]","[0, 11, 13, 12]","[11, 0, 10, 12]","[11, 13, 0, 11]","[11, 12, 10, 0]","[0, 10, 10, 0]","[10, 0, 10, 11]","[0, 11, 10, 10]","[0, 0, 0, 11]","[0, 0, 0, 10]","[11, 0, 0, 0]","[0, 11, 10, 12]","[0, 11, 0, 12]","[12, 0, 11, 13]","[0, 0, 10, 14]","[0, 13, 14, 11]","[0, 14, 12, 10]"
1,157,141,75,122,2,"[13, 12, 12, 0]","[11, 11, 15, 0]","[11, 0, 14, 10]","[0, 0, 0, 0]","[11, 11, 0, 11]","[12, 10, 0, 13]","[0, 12, 0, 0]","[0, 0, 10, 0]","[10, 0, 0, 0]","[10, 10, 10, 0]","[0, 11, 10, 10]","[10, 0, 13, 10]","[11, 11, 10, 0]","[0, 11, 11, 10]","[12, 11, 12, 0]","[11, 12, 13, 0]","[0, 13, 11, 11]","[0, 10, 0, 0]","[0, 12, 0, 0]"
3,135,144,154,128,3,"[14, 0, 14, 12]","[0, 12, 12, 0]","[11, 13, 0, 12]","[0, 12, 0, 11]","[11, 0, 0, 0]","[0, 11, 12, 12]","[10, 0, 11, 12]","[0, 0, 11, 0]","[11, 10, 11, 0]","[0, 10, 10, 10]","[0, 10, 10, 11]","[11, 11, 0, 10]","[10, 0, 10, 0]","[0, 12, 10, 11]","[10, 0, 11, 14]","[0, 12, 11, 12]","[14, 11, 11, 0]","[13, 0, 0, 12]","[13, 11, 0, 15]"
