card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
QH,high,False,2,1,4,4,0,10
4D,low,False,2,0,4,4,0,9
QD,high,False,5,1,2,5,3,10
4D,low,False,4,0,2,5,3,9
3H,low,False,3,1,3,3,2,10
JC,high,True,3,0,2,3,2,8
6H,mediumlow,True,2,2,0,5,4,10
QH,high,True,1,1,0,4,4,8
3D,low,False,4,0,0,4,4,7
AC,veryhigh,False,5,4,1,2,2,10
QC,high,False,4,3,1,2,2,9
JC,high,False,3,2,1,2,2,8
3H,low,False,2,1,1,2,2,7
3D,low,True,1,0,-1,2,2,4
3H,low,False,4,3,1,1,7,10
AC,veryhigh,False,4,2,1,1,6,8
JH,high,False,3,1,1,1,6,7
5C,low,False,3,0,0,1,6,5
QC,high,False,6,2,5,1,3,10
9C,mediumHigh,False,5,1,5,1,3,9
2H,low,False,2,0,3,1,3,6
9S,mediumHigh,False,2,2,4,2,3,10
3D,low,False,3,3,1,3,2,10
3C,low,False,2,2,0,3,2,8
TS,high,True,3,1,0,3,1,6
KH,veryhigh,False,4,1,5,2,1,10
8C,mediumHigh,False,5,0,5,2,1,9
KC,veryhigh,False,4,-1,2,2,0,4
AH,veryhigh,False,4,4,2,3,0,10
2H,low,False,3,3,2,3,0,9
QH,high,False,2,2,2,3,-1,7
7C,mediumlow,False,3,1,2,2,-1,5
5C,low,False,2,0,2,1,-1,3
9C,mediumHigh,False,4,1,4,3,1,10
TH,high,True,1,0,4,3,1,9
6D,mediumlow,False,4,-1,4,3,1,8
5C,low,False,3,-2,3,3,1,6
5H,low,False,2,2,2,2,3,10
3S,low,False,3,1,-1,0,3,4
TS,high,False,2,0,-1,-1,3,2
4C,low,False,3,2,0,4,6,10
5S,low,True,2,1,0,3,3,5
3H,low,False,3,0,0,3,2,3
TS,high,True,2,2,2,3,5,10
AD,veryhigh,False,4,1,2,3,3,7
5D,low,False,3,0,2,3,3,6
JC,high,True,2,1,2,4,4,10
3C,low,True,1,0,1,2,3,5
KC,veryhigh,False,3,5,0,2,4,10
6D,mediumlow,True,4,4,0,2,4,9
8C,mediumHigh,False,2,3,0,2,2,6
JD,high,True,2,2,0,2,2,5
4H,low,False,2,1,0,2,2,4
AC,veryhigh,False,2,3,3,2,1,10
8H,mediumHigh,False,2,2,3,2,1,9
6D,mediumlow,False,3,1,2,2,1,7
TS,high,True,3,0,2,0,1,4
QC,high,False,5,3,2,5,1,10
AC,veryhigh,False,4,2,2,5,0,8
4C,low,False,3,1,2,5,0,7
2S,low,False,3,0,2,4,0,5
TS,high,False,4,1,3,3,5,10
3D,low,False,2,0,2,2,1,3
AH,veryhigh,False,3,2,4,2,1,10
4D,low,False,4,1,4,2,1,9
7S,mediumlow,False,1,0,3,0,1,5
3S,low,False,7,0,4,4,3,10
TS,high,False,2,4,1,2,4,10
8C,mediumHigh,False,1,3,1,2,4,9
4H,low,False,3,2,1,2,4,8
3D,low,True,2,1,1,1,0,2
QH,high,True,3,1,4,1,3,10
5H,low,True,1,0,2,-2,1,2
9H,mediumHigh,True,3,1,2,4,1,10
9S,mediumHigh,False,3,0,2,4,1,9
3D,low,False,2,-1,1,3,1,6
2H,low,True,1,-2,1,1,1,3
3S,low,False,2,-3,1,1,1,2
QH,high,False,4,1,5,3,0,10
5S,low,False,1,0,1,1,-1,2
KD,veryhigh,True,4,4,3,0,4,10
AC,veryhigh,False,1,3,3,0,4,9
3S,low,False,3,2,3,0,4,8
8H,mediumHigh,False,1,1,0,0,4,4
6H,mediumlow,False,2,4,1,3,1,10
TD,high,True,3,3,0,3,0,7
2H,low,False,1,2,0,3,0,6
8S,mediumHigh,False,1,1,-1,2,-1,2
KH,veryhigh,False,4,4,1,1,5,10
3S,low,True,3,3,1,1,5,9
AH,veryhigh,False,3,2,-1,1,4,5
5H,low,False,2,1,-1,1,4,4
2H,low,False,4,3,2,1,5,10
TD,high,False,2,2,2,1,3,7
9D,mediumHigh,False,1,1,2,0,2,4
AC,veryhigh,False,5,3,0,6,2,10
3C,low,False,4,2,0,6,2,9
6H,mediumlow,False,3,2,5,1,1,10
TD,high,False,3,1,5,0,0,7
2C,low,True,2,0,5,0,0,6
AH,veryhigh,False,4,4,1,3,3,10
KH,veryhigh,False,3,3,1,3,3,9
KD,veryhigh,True,2,2,1,3,3,8
8H,mediumHigh,False,2,1,1,3,3,7
2S,low,False,2,0,1,2,3,5
TS,high,False,1,-1,1,2,2,3
AD,veryhigh,False,4,2,2,4,1,10
4H,low,False,2,1,2,4,1,9
6D,mediumlow,False,3,0,2,3,1,7
9S,mediumHigh,True,3,2,2,4,3,10
8C,mediumHigh,False,2,1,1,2,1,4
4H,low,False,4,1,4,3,3,10
7D,mediumlow,False,1,0,3,2,2,6
9C,mediumHigh,False,2,3,2,2,4,10
8H,mediumHigh,True,4,2,0,2,4,7
2H,low,True,2,1,-1,1,2,2
KS,veryhigh,False,4,2,3,1,6,10
7H,mediumlow,False,4,1,3,1,6,9
2D,low,False,1,0,3,1,5,7
7S,mediumlow,False,2,-1,2,1,4,4
4H,low,False,2,-2,2,1,4,3
JC,high,False,3,2,2,6,1,10
KC,veryhigh,False,2,1,1,4,0,5
8S,mediumHigh,True,1,0,1,4,0,4
AS,veryhigh,False,4,4,0,3,1,10
QS,high,False,3,3,0,3,1,9
3D,low,False,1,2,0,3,1,8
AC,veryhigh,False,2,1,0,1,1,5
4H,low,True,1,0,0,1,1,4
3S,low,False,2,-1,0,1,1,3
AC,veryhigh,False,3,3,5,0,1,10
4H,low,False,2,2,3,0,0,6
9H,mediumHigh,False,1,1,2,0,0,4
9S,mediumHigh,False,1,2,5,2,2,10
4D,low,True,2,1,5,2,1,8
7C,mediumlow,False,2,0,4,1,1,5
TC,high,False,3,4,1,4,0,10
TS,high,True,4,3,1,3,0,8
AS,veryhigh,True,2,2,-1,1,0,3
5C,low,False,1,1,-1,1,0,2
8C,mediumHigh,True,4,3,1,3,2,10
6D,mediumlow,False,1,2,0,3,-2,4
QC,high,True,2,1,0,2,-2,2
TH,high,False,3,2,6,0,0,10
5H,low,False,2,1,6,0,0,9
2C,low,True,2,0,6,0,-2,6
KS,veryhigh,True,4,3,1,3,5,10
9H,mediumHigh,False,4,2,1,3,5,9
3C,low,False,2,1,1,3,3,6
AS,veryhigh,False,3,3,2,2,2,10
4H,low,False,2,2,2,2,2,9
3C,low,True,3,1,0,2,2,6
JC,high,False,3,3,1,4,3,10
9C,mediumHigh,False,2,2,0,4,2,7
3C,low,False,1,1,-1,3,1,3
7S,mediumlow,False,1,4,3,1,1,10
4H,low,True,4,3,3,-1,1,7
TH,high,True,2,2,2,-2,-1,2
QD,high,False,6,3,4,0,4,10
4S,low,False,1,2,4,0,4,9
9D,mediumHigh,False,5,1,4,0,3,7
9H,mediumHigh,True,1,0,3,0,3,5
KS,veryhigh,False,3,3,0,5,3,10
7H,mediumlow,True,3,2,0,5,2,8
8S,mediumHigh,False,2,1,0,4,2,6
3C,low,False,2,0,-1,4,0,2
QS,high,False,2,2,1,3,6,10
9D,mediumHigh,False,3,1,-1,3,4,5
5C,low,True,1,0,-1,2,3,2
9D,mediumHigh,False,5,2,2,3,5,10
AH,veryhigh,False,4,1,2,3,3,7
5H,low,False,3,0,2,3,3,6
AD,veryhigh,True,2,3,1,4,3,10
AS,veryhigh,False,3,2,1,4,3,9
3H,low,False,3,1,1,4,3,8
3C,low,False,2,0,1,2,3,5
5S,low,True,1,2,4,1,2,10
KC,veryhigh,False,2,1,3,0,2,7
7C,mediumlow,False,1,0,3,0,2,6
6H,mediumlow,False,3,3,4,1,0,10
JH,high,False,1,2,2,-1,-1,4
4S,low,False,4,4,0,2,3,10
6H,mediumlow,False,2,3,0,0,3,7
AH,veryhigh,False,1,2,0,-1,2,4
JS,high,False,2,1,0,-1,2,3
KS,veryhigh,False,1,0,0,-1,2,2
8H,mediumHigh,False,2,0,3,4,5,10
AH,veryhigh,False,3,1,2,3,6,10
4D,low,False,4,0,2,3,6,9
JC,high,False,1,3,1,4,1,10
5H,low,False,3,2,1,4,1,9
