winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,168,97,87,105,2,"[11, 12, 10, 0]","[0, 0, 12, 0]","[0, 10, 0, 0]","[0, 10, 0, 0]","[0, 11, 10, 11]","[12, 12, 11, 0]","[0, 0, 10, 11]","[10, 12, 10, 0]","[10, 10, 0, 12]","[10, 11, 10, 0]","[0, 11, 10, 10]","[10, 11, 0, 10]","[0, 11, 0, 10]","[0, 0, 0, 10]","[0, 10, 0, 0]","[10, 12, 0, 13]","[10, 0, 0, 0]","[10, 12, 0, 0]","[12, 13, 14, 0]"
1,149,147,100,132,3,"[0, 14, 0, 10]","[0, 13, 14, 10]","[11, 13, 12, 0]","[0, 10, 0, 0]","[12, 13, 10, 0]","[10, 13, 0, 11]","[0, 12, 10, 11]","[10, 0, 10, 0]","[11, 10, 11, 0]","[10, 0, 10, 10]","[11, 0, 10, 11]","[10, 10, 0, 0]","[12, 10, 11, 0]","[0, 11, 10, 12]","[0, 10, 0, 0]","[13, 10, 12, 0]","[12, 0, 0, 0]","[10, 0, 15, 12]","[0, 0, 12, 13]"
3,98,122,145,108,0,"[0, 12, 11, 0]","[10, 0, 0, 0]","[12, 0, 0, 0]","[0, 0, 0, 12]","[0, 11, 12, 12]","[11, 12, 10, 0]","[10, 0, 0, 0]","[11, 0, 10, 10]","[11, 10, 10, 0]","[10, 0, 10, 11]","[11, 10, 0, 11]","[0, 10, 11, 12]","[0, 0, 11, 10]","[11, 0, 13, 10]","[0, 11, 13, 12]","[0, 10, 11, 11]","[0, 0, 0, 11]","[0, 0, 0, 10]","[11, 12, 0, 13]"
1,146,94,105,132,1,"[13, 0, 0, 12]","[11, 12, 0, 14]","[12, 13, 11, 0]","[12, 11, 0, 12]","[10, 0, 0, 0]","[10, 11, 0, 12]","[11, 0, 0, 0]","[11, 10, 0, 11]","[10, 10, 0, 10]","[10, 10, 10, 0]","[0, 11, 10, 0]","[10, 0, 10, 11]","[12, 0, 10, 12]","[0, 10, 10, 11]","[0, 0, 10, 0]","[0, 12, 0, 0]","[0, 11, 13, 0]","[0, 11, 0, 0]","[0, 14, 10, 0]"
3,117,114,146,54,2,"[0, 0, 12, 14]","[12, 10, 12, 0]","[0, 0, 14, 0]","[0, 12, 10, 13]","[0, 10, 13, 11]","[0, 10, 0, 11]","[11, 11, 10, 0]","[0, 10, 0, 11]","[10, 11, 0, 11]","[0, 10, 10, 10]","[0, 11, 10, 11]","[11, 0, 11, 11]","[0, 0, 0, 10]","[10, 0, 0, 12]","[0, 0, 0, 11]","[0, 12, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 10]","[0, 0, 12, 0]"
1,138,112,136,76,3,"[12, 11, 0, 17]","[0, 0, 0, 11]","[10, 10, 0, 0]","[0, 11, 11, 13]","[0, 10, 11, 0]","[0, 11, 0, 12]","[0, 10, 0, 0]","[0, 0, 11, 10]","[10, 11, 11, 0]","[11, 0, 10, 10]","[10, 10, 0, 10]","[0, 11, 10, 0]","[0, 10, 11, 10]","[0, 10, 0, 12]","[0, 10, 13, 10]","[11, 0, 0, 11]","[12, 13, 11, 0]","[0, 0, 0, 10]","[0, 0, 13, 0]"
1,145,140,135,127,0,"[0, 0, 0, 11]","[0, 10, 13, 13]","[0, 0, 14, 13]","[11, 11, 13, 0]","[12, 0, 11, 12]","[11, 11, 0, 12]","[10, 12, 0, 10]","[10, 11, 10, 0]","[11, 10, 10, 0]","[0, 11, 10, 10]","[10, 0, 12, 10]","[10, 10, 12, 0]","[11, 11, 0, 0]","[10, 13, 0, 10]","[10, 10, 0, 0]","[11, 0, 12, 11]","[0, 12, 12, 12]","[0, 0, 11, 0]","[0, 13, 0, 11]"
0,120,112,109,132,1,"[10, 0, 13, 0]","[0, 11, 11, 15]","[12, 0, 0, 11]","[0, 13, 0, 0]","[11, 11, 11, 0]","[11, 0, 0, 11]","[10, 11, 11, 0]","[0, 0, 0, 11]","[11, 11, 10, 0]","[10, 11, 0, 10]","[10, 10, 11, 0]","[10, 10, 10, 0]","[11, 0, 0, 0]","[0, 11, 10, 12]","[0, 0, 0, 13]","[13, 11, 13, 0]","[0, 0, 0, 11]","[0, 10, 0, 15]","[13, 0, 12, 0]"
3,143,105,182,114,2,"[13, 11, 0, 11]","[0, 11, 0, 14]","[10, 0, 11, 0]","[10, 12, 0, 15]","[11, 11, 0, 12]","[0, 11, 10, 0]","[0, 12, 10, 11]","[0, 10, 10, 10]","[11, 10, 0, 11]","[0, 10, 10, 10]","[0, 10, 11, 11]","[0, 0, 0, 10]","[12, 0, 10, 10]","[11, 0, 11, 11]","[13, 10, 0, 12]","[13, 12, 0, 11]","[0, 13, 10, 12]","[0, 0, 0, 11]","[10, 0, 12, 0]"
3,121,143,147,123,3,"[0, 0, 0, 11]","[11, 0, 11, 0]","[12, 0, 0, 11]","[0, 0, 10, 12]","[11, 11, 0, 12]","[0, 12, 10, 0]","[11, 0, 10, 13]","[11, 10, 10, 0]","[11, 10, 0, 10]","[0, 11, 10, 10]","[0, 0, 0, 11]","[0, 11, 10, 10]","[11, 10, 11, 0]","[0, 11, 12, 11]","[11, 11, 11, 0]","[12, 0, 0, 12]","[10, 0, 14, 12]","[0, 12, 12, 12]","[12, 12, 12, 0]"
