winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,134,88,112,114,1,"[0, 0, 0, 12]","[0, 0, 0, 11]","[12, 0, 0, 13]","[0, 13, 0, 0]","[0, 0, 0, 12]","[14, 10, 0, 10]","[12, 11, 10, 0]","[0, 11, 11, 10]","[0, 0, 0, 10]","[10, 11, 0, 10]","[11, 10, 10, 0]","[10, 11, 11, 0]","[10, 11, 11, 0]","[10, 11, 0, 0]","[0, 11, 0, 0]","[13, 0, 11, 10]","[12, 0, 12, 0]","[0, 11, 12, 14]","[0, 13, 0, 0]"
3,113,89,128,122,2,"[0, 0, 0, 0]","[0, 12, 11, 0]","[0, 0, 0, 10]","[11, 0, 12, 12]","[15, 10, 0, 0]","[0, 11, 11, 0]","[11, 12, 0, 11]","[12, 11, 0, 10]","[10, 0, 12, 10]","[0, 0, 10, 0]","[0, 10, 10, 0]","[0, 0, 0, 10]","[0, 0, 0, 10]","[12, 11, 0, 10]","[0, 0, 0, 11]","[14, 11, 11, 0]","[13, 10, 0, 13]","[12, 0, 12, 10]","[12, 15, 0, 11]"
2,124,168,127,57,3,"[0, 13, 0, 0]","[13, 0, 12, 13]","[0, 11, 12, 0]","[0, 0, 0, 0]","[0, 12, 12, 11]","[11, 0, 10, 14]","[11, 11, 12, 0]","[0, 0, 0, 10]","[12, 10, 10, 0]","[0, 10, 10, 11]","[10, 0, 11, 11]","[0, 10, 10, 10]","[0, 0, 11, 0]","[0, 11, 0, 11]","[0, 13, 10, 0]","[0, 0, 13, 12]","[0, 11, 13, 0]","[0, 12, 11, 13]","[0, 0, 11, 11]"
1,136,117,118,116,0,"[15, 14, 11, 0]","[12, 0, 11, 13]","[11, 14, 12, 0]","[0, 0, 10, 0]","[12, 11, 10, 0]","[0, 10, 0, 11]","[10, 13, 0, 10]","[10, 11, 0, 11]","[0, 0, 10, 11]","[0, 10, 10, 10]","[12, 10, 0, 10]","[0, 10, 10, 10]","[10, 11, 0, 10]","[0, 0, 0, 0]","[11, 0, 0, 11]","[13, 11, 11, 0]","[0, 11, 12, 11]","[0, 0, 10, 0]","[0, 0, 0, 0]"
2,99,115,90,87,1,"[0, 0, 13, 0]","[0, 0, 12, 0]","[10, 13, 0, 12]","[0, 0, 11, 0]","[0, 11, 0, 0]","[11, 0, 12, 10]","[11, 11, 12, 0]","[11, 0, 0, 11]","[0, 10, 0, 0]","[10, 10, 0, 11]","[11, 10, 11, 0]","[0, 0, 10, 0]","[0, 0, 0, 11]","[0, 10, 10, 13]","[0, 13, 0, 0]","[12, 0, 12, 11]","[11, 0, 0, 0]","[0, 0, 0, 11]","[0, 11, 12, 0]"
1,198,111,78,53,2,"[0, 14, 0, 10]","[0, 0, 12, 0]","[0, 12, 0, 0]","[0, 11, 0, 12]","[0, 11, 0, 11]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 0, 10, 10]","[11, 11, 10, 0]","[10, 10, 11, 0]","[0, 10, 11, 0]","[10, 11, 10, 0]","[10, 12, 0, 11]","[0, 12, 11, 0]","[0, 14, 0, 0]","[12, 13, 12, 0]","[0, 10, 0, 0]","[0, 13, 11, 13]","[0, 13, 13, 11]"
0,125,110,122,140,3,"[11, 0, 0, 15]","[0, 0, 0, 0]","[10, 12, 0, 15]","[10, 13, 0, 0]","[10, 12, 12, 0]","[11, 10, 11, 0]","[11, 0, 0, 0]","[0, 10, 0, 11]","[11, 10, 11, 0]","[10, 0, 10, 11]","[11, 0, 10, 11]","[0, 10, 0, 10]","[10, 11, 11, 0]","[11, 0, 10, 0]","[0, 11, 0, 13]","[12, 14, 0, 0]","[12, 0, 13, 12]","[0, 0, 10, 12]","[0, 12, 12, 12]"
3,129,98,165,101,0,"[0, 0, 0, 0]","[0, 10, 0, 10]","[0, 12, 0, 0]","[12, 12, 0, 10]","[12, 0, 12, 10]","[11, 0, 0, 10]","[11, 10, 0, 11]","[0, 10, 10, 10]","[0, 11, 10, 11]","[0, 10, 10, 10]","[0, 10, 10, 10]","[10, 0, 10, 13]","[0, 10, 0, 0]","[10, 0, 12, 0]","[0, 10, 12, 13]","[11, 11, 0, 11]","[0, 13, 0, 12]","[12, 0, 12, 12]","[12, 0, 0, 12]"
3,118,123,132,132,1,"[0, 0, 0, 14]","[10, 13, 11, 0]","[0, 0, 0, 0]","[12, 10, 0, 0]","[13, 11, 11, 0]","[10, 0, 11, 12]","[0, 0, 10, 11]","[10, 10, 0, 11]","[12, 0, 10, 10]","[10, 0, 11, 0]","[0, 0, 10, 0]","[0, 10, 0, 10]","[11, 0, 10, 11]","[10, 11, 0, 12]","[12, 0, 13, 11]","[0, 12, 0, 10]","[0, 11, 13, 10]","[10, 16, 0, 10]","[12, 14, 13, 0]"
1,145,112,144,78,2,"[12, 11, 0, 0]","[0, 0, 11, 11]","[0, 0, 0, 0]","[0, 13, 11, 13]","[0, 10, 11, 14]","[0, 10, 12, 11]","[11, 10, 12, 0]","[11, 10, 0, 11]","[10, 10, 0, 11]","[11, 10, 10, 0]","[0, 10, 11, 11]","[11, 10, 0, 10]","[0, 10, 0, 11]","[12, 10, 10, 0]","[0, 10, 0, 14]","[0, 11, 12, 0]","[0, 0, 0, 12]","[0, 0, 12, 15]","[0, 0, 0, 0]"
3,113,111,149,123,3,"[0, 0, 13, 0]","[14, 0, 12, 11]","[11, 10, 0, 0]","[0, 13, 10, 11]","[10, 0, 13, 10]","[0, 0, 0, 11]","[0, 11, 11, 11]","[10, 11, 0, 11]","[12, 10, 10, 0]","[0, 11, 10, 10]","[10, 0, 11, 10]","[12, 0, 10, 10]","[10, 0, 0, 11]","[0, 12, 11, 10]","[0, 0, 0, 10]","[11, 11, 0, 0]","[11, 0, 0, 0]","[0, 12, 0, 10]","[12, 12, 0, 13]"
