winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,137,110,102,123,3,"[0, 0, 0, 0]","[11, 12, 0, 0]","[12, 0, 0, 13]","[12, 0, 12, 11]","[11, 11, 13, 0]","[0, 0, 0, 0]","[12, 10, 10, 0]","[10, 12, 0, 10]","[10, 10, 10, 0]","[0, 10, 10, 11]","[11, 0, 10, 10]","[13, 10, 0, 10]","[10, 11, 11, 0]","[11, 0, 0, 11]","[0, 12, 12, 11]","[0, 15, 10, 0]","[0, 0, 12, 0]","[0, 14, 0, 0]","[0, 10, 0, 15]"
3,135,116,144,108,0,"[0, 0, 0, 15]","[12, 12, 12, 0]","[12, 13, 0, 0]","[13, 12, 0, 11]","[0, 10, 11, 0]","[0, 12, 11, 10]","[12, 10, 0, 0]","[0, 10, 12, 11]","[10, 10, 0, 10]","[0, 10, 11, 10]","[0, 0, 0, 10]","[0, 0, 0, 10]","[13, 11, 10, 0]","[10, 0, 12, 11]","[0, 0, 13, 0]","[13, 0, 0, 10]","[0, 0, 11, 12]","[0, 12, 13, 13]","[13, 13, 0, 11]"
3,145,89,156,125,1,"[0, 0, 0, 15]","[0, 11, 0, 0]","[11, 0, 11, 12]","[0, 11, 11, 13]","[10, 13, 0, 10]","[0, 13, 12, 10]","[12, 11, 0, 10]","[0, 11, 10, 11]","[0, 0, 0, 10]","[11, 10, 0, 10]","[10, 10, 11, 0]","[10, 11, 0, 10]","[0, 0, 0, 10]","[11, 10, 0, 13]","[0, 12, 12, 12]","[11, 10, 12, 0]","[15, 0, 0, 0]","[11, 12, 10, 0]","[13, 0, 0, 10]"
2,117,140,135,113,2,"[14, 11, 0, 12]","[11, 0, 14, 11]","[0, 11, 12, 11]","[0, 10, 11, 13]","[0, 10, 11, 11]","[11, 0, 0, 0]","[0, 11, 0, 0]","[10, 0, 12, 10]","[10, 11, 0, 11]","[10, 10, 11, 0]","[0, 10, 10, 11]","[0, 0, 0, 10]","[10, 0, 11, 0]","[0, 10, 12, 13]","[10, 0, 12, 10]","[13, 0, 0, 0]","[0, 12, 11, 12]","[14, 11, 0, 0]","[0, 0, 13, 0]"
1,154,100,136,116,3,"[14, 0, 11, 14]","[0, 11, 12, 0]","[0, 12, 0, 10]","[12, 13, 0, 0]","[12, 11, 0, 0]","[0, 14, 10, 11]","[10, 11, 0, 11]","[11, 10, 0, 11]","[11, 10, 0, 11]","[0, 10, 10, 10]","[0, 11, 11, 10]","[0, 0, 0, 0]","[0, 0, 10, 0]","[10, 10, 0, 0]","[11, 10, 0, 11]","[12, 10, 0, 13]","[13, 0, 12, 0]","[0, 11, 12, 11]","[0, 0, 12, 13]"
0,148,124,65,177,0,"[13, 11, 0, 13]","[13, 0, 11, 12]","[12, 11, 13, 0]","[11, 11, 11, 0]","[10, 0, 12, 0]","[0, 11, 12, 10]","[13, 10, 11, 0]","[11, 0, 0, 0]","[12, 10, 10, 0]","[10, 10, 0, 10]","[11, 0, 0, 0]","[11, 0, 10, 0]","[0, 0, 12, 0]","[0, 12, 0, 10]","[11, 11, 0, 0]","[13, 12, 10, 0]","[13, 12, 0, 0]","[13, 11, 0, 0]","[0, 16, 12, 10]"
3,146,102,147,131,1,"[12, 12, 0, 10]","[0, 0, 13, 12]","[0, 12, 0, 0]","[0, 12, 0, 10]","[0, 11, 11, 0]","[10, 13, 0, 11]","[11, 10, 0, 10]","[11, 10, 11, 0]","[10, 0, 10, 10]","[10, 10, 0, 11]","[0, 0, 11, 0]","[10, 10, 0, 12]","[11, 0, 12, 10]","[10, 12, 12, 0]","[12, 10, 0, 11]","[0, 12, 10, 13]","[0, 0, 12, 15]","[12, 12, 0, 12]","[12, 0, 0, 0]"
0,123,142,107,152,2,"[0, 0, 14, 0]","[12, 0, 0, 0]","[12, 0, 13, 0]","[12, 14, 0, 11]","[13, 12, 11, 0]","[10, 10, 0, 0]","[10, 12, 0, 11]","[11, 0, 10, 11]","[0, 10, 0, 11]","[0, 10, 10, 10]","[12, 0, 10, 10]","[0, 10, 11, 10]","[0, 10, 11, 12]","[10, 0, 14, 11]","[0, 12, 13, 10]","[11, 0, 12, 0]","[12, 0, 0, 0]","[13, 11, 0, 0]","[14, 12, 13, 0]"
2,128,167,138,79,3,"[0, 0, 0, 11]","[0, 0, 13, 12]","[0, 11, 11, 14]","[13, 10, 0, 12]","[0, 0, 11, 10]","[0, 11, 13, 10]","[0, 11, 10, 10]","[0, 10, 10, 0]","[10, 11, 10, 0]","[0, 11, 10, 10]","[0, 10, 10, 11]","[10, 0, 13, 0]","[0, 11, 10, 0]","[11, 10, 12, 0]","[10, 11, 0, 0]","[0, 0, 12, 11]","[0, 11, 11, 15]","[13, 0, 11, 0]","[12, 0, 0, 12]"
3,113,101,160,112,0,"[13, 0, 12, 13]","[12, 12, 12, 0]","[0, 11, 12, 13]","[12, 0, 0, 0]","[0, 11, 0, 11]","[0, 0, 0, 10]","[0, 0, 0, 12]","[11, 11, 10, 0]","[0, 0, 0, 10]","[10, 10, 10, 0]","[11, 11, 0, 10]","[10, 0, 0, 11]","[0, 10, 11, 12]","[11, 11, 0, 12]","[0, 13, 12, 11]","[10, 0, 0, 12]","[0, 0, 11, 11]","[0, 0, 11, 0]","[12, 13, 0, 12]"
3,123,119,140,100,1,"[0, 14, 11, 0]","[0, 11, 11, 14]","[11, 11, 0, 0]","[0, 11, 12, 14]","[12, 11, 0, 12]","[11, 0, 0, 0]","[0, 12, 10, 12]","[10, 0, 10, 0]","[0, 11, 10, 11]","[10, 0, 10, 10]","[10, 0, 10, 11]","[0, 10, 0, 12]","[0, 0, 10, 0]","[12, 10, 12, 0]","[0, 0, 13, 10]","[0, 0, 0, 10]","[11, 11, 0, 12]","[0, 11, 0, 12]","[13, 0, 0, 0]"
