card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
QS,high,True,2,0,2,1,1,5
JH,high,False,2,2,3,6,0,10
8C,mediumHigh,False,5,1,3,5,0,8
3C,low,False,3,0,3,3,-2,3
JC,high,False,2,-1,3,3,-2,2
AD,veryhigh,False,4,4,4,0,1,10
5D,low,False,3,3,4,0,1,9
AH,veryhigh,False,3,2,3,0,1,7
KH,veryhigh,False,2,1,3,0,1,6
5H,low,False,1,0,3,0,1,5
6D,mediumlow,False,3,2,5,1,0,10
AC,veryhigh,False,1,1,0,0,0,3
3D,low,False,1,0,0,0,0,2
2S,low,False,2,1,4,6,1,10
3D,low,False,2,0,2,4,-1,3
TS,high,False,4,2,4,1,2,10
6C,mediumlow,True,2,1,4,1,2,9
8H,mediumHigh,False,1,0,2,0,0,3
KD,veryhigh,False,4,3,4,0,4,10
7D,mediumlow,False,1,2,1,-1,2,3
AS,veryhigh,False,4,3,2,1,6,10
KS,veryhigh,False,3,2,2,1,6,9
7H,mediumlow,False,4,1,2,1,6,8
2D,low,True,1,0,2,0,6,6
AD,veryhigh,False,2,5,0,3,3,10
2S,low,False,3,4,0,3,3,9
6C,mediumlow,True,4,3,-1,3,1,5
TC,high,True,2,2,-1,1,1,2
5D,low,True,3,2,2,2,3,10
QD,high,True,2,1,1,2,3,8
5H,low,False,2,0,1,2,3,7
TC,high,False,3,-1,1,1,3,5
TD,high,True,2,2,2,3,5,10
JH,high,False,1,1,2,1,4,6
4H,low,False,2,2,2,5,0,10
AS,veryhigh,False,4,2,5,0,2,10
TS,high,False,3,1,5,0,2,9
3H,low,True,1,0,4,0,2,7
QH,high,False,2,2,2,2,5,10
9S,mediumHigh,False,1,1,2,2,5,9
8D,mediumHigh,True,3,0,1,0,5,5
AD,veryhigh,False,4,4,2,2,3,10
3D,low,False,3,3,2,2,3,9
AH,veryhigh,False,2,2,2,2,2,7
6C,mediumlow,True,3,1,2,2,2,6
3C,low,True,1,0,2,2,1,4
TH,high,False,1,-1,2,1,1,2
JD,high,True,3,5,1,2,1,10
9H,mediumHigh,False,3,4,1,2,1,9
AH,veryhigh,False,2,3,1,1,1,7
3S,low,False,2,2,1,1,1,6
3D,low,True,2,1,-1,0,1,2
3S,low,False,4,5,1,5,0,10
KC,veryhigh,False,3,4,0,4,0,7
9S,mediumHigh,False,2,3,0,4,0,6
AC,veryhigh,False,2,2,0,2,0,3
KD,veryhigh,False,3,2,3,3,1,10
6D,mediumlow,False,2,1,3,3,1,9
5S,low,False,3,0,0,3,0,4
7H,mediumlow,False,2,2,3,2,4,10
2S,low,False,4,1,2,2,3,7
TD,high,False,3,2,2,4,1,10
QD,high,False,2,1,0,3,0,5
4S,low,False,1,0,0,3,0,4
TH,high,False,1,2,2,4,1,10
5S,low,False,4,1,1,2,1,6
2H,low,False,2,2,3,3,3,10
QS,high,True,3,1,1,3,3,7
TD,high,False,3,0,1,3,3,6
9S,mediumHigh,True,2,-1,1,2,2,3
7H,mediumlow,False,3,0,3,6,0,10
6D,mediumlow,False,5,2,3,3,1,10
QD,high,False,4,1,2,3,0,7
3C,low,True,5,3,5,1,0,10
2S,low,False,2,2,4,1,0,8
9C,mediumHigh,True,3,1,3,1,-2,4
6H,mediumlow,False,4,1,4,3,4,10
9D,mediumHigh,True,1,0,1,0,3,2
4C,low,False,2,3,1,3,2,10
2S,low,False,1,2,0,2,0,5
AH,veryhigh,False,3,3,3,1,4,10
AS,veryhigh,False,3,2,3,1,4,9
6H,mediumlow,False,2,1,3,1,4,8
5D,low,True,1,0,2,0,3,4
9D,mediumHigh,True,4,2,3,3,1,10
4D,low,True,2,1,-1,1,0,2
7D,mediumlow,False,2,0,3,5,4,10
AC,veryhigh,False,2,4,1,2,1,10
8D,mediumHigh,False,4,3,1,2,1,9
3D,low,False,3,2,1,2,1,8
9D,mediumHigh,False,2,1,0,1,0,4
AH,veryhigh,False,4,1,1,5,4,10
5H,low,False,3,0,1,5,4,9
8H,mediumHigh,True,3,1,3,4,1,10
5C,low,False,3,0,0,1,1,3
6D,mediumlow,False,5,1,3,5,2,10
AS,veryhigh,False,3,3,5,1,2,10
9S,mediumHigh,False,2,2,5,1,2,9
QD,high,False,4,1,5,0,2,7
2H,low,False,3,4,1,4,2,10
9D,mediumHigh,False,3,3,1,3,1,7
QD,high,False,1,2,-1,3,0,3
JD,high,False,3,2,3,0,7,10
2S,low,False,2,1,2,0,6,7
4C,low,False,1,0,0,0,6,4
3D,low,False,2,-1,0,0,5,2
5C,low,False,2,1,3,5,0,10
JH,high,True,2,0,1,5,-1,6
AD,veryhigh,False,3,1,4,3,3,10
4H,low,False,2,0,4,3,3,9
AD,veryhigh,False,3,4,2,1,2,10
3S,low,True,3,3,2,1,2,9
KD,veryhigh,False,2,2,2,0,2,7
8S,mediumHigh,True,2,1,2,0,2,6
JS,high,True,1,0,2,0,2,5
3D,low,False,1,-1,2,0,2,4
3D,low,False,3,1,3,2,6,10
5H,low,False,3,0,2,2,3,5
4D,low,False,2,-1,2,2,3,4
8S,mediumHigh,False,2,2,3,2,4,10
KH,veryhigh,False,5,1,2,2,2,6
5H,low,False,4,0,2,2,2,5
QH,high,False,3,-1,2,2,1,3
TH,high,False,3,2,4,1,2,10
AH,veryhigh,False,1,1,3,-1,0,4
