winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,128,97,139,113,1,"[0, 11, 12, 13]","[10, 0, 0, 0]","[0, 12, 0, 11]","[11, 0, 0, 12]","[0, 0, 0, 11]","[12, 0, 0, 0]","[10, 11, 0, 10]","[11, 10, 0, 12]","[11, 11, 10, 0]","[10, 10, 10, 0]","[11, 11, 10, 0]","[0, 10, 10, 11]","[0, 11, 10, 10]","[0, 10, 10, 13]","[0, 0, 0, 12]","[13, 11, 11, 0]","[0, 0, 0, 12]","[0, 0, 0, 12]","[14, 10, 14, 0]"
2,67,151,125,142,2,"[12, 0, 0, 13]","[13, 0, 11, 0]","[14, 0, 11, 13]","[14, 12, 10, 0]","[0, 0, 11, 0]","[12, 0, 10, 0]","[10, 11, 0, 10]","[0, 10, 10, 11]","[10, 0, 0, 0]","[0, 10, 10, 10]","[10, 0, 11, 11]","[0, 0, 10, 11]","[0, 0, 11, 0]","[12, 0, 10, 11]","[12, 10, 13, 0]","[0, 0, 12, 12]","[11, 14, 11, 0]","[0, 0, 0, 12]","[12, 0, 0, 11]"
3,133,107,161,124,3,"[14, 0, 11, 12]","[0, 11, 13, 14]","[0, 11, 0, 10]","[0, 11, 10, 13]","[11, 0, 0, 10]","[12, 0, 11, 12]","[10, 0, 0, 11]","[10, 10, 0, 11]","[11, 11, 10, 0]","[0, 11, 10, 10]","[0, 0, 10, 0]","[11, 10, 0, 10]","[11, 0, 10, 0]","[12, 0, 11, 11]","[0, 11, 0, 12]","[0, 12, 11, 0]","[11, 12, 0, 11]","[11, 11, 0, 14]","[0, 12, 0, 0]"
3,121,86,169,113,0,"[0, 11, 11, 15]","[0, 0, 11, 0]","[0, 12, 0, 0]","[0, 11, 0, 14]","[15, 0, 0, 10]","[0, 0, 0, 10]","[0, 10, 0, 0]","[10, 10, 0, 13]","[0, 11, 11, 10]","[11, 0, 10, 10]","[0, 10, 10, 11]","[11, 10, 11, 0]","[10, 12, 0, 11]","[11, 0, 0, 0]","[10, 13, 0, 12]","[12, 0, 10, 14]","[11, 11, 0, 15]","[0, 0, 12, 11]","[12, 0, 0, 13]"
2,130,130,106,119,1,"[0, 13, 14, 11]","[0, 15, 11, 12]","[11, 14, 11, 0]","[10, 13, 0, 10]","[13, 11, 10, 0]","[12, 0, 0, 0]","[12, 10, 11, 0]","[0, 10, 11, 10]","[10, 0, 12, 10]","[10, 10, 0, 11]","[10, 11, 10, 0]","[10, 12, 0, 10]","[10, 0, 0, 10]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 0, 13, 0]","[11, 0, 0, 0]","[0, 0, 15, 12]","[0, 11, 12, 0]"
3,133,128,134,120,2,"[0, 0, 13, 0]","[11, 0, 13, 13]","[13, 12, 12, 0]","[12, 10, 0, 13]","[10, 0, 0, 0]","[10, 0, 13, 11]","[0, 13, 10, 10]","[0, 0, 0, 11]","[0, 10, 10, 10]","[10, 10, 0, 10]","[10, 0, 10, 10]","[0, 11, 10, 0]","[10, 11, 0, 11]","[10, 11, 0, 0]","[0, 12, 11, 12]","[0, 10, 10, 13]","[0, 11, 0, 0]","[11, 0, 16, 10]","[13, 12, 0, 0]"
2,138,141,120,87,3,"[13, 0, 11, 13]","[10, 0, 0, 0]","[0, 0, 12, 0]","[0, 11, 0, 0]","[0, 10, 14, 10]","[13, 11, 0, 10]","[10, 13, 10, 0]","[10, 11, 0, 10]","[0, 11, 0, 0]","[0, 11, 10, 10]","[0, 0, 10, 0]","[0, 10, 13, 10]","[0, 0, 12, 10]","[10, 11, 11, 0]","[0, 12, 0, 10]","[10, 13, 12, 0]","[11, 0, 13, 14]","[0, 0, 0, 13]","[0, 14, 13, 10]"
1,126,79,91,106,0,"[11, 0, 0, 0]","[0, 12, 0, 0]","[11, 0, 15, 12]","[10, 12, 0, 0]","[10, 13, 11, 0]","[0, 10, 11, 0]","[12, 10, 10, 0]","[0, 10, 0, 0]","[0, 10, 0, 0]","[10, 0, 10, 11]","[0, 10, 0, 10]","[10, 0, 0, 0]","[10, 12, 0, 11]","[0, 0, 0, 11]","[0, 0, 12, 12]","[10, 15, 10, 0]","[0, 0, 0, 12]","[0, 12, 0, 0]","[12, 0, 0, 12]"
1,124,110,123,123,1,"[12, 0, 14, 13]","[0, 0, 11, 0]","[0, 13, 12, 11]","[13, 12, 0, 12]","[0, 0, 0, 10]","[0, 11, 10, 0]","[0, 10, 0, 0]","[0, 11, 0, 10]","[10, 0, 11, 10]","[10, 11, 0, 10]","[0, 11, 10, 11]","[10, 10, 0, 12]","[11, 0, 10, 12]","[10, 11, 10, 0]","[10, 0, 0, 0]","[11, 0, 0, 12]","[12, 0, 10, 0]","[0, 12, 0, 0]","[14, 12, 12, 0]"
3,141,99,142,97,2,"[11, 0, 0, 15]","[10, 14, 0, 0]","[0, 0, 0, 10]","[10, 11, 0, 14]","[12, 10, 0, 12]","[0, 11, 10, 0]","[0, 10, 13, 10]","[0, 11, 0, 10]","[10, 0, 0, 0]","[0, 10, 10, 10]","[0, 11, 10, 0]","[10, 11, 10, 0]","[0, 0, 10, 0]","[11, 11, 0, 13]","[0, 10, 13, 13]","[11, 0, 12, 12]","[12, 0, 11, 12]","[0, 10, 0, 0]","[0, 11, 0, 11]"
