card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AD,veryhigh,False,3,2,2,2,3,10
8H,mediumHigh,False,5,1,2,2,3,9
7D,mediumlow,False,2,0,2,0,2,5
2D,low,False,2,2,0,5,4,10
6S,mediumlow,False,4,1,0,4,4,8
3S,low,False,2,0,0,3,3,5
3C,low,True,5,5,0,2,2,10
AS,veryhigh,False,1,4,-1,0,1,5
4H,low,False,1,3,-1,0,1,4
AC,veryhigh,True,2,2,-2,0,1,2
AD,veryhigh,False,5,3,2,2,5,10
TD,high,False,4,2,2,2,5,9
4C,low,False,1,1,2,2,5,8
2D,low,False,3,0,0,2,4,4
6D,mediumlow,False,6,4,4,0,1,10
AS,veryhigh,False,1,3,3,0,1,8
AD,veryhigh,False,5,2,3,0,0,6
KD,veryhigh,False,4,1,2,0,0,4
9D,mediumHigh,False,3,0,2,0,0,3
TH,high,False,2,3,2,1,5,10
AC,veryhigh,False,3,2,2,1,3,7
KS,veryhigh,False,2,1,2,1,3,6
3C,low,False,2,0,2,0,3,4
9D,mediumHigh,False,3,2,5,0,4,10
TC,high,False,2,1,5,4,1,10
3C,low,False,1,0,5,2,1,7
AH,veryhigh,False,5,2,3,5,1,10
KC,veryhigh,False,2,1,3,5,1,9
8H,mediumHigh,False,4,0,2,4,1,6
9H,mediumHigh,True,8,8,0,1,0,10
TH,high,True,7,7,0,1,0,9
KH,veryhigh,True,6,6,0,1,0,8
3H,low,True,5,5,0,1,0,7
QH,high,True,4,4,0,1,0,6
JH,high,True,3,3,0,1,0,5
4H,low,True,2,2,0,1,0,4
2D,low,False,1,1,0,1,0,3
KH,veryhigh,False,3,3,1,3,4,10
9D,mediumHigh,True,2,2,1,3,4,9
6H,mediumlow,False,2,1,1,3,3,7
2S,low,False,1,0,0,1,2,2
AS,veryhigh,True,4,4,5,0,2,10
6C,mediumlow,False,2,3,5,0,2,9
3H,low,False,1,2,5,-2,2,6
