winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,168,173,110,108,1,"[0, 11, 0, 12]","[0, 12, 10, 0]","[16, 10, 10, 0]","[0, 13, 12, 11]","[0, 0, 12, 0]","[0, 10, 14, 0]","[10, 11, 12, 0]","[12, 10, 11, 0]","[10, 0, 11, 11]","[11, 10, 10, 0]","[11, 10, 0, 11]","[0, 11, 11, 10]","[0, 11, 10, 11]","[0, 10, 13, 10]","[10, 13, 13, 0]","[13, 14, 0, 10]","[0, 0, 13, 13]","[15, 12, 0, 11]","[0, 0, 11, 0]"
1,175,148,97,109,2,"[0, 15, 11, 12]","[11, 11, 0, 0]","[12, 12, 10, 0]","[0, 12, 14, 0]","[10, 0, 0, 0]","[0, 0, 12, 0]","[10, 11, 11, 0]","[0, 10, 10, 10]","[10, 0, 11, 10]","[10, 10, 0, 11]","[0, 10, 11, 10]","[10, 0, 0, 0]","[0, 10, 11, 12]","[10, 13, 11, 0]","[0, 12, 12, 10]","[14, 12, 10, 0]","[0, 14, 14, 10]","[12, 12, 0, 12]","[0, 11, 0, 0]"
0,134,134,82,166,3,"[14, 14, 11, 0]","[0, 12, 11, 0]","[11, 0, 11, 14]","[0, 11, 0, 12]","[0, 0, 11, 14]","[13, 10, 0, 12]","[11, 0, 0, 0]","[0, 11, 10, 10]","[10, 0, 0, 0]","[10, 10, 10, 0]","[10, 0, 11, 10]","[13, 10, 0, 10]","[10, 0, 0, 0]","[11, 11, 11, 0]","[13, 0, 12, 0]","[12, 10, 14, 0]","[12, 12, 11, 0]","[0, 13, 0, 0]","[16, 10, 11, 0]"
3,168,112,181,123,0,"[0, 14, 13, 11]","[11, 14, 0, 11]","[11, 0, 0, 13]","[0, 11, 11, 13]","[13, 10, 0, 11]","[12, 11, 10, 0]","[11, 11, 0, 11]","[0, 10, 11, 0]","[10, 0, 11, 11]","[0, 11, 0, 10]","[0, 11, 11, 10]","[0, 10, 10, 10]","[10, 0, 10, 11]","[11, 10, 0, 0]","[11, 11, 0, 11]","[0, 11, 0, 10]","[11, 11, 0, 15]","[12, 0, 14, 10]","[0, 12, 11, 13]"
1,165,142,147,123,1,"[12, 13, 0, 14]","[0, 11, 12, 16]","[0, 13, 10, 13]","[11, 12, 11, 0]","[0, 0, 11, 11]","[11, 11, 0, 0]","[0, 11, 12, 10]","[0, 0, 11, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[10, 0, 10, 12]","[11, 10, 0, 10]","[12, 0, 11, 10]","[11, 12, 0, 11]","[13, 10, 10, 0]","[11, 0, 0, 10]","[0, 14, 10, 0]","[11, 13, 14, 0]","[0, 15, 0, 10]"
1,178,125,142,147,2,"[11, 15, 0, 12]","[0, 0, 16, 13]","[0, 12, 12, 0]","[14, 12, 0, 10]","[11, 12, 0, 11]","[11, 11, 0, 10]","[10, 0, 0, 0]","[10, 10, 0, 11]","[10, 10, 10, 0]","[10, 10, 10, 0]","[0, 11, 10, 10]","[0, 0, 11, 10]","[0, 13, 11, 10]","[11, 0, 12, 10]","[13, 11, 11, 0]","[0, 13, 12, 11]","[11, 13, 0, 11]","[14, 12, 10, 0]","[11, 13, 0, 13]"
3,109,124,159,147,3,"[12, 12, 0, 11]","[0, 13, 0, 11]","[0, 0, 11, 0]","[11, 11, 0, 13]","[10, 12, 0, 11]","[13, 10, 11, 0]","[11, 0, 0, 11]","[11, 10, 11, 0]","[11, 10, 0, 10]","[0, 10, 10, 11]","[10, 0, 11, 10]","[12, 0, 10, 11]","[11, 0, 0, 0]","[12, 11, 10, 0]","[0, 10, 12, 13]","[11, 0, 11, 11]","[0, 0, 11, 11]","[0, 0, 0, 15]","[12, 0, 16, 10]"
2,121,164,146,122,0,"[12, 11, 13, 0]","[0, 13, 13, 10]","[14, 10, 0, 13]","[0, 11, 12, 13]","[0, 0, 11, 10]","[11, 10, 0, 11]","[0, 13, 11, 10]","[10, 11, 12, 0]","[0, 10, 12, 10]","[10, 0, 10, 11]","[10, 11, 0, 11]","[0, 10, 12, 11]","[10, 0, 11, 0]","[10, 0, 12, 0]","[11, 11, 12, 0]","[0, 0, 0, 12]","[0, 0, 10, 11]","[11, 0, 13, 13]","[13, 0, 0, 0]"
2,111,144,123,119,1,"[0, 12, 11, 15]","[0, 12, 11, 13]","[12, 0, 0, 0]","[10, 0, 0, 11]","[0, 0, 0, 11]","[12, 10, 10, 0]","[11, 12, 0, 11]","[11, 10, 11, 0]","[10, 10, 10, 0]","[10, 0, 10, 10]","[10, 10, 10, 0]","[10, 0, 10, 10]","[11, 0, 11, 0]","[0, 0, 0, 10]","[0, 12, 0, 10]","[12, 0, 13, 10]","[0, 0, 13, 12]","[0, 11, 11, 0]","[0, 12, 13, 0]"
1,136,123,89,132,2,"[13, 13, 0, 0]","[12, 0, 14, 11]","[11, 0, 14, 0]","[11, 15, 10, 0]","[12, 10, 0, 11]","[11, 11, 11, 0]","[0, 0, 10, 0]","[0, 0, 0, 0]","[0, 10, 0, 0]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 11, 10, 11]","[0, 0, 0, 11]","[0, 10, 0, 0]","[13, 11, 10, 0]","[12, 10, 13, 0]","[0, 0, 0, 12]","[16, 0, 11, 11]","[11, 15, 0, 12]"
0,126,124,125,136,3,"[12, 12, 0, 14]","[12, 0, 13, 12]","[11, 0, 11, 0]","[0, 12, 13, 12]","[0, 11, 0, 0]","[13, 0, 11, 0]","[10, 0, 0, 10]","[0, 12, 10, 10]","[0, 0, 10, 0]","[0, 10, 10, 11]","[10, 0, 11, 10]","[10, 10, 0, 0]","[10, 11, 0, 0]","[0, 12, 10, 0]","[11, 12, 0, 12]","[13, 0, 13, 11]","[0, 12, 12, 12]","[14, 12, 0, 0]","[10, 0, 0, 11]"
0,138,141,101,150,0,"[15, 13, 11, 0]","[0, 10, 0, 13]","[15, 0, 0, 0]","[11, 0, 13, 0]","[10, 0, 12, 11]","[0, 13, 10, 12]","[12, 10, 0, 10]","[11, 0, 10, 0]","[0, 11, 11, 10]","[10, 0, 10, 11]","[11, 10, 11, 0]","[11, 11, 10, 0]","[12, 0, 10, 0]","[0, 0, 10, 11]","[11, 10, 12, 0]","[11, 13, 0, 11]","[0, 12, 11, 0]","[0, 11, 0, 12]","[10, 14, 0, 0]"
2,152,170,103,99,1,"[11, 0, 14, 12]","[0, 11, 0, 0]","[0, 10, 10, 0]","[0, 0, 12, 0]","[0, 11, 13, 11]","[10, 13, 10, 0]","[11, 10, 13, 0]","[11, 10, 10, 0]","[11, 0, 10, 10]","[10, 10, 0, 10]","[0, 10, 10, 10]","[0, 10, 11, 12]","[0, 10, 0, 0]","[11, 0, 12, 11]","[0, 10, 0, 13]","[12, 11, 12, 0]","[12, 13, 10, 0]","[0, 0, 11, 0]","[0, 13, 12, 14]"
3,115,88,173,106,2,"[12, 0, 0, 12]","[0, 13, 0, 0]","[0, 0, 0, 13]","[0, 0, 0, 12]","[0, 11, 0, 11]","[0, 0, 0, 10]","[0, 11, 11, 11]","[0, 11, 11, 10]","[10, 11, 0, 11]","[10, 11, 10, 0]","[0, 10, 11, 11]","[10, 0, 10, 0]","[0, 0, 0, 12]","[10, 13, 0, 0]","[12, 11, 0, 11]","[15, 0, 10, 12]","[12, 0, 14, 12]","[0, 13, 11, 11]","[15, 0, 0, 14]"
0,111,99,113,149,3,"[12, 12, 0, 14]","[14, 0, 10, 0]","[10, 10, 0, 0]","[0, 0, 0, 0]","[12, 11, 0, 0]","[11, 13, 10, 0]","[11, 11, 10, 0]","[0, 0, 0, 10]","[11, 10, 0, 10]","[0, 11, 10, 10]","[12, 0, 10, 10]","[11, 0, 0, 10]","[10, 10, 13, 0]","[12, 11, 11, 0]","[12, 0, 12, 11]","[0, 0, 13, 11]","[11, 0, 0, 15]","[0, 12, 0, 0]","[0, 0, 0, 12]"
1,143,133,135,122,0,"[12, 0, 11, 13]","[0, 12, 14, 12]","[10, 0, 0, 13]","[10, 0, 12, 0]","[14, 11, 10, 0]","[0, 10, 12, 0]","[10, 0, 0, 10]","[10, 11, 11, 0]","[0, 10, 0, 0]","[10, 10, 0, 10]","[0, 10, 0, 0]","[0, 11, 0, 10]","[13, 0, 11, 10]","[12, 10, 0, 10]","[0, 10, 11, 12]","[0, 12, 12, 12]","[0, 13, 12, 0]","[10, 0, 17, 10]","[11, 13, 0, 13]"
