winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,156,154,97,162,1,"[12, 0, 11, 0]","[0, 12, 13, 0]","[12, 11, 12, 0]","[0, 0, 11, 11]","[0, 0, 0, 10]","[12, 11, 11, 0]","[0, 10, 10, 10]","[10, 10, 10, 0]","[11, 0, 11, 10]","[10, 10, 10, 0]","[10, 10, 12, 0]","[13, 10, 10, 0]","[0, 10, 11, 12]","[11, 0, 11, 11]","[12, 10, 0, 11]","[13, 11, 0, 0]","[13, 12, 11, 0]","[11, 15, 0, 12]","[12, 14, 0, 10]"
3,131,131,170,138,2,"[14, 0, 13, 11]","[0, 11, 11, 0]","[0, 10, 13, 14]","[10, 0, 12, 11]","[0, 0, 0, 13]","[0, 0, 12, 10]","[11, 10, 12, 0]","[10, 10, 12, 0]","[11, 10, 0, 10]","[0, 11, 10, 10]","[10, 10, 0, 10]","[11, 0, 0, 10]","[11, 12, 0, 11]","[13, 11, 0, 10]","[0, 10, 12, 13]","[13, 0, 12, 11]","[0, 12, 0, 0]","[10, 14, 0, 13]","[14, 0, 12, 13]"
3,99,118,143,93,3,"[0, 0, 0, 0]","[0, 11, 12, 14]","[0, 10, 12, 0]","[12, 0, 0, 0]","[12, 0, 14, 10]","[12, 0, 0, 10]","[11, 0, 12, 11]","[10, 0, 0, 0]","[0, 11, 10, 10]","[10, 0, 10, 10]","[0, 0, 0, 10]","[0, 10, 0, 0]","[0, 10, 12, 10]","[0, 11, 0, 0]","[0, 10, 12, 11]","[0, 0, 13, 12]","[13, 12, 0, 10]","[0, 14, 0, 10]","[13, 0, 11, 15]"
1,144,95,122,67,0,"[0, 11, 0, 14]","[11, 12, 13, 0]","[0, 12, 0, 0]","[0, 0, 13, 0]","[11, 0, 13, 10]","[0, 0, 0, 12]","[0, 12, 10, 11]","[0, 12, 0, 10]","[0, 11, 10, 10]","[11, 0, 10, 10]","[12, 10, 0, 10]","[11, 10, 0, 0]","[11, 0, 0, 11]","[0, 10, 0, 0]","[0, 11, 14, 0]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 11]","[0, 12, 12, 13]"
2,101,133,109,117,1,"[12, 0, 12, 14]","[11, 16, 11, 0]","[14, 11, 0, 11]","[0, 0, 0, 11]","[0, 0, 0, 0]","[0, 0, 11, 0]","[0, 0, 0, 11]","[10, 11, 10, 0]","[0, 10, 10, 10]","[11, 10, 0, 10]","[10, 0, 12, 10]","[12, 10, 10, 0]","[0, 0, 10, 0]","[12, 0, 0, 12]","[0, 11, 11, 10]","[0, 11, 11, 0]","[13, 11, 12, 0]","[0, 0, 13, 0]","[12, 0, 0, 10]"
0,147,154,128,157,2,"[13, 0, 15, 11]","[11, 12, 0, 10]","[12, 14, 11, 0]","[0, 14, 13, 0]","[12, 12, 0, 12]","[10, 0, 0, 0]","[12, 11, 11, 0]","[11, 0, 11, 10]","[0, 0, 12, 10]","[10, 10, 11, 0]","[10, 10, 0, 10]","[12, 0, 10, 10]","[10, 0, 11, 10]","[10, 11, 11, 0]","[0, 13, 11, 11]","[0, 13, 0, 11]","[11, 0, 14, 11]","[0, 14, 13, 12]","[13, 13, 0, 0]"
2,122,146,121,124,3,"[0, 11, 13, 0]","[11, 0, 13, 10]","[0, 12, 11, 13]","[0, 0, 0, 0]","[13, 0, 0, 10]","[11, 10, 11, 0]","[10, 0, 11, 0]","[11, 0, 11, 10]","[0, 0, 10, 0]","[0, 10, 10, 11]","[10, 10, 0, 10]","[10, 0, 12, 10]","[10, 12, 11, 0]","[12, 10, 0, 11]","[0, 12, 10, 13]","[0, 11, 11, 0]","[14, 0, 12, 10]","[12, 12, 0, 13]","[0, 12, 0, 0]"
3,92,127,197,87,0,"[0, 0, 0, 13]","[0, 0, 0, 13]","[0, 0, 13, 0]","[0, 0, 0, 10]","[0, 0, 11, 11]","[10, 0, 11, 11]","[0, 11, 12, 10]","[10, 0, 11, 10]","[11, 10, 0, 11]","[0, 11, 10, 10]","[11, 11, 0, 10]","[10, 0, 12, 11]","[11, 0, 12, 10]","[0, 11, 13, 10]","[0, 13, 0, 10]","[0, 0, 0, 10]","[11, 14, 0, 12]","[0, 11, 11, 12]","[13, 0, 11, 13]"
0,125,112,86,146,1,"[11, 0, 0, 0]","[0, 14, 13, 10]","[13, 11, 12, 0]","[11, 11, 0, 0]","[0, 14, 10, 12]","[11, 0, 0, 10]","[10, 0, 10, 13]","[11, 10, 0, 11]","[0, 10, 0, 10]","[11, 10, 0, 10]","[10, 10, 11, 0]","[12, 11, 0, 10]","[0, 0, 12, 0]","[10, 0, 11, 0]","[12, 0, 0, 0]","[13, 12, 0, 0]","[0, 0, 11, 0]","[11, 12, 11, 0]","[0, 0, 11, 0]"
1,123,85,117,105,2,"[0, 13, 0, 0]","[12, 0, 11, 15]","[0, 0, 11, 0]","[0, 0, 0, 12]","[13, 12, 0, 11]","[12, 10, 10, 0]","[12, 11, 0, 11]","[11, 0, 11, 11]","[0, 10, 0, 0]","[10, 10, 11, 0]","[0, 11, 10, 11]","[0, 10, 10, 11]","[0, 11, 0, 0]","[11, 12, 11, 0]","[0, 0, 0, 10]","[11, 0, 0, 0]","[0, 0, 0, 14]","[13, 0, 0, 11]","[0, 13, 0, 0]"
