winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,133,160,139,90,1,"[12, 11, 0, 15]","[0, 0, 0, 12]","[12, 0, 0, 0]","[0, 11, 12, 0]","[11, 0, 12, 12]","[13, 11, 0, 10]","[0, 0, 12, 0]","[10, 10, 11, 0]","[0, 10, 10, 11]","[10, 0, 10, 10]","[0, 10, 10, 0]","[11, 10, 11, 0]","[0, 0, 0, 11]","[0, 10, 12, 12]","[0, 11, 12, 11]","[11, 13, 11, 0]","[0, 0, 12, 12]","[0, 13, 11, 13]","[0, 13, 14, 10]"
3,126,117,138,126,2,"[0, 0, 0, 14]","[12, 13, 0, 11]","[13, 12, 12, 0]","[10, 11, 0, 12]","[14, 10, 0, 0]","[10, 0, 10, 15]","[0, 12, 10, 12]","[0, 0, 10, 0]","[0, 0, 10, 10]","[10, 10, 11, 0]","[10, 0, 10, 10]","[10, 0, 10, 10]","[0, 11, 0, 0]","[11, 0, 11, 13]","[12, 10, 0, 10]","[0, 12, 0, 0]","[0, 0, 13, 11]","[0, 12, 0, 10]","[14, 13, 10, 0]"
1,166,130,125,143,3,"[11, 16, 0, 0]","[12, 13, 10, 0]","[13, 10, 0, 12]","[0, 11, 0, 11]","[13, 11, 11, 0]","[11, 10, 11, 0]","[0, 11, 0, 10]","[0, 10, 0, 11]","[10, 10, 10, 0]","[0, 10, 10, 10]","[10, 0, 10, 10]","[11, 11, 0, 10]","[13, 10, 10, 0]","[13, 10, 10, 0]","[0, 10, 0, 0]","[12, 0, 13, 12]","[0, 0, 11, 15]","[0, 13, 12, 13]","[14, 0, 12, 11]"
3,142,123,157,147,0,"[12, 11, 0, 16]","[11, 16, 0, 10]","[0, 15, 11, 12]","[0, 0, 0, 10]","[12, 11, 11, 0]","[0, 11, 0, 0]","[12, 0, 11, 10]","[10, 10, 0, 12]","[0, 11, 11, 10]","[10, 0, 11, 10]","[11, 11, 0, 10]","[11, 0, 10, 11]","[13, 0, 11, 10]","[11, 10, 13, 0]","[0, 11, 0, 0]","[11, 12, 11, 0]","[11, 0, 11, 13]","[0, 0, 12, 11]","[12, 13, 0, 12]"
0,76,123,128,192,1,"[14, 12, 0, 10]","[10, 0, 14, 14]","[12, 0, 0, 0]","[10, 0, 11, 13]","[11, 0, 0, 0]","[0, 0, 0, 0]","[11, 0, 11, 12]","[11, 0, 0, 10]","[10, 0, 11, 10]","[10, 10, 10, 0]","[11, 10, 11, 0]","[11, 11, 10, 0]","[10, 0, 11, 12]","[13, 10, 0, 12]","[12, 0, 12, 12]","[0, 10, 0, 0]","[12, 0, 10, 0]","[12, 13, 0, 12]","[12, 0, 12, 11]"
1,176,110,111,148,2,"[13, 14, 0, 11]","[12, 12, 10, 0]","[13, 0, 12, 0]","[12, 13, 11, 0]","[15, 10, 11, 0]","[11, 11, 0, 11]","[0, 13, 11, 10]","[11, 10, 10, 0]","[12, 10, 0, 10]","[10, 10, 0, 10]","[0, 10, 0, 0]","[12, 10, 0, 11]","[0, 10, 10, 10]","[0, 10, 12, 11]","[13, 10, 0, 12]","[0, 0, 0, 0]","[0, 0, 11, 0]","[14, 12, 0, 0]","[0, 11, 12, 15]"
2,157,158,87,108,3,"[0, 13, 0, 0]","[0, 0, 11, 12]","[10, 13, 0, 11]","[0, 0, 10, 0]","[0, 11, 0, 0]","[10, 11, 12, 0]","[14, 10, 0, 10]","[10, 0, 11, 11]","[10, 10, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 10]","[11, 10, 10, 0]","[10, 12, 0, 10]","[0, 0, 11, 0]","[0, 10, 13, 0]","[10, 13, 12, 0]","[13, 12, 12, 0]","[0, 12, 12, 0]","[0, 10, 13, 13]"
3,109,124,126,123,0,"[12, 0, 0, 10]","[11, 0, 0, 11]","[0, 12, 13, 11]","[10, 0, 0, 0]","[0, 0, 0, 0]","[11, 0, 11, 11]","[0, 0, 0, 0]","[12, 11, 10, 0]","[0, 10, 10, 12]","[10, 0, 10, 11]","[11, 10, 0, 11]","[11, 10, 11, 0]","[10, 0, 12, 11]","[14, 10, 0, 10]","[0, 10, 13, 13]","[11, 14, 12, 0]","[0, 10, 0, 0]","[0, 12, 11, 15]","[0, 0, 11, 0]"
0,104,135,114,182,1,"[13, 11, 13, 0]","[13, 0, 10, 12]","[11, 0, 0, 11]","[11, 12, 10, 0]","[11, 13, 0, 10]","[0, 12, 12, 11]","[11, 0, 0, 0]","[11, 0, 11, 10]","[11, 0, 10, 10]","[10, 11, 0, 10]","[10, 10, 10, 0]","[10, 0, 10, 0]","[0, 10, 0, 10]","[10, 0, 13, 10]","[0, 0, 0, 0]","[13, 12, 11, 0]","[12, 0, 13, 10]","[12, 0, 12, 0]","[13, 13, 0, 10]"
3,109,120,122,90,2,"[11, 0, 0, 0]","[12, 0, 10, 0]","[0, 10, 12, 0]","[0, 11, 11, 0]","[0, 0, 0, 14]","[0, 0, 10, 11]","[0, 0, 0, 12]","[0, 11, 0, 0]","[11, 0, 0, 11]","[0, 10, 10, 10]","[0, 10, 11, 10]","[11, 10, 11, 0]","[12, 10, 0, 10]","[0, 10, 10, 0]","[10, 12, 0, 10]","[0, 0, 12, 12]","[11, 0, 12, 11]","[12, 15, 0, 11]","[0, 0, 11, 0]"
