winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,112,112,111,177,2,"[11, 0, 13, 0]","[14, 0, 0, 0]","[0, 12, 0, 0]","[11, 0, 12, 13]","[14, 10, 0, 10]","[10, 0, 10, 0]","[10, 10, 10, 0]","[10, 0, 12, 10]","[10, 11, 0, 11]","[10, 0, 10, 11]","[10, 10, 0, 10]","[11, 12, 10, 0]","[0, 0, 11, 10]","[11, 11, 11, 0]","[10, 12, 0, 12]","[11, 0, 0, 10]","[13, 0, 0, 0]","[11, 11, 13, 14]","[0, 13, 0, 0]"
1,196,124,72,137,3,"[0, 15, 0, 0]","[13, 0, 14, 12]","[13, 10, 0, 10]","[12, 12, 0, 0]","[12, 12, 10, 0]","[12, 11, 11, 0]","[11, 11, 11, 0]","[10, 10, 0, 0]","[10, 10, 0, 10]","[0, 10, 10, 10]","[10, 10, 0, 10]","[11, 12, 0, 10]","[10, 12, 10, 0]","[0, 12, 13, 10]","[13, 12, 11, 0]","[0, 10, 11, 0]","[0, 0, 11, 0]","[0, 13, 12, 0]","[0, 14, 0, 0]"
3,144,141,152,102,0,"[0, 0, 10, 0]","[13, 0, 0, 11]","[0, 17, 10, 11]","[0, 10, 15, 10]","[0, 0, 0, 10]","[0, 0, 0, 11]","[12, 11, 10, 0]","[10, 10, 0, 11]","[0, 10, 11, 11]","[10, 10, 0, 10]","[10, 11, 11, 10]","[0, 10, 11, 0]","[11, 10, 0, 11]","[0, 0, 0, 10]","[12, 10, 13, 11]","[13, 11, 11, 0]","[0, 12, 10, 15]","[11, 0, 13, 0]","[0, 12, 16, 10]"
1,155,101,130,148,1,"[14, 12, 0, 13]","[12, 11, 13, 0]","[11, 0, 13, 13]","[0, 0, 12, 0]","[0, 0, 11, 0]","[11, 13, 0, 11]","[11, 11, 12, 0]","[10, 10, 0, 13]","[0, 10, 10, 0]","[10, 10, 10, 0]","[10, 11, 0, 11]","[10, 10, 0, 10]","[12, 11, 10, 0]","[13, 11, 0, 11]","[0, 11, 0, 11]","[12, 0, 10, 10]","[0, 11, 0, 0]","[12, 13, 0, 13]","[0, 0, 0, 14]"
1,163,156,86,113,2,"[0, 13, 13, 14]","[0, 0, 12, 0]","[0, 11, 0, 0]","[12, 12, 11, 0]","[11, 13, 0, 10]","[10, 12, 11, 0]","[12, 11, 10, 0]","[0, 12, 10, 11]","[0, 10, 10, 10]","[10, 10, 11, 0]","[10, 0, 10, 10]","[0, 10, 12, 10]","[10, 10, 0, 0]","[0, 0, 0, 0]","[13, 0, 13, 10]","[0, 0, 0, 11]","[11, 14, 11, 0]","[0, 13, 10, 0]","[14, 12, 12, 0]"
1,142,141,127,100,3,"[0, 12, 10, 13]","[12, 12, 12, 0]","[0, 15, 0, 10]","[0, 0, 0, 0]","[0, 11, 11, 10]","[0, 10, 0, 0]","[10, 13, 10, 0]","[11, 10, 0, 10]","[0, 10, 10, 10]","[0, 10, 10, 10]","[11, 0, 10, 11]","[11, 0, 10, 10]","[10, 0, 0, 10]","[13, 12, 10, 0]","[0, 0, 13, 10]","[11, 0, 12, 11]","[0, 0, 10, 0]","[11, 11, 13, 0]","[0, 16, 0, 12]"
0,118,124,116,184,0,"[0, 0, 0, 0]","[13, 0, 12, 12]","[12, 0, 11, 0]","[11, 15, 11, 0]","[11, 10, 0, 0]","[10, 11, 0, 12]","[12, 10, 0, 12]","[11, 0, 0, 10]","[0, 10, 11, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[10, 10, 13, 0]","[0, 10, 12, 12]","[11, 0, 11, 12]","[13, 0, 10, 11]","[10, 12, 0, 0]","[13, 0, 13, 11]","[14, 0, 0, 0]","[12, 10, 0, 14]"
1,151,130,136,143,1,"[14, 0, 11, 13]","[0, 0, 0, 0]","[14, 12, 10, 0]","[11, 0, 10, 11]","[13, 11, 0, 12]","[11, 11, 13, 0]","[11, 11, 10, 0]","[0, 11, 10, 11]","[11, 0, 11, 10]","[11, 10, 0, 10]","[10, 12, 10, 0]","[13, 0, 0, 10]","[0, 0, 11, 11]","[11, 11, 0, 11]","[0, 12, 11, 11]","[0, 11, 0, 0]","[0, 12, 12, 13]","[0, 13, 11, 13]","[13, 14, 0, 0]"
0,112,134,117,168,2,"[12, 12, 0, 12]","[10, 0, 0, 0]","[0, 11, 12, 12]","[0, 0, 12, 13]","[13, 0, 11, 0]","[10, 0, 10, 11]","[11, 11, 11, 0]","[13, 10, 10, 0]","[10, 0, 10, 10]","[10, 10, 11, 0]","[0, 0, 11, 0]","[0, 10, 0, 10]","[10, 12, 0, 0]","[11, 0, 12, 12]","[10, 13, 0, 11]","[10, 0, 11, 0]","[11, 13, 0, 13]","[13, 0, 13, 0]","[14, 10, 0, 13]"
0,132,170,117,173,3,"[13, 11, 13, 0]","[10, 0, 12, 15]","[12, 0, 13, 11]","[10, 13, 0, 12]","[12, 0, 10, 0]","[0, 11, 12, 10]","[11, 0, 11, 11]","[11, 10, 12, 0]","[10, 10, 10, 0]","[10, 10, 10, 0]","[10, 0, 10, 0]","[10, 11, 0, 10]","[10, 10, 13, 0]","[0, 11, 12, 10]","[12, 12, 10, 0]","[11, 0, 11, 11]","[11, 0, 0, 0]","[0, 13, 11, 12]","[10, 10, 0, 15]"
