winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,87,162,127,145,0,"[0, 0, 14, 11]","[0, 12, 12, 12]","[11, 0, 0, 12]","[13, 11, 10, 0]","[10, 0, 0, 0]","[10, 0, 0, 10]","[12, 10, 11, 0]","[11, 0, 11, 10]","[0, 10, 10, 10]","[11, 0, 10, 10]","[11, 10, 11, 0]","[10, 0, 12, 10]","[11, 0, 11, 10]","[11, 0, 11, 11]","[0, 0, 0, 0]","[0, 0, 13, 10]","[0, 13, 12, 11]","[12, 10, 14, 0]","[12, 11, 0, 0]"
0,110,97,126,137,1,"[14, 10, 0, 12]","[10, 0, 0, 12]","[12, 11, 12, 0]","[12, 13, 0, 10]","[11, 0, 0, 10]","[0, 13, 0, 0]","[0, 0, 0, 11]","[10, 0, 10, 0]","[10, 0, 11, 10]","[10, 10, 10, 0]","[10, 10, 10, 0]","[13, 10, 10, 0]","[0, 0, 0, 10]","[13, 10, 12, 0]","[12, 0, 11, 13]","[0, 0, 11, 12]","[0, 12, 0, 0]","[0, 11, 0, 14]","[0, 0, 0, 12]"
0,111,134,122,144,2,"[14, 0, 10, 11]","[0, 13, 0, 0]","[0, 0, 0, 14]","[10, 11, 0, 13]","[11, 11, 12, 0]","[0, 11, 11, 0]","[10, 10, 0, 0]","[11, 0, 11, 10]","[0, 11, 10, 10]","[11, 10, 10, 0]","[10, 0, 10, 10]","[10, 0, 0, 10]","[10, 10, 0, 11]","[0, 10, 11, 0]","[13, 0, 11, 12]","[11, 0, 0, 10]","[0, 0, 15, 11]","[12, 14, 10, 0]","[11, 0, 13, 0]"
1,163,102,136,127,3,"[13, 12, 0, 11]","[10, 0, 0, 0]","[0, 11, 14, 12]","[11, 0, 13, 11]","[0, 11, 12, 10]","[0, 11, 11, 13]","[11, 11, 0, 11]","[0, 11, 11, 10]","[11, 0, 10, 11]","[0, 10, 10, 10]","[11, 10, 0, 11]","[12, 10, 10, 0]","[0, 10, 0, 0]","[13, 11, 11, 0]","[11, 11, 0, 0]","[12, 12, 0, 13]","[0, 10, 0, 0]","[0, 0, 0, 13]","[12, 12, 0, 0]"
3,94,120,145,130,0,"[13, 0, 11, 13]","[13, 0, 12, 0]","[0, 14, 12, 12]","[0, 15, 11, 11]","[14, 10, 0, 0]","[0, 0, 0, 11]","[12, 10, 0, 10]","[11, 11, 10, 0]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 0, 0, 10]","[0, 0, 11, 0]","[10, 0, 10, 13]","[11, 0, 12, 10]","[12, 0, 10, 13]","[0, 0, 0, 11]","[13, 0, 11, 0]","[11, 14, 0, 0]","[0, 0, 0, 11]"
1,173,146,114,132,1,"[0, 11, 0, 11]","[11, 11, 0, 14]","[12, 13, 11, 0]","[0, 12, 0, 13]","[0, 11, 13, 11]","[0, 0, 0, 10]","[10, 12, 12, 0]","[11, 11, 0, 10]","[11, 11, 10, 0]","[11, 10, 0, 10]","[10, 10, 11, 0]","[10, 0, 11, 11]","[11, 0, 10, 0]","[0, 12, 13, 10]","[0, 10, 11, 0]","[10, 0, 11, 14]","[13, 14, 10, 0]","[12, 14, 12, 0]","[0, 11, 11, 0]"
0,129,107,152,154,2,"[11, 13, 0, 13]","[12, 12, 0, 12]","[10, 0, 10, 14]","[13, 0, 10, 13]","[0, 0, 14, 0]","[0, 12, 0, 0]","[10, 0, 10, 0]","[10, 10, 0, 11]","[0, 10, 10, 10]","[10, 10, 10, 0]","[0, 0, 10, 0]","[11, 11, 0, 11]","[11, 11, 0, 11]","[0, 12, 10, 11]","[10, 14, 0, 11]","[10, 0, 11, 0]","[12, 0, 12, 13]","[11, 14, 0, 11]","[13, 0, 0, 11]"
1,135,120,118,86,3,"[0, 0, 10, 0]","[0, 12, 0, 0]","[0, 0, 0, 14]","[12, 0, 11, 0]","[11, 0, 10, 14]","[0, 13, 10, 0]","[0, 11, 10, 11]","[10, 11, 0, 12]","[10, 11, 11, 0]","[0, 10, 11, 10]","[10, 0, 0, 10]","[10, 0, 0, 11]","[12, 11, 11, 0]","[0, 11, 0, 10]","[0, 13, 11, 11]","[0, 10, 0, 0]","[0, 11, 0, 15]","[0, 0, 12, 0]","[11, 11, 13, 0]"
3,99,84,115,114,0,"[12, 0, 11, 12]","[10, 13, 0, 13]","[0, 0, 0, 0]","[14, 11, 10, 0]","[0, 12, 10, 13]","[0, 0, 0, 0]","[0, 0, 0, 10]","[10, 11, 10, 0]","[0, 10, 10, 11]","[11, 10, 10, 0]","[11, 10, 0, 10]","[0, 0, 11, 0]","[0, 0, 0, 10]","[0, 0, 0, 0]","[10, 0, 12, 11]","[11, 0, 0, 0]","[0, 10, 0, 13]","[12, 12, 0, 12]","[13, 0, 0, 0]"
3,150,120,165,154,1,"[13, 12, 0, 11]","[10, 14, 0, 15]","[11, 13, 0, 0]","[10, 12, 0, 13]","[0, 11, 11, 11]","[12, 10, 0, 13]","[10, 0, 10, 10]","[0, 11, 11, 0]","[10, 10, 0, 11]","[10, 10, 10, 0]","[10, 0, 11, 10]","[0, 12, 11, 10]","[0, 13, 11, 10]","[11, 0, 11, 11]","[11, 11, 13, 0]","[11, 0, 10, 0]","[13, 0, 0, 12]","[0, 11, 0, 13]","[12, 0, 11, 15]"
3,130,87,151,136,2,"[11, 0, 11, 0]","[11, 12, 0, 15]","[0, 0, 0, 12]","[12, 12, 0, 11]","[0, 10, 11, 13]","[10, 11, 11, 0]","[12, 10, 0, 11]","[0, 0, 10, 11]","[10, 11, 0, 11]","[10, 10, 0, 11]","[0, 10, 11, 10]","[0, 0, 0, 10]","[10, 11, 0, 12]","[0, 0, 10, 0]","[11, 11, 0, 12]","[12, 0, 12, 12]","[0, 10, 0, 0]","[13, 12, 11, 0]","[14, 0, 0, 0]"
1,159,114,108,124,3,"[13, 14, 0, 0]","[12, 0, 0, 0]","[0, 0, 12, 0]","[0, 10, 14, 12]","[11, 13, 11, 0]","[0, 11, 0, 0]","[0, 0, 0, 12]","[11, 10, 11, 0]","[10, 10, 11, 0]","[0, 10, 10, 10]","[11, 11, 10, 0]","[11, 11, 0, 10]","[10, 12, 0, 10]","[10, 10, 0, 11]","[0, 0, 0, 10]","[15, 0, 10, 10]","[0, 11, 0, 12]","[10, 13, 13, 0]","[0, 13, 12, 11]"
0,128,122,103,136,0,"[15, 11, 0, 13]","[0, 11, 14, 13]","[0, 12, 10, 0]","[10, 12, 0, 14]","[11, 0, 0, 10]","[12, 0, 0, 0]","[11, 11, 11, 0]","[11, 10, 0, 10]","[0, 0, 10, 0]","[0, 11, 10, 10]","[10, 0, 0, 0]","[10, 0, 0, 0]","[12, 10, 0, 11]","[0, 0, 10, 0]","[10, 0, 10, 0]","[0, 12, 12, 11]","[11, 12, 10, 0]","[13, 0, 13, 11]","[0, 16, 12, 0]"
1,141,140,103,128,1,"[0, 11, 11, 16]","[0, 14, 0, 0]","[12, 13, 12, 0]","[10, 0, 0, 0]","[0, 0, 0, 12]","[12, 0, 11, 11]","[11, 0, 0, 0]","[13, 10, 10, 0]","[11, 0, 10, 10]","[11, 10, 0, 10]","[10, 11, 10, 0]","[0, 10, 0, 0]","[0, 13, 10, 11]","[12, 0, 10, 11]","[0, 11, 11, 11]","[0, 11, 12, 11]","[13, 0, 11, 0]","[0, 13, 11, 0]","[13, 14, 11, 0]"
0,127,119,97,145,2,"[0, 0, 0, 0]","[12, 0, 11, 0]","[11, 0, 0, 0]","[11, 10, 11, 0]","[0, 14, 11, 11]","[11, 11, 10, 0]","[0, 0, 0, 11]","[10, 10, 0, 11]","[10, 10, 0, 11]","[10, 0, 10, 10]","[0, 0, 11, 0]","[10, 12, 10, 0]","[10, 0, 13, 11]","[13, 10, 10, 0]","[0, 12, 11, 11]","[12, 0, 11, 11]","[0, 11, 0, 0]","[14, 12, 0, 0]","[11, 15, 0, 10]"
