winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,119,115,88,133,2,"[12, 14, 11, 0]","[0, 0, 0, 12]","[12, 11, 13, 0]","[0, 0, 13, 11]","[0, 0, 0, 0]","[11, 13, 10, 0]","[10, 12, 0, 10]","[10, 0, 0, 0]","[10, 0, 11, 11]","[0, 10, 10, 10]","[0, 10, 10, 10]","[11, 0, 0, 0]","[10, 0, 0, 0]","[11, 11, 11, 0]","[12, 0, 0, 0]","[0, 0, 12, 11]","[11, 12, 14, 0]","[0, 12, 0, 0]","[13, 14, 0, 13]"
1,138,109,113,122,3,"[0, 12, 10, 0]","[0, 12, 0, 12]","[0, 0, 14, 10]","[12, 0, 0, 0]","[12, 0, 0, 0]","[11, 0, 11, 11]","[0, 13, 11, 0]","[11, 10, 0, 10]","[11, 10, 11, 0]","[0, 11, 10, 10]","[0, 10, 0, 0]","[11, 0, 11, 10]","[10, 11, 0, 13]","[10, 11, 10, 0]","[0, 0, 0, 12]","[10, 15, 11, 0]","[0, 13, 0, 11]","[13, 0, 10, 14]","[11, 10, 0, 0]"
2,133,145,119,122,0,"[10, 14, 0, 10]","[10, 0, 12, 0]","[0, 14, 0, 10]","[12, 11, 13, 0]","[0, 10, 11, 14]","[0, 10, 11, 10]","[0, 0, 0, 10]","[0, 11, 10, 12]","[12, 10, 0, 10]","[10, 10, 0, 10]","[10, 10, 0, 11]","[0, 10, 13, 10]","[10, 0, 10, 0]","[11, 0, 10, 0]","[12, 0, 11, 12]","[12, 0, 11, 0]","[0, 12, 10, 0]","[0, 11, 11, 0]","[13, 0, 12, 0]"
0,119,139,117,174,1,"[10, 10, 13, 0]","[11, 0, 13, 0]","[14, 11, 0, 11]","[12, 12, 0, 11]","[11, 0, 13, 10]","[11, 11, 10, 0]","[11, 0, 11, 10]","[13, 10, 10, 0]","[0, 10, 0, 0]","[10, 10, 0, 11]","[10, 10, 0, 10]","[0, 11, 10, 11]","[0, 11, 0, 10]","[11, 0, 12, 11]","[13, 0, 10, 0]","[0, 0, 11, 0]","[13, 0, 0, 10]","[12, 0, 14, 12]","[12, 13, 12, 0]"
2,79,175,136,22,2,"[0, 0, 11, 12]","[0, 14, 13, 12]","[0, 0, 11, 0]","[0, 12, 11, 12]","[0, 0, 10, 0]","[0, 0, 0, 11]","[12, 0, 12, 10]","[0, 10, 10, 10]","[0, 10, 11, 11]","[10, 0, 10, 11]","[0, 10, 10, 12]","[0, 10, 12, 10]","[0, 0, 11, 0]","[0, 0, 11, 0]","[0, 0, 10, 0]","[0, 0, 11, 13]","[0, 0, 11, 12]","[0, 13, 0, 0]","[0, 0, 0, 0]"
3,99,146,156,117,3,"[0, 0, 0, 10]","[0, 13, 11, 0]","[12, 11, 10, 0]","[0, 0, 0, 12]","[13, 0, 11, 12]","[0, 11, 12, 12]","[10, 12, 0, 11]","[0, 10, 11, 10]","[0, 10, 10, 10]","[0, 0, 10, 0]","[10, 0, 10, 10]","[11, 10, 0, 11]","[11, 0, 11, 0]","[12, 0, 12, 10]","[15, 11, 0, 10]","[12, 11, 13, 0]","[0, 0, 11, 13]","[0, 0, 0, 12]","[11, 0, 14, 13]"
2,115,160,140,135,0,"[0, 0, 13, 10]","[13, 0, 0, 0]","[11, 12, 15, 0]","[12, 0, 14, 10]","[11, 0, 10, 13]","[14, 0, 11, 10]","[0, 0, 0, 10]","[0, 11, 10, 11]","[0, 10, 11, 11]","[10, 0, 11, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 0, 10, 11]","[11, 10, 13, 0]","[12, 10, 10, 0]","[0, 15, 11, 10]","[0, 12, 11, 0]","[0, 0, 0, 11]","[11, 15, 0, 13]"
0,151,96,124,170,1,"[12, 12, 10, 0]","[12, 16, 10, 0]","[11, 0, 11, 11]","[0, 12, 10, 0]","[0, 11, 0, 12]","[12, 10, 0, 11]","[12, 0, 0, 0]","[13, 10, 10, 0]","[10, 12, 0, 10]","[11, 10, 0, 10]","[10, 10, 0, 11]","[12, 10, 0, 11]","[11, 0, 0, 0]","[10, 0, 12, 12]","[11, 0, 11, 10]","[0, 11, 11, 14]","[12, 11, 0, 12]","[11, 16, 11, 0]","[0, 0, 0, 0]"
1,143,135,139,132,2,"[14, 12, 0, 12]","[0, 11, 11, 15]","[0, 12, 0, 0]","[11, 0, 13, 10]","[0, 12, 11, 11]","[11, 12, 11, 0]","[13, 0, 10, 11]","[0, 0, 10, 0]","[0, 0, 10, 10]","[10, 10, 0, 11]","[11, 11, 10, 0]","[10, 10, 10, 0]","[10, 12, 0, 11]","[10, 11, 0, 0]","[11, 10, 0, 14]","[10, 0, 0, 0]","[0, 10, 12, 12]","[0, 10, 15, 10]","[11, 0, 12, 12]"
0,70,92,110,148,3,"[10, 0, 0, 0]","[11, 13, 0, 15]","[13, 13, 0, 10]","[14, 0, 10, 12]","[10, 11, 0, 12]","[0, 0, 11, 0]","[0, 0, 0, 11]","[10, 0, 0, 10]","[0, 0, 11, 0]","[10, 0, 10, 10]","[10, 0, 0, 10]","[11, 10, 0, 10]","[0, 10, 0, 0]","[0, 0, 0, 0]","[0, 0, 12, 0]","[12, 0, 0, 10]","[12, 0, 14, 0]","[13, 13, 13, 0]","[12, 0, 11, 0]"
