winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,151,117,158,113,3,"[0, 0, 11, 17]","[12, 0, 11, 0]","[0, 0, 0, 11]","[12, 11, 11, 0]","[0, 12, 0, 0]","[0, 0, 0, 12]","[0, 11, 11, 12]","[13, 10, 0, 10]","[10, 11, 11, 0]","[10, 11, 0, 10]","[10, 10, 11, 0]","[0, 10, 0, 10]","[13, 0, 0, 10]","[12, 0, 12, 11]","[10, 14, 0, 10]","[11, 13, 0, 11]","[0, 14, 12, 11]","[0, 11, 14, 11]","[0, 13, 13, 12]"
3,112,77,147,113,0,"[14, 11, 0, 15]","[12, 13, 0, 0]","[0, 10, 0, 0]","[0, 12, 0, 12]","[0, 0, 12, 11]","[0, 0, 0, 11]","[11, 10, 0, 11]","[0, 10, 10, 13]","[0, 10, 11, 11]","[10, 10, 0, 10]","[10, 0, 0, 10]","[0, 0, 11, 0]","[0, 10, 0, 0]","[11, 0, 10, 12]","[10, 0, 0, 0]","[12, 0, 0, 11]","[12, 0, 13, 10]","[0, 0, 0, 10]","[11, 16, 10, 0]"
0,120,75,111,138,1,"[0, 0, 0, 13]","[10, 0, 0, 0]","[0, 11, 11, 0]","[0, 11, 11, 12]","[15, 0, 0, 0]","[12, 0, 0, 10]","[12, 0, 10, 10]","[0, 11, 0, 10]","[10, 0, 10, 0]","[10, 10, 0, 11]","[0, 10, 10, 0]","[13, 10, 0, 10]","[13, 10, 0, 11]","[11, 10, 0, 12]","[10, 11, 0, 12]","[10, 14, 12, 0]","[0, 0, 0, 0]","[12, 0, 11, 0]","[0, 12, 0, 0]"
2,109,173,163,148,2,"[13, 10, 13, 0]","[11, 0, 11, 15]","[14, 0, 12, 12]","[12, 11, 12, 0]","[11, 0, 13, 11]","[0, 12, 12, 11]","[0, 11, 11, 11]","[10, 0, 0, 11]","[10, 10, 0, 11]","[11, 10, 10, 0]","[0, 10, 10, 11]","[11, 0, 11, 11]","[10, 0, 11, 11]","[0, 0, 10, 11]","[0, 11, 0, 11]","[0, 0, 10, 15]","[13, 10, 14, 0]","[11, 14, 0, 11]","[11, 0, 13, 0]"
2,113,164,121,148,3,"[11, 0, 14, 11]","[13, 0, 13, 12]","[0, 10, 0, 11]","[11, 0, 12, 11]","[0, 12, 0, 0]","[11, 12, 0, 11]","[10, 0, 13, 10]","[10, 0, 10, 0]","[12, 10, 10, 0]","[10, 0, 10, 10]","[10, 10, 11, 0]","[0, 11, 10, 12]","[11, 11, 12, 0]","[13, 10, 12, 0]","[0, 0, 12, 12]","[13, 12, 11, 0]","[0, 15, 0, 11]","[0, 0, 0, 0]","[13, 0, 14, 10]"
2,167,173,130,89,0,"[0, 0, 10, 0]","[0, 12, 11, 13]","[13, 0, 0, 12]","[12, 12, 12, 0]","[0, 11, 12, 13]","[11, 11, 0, 12]","[0, 12, 12, 10]","[0, 11, 11, 10]","[0, 10, 10, 11]","[10, 10, 0, 10]","[11, 10, 10, 0]","[0, 10, 11, 11]","[10, 0, 12, 0]","[0, 10, 12, 0]","[12, 0, 12, 0]","[0, 11, 11, 0]","[0, 13, 12, 13]","[10, 12, 15, 0]","[0, 12, 0, 15]"
2,128,164,115,159,1,"[14, 10, 0, 0]","[11, 0, 14, 13]","[0, 12, 12, 11]","[0, 0, 11, 14]","[13, 12, 11, 0]","[13, 10, 0, 0]","[12, 10, 12, 0]","[11, 0, 10, 11]","[11, 11, 10, 0]","[10, 10, 10, 0]","[10, 10, 0, 10]","[0, 11, 11, 11]","[12, 0, 11, 11]","[11, 0, 13, 11]","[11, 11, 13, 0]","[10, 11, 12, 0]","[0, 0, 0, 12]","[10, 0, 0, 11]","[0, 10, 14, 0]"
1,141,129,131,105,2,"[12, 12, 11, 0]","[12, 11, 0, 0]","[0, 0, 11, 11]","[0, 0, 0, 11]","[11, 11, 0, 12]","[11, 12, 10, 0]","[12, 10, 0, 10]","[0, 11, 10, 11]","[10, 0, 11, 10]","[0, 10, 10, 10]","[0, 10, 10, 0]","[0, 0, 10, 10]","[10, 0, 11, 0]","[0, 0, 0, 10]","[0, 11, 10, 0]","[14, 11, 0, 11]","[0, 10, 13, 13]","[0, 11, 12, 12]","[13, 11, 0, 0]"
1,142,119,101,120,3,"[0, 0, 11, 0]","[0, 10, 15, 13]","[0, 0, 0, 13]","[0, 12, 0, 0]","[10, 12, 13, 0]","[11, 10, 14, 0]","[10, 12, 0, 11]","[11, 11, 0, 10]","[11, 11, 10, 0]","[0, 10, 10, 10]","[10, 0, 10, 10]","[10, 0, 0, 0]","[11, 11, 0, 0]","[13, 10, 0, 10]","[0, 0, 12, 12]","[0, 0, 0, 12]","[11, 12, 12, 0]","[12, 11, 0, 0]","[0, 10, 12, 0]"
1,160,101,151,113,0,"[13, 0, 12, 13]","[14, 10, 0, 12]","[12, 12, 0, 11]","[10, 0, 12, 0]","[11, 14, 0, 11]","[11, 0, 0, 0]","[0, 11, 11, 10]","[0, 10, 12, 11]","[0, 10, 10, 12]","[10, 10, 0, 10]","[10, 0, 0, 0]","[11, 10, 0, 10]","[0, 10, 0, 11]","[0, 14, 0, 0]","[0, 12, 13, 0]","[0, 13, 0, 11]","[0, 0, 10, 14]","[0, 13, 11, 15]","[11, 11, 10, 0]"
