winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,164,110,136,88,0,"[0, 14, 0, 0]","[0, 0, 14, 0]","[0, 10, 0, 11]","[0, 12, 12, 13]","[0, 10, 0, 0]","[0, 14, 11, 10]","[0, 11, 0, 0]","[10, 12, 10, 0]","[12, 10, 10, 0]","[11, 0, 10, 10]","[10, 11, 0, 11]","[10, 10, 0, 12]","[0, 0, 0, 10]","[12, 11, 0, 12]","[12, 14, 0, 10]","[0, 12, 11, 13]","[0, 13, 11, 12]","[0, 0, 11, 0]","[11, 0, 10, 12]"
1,136,104,102,132,1,"[0, 12, 12, 13]","[11, 13, 13, 0]","[11, 12, 0, 0]","[11, 0, 0, 0]","[0, 0, 13, 0]","[10, 13, 0, 10]","[11, 10, 0, 12]","[0, 0, 10, 10]","[10, 0, 12, 10]","[10, 11, 0, 10]","[11, 10, 10, 11]","[10, 11, 11, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]","[0, 11, 12, 13]","[0, 11, 11, 13]","[14, 12, 0, 0]","[13, 10, 0, 0]","[0, 0, 0, 0]"
0,114,116,145,177,2,"[12, 16, 10, 0]","[11, 0, 16, 10]","[0, 13, 10, 13]","[14, 0, 12, 10]","[0, 10, 0, 0]","[10, 12, 0, 10]","[10, 0, 10, 0]","[12, 11, 0, 10]","[10, 10, 0, 11]","[10, 10, 11, 0]","[11, 10, 0, 0]","[10, 0, 0, 10]","[0, 10, 13, 10]","[11, 0, 12, 10]","[11, 12, 0, 11]","[12, 0, 11, 12]","[11, 0, 0, 12]","[12, 0, 0, 16]","[10, 0, 11, 0]"
1,144,99,133,125,3,"[0, 12, 11, 0]","[10, 0, 0, 0]","[10, 10, 12, 0]","[11, 0, 0, 11]","[0, 11, 0, 12]","[0, 10, 11, 11]","[12, 0, 10, 11]","[10, 10, 0, 11]","[10, 10, 0, 12]","[0, 10, 10, 11]","[11, 10, 0, 10]","[10, 11, 0, 11]","[0, 0, 10, 0]","[14, 11, 10, 0]","[0, 13, 0, 0]","[0, 14, 12, 11]","[12, 0, 0, 0]","[0, 12, 0, 11]","[15, 0, 13, 11]"
3,111,109,194,131,0,"[10, 12, 0, 17]","[0, 0, 0, 10]","[0, 0, 14, 11]","[10, 12, 15, 0]","[11, 0, 0, 12]","[0, 12, 12, 10]","[0, 10, 11, 10]","[10, 0, 0, 12]","[11, 10, 11, 10]","[10, 10, 0, 10]","[10, 0, 12, 10]","[11, 10, 0, 11]","[0, 0, 11, 0]","[11, 12, 0, 11]","[0, 0, 0, 11]","[13, 11, 0, 10]","[0, 12, 11, 13]","[11, 0, 0, 15]","[13, 0, 12, 11]"
0,130,79,135,160,1,"[12, 13, 13, 0]","[14, 11, 11, 0]","[11, 0, 0, 11]","[13, 0, 0, 13]","[12, 11, 11, 0]","[11, 11, 0, 0]","[10, 10, 0, 14]","[0, 11, 0, 0]","[10, 10, 0, 11]","[10, 10, 0, 10]","[11, 10, 10, 0]","[10, 0, 10, 11]","[0, 0, 0, 10]","[13, 10, 0, 11]","[10, 0, 0, 12]","[0, 12, 13, 10]","[13, 11, 0, 10]","[0, 0, 11, 0]","[0, 0, 0, 12]"
1,140,108,130,99,2,"[0, 12, 0, 10]","[11, 15, 0, 12]","[10, 12, 0, 0]","[0, 11, 13, 11]","[0, 0, 0, 11]","[11, 13, 11, 0]","[0, 0, 10, 0]","[0, 11, 0, 10]","[10, 11, 11, 0]","[10, 10, 11, 0]","[0, 11, 10, 10]","[0, 11, 11, 10]","[10, 12, 11, 0]","[13, 0, 10, 11]","[0, 11, 0, 10]","[0, 0, 0, 11]","[13, 0, 0, 12]","[11, 0, 10, 0]","[0, 0, 0, 12]"
2,160,164,124,156,3,"[11, 0, 12, 12]","[11, 12, 0, 13]","[11, 0, 11, 14]","[11, 11, 11, 0]","[0, 13, 11, 10]","[10, 12, 0, 10]","[12, 0, 11, 10]","[0, 11, 11, 10]","[0, 10, 11, 11]","[11, 10, 10, 0]","[10, 0, 10, 10]","[10, 10, 10, 0]","[0, 11, 11, 10]","[13, 11, 10, 0]","[0, 12, 0, 0]","[13, 10, 0, 0]","[12, 12, 12, 0]","[10, 15, 11, 0]","[11, 0, 12, 14]"
0,135,148,146,156,0,"[13, 0, 11, 11]","[11, 14, 12, 0]","[0, 11, 0, 13]","[13, 10, 0, 11]","[11, 0, 11, 12]","[0, 13, 12, 10]","[10, 0, 10, 11]","[10, 10, 0, 0]","[10, 10, 10, 0]","[10, 0, 10, 10]","[10, 10, 11, 0]","[10, 11, 0, 10]","[0, 11, 10, 13]","[12, 0, 11, 10]","[12, 10, 12, 12]","[11, 12, 11, 0]","[0, 13, 0, 0]","[13, 0, 0, 12]","[0, 0, 17, 11]"
1,160,144,138,92,1,"[0, 0, 0, 14]","[13, 13, 0, 12]","[13, 10, 11, 14]","[0, 13, 0, 10]","[11, 11, 11, 0]","[10, 0, 0, 0]","[11, 12, 11, 0]","[0, 10, 0, 0]","[10, 12, 10, 0]","[0, 10, 10, 10]","[0, 0, 10, 10]","[0, 10, 10, 11]","[0, 11, 10, 11]","[0, 12, 10, 10]","[0, 12, 12, 10]","[0, 11, 12, 12]","[0, 0, 14, 0]","[11, 13, 0, 0]","[13, 0, 13, 14]"
2,159,163,114,162,2,"[11, 13, 12, 0]","[12, 14, 0, 10]","[14, 13, 11, 0]","[13, 0, 12, 12]","[11, 11, 10, 0]","[12, 11, 11, 0]","[0, 11, 10, 11]","[10, 11, 11, 0]","[11, 10, 0, 11]","[0, 10, 10, 10]","[10, 11, 10, 11]","[10, 10, 10, 0]","[10, 11, 11, 0]","[11, 0, 11, 11]","[13, 0, 12, 11]","[0, 11, 11, 13]","[0, 0, 0, 0]","[14, 0, 11, 14]","[0, 12, 0, 0]"
3,104,114,164,158,3,"[14, 0, 13, 11]","[14, 10, 0, 0]","[12, 11, 0, 13]","[12, 10, 0, 13]","[10, 0, 11, 10]","[10, 0, 0, 10]","[12, 10, 0, 10]","[10, 0, 10, 10]","[11, 0, 10, 10]","[0, 10, 10, 11]","[10, 10, 0, 10]","[11, 11, 0, 10]","[0, 0, 10, 0]","[10, 12, 11, 0]","[11, 10, 0, 12]","[0, 10, 11, 12]","[11, 0, 15, 11]","[0, 0, 0, 11]","[0, 0, 13, 0]"
1,172,113,157,132,0,"[11, 14, 0, 11]","[13, 10, 0, 0]","[0, 11, 0, 11]","[10, 10, 0, 11]","[0, 13, 10, 12]","[0, 14, 10, 11]","[10, 13, 0, 11]","[10, 10, 11, 0]","[11, 11, 0, 0]","[10, 10, 0, 10]","[10, 11, 10, 11]","[11, 0, 11, 11]","[0, 11, 11, 10]","[10, 0, 0, 0]","[0, 10, 0, 11]","[0, 11, 13, 13]","[13, 13, 12, 0]","[0, 0, 12, 12]","[13, 0, 13, 12]"
3,147,138,161,115,1,"[14, 11, 0, 15]","[0, 10, 13, 0]","[0, 12, 0, 11]","[0, 0, 11, 13]","[0, 12, 10, 13]","[11, 11, 12, 0]","[11, 10, 0, 11]","[0, 11, 11, 10]","[11, 0, 11, 10]","[0, 10, 10, 10]","[11, 10, 0, 11]","[0, 10, 11, 11]","[12, 0, 10, 11]","[10, 0, 15, 10]","[0, 11, 0, 0]","[0, 15, 11, 0]","[11, 0, 0, 0]","[13, 0, 13, 11]","[11, 14, 0, 14]"
