winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,104,107,135,130,2,"[0, 13, 0, 0]","[0, 11, 13, 0]","[11, 14, 12, 0]","[0, 0, 0, 0]","[12, 0, 11, 12]","[12, 11, 10, 0]","[10, 10, 0, 12]","[11, 0, 10, 11]","[11, 10, 0, 11]","[10, 0, 10, 11]","[12, 0, 10, 10]","[11, 0, 10, 10]","[10, 0, 0, 11]","[10, 11, 0, 0]","[0, 12, 11, 11]","[0, 0, 0, 13]","[0, 0, 0, 10]","[0, 0, 10, 0]","[10, 12, 0, 13]"
3,133,99,146,92,3,"[14, 11, 0, 13]","[13, 12, 0, 13]","[0, 0, 0, 14]","[10, 12, 14, 0]","[0, 12, 11, 10]","[0, 0, 10, 0]","[12, 10, 0, 11]","[10, 0, 10, 10]","[10, 10, 0, 10]","[0, 10, 10, 11]","[0, 11, 10, 10]","[0, 0, 12, 0]","[11, 11, 10, 0]","[0, 0, 0, 10]","[0, 0, 0, 0]","[0, 12, 0, 0]","[0, 12, 12, 11]","[0, 10, 0, 12]","[12, 0, 0, 11]"
3,132,76,148,133,0,"[0, 11, 0, 12]","[13, 11, 0, 13]","[0, 0, 0, 0]","[12, 12, 11, 0]","[11, 10, 0, 12]","[0, 0, 0, 0]","[10, 11, 0, 0]","[11, 11, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 10]","[10, 11, 0, 11]","[10, 10, 0, 11]","[0, 10, 0, 10]","[12, 0, 10, 12]","[0, 0, 0, 10]","[10, 0, 0, 14]","[13, 0, 12, 10]","[0, 12, 12, 13]","[11, 13, 0, 0]"
3,157,77,161,150,1,"[12, 13, 0, 14]","[0, 14, 11, 10]","[13, 0, 12, 11]","[0, 10, 13, 13]","[10, 12, 0, 14]","[0, 11, 0, 10]","[0, 12, 10, 0]","[12, 10, 0, 11]","[11, 11, 0, 10]","[10, 10, 0, 10]","[10, 11, 10, 0]","[11, 10, 10, 0]","[11, 0, 0, 11]","[14, 10, 0, 10]","[12, 0, 11, 0]","[0, 0, 0, 11]","[12, 0, 0, 13]","[12, 11, 0, 0]","[0, 12, 0, 13]"
1,127,102,123,122,2,"[13, 14, 12, 0]","[11, 0, 15, 10]","[12, 0, 0, 0]","[11, 0, 11, 13]","[0, 0, 0, 12]","[0, 0, 0, 0]","[0, 0, 0, 10]","[10, 10, 0, 10]","[10, 11, 0, 11]","[11, 10, 10, 0]","[0, 10, 10, 12]","[0, 13, 10, 10]","[10, 11, 0, 11]","[11, 0, 10, 0]","[11, 12, 0, 12]","[0, 11, 0, 0]","[0, 11, 0, 0]","[12, 0, 11, 0]","[0, 14, 13, 12]"
3,116,72,157,114,3,"[0, 10, 13, 17]","[10, 0, 0, 0]","[0, 11, 13, 0]","[0, 10, 0, 12]","[14, 10, 0, 11]","[0, 0, 0, 10]","[0, 0, 0, 11]","[11, 11, 0, 10]","[11, 10, 0, 10]","[0, 10, 11, 10]","[0, 10, 10, 0]","[12, 10, 0, 10]","[0, 0, 10, 0]","[12, 0, 0, 0]","[10, 0, 0, 10]","[0, 0, 0, 11]","[10, 0, 15, 12]","[10, 12, 0, 10]","[14, 12, 0, 13]"
0,96,119,119,164,0,"[0, 0, 11, 0]","[16, 11, 0, 0]","[12, 0, 0, 0]","[0, 11, 12, 12]","[11, 10, 0, 12]","[0, 10, 0, 11]","[0, 11, 0, 10]","[10, 0, 10, 0]","[10, 0, 10, 10]","[11, 0, 10, 10]","[10, 10, 0, 11]","[10, 0, 11, 11]","[13, 11, 10, 0]","[12, 0, 10, 11]","[11, 10, 0, 0]","[13, 0, 0, 10]","[11, 12, 13, 0]","[14, 0, 12, 11]","[0, 0, 10, 0]"
2,110,132,86,111,1,"[11, 0, 12, 13]","[0, 0, 10, 0]","[12, 0, 0, 11]","[14, 11, 11, 0]","[10, 0, 11, 0]","[0, 10, 0, 0]","[11, 11, 10, 0]","[0, 10, 10, 0]","[11, 0, 10, 10]","[10, 10, 10, 0]","[0, 10, 0, 10]","[10, 11, 10, 0]","[0, 0, 11, 10]","[11, 11, 0, 0]","[0, 13, 12, 11]","[0, 0, 0, 11]","[11, 0, 0, 0]","[0, 13, 15, 10]","[0, 0, 0, 0]"
3,106,90,120,118,2,"[14, 13, 0, 12]","[0, 13, 0, 11]","[0, 0, 0, 12]","[11, 0, 0, 10]","[0, 10, 11, 14]","[10, 13, 11, 0]","[13, 0, 10, 0]","[10, 0, 11, 10]","[11, 11, 0, 10]","[11, 10, 0, 10]","[0, 0, 0, 10]","[12, 0, 10, 11]","[0, 0, 10, 10]","[0, 14, 0, 0]","[0, 12, 0, 0]","[13, 0, 0, 0]","[13, 10, 0, 0]","[0, 0, 16, 0]","[0, 0, 11, 0]"
0,135,105,123,154,3,"[0, 12, 14, 0]","[11, 13, 13, 0]","[14, 0, 11, 12]","[11, 11, 0, 13]","[11, 10, 0, 12]","[0, 11, 13, 11]","[11, 10, 0, 10]","[11, 0, 11, 10]","[10, 10, 0, 11]","[11, 10, 10, 0]","[10, 0, 11, 11]","[10, 0, 0, 0]","[10, 12, 11, 0]","[0, 11, 0, 10]","[0, 0, 0, 11]","[12, 0, 0, 12]","[12, 14, 0, 0]","[0, 11, 11, 0]","[10, 0, 0, 0]"
3,112,132,132,107,0,"[11, 13, 11, 0]","[11, 12, 0, 11]","[0, 11, 11, 12]","[0, 0, 12, 10]","[0, 11, 0, 10]","[11, 0, 11, 0]","[11, 12, 10, 0]","[0, 10, 11, 0]","[11, 0, 11, 10]","[10, 0, 10, 10]","[10, 10, 0, 0]","[10, 11, 10, 0]","[0, 11, 0, 11]","[11, 0, 12, 10]","[11, 0, 12, 11]","[0, 0, 0, 10]","[0, 0, 0, 12]","[0, 0, 11, 15]","[0, 11, 0, 0]"
1,165,113,150,131,1,"[12, 11, 0, 10]","[10, 0, 13, 15]","[0, 12, 10, 0]","[0, 14, 10, 0]","[0, 11, 13, 11]","[10, 12, 0, 12]","[11, 11, 0, 11]","[12, 10, 11, 0]","[11, 11, 0, 10]","[11, 10, 0, 10]","[10, 0, 11, 11]","[0, 10, 11, 11]","[10, 0, 11, 12]","[0, 13, 0, 0]","[12, 0, 11, 13]","[11, 11, 0, 14]","[0, 0, 12, 0]","[0, 14, 0, 0]","[11, 15, 0, 10]"
