card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
9H,mediumHigh,False,3,3,4,3,1,10
5D,low,False,2,2,4,2,1,8
4C,low,False,3,5,1,3,0,10
KS,veryhigh,False,2,4,0,3,0,8
5D,low,True,4,3,0,3,0,7
KD,veryhigh,True,3,2,-2,3,0,4
QC,high,False,5,3,4,1,4,10
JC,high,False,4,2,2,0,4,6
KD,veryhigh,False,1,1,2,0,4,5
6C,mediumlow,False,3,0,1,0,4,3
2S,low,False,2,2,2,3,2,10
TH,high,True,1,1,-2,2,2,4
3D,low,False,2,0,-2,2,2,3
JH,high,True,4,2,3,3,1,10
5C,low,False,2,1,1,3,0,6
3H,low,True,1,0,0,3,0,4
5H,low,True,3,2,3,4,2,10
AD,veryhigh,False,3,1,3,3,-1,5
2D,low,False,2,0,2,2,-1,2
JS,high,False,3,1,7,1,2,10
3D,low,True,1,0,6,0,2,7
TC,high,False,5,4,2,0,5,10
JC,high,False,4,3,2,0,4,8
AH,veryhigh,False,2,2,2,-1,4,6
6C,mediumlow,False,3,1,2,-1,4,5
TS,high,False,2,2,3,1,6,10
AC,veryhigh,False,3,1,2,0,2,3
QC,high,False,2,0,2,0,2,2
7C,mediumlow,False,4,3,1,3,5,10
JC,high,False,3,2,1,3,4,8
7S,mediumlow,True,3,1,1,3,3,6
2S,low,True,1,0,0,1,3,2
2C,low,True,5,3,2,3,1,10
4C,low,True,3,2,2,1,0,6
TS,high,False,2,1,2,1,0,5
9D,mediumHigh,False,1,0,2,1,0,4
2S,low,False,1,-1,1,1,0,2
TD,high,True,2,4,2,2,4,10
AC,veryhigh,False,3,3,2,2,4,9
9C,mediumHigh,False,1,2,2,1,1,4
AS,veryhigh,False,2,1,2,1,1,3
3H,low,False,1,0,2,1,1,2
8S,mediumHigh,True,3,4,3,1,1,10
9C,mediumHigh,False,3,3,2,0,0,6
TC,high,False,2,2,0,0,0,3
6C,mediumlow,False,1,1,0,0,0,2
KC,veryhigh,False,5,4,0,3,2,10
AS,veryhigh,False,1,3,0,3,2,9
TC,high,False,4,2,0,3,2,8
8D,mediumHigh,False,2,1,0,3,2,7
JD,high,False,1,0,0,3,2,6
3C,low,False,3,-1,0,3,2,5
2C,low,False,2,-2,0,2,2,3
2C,low,False,3,3,2,2,2,10
9H,mediumHigh,False,3,2,0,2,2,7
5H,low,False,2,1,0,1,1,4
JC,high,False,3,2,3,2,4,10
5S,low,False,2,1,3,2,4,9
9C,mediumHigh,True,3,2,4,1,1,10
2D,low,False,2,1,2,0,1,6
7C,mediumlow,True,1,0,1,0,-1,2
5C,low,False,3,0,4,5,2,10
2S,low,False,4,-1,4,5,2,9
AS,veryhigh,False,4,4,4,0,1,10
7C,mediumlow,False,2,3,4,0,1,9
TC,high,False,1,2,4,-1,0,6
6S,mediumlow,False,2,1,4,-1,0,5
2D,low,True,1,0,3,-1,-1,2
AD,veryhigh,False,4,3,2,1,6,10
QD,high,False,3,2,2,1,6,9
9C,mediumHigh,False,3,1,0,1,6,6
2H,low,False,5,0,8,0,3,10
JH,high,False,4,6,1,1,3,10
9H,mediumHigh,False,3,5,1,0,3,8
KS,veryhigh,True,3,4,1,-1,2,5
6H,mediumlow,False,2,3,1,-1,2,4
AS,veryhigh,True,1,2,0,-1,2,2
QD,high,False,2,3,3,2,1,10
KS,veryhigh,False,5,2,3,2,1,9
3S,low,False,4,1,3,2,1,8
2H,low,True,1,0,3,0,1,5
8H,mediumHigh,False,2,1,3,2,6,10
2C,low,False,2,0,3,2,4,7
TS,high,True,4,4,2,3,2,10
8C,mediumHigh,False,1,3,2,2,2,8
