card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
2C,low,False,2,0,2,3,0,6
KS,veryhigh,False,5,2,3,5,1,10
3C,low,False,3,1,3,5,1,9
AS,veryhigh,False,4,4,3,0,4,10
3S,low,False,3,3,2,0,4,8
KH,veryhigh,True,2,2,1,-1,3,4
6H,mediumlow,True,1,1,1,-1,3,3
TD,high,False,1,0,1,-1,3,2
JH,high,False,3,2,2,6,1,10
3H,low,False,2,1,2,4,0,6
7C,mediumlow,True,1,0,2,4,-1,4
JH,high,False,2,4,4,0,1,10
AD,veryhigh,False,4,3,2,-1,1,6
TD,high,False,3,2,2,-1,1,5
TH,high,False,1,1,2,-1,1,4
TC,high,True,1,0,2,-1,1,3
4D,low,False,2,-1,2,-1,1,2
8S,mediumHigh,False,5,0,2,4,6,10
3H,low,False,1,-1,2,2,3,4
KD,veryhigh,False,4,2,4,2,1,10
5C,low,False,4,1,4,2,1,9
7D,mediumlow,False,3,0,1,1,1,4
QS,high,False,4,3,2,6,0,10
AC,veryhigh,False,2,2,2,6,-2,7
AS,veryhigh,True,2,3,0,4,2,10
JD,high,False,2,2,0,4,2,9
9D,mediumHigh,False,1,1,0,2,2,6
6C,mediumlow,False,5,0,0,2,2,5
8D,mediumHigh,False,5,2,4,2,3,10
AS,veryhigh,True,1,1,3,2,0,5
4D,low,False,4,0,3,2,0,4
5H,low,False,2,3,4,0,2,10
6D,mediumlow,True,3,2,3,-1,1,6
JS,high,False,1,1,3,-1,0,4
3D,low,True,2,1,4,1,6,10
2H,low,False,1,0,2,1,3,4
AC,veryhigh,False,3,2,4,2,3,10
TD,high,False,5,1,4,2,3,9
9D,mediumHigh,False,5,1,4,2,4,10
4C,low,True,3,4,2,1,2,10
QS,high,False,4,3,1,1,2,8
TS,high,False,3,2,1,0,1,5
7S,mediumlow,False,2,1,0,0,1,3
JC,high,True,5,4,3,0,2,10
3C,low,True,4,3,1,0,1,6
9C,mediumHigh,True,2,2,-1,0,0,2
AC,veryhigh,False,5,2,2,2,6,10
KD,veryhigh,False,3,1,2,2,6,9
KH,veryhigh,False,2,3,3,1,5,10
4H,low,False,1,2,3,1,5,9
KS,veryhigh,False,1,1,2,0,3,4
7D,mediumlow,True,1,0,1,0,3,2
5H,low,False,4,1,3,4,3,10
4H,low,False,3,0,2,3,2,6
TH,high,True,4,4,1,1,5,10
8D,mediumHigh,False,2,3,1,1,3,7
JC,high,False,1,2,0,-2,3,2
8H,mediumHigh,False,2,0,5,3,1,10
6C,mediumlow,False,4,1,3,4,3,10
2C,low,False,1,0,1,1,1,2
QC,high,False,4,2,1,4,2,10
KC,veryhigh,False,3,1,1,4,2,9
3C,low,False,2,0,1,3,1,6
9H,mediumHigh,False,3,3,2,5,1,10
AC,veryhigh,True,2,2,2,4,1,8
5D,low,False,1,1,2,4,1,7
8H,mediumHigh,False,2,0,2,3,1,5
AC,veryhigh,False,2,2,6,1,0,10
7S,mediumlow,False,4,1,6,1,0,9
3S,low,False,3,0,5,1,0,7
7H,mediumlow,False,3,-1,4,1,0,5
9S,mediumHigh,False,3,2,2,3,5,10
AD,veryhigh,False,1,1,1,1,5,6
3H,low,False,4,0,1,1,5,5
7H,mediumlow,False,3,0,4,6,1,10
4C,low,False,5,0,3,4,2,10
QC,high,False,4,4,1,3,3,10
AD,veryhigh,True,4,3,1,3,3,9
3D,low,True,3,2,1,3,3,8
QD,high,True,1,1,0,3,0,3
2C,low,False,2,0,0,3,0,2
AH,veryhigh,False,3,2,2,3,4,10
QD,high,False,2,1,2,3,4,9
7H,mediumlow,False,2,0,2,3,3,7
AS,veryhigh,False,3,3,5,0,1,10
3D,low,True,2,2,5,0,1,9
KS,veryhigh,False,2,1,3,0,1,6
JD,high,False,2,2,2,4,1,10
4D,low,False,1,1,2,4,1,9
8H,mediumHigh,False,2,0,1,0,1,3
6H,mediumlow,True,4,4,3,1,0,10
AC,veryhigh,False,2,3,3,0,0,8
5H,low,True,3,2,3,0,0,7
4S,low,False,1,1,2,0,0,5
3S,low,True,3,3,3,2,1,10
8C,mediumHigh,False,3,2,1,2,1,7
7S,mediumlow,True,2,1,1,2,1,6
KC,veryhigh,False,2,0,0,2,1,4
5C,low,False,3,4,3,1,1,10
9S,mediumHigh,False,2,3,2,0,0,6
JS,high,False,1,2,1,0,-1,3
TC,high,False,1,1,1,0,-1,2
JH,high,False,5,1,5,3,0,10
6D,mediumlow,False,3,0,5,3,0,9
3S,low,False,2,2,4,5,0,10
2H,low,False,5,1,4,4,0,8
3H,low,False,3,0,3,3,0,5
AD,veryhigh,False,3,3,4,1,1,10
6S,mediumlow,True,2,2,4,1,1,9
3D,low,False,2,1,3,1,1,7
5H,low,False,2,0,3,-2,0,2
4C,low,False,5,2,2,3,2,10
3H,low,False,2,1,2,2,2,8
2C,low,False,3,0,1,2,-1,3
TD,high,False,6,2,3,0,7,10
8S,mediumHigh,False,1,1,3,0,7,9
8C,mediumHigh,True,1,0,3,0,6,7
3S,low,False,2,2,5,0,5,10
5H,low,True,3,1,4,0,5,8
4H,low,True,1,0,2,0,5,5
5D,low,False,3,-1,1,0,5,3
7D,mediumlow,False,2,3,1,3,2,10
8H,mediumHigh,True,4,2,0,3,2,8
7H,mediumlow,True,3,1,0,3,2,7
2C,low,False,1,0,-2,2,1,2
4H,low,False,4,2,3,2,5,10
3H,low,False,2,1,2,2,4,7
KD,veryhigh,False,3,4,2,3,0,10
TC,high,False,1,3,2,3,0,9
JS,high,False,3,2,1,2,0,6
7D,mediumlow,False,2,1,1,2,-1,4
AH,veryhigh,True,3,3,4,1,1,10
TS,high,False,4,2,4,1,1,9
6H,mediumlow,True,2,1,4,1,1,8
3S,low,False,3,0,3,0,1,5
JD,high,False,3,4,1,4,0,10
6D,mediumlow,False,2,3,1,4,-1,8
2H,low,False,2,2,1,3,-2,5
6H,mediumlow,False,1,1,0,2,-2,2
7H,mediumlow,False,2,1,3,3,4,10
4S,low,True,2,0,3,2,3,7
KH,veryhigh,False,4,4,2,3,2,10
AH,veryhigh,False,3,3,2,3,2,9
KD,veryhigh,False,4,2,2,3,2,8
5D,low,False,3,1,2,3,2,7
3S,low,True,1,0,1,3,1,4
2D,low,False,2,3,1,4,4,10
5H,low,True,1,2,0,1,1,2
KC,veryhigh,True,3,2,3,2,2,10
9D,mediumHigh,False,2,1,3,2,2,9
3H,low,False,4,1,4,2,4,10
6H,mediumlow,False,2,0,1,1,2,3
AH,veryhigh,False,3,6,0,0,6,10
KD,veryhigh,False,2,5,0,0,5,8
AS,veryhigh,True,3,4,0,0,4,6
6H,mediumlow,False,2,3,0,0,4,5
TH,high,False,1,2,0,-1,4,3
7D,mediumlow,True,4,4,3,3,1,10
KH,veryhigh,False,3,3,0,1,1,4
7H,mediumlow,False,2,2,0,1,1,3
5H,low,False,1,1,0,1,1,2
KD,veryhigh,False,5,3,2,1,5,10
9C,mediumHigh,False,2,2,2,1,5,9
QD,high,False,4,1,2,0,5,7
9H,mediumHigh,True,2,0,2,0,5,6
9S,mediumHigh,False,3,1,2,3,5,10
6H,mediumlow,True,2,0,1,0,4,4
AH,veryhigh,True,2,2,2,4,1,10
3S,low,False,2,1,2,4,1,9
7D,mediumlow,False,3,0,1,4,1,7
8C,mediumHigh,False,1,-1,-1,3,1,3
KC,veryhigh,False,3,1,2,3,6,10
3S,low,False,3,0,2,3,6,9
9H,mediumHigh,True,2,-1,1,2,4,4
JS,high,False,1,-2,1,1,4,2
6H,mediumlow,False,2,5,2,0,2,10
AD,veryhigh,False,4,4,1,0,1,7
9D,mediumHigh,False,3,3,1,0,1,6
8D,mediumHigh,False,2,2,0,0,1,4
9C,mediumHigh,False,1,1,0,0,1,3
6C,mediumlow,False,3,2,3,4,0,10
KH,veryhigh,False,2,1,3,3,-1,7
5D,low,False,3,0,3,3,-1,6
8C,mediumHigh,False,2,5,0,3,1,10
4S,low,True,3,4,0,3,0,8
JH,high,False,2,3,0,2,0,6
9D,mediumHigh,False,2,2,0,1,-1,3
JH,high,False,2,4,0,3,2,10
AS,veryhigh,False,2,3,0,3,1,8
QD,high,False,3,2,0,3,1,7
JS,high,False,1,1,0,3,1,6
4H,low,False,1,0,0,1,0,2
QH,high,False,4,3,3,1,2,10
4S,low,False,3,2,3,1,2,9
4D,low,True,2,1,2,1,2,7
KH,veryhigh,True,4,5,1,3,0,10
JH,high,True,3,4,1,3,0,9
3C,low,False,2,3,1,3,0,8
5H,low,True,1,2,0,0,-1,2
3D,low,False,4,0,2,5,4,10
6S,mediumlow,False,2,-1,1,2,3,4
8S,mediumHigh,False,2,2,1,4,2,10
9H,mediumHigh,False,2,1,1,4,2,9
KC,veryhigh,True,3,0,1,2,0,4
QH,high,False,1,-1,1,2,0,3
6C,mediumlow,True,2,-2,1,2,0,2
TD,high,False,3,3,2,3,4,10
9C,mediumHigh,False,4,2,2,3,4,9
5H,low,True,2,1,1,3,3,6
2D,low,False,2,0,0,3,3,4
2C,low,False,3,1,2,4,5,10
5C,low,False,2,0,2,2,4,6
TD,high,False,2,1,3,2,5,10
6S,mediumlow,False,2,0,1,2,4,6
AD,veryhigh,False,3,3,2,4,0,10
5C,low,False,1,2,2,4,0,9
TH,high,True,2,1,2,2,0,6
9H,mediumHigh,True,1,0,2,1,0,4
2S,low,False,2,-1,2,1,0,3
9C,mediumHigh,True,3,1,4,2,5,10
8C,mediumHigh,True,2,0,3,2,4,7
AC,veryhigh,False,3,3,1,4,1,10
KD,veryhigh,False,3,2,1,4,1,9
8D,mediumHigh,False,2,1,1,4,1,8
4S,low,False,2,0,0,3,0,4
AS,veryhigh,False,5,3,1,3,2,10
2S,low,False,4,2,1,3,2,9
6C,mediumlow,False,1,1,1,1,2,6
8C,mediumHigh,False,3,1,4,2,4,10
5D,low,False,3,6,0,2,1,10
JH,high,True,2,5,0,0,0,6
AD,veryhigh,False,1,4,0,0,0,5
QS,high,False,3,3,0,0,0,4
AD,veryhigh,False,3,2,2,3,5,10
7C,mediumlow,True,2,1,2,3,5,9
9H,mediumHigh,True,2,1,4,1,6,10
5H,low,True,1,0,4,1,4,7
