winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,102,104,148,124,0,"[12, 13, 0, 11]","[12, 0, 12, 14]","[0, 0, 12, 13]","[0, 0, 0, 0]","[10, 0, 11, 0]","[0, 12, 0, 0]","[0, 11, 12, 10]","[10, 11, 0, 0]","[0, 11, 10, 10]","[10, 0, 10, 10]","[0, 0, 0, 10]","[10, 0, 11, 12]","[11, 12, 0, 10]","[10, 0, 0, 0]","[11, 11, 0, 0]","[0, 10, 16, 11]","[15, 11, 0, 11]","[0, 0, 0, 11]","[13, 0, 10, 15]"
1,128,124,121,88,1,"[0, 17, 0, 0]","[11, 0, 0, 11]","[0, 10, 0, 0]","[0, 12, 12, 12]","[11, 0, 0, 0]","[11, 0, 0, 0]","[0, 0, 12, 0]","[0, 11, 11, 11]","[10, 10, 0, 10]","[10, 10, 0, 11]","[10, 10, 12, 0]","[0, 12, 10, 11]","[11, 0, 10, 11]","[0, 12, 10, 11]","[0, 13, 12, 10]","[0, 11, 0, 0]","[14, 0, 12, 11]","[0, 0, 10, 0]","[0, 0, 13, 12]"
3,147,102,166,100,2,"[10, 0, 0, 0]","[0, 13, 12, 11]","[0, 12, 12, 11]","[0, 14, 11, 11]","[11, 0, 13, 11]","[11, 10, 0, 0]","[0, 11, 11, 0]","[0, 0, 0, 10]","[11, 10, 0, 10]","[0, 10, 10, 10]","[10, 10, 0, 10]","[11, 12, 0, 10]","[10, 11, 0, 11]","[13, 10, 11, 0]","[0, 0, 0, 10]","[0, 10, 0, 12]","[13, 0, 0, 12]","[0, 0, 12, 12]","[0, 14, 10, 15]"
2,89,117,113,103,3,"[0, 0, 11, 0]","[13, 0, 0, 12]","[0, 13, 0, 0]","[12, 0, 10, 12]","[0, 11, 12, 11]","[11, 0, 0, 0]","[11, 0, 10, 0]","[11, 0, 12, 0]","[0, 10, 10, 12]","[0, 11, 10, 10]","[10, 0, 10, 11]","[12, 0, 11, 10]","[0, 10, 10, 10]","[0, 0, 0, 10]","[0, 0, 0, 0]","[0, 11, 0, 0]","[12, 0, 0, 15]","[0, 13, 11, 0]","[11, 10, 0, 0]"
1,128,106,114,111,0,"[12, 12, 0, 0]","[0, 12, 0, 0]","[0, 11, 0, 14]","[0, 12, 10, 0]","[0, 0, 11, 0]","[11, 0, 0, 10]","[10, 0, 0, 0]","[0, 0, 0, 11]","[10, 0, 10, 0]","[10, 10, 10, 0]","[10, 0, 12, 10]","[0, 12, 10, 10]","[0, 12, 10, 10]","[12, 11, 0, 11]","[0, 0, 10, 0]","[11, 0, 12, 11]","[13, 13, 0, 11]","[0, 10, 11, 16]","[12, 13, 0, 0]"
3,95,94,134,86,1,"[0, 0, 0, 12]","[0, 14, 0, 0]","[0, 12, 13, 12]","[0, 0, 0, 0]","[0, 0, 0, 11]","[0, 0, 15, 10]","[10, 11, 0, 11]","[10, 0, 10, 0]","[10, 0, 11, 10]","[10, 0, 11, 10]","[10, 0, 11, 11]","[13, 10, 10, 0]","[0, 10, 0, 0]","[0, 0, 0, 10]","[0, 0, 0, 13]","[12, 13, 0, 12]","[11, 12, 13, 0]","[0, 0, 0, 12]","[0, 13, 0, 0]"
0,97,106,103,151,2,"[13, 0, 0, 0]","[13, 0, 0, 0]","[14, 12, 0, 12]","[10, 0, 0, 12]","[10, 0, 10, 13]","[11, 10, 14, 0]","[0, 0, 0, 0]","[0, 0, 0, 10]","[10, 11, 0, 10]","[11, 10, 10, 0]","[11, 10, 0, 11]","[10, 0, 10, 0]","[0, 10, 11, 0]","[11, 12, 11, 0]","[15, 11, 0, 10]","[0, 11, 0, 0]","[0, 0, 13, 0]","[12, 0, 14, 11]","[0, 0, 13, 14]"
1,151,97,132,96,3,"[0, 15, 11, 10]","[0, 0, 0, 13]","[11, 0, 0, 12]","[14, 0, 0, 0]","[0, 11, 0, 14]","[10, 13, 0, 10]","[10, 0, 10, 0]","[0, 10, 0, 10]","[0, 0, 10, 0]","[0, 10, 10, 11]","[10, 10, 0, 10]","[0, 10, 11, 10]","[0, 10, 0, 0]","[11, 12, 0, 10]","[10, 0, 11, 12]","[0, 13, 11, 10]","[10, 12, 0, 0]","[10, 13, 11, 0]","[0, 12, 12, 0]"
3,133,87,159,112,0,"[0, 12, 13, 0]","[0, 0, 0, 11]","[0, 11, 11, 12]","[0, 0, 0, 14]","[12, 14, 10, 0]","[0, 10, 0, 11]","[10, 0, 0, 11]","[10, 10, 0, 10]","[0, 11, 10, 10]","[10, 10, 0, 10]","[10, 10, 0, 0]","[11, 10, 0, 12]","[14, 10, 10, 0]","[11, 0, 0, 10]","[0, 0, 0, 11]","[11, 11, 0, 0]","[0, 0, 10, 11]","[13, 0, 12, 12]","[0, 14, 11, 14]"
3,131,108,144,100,1,"[13, 12, 0, 14]","[14, 0, 0, 0]","[11, 0, 13, 13]","[15, 0, 10, 10]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 11, 10, 10]","[0, 10, 11, 10]","[0, 11, 10, 11]","[0, 10, 10, 10]","[0, 10, 0, 0]","[0, 11, 11, 10]","[12, 10, 11, 0]","[0, 12, 10, 10]","[11, 12, 0, 12]","[12, 0, 12, 11]","[0, 11, 0, 0]","[0, 0, 0, 13]","[12, 11, 0, 0]"
1,122,68,114,89,2,"[0, 11, 0, 0]","[0, 12, 0, 0]","[0, 13, 12, 10]","[0, 0, 0, 11]","[10, 12, 0, 0]","[10, 0, 13, 11]","[11, 10, 0, 13]","[0, 0, 0, 10]","[10, 10, 10, 0]","[10, 11, 10, 0]","[0, 10, 0, 0]","[0, 10, 0, 10]","[0, 0, 0, 12]","[0, 0, 11, 0]","[0, 11, 0, 12]","[13, 0, 0, 0]","[14, 0, 12, 12]","[0, 0, 0, 13]","[11, 12, 0, 0]"
1,167,107,77,113,3,"[12, 13, 10, 0]","[0, 11, 0, 0]","[0, 0, 12, 0]","[11, 0, 10, 0]","[0, 11, 11, 11]","[0, 11, 11, 0]","[0, 12, 10, 12]","[11, 10, 0, 11]","[0, 10, 11, 10]","[10, 10, 10, 0]","[10, 10, 0, 10]","[10, 0, 0, 0]","[10, 12, 0, 0]","[0, 11, 11, 0]","[0, 10, 0, 12]","[13, 12, 11, 0]","[12, 12, 0, 0]","[0, 0, 0, 0]","[14, 12, 0, 11]"
