winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,113,144,118,140,2,"[0, 12, 13, 0]","[10, 0, 0, 10]","[0, 12, 11, 0]","[11, 11, 13, 0]","[0, 0, 0, 11]","[11, 0, 12, 10]","[0, 12, 10, 0]","[10, 11, 0, 0]","[11, 0, 0, 0]","[11, 10, 10, 0]","[0, 10, 11, 10]","[10, 11, 11, 0]","[10, 11, 0, 12]","[10, 0, 13, 10]","[11, 0, 14, 10]","[11, 0, 12, 12]","[11, 0, 14, 11]","[13, 13, 0, 11]","[0, 0, 0, 11]"
2,126,148,132,99,3,"[0, 12, 0, 0]","[0, 14, 12, 13]","[11, 11, 13, 0]","[0, 11, 15, 0]","[12, 0, 12, 11]","[0, 0, 0, 10]","[10, 0, 11, 0]","[0, 11, 12, 10]","[0, 10, 10, 10]","[0, 11, 10, 10]","[11, 0, 10, 10]","[10, 11, 0, 10]","[11, 0, 11, 11]","[11, 12, 10, 0]","[12, 12, 11, 0]","[0, 11, 0, 13]","[0, 0, 0, 0]","[0, 0, 0, 10]","[11, 0, 11, 14]"
1,151,143,109,135,0,"[0, 0, 11, 0]","[11, 13, 12, 0]","[13, 12, 10, 0]","[11, 0, 11, 11]","[12, 10, 0, 11]","[13, 0, 11, 11]","[10, 10, 11, 0]","[11, 10, 0, 10]","[0, 10, 12, 10]","[10, 10, 10, 0]","[0, 0, 10, 10]","[10, 10, 0, 10]","[11, 11, 11, 0]","[11, 10, 13, 0]","[0, 11, 0, 11]","[0, 12, 11, 12]","[0, 0, 0, 0]","[12, 10, 10, 0]","[0, 12, 0, 13]"
1,154,94,115,88,1,"[10, 0, 12, 0]","[0, 13, 13, 11]","[12, 11, 14, 0]","[0, 12, 0, 11]","[12, 0, 0, 0]","[0, 10, 11, 0]","[11, 11, 11, 0]","[0, 10, 0, 10]","[11, 0, 0, 10]","[10, 10, 0, 10]","[0, 10, 11, 10]","[0, 10, 11, 11]","[10, 0, 11, 10]","[12, 11, 0, 10]","[0, 13, 0, 11]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 12, 0, 11]","[0, 0, 0, 0]"
0,112,77,94,123,2,"[13, 0, 0, 11]","[0, 12, 0, 0]","[0, 0, 12, 0]","[0, 0, 11, 0]","[12, 11, 0, 11]","[12, 0, 0, 0]","[0, 0, 0, 10]","[0, 10, 0, 10]","[10, 0, 0, 0]","[10, 10, 0, 10]","[11, 10, 0, 10]","[10, 11, 10, 0]","[10, 0, 11, 10]","[11, 12, 11, 0]","[11, 12, 12, 0]","[13, 11, 0, 10]","[0, 13, 0, 12]","[0, 0, 0, 0]","[0, 0, 10, 0]"
3,129,86,154,114,3,"[0, 12, 0, 11]","[0, 12, 0, 0]","[11, 12, 0, 11]","[0, 0, 0, 10]","[0, 11, 0, 0]","[0, 11, 10, 0]","[10, 0, 0, 10]","[10, 12, 0, 10]","[10, 0, 10, 10]","[10, 0, 10, 10]","[10, 0, 0, 10]","[10, 11, 10, 0]","[10, 0, 11, 0]","[0, 11, 0, 11]","[11, 0, 13, 10]","[10, 0, 0, 12]","[0, 11, 10, 15]","[0, 14, 12, 12]","[12, 12, 0, 12]"
1,137,121,123,79,0,"[0, 11, 11, 0]","[13, 0, 12, 12]","[13, 0, 0, 11]","[0, 11, 0, 0]","[0, 10, 12, 12]","[0, 0, 0, 10]","[11, 11, 0, 0]","[0, 10, 12, 11]","[0, 10, 10, 11]","[10, 10, 10, 0]","[0, 10, 10, 10]","[10, 11, 11, 0]","[0, 10, 10, 12]","[11, 0, 11, 0]","[0, 10, 0, 11]","[0, 0, 12, 11]","[0, 12, 0, 0]","[11, 0, 0, 12]","[0, 11, 0, 0]"
1,161,139,123,104,1,"[0, 11, 0, 0]","[13, 10, 14, 0]","[0, 0, 11, 0]","[13, 12, 10, 0]","[0, 10, 13, 11]","[11, 11, 11, 0]","[10, 0, 11, 11]","[0, 10, 11, 10]","[10, 10, 0, 10]","[10, 11, 0, 10]","[11, 11, 0, 10]","[0, 10, 10, 13]","[0, 10, 0, 11]","[0, 0, 0, 10]","[0, 10, 0, 0]","[0, 12, 11, 0]","[0, 12, 11, 15]","[14, 0, 12, 12]","[12, 11, 14, 0]"
0,108,85,101,133,2,"[13, 12, 0, 0]","[12, 0, 0, 0]","[12, 12, 0, 11]","[13, 0, 11, 11]","[0, 0, 0, 10]","[11, 12, 0, 10]","[11, 0, 10, 0]","[10, 10, 10, 0]","[0, 0, 0, 10]","[0, 10, 10, 10]","[0, 10, 11, 10]","[12, 0, 0, 0]","[0, 10, 10, 0]","[12, 11, 10, 0]","[0, 11, 0, 12]","[0, 0, 13, 0]","[14, 0, 0, 0]","[0, 0, 0, 0]","[13, 10, 0, 17]"
1,176,110,110,82,3,"[0, 11, 11, 0]","[0, 10, 0, 0]","[12, 10, 0, 0]","[11, 12, 0, 12]","[13, 12, 0, 10]","[0, 0, 11, 11]","[0, 11, 11, 11]","[0, 11, 10, 10]","[12, 10, 0, 10]","[0, 10, 10, 11]","[0, 11, 0, 0]","[12, 10, 0, 11]","[12, 11, 10, 0]","[0, 0, 11, 0]","[0, 12, 13, 11]","[10, 13, 10, 0]","[0, 11, 0, 0]","[0, 11, 0, 13]","[0, 0, 13, 0]"
0,109,88,95,141,0,"[11, 0, 0, 0]","[10, 0, 13, 0]","[0, 0, 11, 11]","[11, 0, 12, 12]","[13, 12, 0, 10]","[11, 10, 0, 10]","[10, 10, 0, 0]","[11, 11, 10, 0]","[0, 0, 0, 10]","[11, 0, 10, 10]","[10, 11, 0, 11]","[11, 10, 11, 0]","[10, 13, 0, 11]","[0, 10, 11, 0]","[0, 0, 10, 10]","[0, 10, 0, 0]","[10, 12, 0, 0]","[0, 0, 0, 0]","[12, 0, 0, 0]"
3,118,138,140,114,1,"[0, 0, 0, 15]","[10, 0, 0, 12]","[11, 13, 13, 0]","[0, 0, 15, 0]","[12, 0, 11, 13]","[0, 10, 13, 11]","[0, 10, 10, 13]","[0, 10, 11, 0]","[10, 10, 10, 0]","[10, 10, 0, 10]","[0, 10, 11, 11]","[11, 10, 10, 0]","[0, 12, 11, 10]","[0, 0, 11, 0]","[12, 0, 0, 10]","[12, 13, 0, 10]","[0, 0, 0, 12]","[13, 0, 12, 0]","[13, 10, 0, 13]"
1,159,111,113,123,2,"[12, 0, 12, 14]","[0, 11, 0, 15]","[13, 12, 0, 11]","[0, 10, 0, 10]","[0, 10, 0, 0]","[0, 12, 0, 0]","[0, 0, 11, 0]","[0, 10, 10, 10]","[10, 11, 11, 0]","[0, 0, 10, 0]","[10, 11, 11, 0]","[10, 11, 0, 10]","[11, 13, 0, 10]","[11, 0, 0, 10]","[11, 11, 12, 0]","[11, 10, 0, 13]","[11, 0, 12, 0]","[0, 15, 11, 10]","[13, 12, 11, 0]"
0,120,102,104,137,3,"[0, 11, 0, 0]","[14, 0, 12, 12]","[0, 0, 0, 0]","[0, 0, 0, 0]","[10, 13, 13, 0]","[0, 10, 0, 0]","[11, 10, 11, 0]","[0, 10, 12, 11]","[11, 0, 10, 10]","[10, 10, 0, 10]","[12, 0, 10, 10]","[10, 11, 0, 0]","[10, 0, 10, 14]","[12, 11, 0, 12]","[13, 11, 11, 0]","[13, 12, 0, 11]","[11, 0, 0, 0]","[0, 0, 0, 0]","[0, 11, 13, 14]"
2,133,150,116,142,0,"[0, 0, 0, 11]","[15, 13, 11, 0]","[13, 10, 14, 0]","[0, 10, 12, 14]","[0, 12, 12, 0]","[13, 0, 11, 11]","[11, 0, 10, 13]","[11, 11, 11, 0]","[0, 11, 10, 11]","[10, 0, 10, 11]","[11, 10, 0, 11]","[10, 10, 0, 0]","[12, 12, 0, 10]","[0, 11, 0, 0]","[11, 0, 13, 10]","[0, 11, 0, 0]","[0, 0, 11, 0]","[14, 12, 12, 0]","[11, 0, 13, 14]"
1,154,100,145,69,1,"[11, 10, 0, 14]","[0, 0, 0, 13]","[0, 11, 0, 0]","[0, 12, 0, 0]","[12, 12, 0, 12]","[0, 10, 10, 13]","[0, 0, 0, 10]","[11, 0, 10, 10]","[0, 12, 10, 10]","[10, 10, 0, 11]","[11, 10, 11, 0]","[0, 10, 11, 11]","[0, 11, 0, 10]","[14, 0, 10, 10]","[0, 12, 13, 10]","[0, 12, 0, 11]","[0, 10, 0, 0]","[0, 12, 13, 0]","[0, 0, 12, 0]"
1,154,144,124,98,2,"[0, 10, 12, 13]","[0, 0, 12, 0]","[0, 12, 11, 0]","[11, 13, 0, 11]","[0, 10, 10, 14]","[10, 12, 10, 0]","[0, 11, 0, 12]","[11, 0, 11, 10]","[0, 10, 12, 10]","[11, 10, 10, 0]","[10, 10, 0, 10]","[10, 12, 11, 0]","[0, 10, 10, 11]","[0, 10, 10, 0]","[12, 11, 0, 10]","[12, 0, 10, 13]","[0, 0, 0, 0]","[0, 13, 15, 10]","[11, 0, 0, 0]"
3,149,122,154,126,3,"[10, 0, 11, 14]","[0, 14, 12, 12]","[0, 13, 12, 10]","[0, 12, 11, 10]","[0, 0, 0, 11]","[11, 11, 0, 11]","[11, 0, 11, 12]","[10, 11, 0, 10]","[10, 10, 0, 10]","[10, 0, 11, 10]","[10, 0, 11, 10]","[10, 10, 10, 0]","[0, 10, 10, 0]","[11, 11, 0, 12]","[10, 14, 0, 11]","[10, 0, 11, 0]","[13, 11, 12, 0]","[0, 12, 0, 11]","[0, 10, 0, 0]"
