gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer,aggressiveness
0,0,9,2000,1.3,True,1000,False,0,2,3,1,normal
0,1,9,2000,1.3,True,1000,False,17,7,7,1,normal
1,0,9,2000,1.3,True,1000,False,0,5,6,0,normal
1,1,9,2000,1.3,True,1000,False,14,4,4,0,normal
2,0,9,2000,1.3,True,1000,False,0,0,5,0,normal
2,1,9,2000,1.3,True,1000,False,0,9,6,0,normal
3,0,9,2000,1.3,True,1000,False,0,5,3,0,normal
3,1,9,2000,1.3,True,1000,False,14,4,4,0,normal
4,0,9,2000,1.3,True,1000,False,14,4,4,0,normal
4,1,9,2000,1.3,True,1000,False,0,5,4,0,normal
5,0,9,2000,1.3,True,1000,False,0,3,4,1,normal
5,1,9,2000,1.3,True,1000,False,0,6,4,1,normal
6,0,9,2000,1.3,True,1000,False,0,4,5,0,normal
6,1,9,2000,1.3,True,1000,False,15,5,5,0,normal
7,0,9,2000,1.3,True,1000,False,14,4,4,1,normal
7,1,9,2000,1.3,True,1000,False,0,5,6,1,normal
8,0,9,2000,1.3,True,1000,False,0,6,5,0,normal
8,1,9,2000,1.3,True,1000,False,13,3,3,0,normal
9,0,9,2000,1.3,True,1000,False,16,6,6,1,normal
9,1,9,2000,1.3,True,1000,False,0,3,4,1,normal
10,0,9,2000,1.3,True,1000,False,0,2,3,0,normal
10,1,9,2000,1.3,True,1000,False,0,7,5,0,normal
11,0,9,2000,1.3,True,1000,False,0,5,6,1,normal
11,1,9,2000,1.3,True,1000,False,0,4,1,1,normal
12,0,9,2000,1.3,True,1000,False,14,4,4,1,normal
12,1,9,2000,1.3,True,1000,False,0,5,4,1,normal
13,0,9,2000,1.3,True,1000,False,0,5,3,1,normal
13,1,9,2000,1.3,True,1000,False,0,4,7,1,normal
14,0,9,2000,1.3,True,1000,False,0,6,5,0,normal
14,1,9,2000,1.3,True,1000,False,13,3,3,0,normal
15,0,9,2000,1.3,True,1000,False,0,3,7,0,normal
15,1,9,2000,1.3,True,1000,False,0,6,3,0,normal
16,0,9,2000,1.3,True,1000,False,0,6,4,1,normal
16,1,9,2000,1.3,True,1000,False,13,3,3,1,normal
