winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,180,97,129,138,0,"[12, 13, 0, 11]","[13, 14, 0, 0]","[11, 12, 0, 12]","[0, 10, 15, 11]","[12, 0, 0, 0]","[13, 11, 11, 0]","[0, 11, 0, 0]","[0, 10, 0, 0]","[11, 10, 0, 10]","[10, 10, 0, 10]","[10, 11, 0, 10]","[10, 0, 11, 10]","[0, 12, 11, 10]","[0, 11, 13, 11]","[0, 11, 14, 11]","[12, 10, 0, 11]","[0, 12, 0, 0]","[13, 12, 11, 0]","[11, 0, 11, 12]"
3,134,98,153,112,1,"[10, 0, 11, 14]","[0, 0, 0, 13]","[13, 11, 0, 11]","[0, 11, 0, 0]","[11, 0, 10, 13]","[13, 11, 0, 0]","[10, 0, 11, 12]","[12, 11, 0, 10]","[0, 11, 11, 10]","[10, 10, 0, 10]","[10, 10, 10, 0]","[13, 0, 0, 10]","[0, 11, 0, 12]","[0, 0, 13, 0]","[0, 11, 0, 11]","[0, 11, 10, 0]","[0, 12, 11, 13]","[0, 0, 0, 14]","[10, 14, 11, 0]"
1,143,105,98,122,2,"[11, 0, 0, 11]","[12, 13, 0, 11]","[0, 10, 15, 10]","[12, 0, 13, 11]","[0, 0, 0, 0]","[0, 10, 11, 0]","[0, 10, 0, 0]","[10, 11, 0, 10]","[11, 10, 0, 11]","[10, 10, 10, 0]","[0, 11, 0, 10]","[10, 10, 0, 0]","[10, 0, 11, 0]","[12, 0, 10, 0]","[0, 13, 0, 12]","[11, 11, 0, 0]","[0, 12, 13, 12]","[0, 12, 11, 0]","[13, 0, 11, 0]"
1,121,114,109,120,3,"[14, 10, 15, 0]","[12, 0, 0, 13]","[12, 0, 0, 0]","[11, 0, 0, 0]","[0, 11, 0, 13]","[12, 11, 11, 0]","[10, 11, 0, 0]","[0, 11, 10, 10]","[0, 10, 11, 11]","[0, 10, 10, 10]","[11, 0, 10, 10]","[0, 10, 0, 0]","[0, 10, 12, 11]","[12, 13, 0, 10]","[0, 14, 10, 0]","[0, 0, 13, 10]","[12, 0, 0, 0]","[14, 0, 0, 11]","[0, 0, 12, 0]"
0,80,122,121,194,0,"[13, 12, 14, 0]","[12, 12, 0, 12]","[0, 10, 0, 12]","[12, 0, 11, 0]","[11, 0, 11, 0]","[0, 13, 10, 10]","[10, 0, 0, 11]","[11, 0, 10, 0]","[10, 0, 10, 0]","[10, 0, 11, 10]","[10, 0, 12, 10]","[11, 0, 10, 10]","[11, 0, 11, 0]","[12, 0, 12, 10]","[13, 11, 0, 11]","[13, 0, 0, 0]","[12, 12, 0, 12]","[12, 10, 0, 0]","[11, 0, 0, 13]"
2,139,171,95,164,1,"[11, 11, 14, 0]","[10, 0, 11, 0]","[0, 0, 11, 0]","[11, 0, 11, 0]","[11, 14, 0, 0]","[0, 12, 11, 11]","[11, 10, 0, 10]","[12, 11, 10, 0]","[0, 10, 12, 10]","[10, 0, 11, 10]","[10, 10, 11, 0]","[11, 11, 0, 11]","[10, 0, 13, 10]","[12, 0, 11, 11]","[11, 11, 10, 0]","[11, 0, 12, 10]","[0, 10, 12, 12]","[11, 12, 0, 0]","[12, 17, 11, 0]"
2,125,141,98,98,2,"[0, 13, 11, 13]","[0, 0, 13, 0]","[12, 12, 0, 10]","[10, 0, 10, 0]","[13, 0, 12, 11]","[0, 0, 0, 0]","[0, 11, 0, 0]","[12, 0, 10, 11]","[10, 11, 0, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[0, 12, 0, 0]","[10, 12, 12, 0]","[0, 13, 10, 11]","[0, 0, 11, 11]","[0, 11, 0, 0]","[10, 0, 10, 0]","[0, 0, 12, 11]"
0,124,130,124,148,3,"[0, 12, 11, 13]","[12, 0, 0, 0]","[11, 11, 0, 14]","[14, 0, 0, 0]","[11, 12, 10, 0]","[0, 10, 11, 13]","[12, 10, 10, 0]","[11, 0, 12, 10]","[10, 0, 10, 10]","[0, 10, 10, 10]","[11, 0, 10, 10]","[0, 10, 10, 0]","[12, 11, 0, 10]","[0, 11, 12, 0]","[11, 0, 11, 11]","[0, 11, 0, 0]","[11, 0, 13, 0]","[11, 0, 0, 11]","[11, 16, 0, 12]"
2,109,156,152,121,0,"[12, 0, 12, 14]","[0, 14, 11, 12]","[11, 0, 0, 11]","[0, 10, 13, 0]","[0, 11, 12, 0]","[11, 10, 0, 11]","[11, 0, 0, 10]","[10, 0, 10, 11]","[10, 0, 10, 10]","[11, 0, 10, 10]","[10, 10, 10, 0]","[0, 10, 10, 0]","[11, 0, 10, 12]","[0, 10, 12, 10]","[0, 0, 13, 0]","[11, 13, 10, 0]","[0, 11, 13, 13]","[0, 10, 0, 14]","[13, 0, 0, 14]"
0,136,123,138,144,1,"[11, 0, 0, 16]","[13, 10, 10, 0]","[0, 10, 12, 0]","[0, 14, 11, 10]","[0, 0, 0, 12]","[12, 11, 11, 0]","[0, 10, 0, 10]","[10, 0, 10, 10]","[10, 0, 10, 0]","[10, 11, 0, 10]","[11, 0, 10, 10]","[0, 10, 11, 0]","[11, 0, 12, 11]","[10, 0, 13, 0]","[10, 11, 13, 0]","[0, 12, 0, 10]","[14, 11, 0, 13]","[11, 14, 0, 13]","[11, 12, 0, 13]"
