winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,136,99,100,163,2,"[0, 10, 0, 0]","[0, 14, 0, 11]","[15, 12, 0, 0]","[12, 10, 11, 0]","[0, 11, 0, 11]","[0, 0, 10, 0]","[12, 10, 0, 12]","[10, 0, 11, 0]","[10, 11, 11, 0]","[10, 10, 10, 0]","[11, 11, 10, 0]","[12, 0, 11, 10]","[10, 14, 0, 10]","[0, 12, 0, 11]","[13, 0, 12, 0]","[11, 0, 0, 10]","[13, 11, 0, 11]","[14, 0, 0, 0]","[10, 0, 13, 14]"
1,144,113,143,113,3,"[0, 0, 0, 0]","[0, 14, 10, 14]","[13, 10, 0, 0]","[0, 0, 0, 10]","[11, 10, 13, 0]","[12, 10, 10, 0]","[0, 12, 11, 10]","[12, 11, 0, 10]","[11, 10, 10, 0]","[0, 10, 10, 11]","[10, 0, 11, 10]","[11, 10, 0, 10]","[10, 12, 0, 10]","[0, 13, 0, 11]","[0, 0, 0, 0]","[10, 0, 12, 12]","[13, 11, 0, 14]","[0, 11, 14, 10]","[0, 0, 12, 11]"
3,145,146,160,113,0,"[13, 13, 0, 12]","[11, 0, 11, 0]","[11, 0, 0, 12]","[13, 0, 0, 13]","[0, 0, 11, 0]","[10, 13, 0, 11]","[0, 11, 0, 11]","[11, 10, 12, 0]","[0, 11, 10, 10]","[10, 0, 10, 10]","[10, 10, 12, 0]","[12, 10, 10, 0]","[0, 11, 10, 11]","[0, 10, 11, 11]","[0, 12, 12, 11]","[0, 11, 11, 14]","[0, 0, 14, 10]","[12, 10, 0, 13]","[0, 13, 12, 11]"
3,122,126,130,123,1,"[11, 0, 13, 0]","[10, 12, 0, 0]","[11, 12, 12, 0]","[0, 0, 12, 0]","[0, 0, 0, 11]","[13, 0, 10, 10]","[0, 10, 12, 10]","[0, 11, 0, 0]","[10, 10, 0, 10]","[10, 10, 0, 10]","[0, 11, 10, 10]","[0, 0, 10, 0]","[10, 0, 12, 10]","[12, 10, 0, 11]","[13, 0, 12, 10]","[11, 12, 0, 13]","[12, 0, 0, 10]","[0, 11, 13, 0]","[0, 13, 10, 15]"
2,123,144,117,121,2,"[12, 11, 0, 15]","[12, 0, 10, 0]","[11, 0, 12, 10]","[11, 14, 0, 0]","[0, 0, 11, 0]","[0, 12, 10, 11]","[0, 11, 10, 13]","[12, 10, 10, 0]","[10, 11, 11, 0]","[10, 10, 11, 0]","[0, 11, 11, 10]","[10, 0, 13, 10]","[0, 11, 0, 0]","[10, 0, 0, 0]","[0, 11, 12, 11]","[0, 0, 12, 0]","[0, 11, 0, 11]","[12, 0, 0, 10]","[11, 0, 11, 16]"
1,160,147,134,127,3,"[11, 13, 0, 12]","[10, 13, 0, 11]","[0, 12, 11, 14]","[0, 11, 13, 0]","[0, 0, 12, 0]","[11, 0, 0, 0]","[0, 11, 10, 10]","[12, 11, 0, 10]","[12, 10, 10, 0]","[0, 10, 10, 11]","[10, 0, 12, 10]","[0, 11, 10, 0]","[11, 11, 10, 0]","[11, 0, 11, 11]","[13, 11, 0, 10]","[13, 10, 14, 0]","[0, 13, 0, 10]","[0, 13, 11, 12]","[13, 0, 13, 13]"
1,142,138,123,107,0,"[12, 0, 10, 11]","[0, 0, 0, 12]","[12, 0, 13, 12]","[10, 13, 0, 0]","[0, 11, 11, 13]","[0, 0, 0, 10]","[0, 0, 10, 11]","[10, 0, 12, 10]","[10, 10, 11, 0]","[11, 10, 0, 0]","[10, 11, 0, 11]","[10, 10, 12, 0]","[0, 0, 12, 10]","[12, 12, 0, 0]","[0, 13, 0, 11]","[10, 13, 12, 0]","[0, 11, 13, 12]","[0, 13, 11, 0]","[0, 15, 11, 0]"
1,158,95,140,119,1,"[13, 0, 0, 14]","[0, 16, 0, 11]","[0, 11, 12, 11]","[0, 11, 14, 10]","[10, 0, 0, 12]","[12, 0, 0, 12]","[0, 10, 0, 0]","[12, 10, 0, 10]","[10, 11, 0, 10]","[10, 10, 0, 11]","[11, 10, 11, 0]","[0, 0, 11, 0]","[10, 12, 0, 12]","[0, 11, 12, 0]","[10, 12, 13, 0]","[0, 11, 10, 14]","[10, 13, 0, 13]","[11, 0, 0, 0]","[0, 10, 12, 0]"
1,167,111,96,115,2,"[13, 10, 11, 0]","[0, 12, 0, 0]","[0, 0, 13, 0]","[0, 0, 0, 11]","[0, 12, 10, 11]","[11, 13, 0, 10]","[0, 11, 11, 10]","[13, 10, 0, 10]","[10, 0, 11, 10]","[11, 10, 10, 0]","[11, 10, 0, 10]","[10, 11, 11, 0]","[12, 10, 0, 0]","[0, 11, 12, 0]","[0, 11, 10, 12]","[0, 0, 0, 0]","[12, 12, 0, 12]","[12, 13, 12, 0]","[0, 11, 0, 0]"
3,103,174,175,134,3,"[11, 14, 0, 10]","[12, 0, 11, 0]","[12, 10, 12, 0]","[10, 0, 13, 11]","[10, 13, 0, 10]","[11, 0, 11, 12]","[11, 0, 12, 11]","[10, 0, 12, 11]","[10, 10, 0, 10]","[0, 10, 10, 11]","[12, 0, 10, 10]","[0, 11, 10, 11]","[0, 0, 11, 12]","[0, 11, 13, 10]","[13, 0, 11, 10]","[0, 0, 11, 13]","[0, 12, 0, 0]","[0, 12, 14, 12]","[12, 0, 13, 11]"
0,90,96,107,109,0,"[0, 11, 11, 0]","[10, 14, 0, 0]","[12, 0, 12, 0]","[12, 0, 0, 0]","[10, 11, 0, 13]","[0, 0, 0, 12]","[0, 0, 0, 10]","[11, 0, 11, 11]","[0, 10, 10, 11]","[11, 0, 10, 10]","[10, 11, 0, 11]","[0, 10, 0, 0]","[0, 0, 10, 0]","[12, 11, 10, 0]","[0, 0, 0, 0]","[11, 0, 11, 0]","[0, 0, 11, 14]","[10, 0, 0, 0]","[0, 12, 0, 15]"
1,152,53,89,119,1,"[12, 13, 0, 10]","[0, 0, 0, 0]","[10, 0, 0, 13]","[0, 12, 0, 0]","[11, 13, 0, 0]","[0, 10, 0, 12]","[10, 0, 10, 0]","[10, 0, 0, 10]","[11, 11, 0, 0]","[10, 11, 0, 10]","[0, 11, 10, 10]","[11, 10, 12, 0]","[11, 0, 10, 0]","[0, 11, 0, 0]","[13, 10, 11, 0]","[0, 14, 0, 0]","[10, 13, 0, 12]","[0, 0, 0, 12]","[0, 13, 0, 0]"
