winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,194,95,132,182,0,"[15, 13, 0, 0]","[11, 13, 12, 0]","[13, 10, 0, 12]","[0, 12, 13, 11]","[11, 10, 0, 0]","[10, 0, 11, 11]","[12, 10, 0, 11]","[10, 11, 0, 10]","[11, 10, 0, 11]","[10, 10, 0, 10]","[10, 10, 0, 10]","[11, 11, 10, 0]","[12, 11, 0, 11]","[11, 11, 11, 0]","[0, 11, 13, 12]","[12, 11, 0, 10]","[13, 0, 0, 0]","[0, 14, 12, 13]","[10, 16, 13, 0]"
3,125,122,142,130,1,"[0, 0, 12, 0]","[13, 11, 0, 12]","[12, 11, 0, 13]","[0, 11, 0, 12]","[11, 0, 0, 0]","[0, 10, 0, 13]","[12, 10, 0, 10]","[0, 10, 11, 0]","[10, 10, 0, 11]","[0, 10, 11, 10]","[0, 10, 10, 10]","[11, 10, 11, 0]","[12, 12, 10, 0]","[0, 0, 11, 0]","[13, 0, 10, 13]","[13, 10, 10, 0]","[12, 0, 13, 11]","[0, 0, 0, 13]","[11, 0, 13, 14]"
3,114,109,126,106,2,"[12, 15, 11, 0]","[0, 0, 0, 0]","[0, 12, 11, 15]","[13, 12, 0, 10]","[0, 12, 0, 12]","[0, 11, 10, 0]","[0, 10, 0, 13]","[12, 0, 11, 10]","[0, 0, 0, 11]","[10, 10, 10, 0]","[0, 10, 0, 0]","[12, 0, 11, 10]","[11, 10, 10, 0]","[12, 0, 11, 10]","[0, 0, 0, 10]","[0, 12, 0, 0]","[11, 0, 0, 12]","[13, 0, 12, 0]","[0, 0, 12, 13]"
2,121,169,124,129,3,"[13, 12, 0, 12]","[0, 0, 0, 11]","[13, 11, 13, 0]","[11, 0, 12, 12]","[0, 0, 13, 10]","[0, 0, 10, 12]","[0, 0, 13, 0]","[12, 10, 11, 0]","[10, 10, 10, 0]","[10, 0, 10, 11]","[0, 11, 10, 10]","[12, 10, 0, 10]","[12, 10, 11, 0]","[0, 12, 10, 11]","[11, 0, 12, 0]","[0, 12, 13, 12]","[0, 0, 10, 0]","[12, 12, 0, 13]","[13, 11, 11, 0]"
0,137,96,117,178,0,"[12, 0, 14, 12]","[14, 11, 0, 10]","[0, 14, 13, 10]","[12, 11, 12, 0]","[15, 10, 0, 0]","[10, 0, 12, 12]","[11, 0, 0, 0]","[12, 10, 0, 11]","[12, 10, 10, 0]","[10, 0, 10, 10]","[12, 10, 0, 10]","[11, 0, 0, 0]","[12, 10, 0, 10]","[13, 0, 0, 10]","[0, 12, 12, 11]","[0, 0, 0, 11]","[10, 13, 13, 0]","[0, 13, 0, 0]","[12, 13, 0, 0]"
0,120,121,101,152,1,"[13, 0, 0, 10]","[0, 0, 0, 16]","[12, 12, 12, 0]","[11, 13, 12, 0]","[12, 10, 0, 10]","[0, 0, 0, 0]","[11, 0, 0, 10]","[10, 10, 10, 0]","[0, 10, 11, 10]","[0, 10, 10, 11]","[10, 11, 10, 0]","[0, 10, 12, 10]","[12, 0, 0, 0]","[13, 11, 10, 0]","[12, 11, 12, 0]","[0, 0, 0, 12]","[12, 0, 11, 0]","[12, 12, 0, 0]","[12, 0, 11, 12]"
0,128,85,142,144,2,"[12, 0, 0, 15]","[12, 13, 10, 0]","[0, 0, 0, 10]","[0, 10, 0, 0]","[10, 0, 0, 12]","[11, 0, 11, 12]","[10, 11, 0, 10]","[11, 0, 11, 11]","[11, 11, 0, 10]","[11, 10, 0, 10]","[0, 11, 11, 10]","[0, 13, 10, 10]","[11, 12, 10, 0]","[0, 11, 12, 10]","[12, 11, 0, 0]","[12, 0, 0, 12]","[11, 0, 0, 10]","[10, 0, 0, 0]","[0, 15, 10, 0]"
3,126,139,154,118,3,"[11, 0, 13, 14]","[0, 0, 11, 12]","[13, 11, 0, 10]","[0, 12, 13, 11]","[14, 11, 10, 0]","[14, 10, 11, 0]","[0, 0, 0, 12]","[11, 10, 0, 10]","[11, 10, 0, 11]","[10, 0, 10, 10]","[0, 11, 10, 10]","[0, 10, 0, 11]","[12, 0, 12, 10]","[0, 10, 0, 10]","[10, 0, 12, 11]","[12, 0, 11, 12]","[0, 0, 13, 0]","[0, 15, 0, 0]","[0, 16, 13, 0]"
3,114,124,135,128,0,"[13, 13, 13, 0]","[11, 0, 10, 13]","[0, 10, 12, 12]","[14, 12, 11, 0]","[0, 12, 0, 0]","[10, 0, 0, 10]","[0, 10, 0, 0]","[10, 11, 0, 10]","[0, 11, 11, 10]","[10, 0, 10, 10]","[12, 10, 0, 10]","[10, 0, 11, 11]","[11, 0, 11, 11]","[0, 12, 10, 13]","[13, 0, 0, 0]","[0, 0, 11, 0]","[0, 0, 0, 13]","[14, 0, 0, 12]","[0, 13, 14, 0]"
3,122,99,170,89,1,"[0, 10, 0, 14]","[0, 10, 0, 14]","[11, 0, 0, 0]","[0, 0, 0, 11]","[13, 0, 0, 11]","[0, 12, 12, 10]","[0, 10, 10, 0]","[0, 0, 10, 0]","[12, 0, 10, 10]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 11, 0, 11]","[11, 12, 0, 10]","[10, 0, 0, 12]","[0, 10, 12, 11]","[0, 0, 0, 12]","[0, 14, 12, 11]","[11, 0, 13, 11]","[11, 13, 0, 12]"
