winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,137,124,134,118,2,"[11, 13, 0, 0]","[0, 11, 0, 16]","[0, 10, 0, 0]","[0, 0, 11, 0]","[0, 0, 0, 13]","[10, 0, 12, 13]","[11, 10, 0, 12]","[10, 0, 10, 13]","[11, 10, 11, 0]","[0, 10, 10, 10]","[11, 0, 11, 10]","[10, 11, 0, 10]","[10, 11, 0, 13]","[11, 10, 0, 12]","[0, 12, 11, 12]","[12, 0, 13, 0]","[0, 0, 10, 0]","[11, 15, 13, 0]","[0, 14, 12, 0]"
3,82,126,163,141,3,"[11, 0, 16, 11]","[12, 0, 12, 0]","[0, 12, 0, 0]","[0, 12, 10, 13]","[11, 0, 14, 11]","[12, 0, 0, 0]","[0, 12, 10, 11]","[12, 0, 0, 10]","[10, 11, 0, 11]","[10, 0, 10, 10]","[10, 0, 10, 12]","[10, 12, 0, 10]","[11, 0, 10, 10]","[0, 12, 11, 10]","[11, 0, 0, 0]","[0, 0, 0, 0]","[11, 0, 0, 14]","[10, 0, 11, 17]","[0, 11, 12, 13]"
2,131,195,135,107,0,"[0, 0, 12, 0]","[12, 10, 15, 0]","[0, 11, 14, 12]","[11, 12, 0, 10]","[10, 0, 11, 11]","[11, 10, 13, 0]","[0, 12, 11, 11]","[0, 11, 10, 10]","[0, 10, 10, 11]","[10, 10, 10, 0]","[10, 0, 12, 10]","[10, 0, 10, 0]","[0, 10, 11, 12]","[11, 10, 10, 0]","[10, 0, 11, 12]","[0, 0, 10, 15]","[0, 12, 0, 10]","[0, 0, 11, 11]","[12, 13, 14, 0]"
3,157,99,157,145,1,"[0, 17, 0, 13]","[12, 0, 10, 0]","[13, 0, 11, 13]","[13, 0, 12, 11]","[10, 13, 10, 13]","[0, 0, 0, 10]","[11, 10, 0, 0]","[0, 10, 13, 10]","[11, 11, 0, 10]","[11, 10, 0, 10]","[10, 11, 10, 0]","[10, 10, 0, 10]","[10, 0, 10, 12]","[12, 12, 0, 11]","[0, 11, 0, 0]","[0, 12, 11, 0]","[0, 14, 12, 11]","[11, 0, 0, 13]","[11, 16, 0, 10]"
0,119,113,110,137,2,"[11, 12, 11, 0]","[13, 10, 0, 0]","[0, 0, 11, 12]","[11, 0, 0, 0]","[11, 0, 13, 11]","[11, 0, 10, 13]","[0, 0, 10, 0]","[11, 11, 0, 11]","[10, 11, 10, 0]","[0, 10, 10, 10]","[10, 10, 0, 0]","[11, 10, 0, 10]","[10, 0, 11, 11]","[0, 10, 12, 11]","[0, 0, 0, 11]","[0, 13, 0, 10]","[0, 12, 15, 0]","[12, 10, 0, 0]","[16, 0, 0, 0]"
3,130,109,162,125,3,"[13, 14, 11, 0]","[10, 14, 0, 12]","[11, 0, 10, 15]","[0, 0, 0, 13]","[0, 12, 0, 11]","[0, 0, 0, 12]","[12, 12, 0, 10]","[0, 11, 10, 0]","[10, 0, 10, 10]","[0, 10, 10, 11]","[10, 10, 0, 0]","[11, 11, 0, 10]","[12, 0, 10, 0]","[0, 11, 13, 10]","[12, 13, 0, 11]","[0, 0, 11, 12]","[0, 0, 0, 11]","[13, 12, 10, 0]","[11, 0, 14, 14]"
1,141,112,136,119,0,"[14, 0, 13, 0]","[0, 0, 0, 13]","[0, 12, 11, 13]","[10, 12, 0, 0]","[10, 12, 12, 0]","[11, 13, 11, 10]","[10, 11, 0, 11]","[0, 11, 0, 10]","[10, 0, 10, 0]","[11, 0, 10, 10]","[10, 10, 0, 11]","[10, 11, 10, 0]","[0, 10, 0, 0]","[0, 10, 11, 12]","[13, 0, 0, 10]","[10, 0, 0, 0]","[0, 0, 0, 14]","[0, 14, 14, 11]","[0, 15, 10, 11]"
1,179,161,82,150,1,"[14, 0, 12, 12]","[0, 11, 12, 14]","[12, 0, 13, 11]","[0, 0, 0, 12]","[11, 14, 10, 0]","[11, 13, 10, 0]","[0, 10, 0, 0]","[0, 10, 12, 0]","[10, 10, 10, 0]","[10, 11, 10, 0]","[10, 10, 0, 12]","[11, 10, 0, 11]","[12, 10, 10, 0]","[12, 10, 11, 0]","[0, 11, 0, 0]","[0, 11, 15, 10]","[13, 12, 12, 0]","[14, 12, 10, 0]","[10, 14, 14, 0]"
3,124,107,159,108,2,"[12, 0, 0, 16]","[0, 0, 14, 11]","[11, 11, 0, 11]","[11, 11, 11, 0]","[10, 13, 0, 11]","[11, 0, 11, 11]","[10, 0, 10, 12]","[0, 12, 10, 0]","[10, 12, 0, 10]","[0, 10, 10, 10]","[0, 11, 10, 10]","[0, 0, 10, 0]","[0, 11, 0, 10]","[10, 0, 10, 0]","[0, 10, 0, 11]","[0, 11, 0, 10]","[12, 0, 0, 0]","[11, 0, 11, 16]","[0, 12, 0, 10]"
3,162,152,170,137,3,"[0, 13, 10, 14]","[0, 13, 10, 0]","[15, 11, 0, 12]","[13, 0, 11, 11]","[10, 13, 11, 0]","[11, 11, 0, 13]","[10, 13, 10, 0]","[10, 0, 13, 10]","[11, 10, 11, 0]","[10, 0, 10, 11]","[10, 11, 10, 11]","[0, 10, 11, 12]","[0, 10, 0, 13]","[14, 11, 10, 0]","[13, 0, 10, 12]","[10, 0, 0, 12]","[0, 10, 0, 16]","[0, 13, 13, 10]","[0, 13, 12, 13]"
