gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer,aggressiveness
0,0,10,1000,1.3,False,1000,True,13,3,3,1,passive
0,1,10,1000,1.3,False,0,True,0,7,9,1,normal
1,0,10,1000,1.3,False,1000,True,0,2,3,0,passive
1,1,10,1000,1.3,False,0,True,0,8,6,0,normal
2,0,10,1000,1.3,False,1000,True,0,3,6,0,passive
2,1,10,1000,1.3,False,0,True,0,7,6,0,normal
3,0,10,1000,1.3,False,1000,True,0,4,7,0,passive
3,1,10,1000,1.3,False,0,True,0,6,5,0,normal
4,0,10,1000,1.3,False,1000,True,0,7,5,0,passive
4,1,10,1000,1.3,False,0,True,0,3,4,0,normal
5,0,10,1000,1.3,False,1000,True,0,8,5,1,passive
5,1,10,1000,1.3,False,0,True,0,2,3,1,normal
6,0,10,1000,1.3,False,1000,True,18,8,8,0,passive
6,1,10,1000,1.3,False,0,True,0,2,3,0,normal
7,0,10,1000,1.3,False,1000,True,0,6,5,1,passive
7,1,10,1000,1.3,False,0,True,0,4,7,1,normal
8,0,10,1000,1.3,False,1000,True,14,4,4,0,passive
8,1,10,1000,1.3,False,0,True,0,6,4,0,normal
9,0,10,1000,1.3,False,1000,True,0,8,6,1,passive
9,1,10,1000,1.3,False,0,True,0,2,5,1,normal
10,0,10,1000,1.3,False,1000,True,0,4,2,0,passive
10,1,10,1000,1.3,False,0,True,0,6,7,0,normal
11,0,10,1000,1.3,False,1000,True,0,7,4,1,passive
11,1,10,1000,1.3,False,0,True,0,3,4,1,normal
12,0,10,1000,1.3,False,1000,True,0,2,3,1,passive
12,1,10,1000,1.3,False,0,True,0,8,9,1,normal
13,0,10,1000,1.3,False,1000,True,0,8,7,1,passive
13,1,10,1000,1.3,False,0,True,0,2,5,1,normal
14,0,10,1000,1.3,False,1000,True,0,9,5,0,passive
14,1,10,1000,1.3,False,0,True,0,1,4,0,normal
15,0,10,1000,1.3,False,1000,True,0,4,7,0,passive
15,1,10,1000,1.3,False,0,True,0,6,5,0,normal
16,0,10,1000,1.3,False,1000,True,14,4,4,1,passive
16,1,10,1000,1.3,False,0,True,0,6,5,1,normal
17,0,10,1000,1.3,False,1000,True,0,6,4,1,passive
17,1,10,1000,1.3,False,0,True,0,4,7,1,normal
18,0,10,1000,1.3,False,1000,True,0,5,6,0,passive
18,1,10,1000,1.3,False,0,True,0,5,2,0,normal
19,0,10,1000,1.3,False,1000,True,14,4,4,0,passive
19,1,10,1000,1.3,False,0,True,0,6,5,0,normal
20,0,10,1000,1.3,False,1000,True,0,2,9,0,passive
20,1,10,1000,1.3,False,0,True,0,8,3,0,normal
21,0,10,1000,1.3,False,1000,True,14,4,4,0,passive
21,1,10,1000,1.3,False,0,True,0,6,5,0,normal
22,0,10,1000,1.3,False,1000,True,0,6,1,0,passive
22,1,10,1000,1.3,False,0,True,0,4,7,0,normal
23,0,10,1000,1.3,False,1000,True,0,2,3,1,passive
23,1,10,1000,1.3,False,0,True,0,8,9,1,normal
24,0,10,1000,1.3,False,1000,True,0,6,5,1,passive
24,1,10,1000,1.3,False,0,True,0,4,6,1,normal
25,0,10,1000,1.3,False,1000,True,0,5,4,1,passive
25,1,10,1000,1.3,False,0,True,15,5,5,1,normal
26,0,10,1000,1.3,False,1000,True,0,3,1,0,passive
26,1,10,1000,1.3,False,0,True,17,7,7,0,normal
27,0,10,1000,1.3,False,1000,True,0,2,4,1,passive
27,1,10,1000,1.3,False,0,True,18,8,8,1,normal
28,0,10,1000,1.3,False,1000,True,0,4,5,0,passive
28,1,10,1000,1.3,False,0,True,0,6,4,0,normal
29,0,10,1000,1.3,False,1000,True,0,4,6,0,passive
29,1,10,1000,1.3,False,0,True,16,6,6,0,normal
30,0,10,1000,1.3,False,1000,True,13,3,3,1,passive
30,1,10,1000,1.3,False,0,True,0,7,9,1,normal
31,0,10,1000,1.3,False,1000,True,17,7,7,0,passive
31,1,10,1000,1.3,False,0,True,0,3,4,0,normal
32,0,10,1000,1.3,False,1000,True,0,4,5,0,passive
32,1,10,1000,1.3,False,0,True,0,6,4,0,normal
33,0,10,1000,1.3,False,1000,True,16,6,6,0,passive
33,1,10,1000,1.3,False,0,True,0,4,3,0,normal
34,0,10,1000,1.3,False,1000,True,0,7,5,1,passive
34,1,10,1000,1.3,False,0,True,0,3,4,1,normal
35,0,10,1000,1.3,False,1000,True,19,9,9,1,passive
35,1,10,1000,1.3,False,0,True,0,1,0,1,normal
36,0,10,1000,1.3,False,1000,True,13,3,3,1,passive
36,1,10,1000,1.3,False,0,True,0,7,8,1,normal
37,0,10,1000,1.3,False,1000,True,0,7,8,0,passive
37,1,10,1000,1.3,False,0,True,13,3,3,0,normal
38,0,10,1000,1.3,False,1000,True,0,4,3,1,passive
38,1,10,1000,1.3,False,0,True,0,6,9,1,normal
39,0,10,1000,1.3,False,1000,True,0,6,7,0,passive
39,1,10,1000,1.3,False,0,True,0,4,5,0,normal
40,0,10,1000,1.3,False,1000,True,0,2,3,1,passive
40,1,10,1000,1.3,False,0,True,0,8,9,1,normal
41,0,10,1000,1.3,False,1000,True,0,3,2,1,passive
41,1,10,1000,1.3,False,0,True,0,7,9,1,normal
42,0,10,1000,1.3,False,1000,True,15,5,5,0,passive
42,1,10,1000,1.3,False,0,True,0,5,3,0,normal
43,0,10,1000,1.3,False,1000,True,16,6,6,0,passive
43,1,10,1000,1.3,False,0,True,0,4,3,0,normal
44,0,10,1000,1.3,False,1000,True,0,4,1,1,passive
44,1,10,1000,1.3,False,0,True,0,6,10,1,normal
45,0,10,1000,1.3,False,1000,True,0,4,5,1,passive
45,1,10,1000,1.3,False,0,True,0,6,7,1,normal
46,0,10,1000,1.3,False,1000,True,0,7,6,0,passive
46,1,10,1000,1.3,False,0,True,0,3,5,0,normal
47,0,10,1000,1.3,False,1000,True,13,3,3,1,passive
47,1,10,1000,1.3,False,0,True,0,7,6,1,normal
48,0,10,1000,1.3,False,1000,True,0,8,4,1,passive
48,1,10,1000,1.3,False,0,True,0,2,5,1,normal
49,0,10,1000,1.3,False,1000,True,0,4,2,0,passive
49,1,10,1000,1.3,False,0,True,0,6,7,0,normal
50,0,10,1000,1.3,False,1000,True,0,8,7,1,passive
50,1,10,1000,1.3,False,0,True,0,2,5,1,normal
51,0,10,1000,1.3,False,1000,True,0,6,9,0,passive
51,1,10,1000,1.3,False,0,True,0,4,2,0,normal
52,0,10,1000,1.3,False,1000,True,0,4,6,1,passive
52,1,10,1000,1.3,False,0,True,0,6,3,1,normal
53,0,10,1000,1.3,False,1000,True,15,5,5,0,passive
53,1,10,1000,1.3,False,0,True,0,5,6,0,normal
54,0,10,1000,1.3,False,1000,True,14,4,4,0,passive
54,1,10,1000,1.3,False,0,True,0,6,4,0,normal
55,0,10,1000,1.3,False,1000,True,0,6,4,0,passive
55,1,10,1000,1.3,False,0,True,0,4,5,0,normal
