winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,150,155,118,140,1,"[0, 14, 14, 11]","[0, 15, 13, 11]","[13, 0, 13, 11]","[0, 11, 0, 0]","[11, 0, 0, 10]","[10, 0, 11, 10]","[10, 11, 0, 11]","[10, 0, 10, 11]","[10, 0, 10, 10]","[10, 10, 10, 0]","[10, 0, 10, 12]","[10, 10, 10, 0]","[0, 10, 10, 11]","[11, 12, 0, 10]","[0, 11, 10, 0]","[13, 10, 10, 0]","[11, 12, 11, 0]","[0, 11, 13, 0]","[11, 13, 0, 0]"
0,119,123,98,141,2,"[0, 0, 13, 12]","[11, 11, 0, 0]","[12, 0, 13, 0]","[11, 0, 0, 0]","[0, 0, 0, 12]","[0, 0, 11, 0]","[0, 10, 0, 11]","[10, 13, 10, 0]","[10, 10, 10, 0]","[10, 10, 11, 0]","[10, 0, 10, 11]","[10, 0, 11, 0]","[10, 0, 0, 0]","[0, 11, 11, 13]","[10, 12, 0, 12]","[14, 0, 0, 0]","[12, 14, 12, 0]","[11, 13, 0, 15]","[0, 15, 11, 12]"
3,109,131,134,127,3,"[0, 14, 12, 11]","[14, 0, 11, 0]","[12, 0, 12, 11]","[0, 0, 0, 10]","[13, 10, 0, 11]","[0, 12, 11, 10]","[11, 10, 0, 10]","[0, 10, 10, 0]","[0, 10, 10, 0]","[0, 10, 10, 11]","[10, 12, 0, 10]","[11, 0, 10, 0]","[0, 0, 12, 10]","[11, 0, 10, 0]","[12, 10, 11, 0]","[10, 0, 12, 15]","[0, 0, 0, 0]","[12, 11, 0, 12]","[11, 0, 0, 13]"
2,133,150,145,113,0,"[12, 13, 12, 0]","[11, 10, 14, 0]","[12, 0, 12, 13]","[0, 0, 0, 12]","[0, 12, 12, 12]","[0, 10, 11, 10]","[0, 11, 13, 10]","[10, 0, 10, 10]","[0, 10, 10, 11]","[10, 10, 0, 10]","[12, 0, 0, 0]","[11, 0, 10, 11]","[0, 10, 12, 0]","[0, 10, 12, 11]","[0, 0, 0, 12]","[10, 0, 11, 0]","[13, 13, 0, 10]","[12, 12, 0, 0]","[0, 12, 11, 13]"
1,142,110,113,92,1,"[12, 11, 11, 0]","[0, 11, 11, 0]","[0, 0, 0, 0]","[0, 10, 0, 0]","[12, 0, 11, 13]","[11, 12, 0, 11]","[11, 10, 0, 13]","[12, 10, 0, 10]","[11, 11, 10, 0]","[10, 10, 0, 10]","[0, 10, 11, 10]","[0, 10, 0, 10]","[0, 0, 11, 0]","[0, 0, 11, 0]","[13, 11, 0, 11]","[0, 0, 10, 0]","[0, 0, 0, 0]","[0, 12, 14, 12]","[0, 14, 10, 13]"
3,115,121,167,155,2,"[11, 0, 12, 0]","[0, 0, 11, 12]","[0, 12, 15, 10]","[11, 0, 11, 13]","[0, 10, 10, 0]","[13, 11, 0, 10]","[0, 11, 10, 12]","[11, 0, 11, 10]","[10, 11, 0, 10]","[10, 10, 10, 0]","[11, 11, 0, 10]","[12, 0, 10, 10]","[11, 0, 10, 12]","[10, 0, 11, 13]","[12, 0, 0, 11]","[11, 11, 0, 12]","[11, 0, 0, 12]","[11, 13, 0, 0]","[0, 15, 0, 10]"
1,151,148,122,131,3,"[13, 11, 12, 0]","[13, 0, 11, 14]","[14, 11, 11, 0]","[0, 13, 10, 12]","[0, 10, 12, 10]","[0, 11, 0, 0]","[11, 0, 0, 0]","[0, 10, 10, 11]","[10, 0, 11, 10]","[0, 10, 11, 10]","[10, 11, 0, 10]","[0, 10, 11, 10]","[10, 11, 12, 0]","[12, 0, 0, 0]","[0, 12, 11, 11]","[12, 10, 0, 13]","[14, 10, 0, 11]","[0, 0, 12, 0]","[12, 11, 14, 0]"
0,98,107,133,142,0,"[14, 12, 0, 0]","[13, 10, 15, 0]","[11, 0, 14, 11]","[10, 0, 0, 14]","[0, 11, 0, 12]","[10, 0, 0, 10]","[12, 0, 10, 10]","[11, 0, 10, 0]","[0, 10, 11, 10]","[10, 10, 0, 10]","[0, 0, 0, 10]","[10, 11, 0, 10]","[10, 10, 11, 0]","[0, 0, 12, 0]","[10, 0, 0, 12]","[0, 10, 0, 0]","[0, 14, 12, 10]","[10, 0, 0, 0]","[11, 0, 12, 14]"
3,121,116,149,111,1,"[11, 12, 0, 12]","[0, 0, 15, 13]","[11, 0, 0, 0]","[0, 10, 13, 11]","[10, 10, 13, 0]","[0, 0, 0, 0]","[11, 0, 10, 12]","[0, 0, 11, 10]","[11, 10, 0, 11]","[10, 10, 10, 0]","[0, 10, 10, 12]","[0, 10, 10, 12]","[11, 0, 11, 11]","[11, 0, 13, 11]","[0, 13, 0, 11]","[11, 0, 0, 10]","[14, 10, 0, 13]","[0, 12, 0, 0]","[0, 14, 0, 0]"
2,85,128,97,95,2,"[0, 0, 11, 11]","[12, 0, 0, 0]","[0, 0, 13, 0]","[12, 0, 12, 12]","[12, 0, 0, 10]","[0, 11, 10, 0]","[0, 12, 0, 0]","[11, 0, 0, 10]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 10, 11, 0]","[0, 10, 0, 11]","[0, 0, 10, 0]","[0, 0, 13, 10]","[0, 12, 0, 0]","[13, 10, 12, 0]","[0, 0, 13, 0]","[12, 0, 0, 0]","[13, 0, 13, 13]"
