winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,134,100,100,124,2,"[0, 10, 0, 0]","[0, 13, 11, 13]","[0, 10, 0, 0]","[10, 11, 11, 0]","[12, 0, 0, 0]","[11, 0, 10, 0]","[12, 0, 0, 0]","[12, 10, 0, 10]","[11, 10, 0, 11]","[10, 10, 10, 0]","[0, 10, 10, 0]","[0, 0, 0, 10]","[11, 11, 0, 10]","[13, 0, 11, 10]","[0, 0, 0, 11]","[10, 11, 13, 0]","[0, 0, 0, 13]","[0, 14, 12, 12]","[12, 14, 12, 0]"
1,152,111,101,122,3,"[11, 12, 0, 12]","[0, 15, 0, 12]","[15, 11, 11, 0]","[11, 0, 0, 0]","[11, 11, 12, 0]","[12, 10, 0, 12]","[10, 12, 10, 0]","[0, 0, 10, 10]","[0, 11, 10, 11]","[10, 10, 10, 0]","[0, 10, 0, 10]","[10, 0, 10, 11]","[0, 10, 0, 0]","[0, 0, 10, 0]","[12, 13, 0, 11]","[0, 0, 15, 0]","[10, 14, 0, 0]","[0, 13, 13, 12]","[10, 0, 0, 0]"
3,112,110,124,97,0,"[15, 13, 12, 0]","[13, 0, 0, 0]","[13, 0, 12, 12]","[0, 10, 0, 13]","[0, 0, 11, 13]","[10, 0, 11, 12]","[11, 11, 11, 0]","[0, 12, 10, 10]","[0, 10, 0, 0]","[0, 10, 11, 10]","[10, 0, 10, 0]","[10, 0, 10, 10]","[0, 10, 0, 0]","[0, 0, 0, 11]","[0, 12, 12, 0]","[0, 12, 0, 0]","[0, 0, 0, 12]","[0, 0, 0, 10]","[15, 12, 0, 11]"
3,124,100,167,142,1,"[0, 12, 11, 15]","[10, 0, 13, 14]","[0, 0, 11, 11]","[12, 11, 0, 12]","[11, 0, 11, 12]","[11, 12, 0, 10]","[0, 0, 11, 0]","[0, 0, 0, 0]","[0, 10, 10, 11]","[10, 10, 10, 0]","[11, 10, 0, 10]","[0, 10, 0, 0]","[11, 0, 10, 12]","[10, 0, 0, 13]","[10, 0, 0, 12]","[12, 11, 0, 13]","[11, 10, 13, 0]","[11, 15, 0, 10]","[12, 13, 0, 12]"
2,90,165,133,122,2,"[12, 14, 0, 12]","[0, 0, 11, 0]","[11, 0, 11, 15]","[0, 0, 0, 10]","[11, 0, 12, 11]","[0, 10, 11, 11]","[0, 0, 10, 0]","[0, 11, 11, 10]","[11, 0, 11, 10]","[10, 10, 11, 0]","[10, 10, 0, 11]","[10, 0, 0, 0]","[0, 0, 14, 10]","[11, 11, 0, 11]","[0, 12, 10, 0]","[0, 0, 12, 0]","[12, 0, 12, 11]","[13, 12, 13, 0]","[11, 0, 16, 11]"
1,194,128,155,87,3,"[11, 15, 11, 0]","[0, 11, 11, 10]","[0, 13, 11, 12]","[0, 11, 0, 11]","[0, 11, 0, 0]","[10, 10, 12, 0]","[11, 10, 0, 0]","[10, 0, 13, 10]","[10, 0, 0, 10]","[0, 11, 10, 10]","[0, 10, 11, 10]","[10, 11, 0, 11]","[0, 10, 12, 11]","[0, 11, 12, 11]","[0, 13, 0, 0]","[12, 13, 0, 11]","[13, 10, 0, 13]","[0, 12, 12, 12]","[0, 12, 13, 13]"
2,121,171,109,103,0,"[0, 11, 13, 12]","[14, 11, 11, 0]","[0, 14, 10, 0]","[12, 12, 0, 11]","[0, 10, 12, 12]","[12, 0, 12, 10]","[0, 0, 11, 0]","[0, 10, 11, 10]","[0, 11, 10, 11]","[11, 0, 10, 10]","[11, 10, 0, 10]","[0, 10, 11, 0]","[11, 10, 12, 0]","[0, 0, 0, 11]","[10, 0, 0, 0]","[0, 0, 11, 12]","[10, 12, 11, 0]","[12, 0, 13, 0]","[0, 0, 13, 0]"
1,175,115,132,132,1,"[0, 14, 12, 14]","[12, 14, 11, 0]","[10, 0, 13, 0]","[0, 12, 11, 11]","[0, 11, 12, 11]","[0, 12, 0, 0]","[11, 10, 12, 0]","[11, 0, 11, 10]","[0, 12, 10, 10]","[11, 10, 0, 10]","[10, 11, 0, 10]","[11, 10, 0, 11]","[0, 0, 0, 12]","[13, 12, 0, 10]","[12, 10, 0, 11]","[10, 12, 12, 0]","[0, 11, 11, 12]","[11, 14, 0, 0]","[10, 0, 0, 0]"
1,162,136,88,127,2,"[14, 12, 12, 0]","[0, 14, 10, 11]","[0, 0, 12, 0]","[12, 10, 0, 0]","[12, 11, 0, 11]","[11, 11, 13, 0]","[12, 0, 11, 0]","[0, 0, 11, 0]","[12, 10, 0, 10]","[10, 10, 11, 0]","[10, 10, 0, 10]","[0, 10, 10, 11]","[11, 10, 0, 11]","[11, 0, 0, 0]","[0, 14, 10, 12]","[0, 15, 0, 0]","[0, 12, 12, 0]","[12, 0, 12, 0]","[0, 13, 12, 12]"
2,110,181,157,78,3,"[12, 0, 17, 10]","[0, 0, 12, 12]","[10, 12, 15, 0]","[11, 0, 0, 0]","[0, 0, 12, 10]","[0, 0, 0, 13]","[12, 12, 0, 10]","[12, 10, 10, 0]","[10, 0, 10, 10]","[0, 10, 11, 10]","[11, 11, 10, 0]","[0, 10, 10, 11]","[0, 10, 10, 10]","[0, 0, 0, 12]","[0, 0, 12, 0]","[0, 0, 14, 11]","[0, 10, 14, 14]","[0, 13, 10, 13]","[0, 12, 14, 11]"
