card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
TS,high,False,2,2,0,-1,2,4
3S,low,False,1,1,0,-1,1,2
8H,mediumHigh,False,4,1,4,2,2,10
8C,mediumHigh,False,2,0,4,1,1,7
QH,high,False,1,-1,4,1,0,5
6C,mediumlow,False,5,2,5,1,1,10
KD,veryhigh,False,1,1,4,0,0,6
3S,low,True,1,0,4,0,0,5
KH,veryhigh,False,4,3,3,1,4,10
6H,mediumlow,False,3,2,3,1,4,9
TH,high,False,2,1,2,0,3,5
TD,high,True,2,0,2,0,3,4
2C,low,True,2,1,3,3,4,10
5D,low,False,1,0,1,2,2,4
4C,low,False,2,2,3,1,5,10
6S,mediumlow,True,3,5,1,3,0,10
KC,veryhigh,False,3,4,1,1,0,7
KH,veryhigh,False,2,3,1,1,0,6
KD,veryhigh,False,1,2,1,1,0,5
KS,veryhigh,True,1,1,1,1,0,4
6C,mediumlow,False,2,0,1,1,0,3
9H,mediumHigh,False,4,2,1,5,3,10
7D,mediumlow,False,3,1,1,5,3,9
JH,high,False,2,0,0,4,0,3
QH,high,False,1,-1,0,4,0,2
8D,mediumHigh,True,3,3,5,1,0,10
4C,low,False,2,2,4,0,0,7
9S,mediumHigh,False,1,1,4,0,-1,5
4H,low,False,2,0,3,0,-1,3
5H,low,False,2,1,5,0,6,10
4D,low,False,3,0,5,-1,4,6
TC,high,False,6,1,3,1,7,10
7H,mediumlow,True,1,0,3,1,6,8
4D,low,False,4,3,0,6,0,10
JC,high,False,4,2,0,6,-1,8
AC,veryhigh,False,3,1,0,6,-1,7
4H,low,True,1,0,0,6,-1,6
AD,veryhigh,False,5,2,4,3,2,10
KS,veryhigh,False,3,1,4,3,2,9
KD,veryhigh,False,3,4,2,0,3,10
AH,veryhigh,False,2,3,0,0,2,6
TD,high,False,2,2,0,0,2,5
3D,low,False,1,1,0,0,2,4
TC,high,True,1,0,0,0,2,3
9S,mediumHigh,False,1,-1,0,0,2,2
AS,veryhigh,False,3,2,1,5,3,10
QD,high,False,1,1,1,5,3,9
4S,low,False,2,0,1,3,3,6
5H,low,False,2,-1,0,2,2,2
JH,high,False,4,1,3,2,6,10
8S,mediumHigh,False,2,0,1,1,6,6
8D,mediumHigh,False,2,1,5,4,1,10
8C,mediumHigh,False,4,0,3,4,1,7
2S,low,False,1,-1,1,4,1,4
AC,veryhigh,False,3,4,2,2,0,10
7D,mediumlow,False,4,3,2,2,0,9
QD,high,False,2,2,2,0,-1,5
6C,mediumlow,False,2,1,2,0,-1,4
8C,mediumHigh,False,1,0,2,0,-2,2
9D,mediumHigh,False,4,4,1,2,2,10
KH,veryhigh,False,2,3,1,2,1,8
KS,veryhigh,False,2,2,1,1,1,6
6D,mediumlow,False,4,0,5,1,5,10
2S,low,False,4,1,4,5,1,10
4H,low,False,2,0,-1,3,1,2
QD,high,False,5,3,4,1,1,10
5D,low,False,4,2,4,1,1,9
2D,low,False,3,1,3,1,1,7
JC,high,True,1,0,3,0,0,4
4D,low,False,2,-1,3,0,0,3
AD,veryhigh,False,4,3,6,3,0,10
QD,high,False,3,2,5,2,0,7
2D,low,False,2,1,5,2,0,6
5D,low,False,1,0,4,2,-2,2
8C,mediumHigh,False,4,3,1,4,1,10
QH,high,True,2,2,1,4,0,8
JH,high,True,1,1,1,4,0,7
3C,low,False,3,0,1,4,0,6
3D,low,False,4,2,4,3,0,10
QS,high,False,2,1,3,0,0,5
7S,mediumlow,False,1,0,3,0,0,4
6D,mediumlow,False,2,-1,2,0,0,2
9H,mediumHigh,False,1,1,4,1,5,10
6D,mediumlow,False,3,0,4,-1,3,5
3S,low,True,1,-1,4,-1,3,4
AC,veryhigh,False,3,2,2,2,6,10
AH,veryhigh,False,2,1,2,2,6,9
8S,mediumHigh,False,4,0,2,2,6,8
6C,mediumlow,False,2,2,2,3,5,10
4S,low,False,3,1,2,2,4,7
7H,mediumlow,False,2,0,2,2,4,6
7D,mediumlow,True,4,2,3,2,4,10
2D,low,True,2,1,2,1,-1,2
6H,mediumlow,True,5,4,1,1,3,10
QH,high,True,3,3,0,0,1,5
AS,veryhigh,False,1,2,0,0,1,4
3H,low,True,2,1,0,0,1,3
9H,mediumHigh,True,1,0,0,0,1,2
4H,low,False,1,2,2,2,3,10
5C,low,True,2,1,2,2,2,8
4S,low,False,2,0,1,1,1,4
9S,mediumHigh,False,2,2,3,3,0,10
7D,mediumlow,False,1,1,2,-1,0,4
5C,low,False,2,0,3,5,1,10
QS,high,False,3,3,1,2,6,10
KD,veryhigh,True,2,2,1,1,4,6
3C,low,False,2,1,1,1,4,5
8S,mediumHigh,True,6,7,1,2,1,10
JD,high,False,1,6,0,1,1,7
4S,low,True,5,5,0,1,1,6
7S,mediumlow,True,3,4,-1,1,1,4
JS,high,True,2,3,-1,1,1,3
TS,high,True,1,2,-1,1,1,2
AH,veryhigh,False,5,3,2,1,5,10
9D,mediumHigh,False,1,2,2,1,5,9
5C,low,True,2,1,1,0,5,6
8H,mediumHigh,False,3,0,1,0,3,3
AD,veryhigh,False,3,3,0,6,0,10
JD,high,False,2,2,0,6,0,9
JC,high,False,4,1,0,6,0,8
6C,mediumlow,False,3,0,-1,6,0,6
KH,veryhigh,False,4,2,3,3,3,10
9C,mediumHigh,False,1,1,2,2,3,7
4D,low,True,1,0,0,2,2,3
KS,veryhigh,False,3,2,2,7,0,10
QH,high,False,5,1,2,7,0,9
6S,mediumlow,False,3,2,2,6,1,10
JS,high,False,2,1,2,5,1,8
7C,mediumlow,True,1,0,2,4,1,6
AS,veryhigh,False,4,2,4,4,1,10
6S,mediumlow,False,3,1,4,4,1,9
TH,high,True,1,0,3,3,1,6
6H,mediumlow,False,3,3,1,1,4,10
2S,low,False,1,2,1,1,3,8
7C,mediumlow,True,3,1,-1,1,3,5
QC,high,True,2,0,-1,1,3,4
TH,high,False,2,-1,-1,1,3,3
5D,low,True,4,3,6,0,0,10
KD,veryhigh,True,3,2,5,0,0,8
2D,low,True,2,1,5,0,0,7
8S,mediumHigh,False,1,0,4,0,0,5
4S,low,False,4,0,5,4,0,10
4C,low,True,3,1,5,1,5,10
5H,low,False,1,0,0,1,3,2
AC,veryhigh,False,3,3,3,5,0,10
QH,high,False,5,2,1,4,-1,5
AD,veryhigh,False,3,3,4,1,0,10
AH,veryhigh,False,2,2,4,1,0,9
QS,high,True,2,1,4,1,0,8
2C,low,False,2,0,2,-1,0,3
8S,mediumHigh,True,4,2,4,3,2,10
9S,mediumHigh,True,1,1,2,2,0,4
5H,low,False,3,0,2,2,0,3
QD,high,True,2,1,2,5,4,10
6C,mediumlow,False,3,0,2,5,2,7
AC,veryhigh,False,4,3,2,2,2,10
QD,high,False,3,2,2,2,2,9
JC,high,False,2,1,1,-1,2,4
JS,high,False,2,1,3,4,1,10
QH,high,False,5,3,4,0,2,10
4H,low,False,4,2,4,0,2,9
7D,mediumlow,False,1,1,2,0,2,6
9C,mediumHigh,False,1,0,2,-1,2,4
5S,low,True,3,4,1,1,6,10
QD,high,False,3,3,1,1,5,8
TD,high,False,2,2,1,1,5,7
8C,mediumHigh,False,4,1,1,1,5,6
6C,mediumlow,False,3,0,0,1,4,3
KS,veryhigh,False,4,3,2,2,4,10
KC,veryhigh,False,3,2,2,2,4,9
KD,veryhigh,True,1,1,0,1,2,3
4S,low,False,2,0,0,1,2,2
TH,high,False,3,3,4,3,1,10
JC,high,False,2,2,3,3,1,8
5D,low,False,2,1,3,3,1,7
2D,low,False,1,0,1,2,1,3
4D,low,True,2,2,2,3,5,10
9S,mediumHigh,False,3,1,2,3,4,8
2D,low,True,1,0,2,2,2,4
3H,low,False,4,0,4,1,7,10
AD,veryhigh,False,4,3,0,4,4,10
3H,low,False,1,2,0,4,4,9
JD,high,False,2,1,0,3,3,6
5S,low,True,1,0,0,3,3,5
KH,veryhigh,False,3,3,5,0,3,10
TH,high,False,2,2,5,0,3,9
2D,low,False,5,1,4,0,3,7
2H,low,False,3,2,0,6,1,10
KD,veryhigh,False,2,1,-1,4,1,6
6C,mediumlow,False,3,0,-1,4,1,5
6H,mediumlow,False,3,4,3,1,1,10
AH,veryhigh,False,1,3,1,-1,0,4
3S,low,True,4,3,3,2,3,10
6D,mediumlow,False,2,2,2,1,3,7
QC,high,False,1,1,2,1,2,5
2H,low,False,2,0,2,1,2,4
KS,veryhigh,False,4,2,1,4,5,10
QC,high,True,1,1,1,3,5,8
3C,low,False,2,2,2,3,2,10
5C,low,False,1,1,1,2,0,5
AD,veryhigh,False,7,1,2,6,3,10
2D,low,False,6,0,2,5,3,8
QS,high,False,3,2,2,3,5,10
4C,low,False,1,1,2,3,5,9
TD,high,False,2,0,2,-1,3,2
AC,veryhigh,False,3,2,3,3,3,10
6C,mediumlow,False,2,1,3,3,3,9
6D,mediumlow,True,2,0,3,3,3,8
KH,veryhigh,False,2,3,2,3,3,10
KD,veryhigh,False,2,2,2,3,3,9
TS,high,False,4,1,2,3,3,8
5S,low,False,2,0,-1,2,2,2
QD,high,False,3,2,1,5,1,10
7C,mediumlow,False,4,1,1,5,1,9
4D,low,False,2,0,-1,4,-1,3
4H,low,False,3,3,1,2,5,10
3S,low,True,3,2,1,1,4,7
5H,low,False,1,1,1,1,2,4
5S,low,True,1,0,1,1,2,3
JD,high,False,2,-1,1,1,2,2
AH,veryhigh,False,5,3,2,3,3,10
2H,low,False,4,2,2,3,3,9
3D,low,False,2,1,1,3,3,7
JH,high,False,3,0,0,3,1,3
AH,veryhigh,False,3,5,1,0,5,10
3H,low,False,2,4,1,0,5,9
4D,low,True,4,3,1,-1,5,7
AC,veryhigh,False,2,2,0,-1,5,5
2D,low,True,2,1,0,-1,5,4
5C,low,False,1,0,0,-1,4,2
KC,veryhigh,False,2,7,0,0,4,10
AC,veryhigh,False,1,6,0,0,4,9
AS,veryhigh,False,2,5,0,0,4,8
4D,low,True,5,4,0,0,4,7
QD,high,True,3,3,0,-1,2,3
KD,veryhigh,True,2,2,0,-1,2,2
JS,high,False,3,3,2,2,4,10
9S,mediumHigh,False,2,2,2,2,4,9
TD,high,True,2,1,2,2,3,7
QD,high,True,1,0,2,2,3,6
QC,high,False,3,-1,2,2,3,5
5C,low,False,2,-2,2,2,3,4
7H,mediumlow,False,2,3,1,5,0,10
QH,high,False,1,2,0,3,0,6
6D,mediumlow,True,2,1,0,3,0,5
AH,veryhigh,False,4,3,0,3,5,10
5D,low,True,3,2,0,3,5,9
5H,low,False,2,1,-1,1,3,3
KH,veryhigh,False,3,2,2,2,5,10
8C,mediumHigh,False,3,1,2,2,5,9
4H,low,False,2,0,0,1,5,5
9C,mediumHigh,False,2,0,3,6,2,10
AS,veryhigh,False,4,2,0,6,1,10
QS,high,False,3,1,0,5,1,8
8D,mediumHigh,False,2,0,0,5,1,7
8S,mediumHigh,False,5,1,4,0,7,10
9D,mediumHigh,False,1,0,4,-1,7,8
9D,mediumHigh,True,2,1,5,4,1,10
JH,high,False,3,0,5,4,1,9
TH,high,False,5,3,2,2,5,10
7H,mediumlow,False,4,2,1,2,4,7
8H,mediumHigh,False,3,1,1,2,3,5
2S,low,False,2,0,1,2,3,4
8H,mediumHigh,False,3,2,3,2,5,10
7H,mediumlow,False,2,1,2,2,4,7
4H,low,False,3,2,1,2,7,10
5D,low,False,3,1,1,2,6,8
7C,mediumlow,False,2,0,1,2,5,6
5S,low,True,1,-1,0,2,5,4
8C,mediumHigh,False,2,1,2,5,1,10
6D,mediumlow,False,2,0,-1,2,0,2
7C,mediumlow,True,4,2,3,4,0,10
6D,mediumlow,False,3,1,2,3,0,7
9C,mediumHigh,True,2,0,1,3,0,5
JH,high,False,2,-1,1,2,0,3
QS,high,False,4,4,1,0,6,10
5H,low,False,2,3,1,0,6,9
AS,veryhigh,False,3,2,-1,0,6,6
KS,veryhigh,False,2,1,-1,0,5,4
