winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,177,154,115,56,1,"[0, 12, 12, 12]","[0, 10, 11, 14]","[0, 13, 0, 0]","[13, 11, 12, 0]","[0, 10, 0, 12]","[10, 11, 12, 0]","[0, 0, 0, 0]","[11, 0, 10, 12]","[0, 12, 10, 10]","[0, 10, 10, 10]","[0, 10, 10, 0]","[0, 10, 12, 10]","[0, 10, 10, 13]","[10, 12, 11, 0]","[0, 12, 11, 11]","[12, 11, 0, 11]","[0, 11, 11, 0]","[0, 12, 0, 0]","[0, 0, 12, 0]"
0,88,129,103,145,2,"[12, 0, 10, 0]","[11, 0, 0, 0]","[13, 0, 0, 0]","[0, 12, 0, 0]","[10, 0, 0, 0]","[0, 11, 10, 11]","[0, 11, 10, 0]","[10, 10, 11, 0]","[10, 0, 10, 11]","[10, 10, 10, 0]","[10, 0, 10, 11]","[12, 0, 10, 10]","[0, 10, 11, 11]","[0, 0, 0, 0]","[12, 10, 0, 13]","[10, 0, 12, 0]","[13, 0, 0, 10]","[12, 0, 12, 15]","[0, 14, 13, 11]"
2,115,199,130,94,3,"[0, 13, 11, 0]","[10, 14, 11, 0]","[14, 10, 14, 0]","[0, 13, 12, 11]","[0, 11, 12, 12]","[0, 11, 12, 10]","[11, 0, 10, 0]","[10, 0, 13, 10]","[11, 0, 10, 10]","[10, 10, 11, 0]","[0, 11, 11, 10]","[0, 0, 0, 10]","[0, 0, 11, 0]","[0, 0, 11, 10]","[0, 0, 12, 13]","[0, 11, 11, 11]","[12, 0, 15, 11]","[16, 11, 12, 0]","[0, 0, 0, 12]"
3,123,128,137,94,0,"[0, 11, 14, 13]","[12, 0, 14, 0]","[0, 0, 0, 15]","[0, 0, 0, 10]","[12, 10, 0, 13]","[0, 13, 12, 10]","[0, 12, 11, 10]","[0, 10, 10, 0]","[10, 0, 10, 0]","[10, 10, 0, 10]","[0, 0, 0, 10]","[10, 0, 10, 13]","[0, 10, 11, 11]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 10]","[14, 13, 11, 0]","[15, 0, 11, 12]","[11, 13, 14, 0]"
0,124,82,144,152,1,"[0, 14, 0, 12]","[13, 0, 11, 12]","[0, 13, 0, 10]","[14, 0, 10, 12]","[10, 15, 0, 0]","[0, 10, 10, 11]","[11, 0, 11, 11]","[0, 10, 10, 0]","[10, 0, 10, 11]","[11, 10, 0, 10]","[0, 10, 10, 0]","[12, 10, 0, 11]","[12, 11, 0, 0]","[11, 0, 0, 10]","[14, 10, 10, 0]","[12, 0, 0, 0]","[11, 11, 0, 12]","[0, 0, 0, 11]","[11, 0, 0, 11]"
1,158,105,109,124,2,"[0, 11, 13, 12]","[0, 0, 0, 0]","[0, 12, 12, 12]","[0, 12, 0, 0]","[0, 0, 0, 10]","[11, 11, 0, 10]","[11, 0, 0, 10]","[11, 11, 11, 0]","[10, 0, 12, 10]","[10, 10, 11, 0]","[10, 10, 0, 11]","[10, 10, 0, 11]","[0, 11, 0, 0]","[0, 10, 12, 11]","[11, 13, 10, 0]","[13, 12, 12, 0]","[12, 12, 0, 0]","[0, 13, 12, 12]","[15, 0, 0, 0]"
3,150,120,150,66,3,"[13, 15, 12, 0]","[11, 12, 0, 13]","[0, 12, 0, 13]","[0, 10, 0, 0]","[0, 11, 11, 13]","[0, 11, 11, 13]","[11, 0, 11, 0]","[0, 0, 0, 10]","[0, 0, 10, 10]","[10, 0, 10, 10]","[0, 10, 10, 11]","[10, 10, 0, 11]","[0, 11, 0, 0]","[0, 10, 0, 11]","[11, 0, 11, 11]","[0, 12, 11, 12]","[0, 13, 0, 0]","[0, 13, 10, 0]","[0, 0, 13, 12]"
1,144,110,135,111,0,"[0, 0, 0, 0]","[12, 11, 0, 0]","[12, 12, 11, 0]","[11, 0, 0, 0]","[0, 11, 0, 11]","[0, 11, 0, 10]","[0, 10, 11, 12]","[11, 10, 12, 0]","[10, 0, 10, 10]","[11, 0, 10, 10]","[10, 11, 0, 11]","[11, 10, 10, 0]","[0, 0, 0, 11]","[0, 0, 0, 10]","[11, 12, 0, 11]","[0, 12, 10, 12]","[12, 13, 10, 0]","[0, 10, 13, 12]","[0, 11, 13, 15]"
3,141,116,142,128,1,"[0, 0, 11, 13]","[0, 10, 15, 11]","[0, 12, 11, 11]","[0, 12, 0, 0]","[13, 10, 0, 11]","[12, 10, 0, 10]","[11, 0, 0, 0]","[11, 0, 11, 10]","[0, 10, 10, 10]","[11, 10, 0, 10]","[10, 10, 12, 0]","[11, 0, 10, 10]","[11, 10, 0, 12]","[13, 0, 11, 11]","[12, 10, 12, 0]","[0, 0, 0, 0]","[0, 13, 0, 0]","[13, 11, 0, 11]","[0, 13, 13, 12]"
3,140,137,155,118,2,"[12, 0, 14, 11]","[0, 13, 14, 11]","[0, 10, 11, 0]","[14, 0, 0, 0]","[0, 0, 12, 11]","[0, 10, 10, 11]","[0, 10, 13, 11]","[10, 10, 0, 10]","[10, 10, 0, 11]","[10, 11, 10, 0]","[0, 11, 10, 10]","[12, 0, 10, 11]","[0, 10, 11, 13]","[10, 13, 10, 0]","[13, 0, 12, 11]","[13, 10, 0, 12]","[14, 10, 0, 11]","[0, 12, 0, 11]","[0, 0, 0, 0]"
