winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,79,136,113,123,0,"[0, 0, 12, 12]","[13, 11, 0, 0]","[11, 0, 12, 14]","[0, 0, 12, 0]","[0, 12, 13, 11]","[11, 0, 11, 0]","[0, 0, 0, 10]","[10, 10, 10, 0]","[0, 0, 10, 0]","[10, 0, 10, 11]","[11, 0, 0, 10]","[11, 10, 11, 0]","[12, 0, 11, 11]","[10, 13, 11, 0]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 12, 0, 0]","[12, 0, 13, 10]","[12, 11, 0, 14]"
1,167,121,101,79,1,"[0, 13, 0, 0]","[0, 10, 0, 0]","[0, 13, 10, 12]","[0, 11, 13, 12]","[12, 12, 0, 12]","[12, 0, 12, 11]","[12, 10, 0, 11]","[0, 10, 12, 10]","[0, 0, 0, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[10, 10, 0, 11]","[0, 0, 11, 0]","[0, 11, 10, 0]","[0, 0, 0, 0]","[0, 12, 11, 0]","[0, 13, 11, 12]","[0, 10, 11, 0]","[12, 12, 0, 0]"
2,125,148,131,121,2,"[0, 11, 16, 12]","[0, 10, 0, 10]","[11, 0, 0, 12]","[0, 13, 11, 11]","[0, 11, 11, 12]","[12, 0, 11, 11]","[10, 0, 0, 11]","[0, 10, 11, 11]","[10, 0, 12, 10]","[11, 10, 10, 0]","[10, 0, 10, 0]","[11, 11, 10, 0]","[10, 0, 0, 0]","[0, 13, 11, 10]","[14, 11, 0, 10]","[0, 10, 12, 0]","[12, 0, 0, 11]","[0, 0, 13, 0]","[10, 15, 10, 0]"
3,114,147,155,137,3,"[14, 0, 11, 12]","[12, 12, 11, 0]","[10, 15, 13, 0]","[0, 11, 12, 12]","[0, 10, 0, 0]","[0, 10, 11, 12]","[11, 0, 13, 10]","[10, 0, 10, 11]","[10, 10, 0, 10]","[10, 0, 10, 11]","[10, 0, 10, 11]","[13, 10, 10, 0]","[0, 0, 0, 0]","[13, 0, 11, 10]","[12, 0, 0, 11]","[12, 14, 0, 11]","[0, 0, 0, 10]","[0, 12, 11, 11]","[0, 10, 14, 13]"
0,132,110,111,133,0,"[0, 13, 0, 0]","[12, 0, 0, 0]","[13, 11, 0, 11]","[12, 11, 0, 0]","[11, 10, 0, 13]","[11, 11, 11, 0]","[0, 10, 11, 0]","[10, 11, 11, 0]","[0, 10, 10, 11]","[10, 0, 11, 10]","[10, 11, 0, 10]","[0, 0, 11, 0]","[12, 10, 0, 11]","[11, 11, 11, 0]","[10, 0, 12, 0]","[0, 13, 11, 11]","[0, 0, 0, 11]","[0, 0, 11, 12]","[11, 0, 0, 11]"
2,117,155,137,112,1,"[0, 11, 11, 0]","[10, 11, 0, 14]","[11, 0, 12, 0]","[13, 0, 0, 0]","[10, 0, 11, 0]","[0, 10, 12, 11]","[10, 0, 11, 13]","[13, 10, 10, 0]","[0, 10, 12, 10]","[10, 11, 0, 10]","[0, 10, 10, 0]","[0, 10, 10, 12]","[0, 0, 0, 10]","[10, 0, 12, 11]","[13, 11, 10, 0]","[0, 11, 10, 13]","[0, 0, 0, 10]","[0, 12, 11, 11]","[12, 0, 13, 12]"
1,139,94,130,112,2,"[0, 11, 11, 0]","[0, 11, 12, 0]","[11, 0, 0, 12]","[0, 10, 0, 0]","[10, 10, 0, 0]","[10, 0, 12, 13]","[0, 0, 0, 10]","[10, 12, 0, 10]","[0, 10, 0, 10]","[0, 10, 10, 10]","[10, 0, 12, 10]","[11, 12, 0, 10]","[12, 10, 11, 0]","[0, 11, 0, 0]","[11, 0, 13, 11]","[15, 10, 0, 10]","[0, 0, 0, 12]","[12, 10, 0, 0]","[0, 12, 13, 12]"
1,145,107,112,79,3,"[0, 12, 10, 0]","[0, 0, 12, 12]","[0, 0, 12, 10]","[0, 12, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 11]","[0, 10, 11, 0]","[11, 10, 0, 10]","[0, 10, 10, 11]","[10, 10, 10, 0]","[11, 11, 10, 0]","[12, 10, 0, 11]","[0, 12, 0, 11]","[13, 10, 11, 0]","[0, 0, 10, 0]","[0, 12, 11, 12]","[10, 0, 0, 11]","[0, 14, 0, 0]","[12, 12, 0, 13]"
1,163,91,99,112,0,"[10, 0, 0, 13]","[0, 0, 12, 11]","[13, 11, 12, 0]","[0, 11, 12, 12]","[12, 11, 0, 12]","[11, 0, 0, 0]","[0, 10, 11, 11]","[12, 11, 10, 0]","[11, 10, 11, 0]","[10, 10, 0, 10]","[12, 10, 0, 10]","[11, 10, 11, 0]","[0, 11, 0, 0]","[10, 12, 12, 0]","[0, 10, 0, 0]","[0, 0, 0, 10]","[0, 13, 0, 0]","[0, 11, 0, 0]","[0, 12, 0, 10]"
3,138,79,138,133,1,"[10, 11, 0, 0]","[13, 11, 0, 12]","[12, 0, 11, 14]","[0, 0, 0, 13]","[11, 13, 10, 0]","[11, 12, 0, 11]","[10, 0, 0, 0]","[0, 11, 11, 10]","[11, 0, 10, 11]","[10, 10, 0, 11]","[0, 10, 12, 10]","[11, 11, 0, 10]","[0, 0, 0, 12]","[10, 12, 0, 0]","[10, 0, 0, 0]","[0, 12, 0, 12]","[0, 14, 11, 0]","[0, 11, 14, 12]","[14, 0, 0, 0]"
