card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
TC,high,True,1,0,1,-1,4,3
6H,mediumlow,False,2,4,2,0,3,10
5D,low,False,2,3,2,-1,3,8
6S,mediumlow,False,1,2,1,-1,3,6
TC,high,True,2,1,-1,-1,3,3
7C,mediumlow,True,3,2,0,4,5,10
QC,high,True,2,1,0,4,4,8
6D,mediumlow,False,2,0,-1,3,3,4
AH,veryhigh,False,3,2,3,3,3,10
KC,veryhigh,False,3,1,3,3,3,9
3C,low,False,2,0,3,3,3,8
9S,mediumHigh,False,2,-1,1,2,2,3
4H,low,False,3,1,4,2,4,10
5C,low,False,3,0,4,1,4,8
7H,mediumlow,False,2,4,1,2,4,10
AD,veryhigh,False,4,3,1,1,3,7
QS,high,True,2,2,1,1,3,6
AS,veryhigh,True,1,1,1,1,3,5
5D,low,False,3,0,1,1,3,4
