gameID,player,numTricks,numParticles,lambda,useHeuristic,mcIterations,selfish,score,tricksWon,bid,dealer,aggressiveness
0,0,10,10,1.3,True,1000,False,0,3,4,1,normal
0,1,10,10,1.3,True,1000,False,0,7,8,1,normal
1,0,10,10,1.3,True,1000,False,0,3,5,0,normal
1,1,10,10,1.3,True,1000,False,0,7,6,0,normal
2,0,10,10,1.3,True,1000,False,0,4,6,0,normal
2,1,10,10,1.3,True,1000,False,16,6,6,0,normal
3,0,10,10,1.3,True,1000,False,0,4,7,0,normal
3,1,10,10,1.3,True,1000,False,0,6,5,0,normal
4,0,10,10,1.3,True,1000,False,0,6,7,0,normal
4,1,10,10,1.3,True,1000,False,14,4,4,0,normal
5,0,10,10,1.3,True,1000,False,0,7,6,1,normal
5,1,10,10,1.3,True,1000,False,0,3,6,1,normal
6,0,10,10,1.3,True,1000,False,0,10,9,0,normal
6,1,10,10,1.3,True,1000,False,0,0,3,0,normal
7,0,10,10,1.3,True,1000,False,16,6,6,1,normal
7,1,10,10,1.3,True,1000,False,0,4,6,1,normal
8,0,10,10,1.3,True,1000,False,15,5,5,0,normal
8,1,10,10,1.3,True,1000,False,0,5,4,0,normal
9,0,10,10,1.3,True,1000,False,17,7,7,1,normal
9,1,10,10,1.3,True,1000,False,0,3,4,1,normal
10,0,10,10,1.3,True,1000,False,0,3,4,0,normal
10,1,10,10,1.3,True,1000,False,17,7,7,0,normal
11,0,10,10,1.3,True,1000,False,0,8,5,1,normal
11,1,10,10,1.3,True,1000,False,0,2,3,1,normal
12,0,10,10,1.3,True,1000,False,0,2,4,1,normal
12,1,10,10,1.3,True,1000,False,18,8,8,1,normal
13,0,10,10,1.3,True,1000,False,18,8,8,1,normal
13,1,10,10,1.3,True,1000,False,0,2,0,1,normal
14,0,10,10,1.3,True,1000,False,0,8,5,0,normal
14,1,10,10,1.3,True,1000,False,0,2,4,0,normal
15,0,10,10,1.3,True,1000,False,13,3,3,0,normal
15,1,10,10,1.3,True,1000,False,0,7,5,0,normal
16,0,10,10,1.3,True,1000,False,0,8,5,1,normal
16,1,10,10,1.3,True,1000,False,0,2,3,1,normal
17,0,10,10,1.3,True,1000,False,0,6,5,1,normal
17,1,10,10,1.3,True,1000,False,0,4,6,1,normal
18,0,10,10,1.3,True,1000,False,0,6,7,0,normal
18,1,10,10,1.3,True,1000,False,0,4,2,0,normal
19,0,10,10,1.3,True,1000,False,16,6,6,0,normal
19,1,10,10,1.3,True,1000,False,0,4,5,0,normal
20,0,10,10,1.3,True,1000,False,0,1,9,0,normal
20,1,10,10,1.3,True,1000,False,0,9,3,0,normal
21,0,10,10,1.3,True,1000,False,0,4,6,0,normal
21,1,10,10,1.3,True,1000,False,0,6,5,0,normal
22,0,10,10,1.3,True,1000,False,0,6,2,0,normal
22,1,10,10,1.3,True,1000,False,0,4,7,0,normal
23,0,10,10,1.3,True,1000,False,0,5,4,1,normal
23,1,10,10,1.3,True,1000,False,0,5,8,1,normal
24,0,10,10,1.3,True,1000,False,16,6,6,1,normal
24,1,10,10,1.3,True,1000,False,0,4,3,1,normal
25,0,10,10,1.3,True,1000,False,0,6,5,1,normal
25,1,10,10,1.3,True,1000,False,0,4,3,1,normal
26,0,10,10,1.3,True,1000,False,0,5,2,0,normal
26,1,10,10,1.3,True,1000,False,0,5,7,0,normal
27,0,10,10,1.3,True,1000,False,0,4,5,1,normal
27,1,10,10,1.3,True,1000,False,0,6,7,1,normal
28,0,10,10,1.3,True,1000,False,0,3,7,0,normal
28,1,10,10,1.3,True,1000,False,0,7,4,0,normal
29,0,10,10,1.3,True,1000,False,12,2,2,0,normal
29,1,10,10,1.3,True,1000,False,0,8,6,0,normal
30,0,10,10,1.3,True,1000,False,14,4,4,1,normal
30,1,10,10,1.3,True,1000,False,0,6,8,1,normal
31,0,10,10,1.3,True,1000,False,18,8,8,0,normal
31,1,10,10,1.3,True,1000,False,0,2,4,0,normal
32,0,10,10,1.3,True,1000,False,15,5,5,0,normal
32,1,10,10,1.3,True,1000,False,0,5,4,0,normal
33,0,10,10,1.3,True,1000,False,0,5,8,0,normal
33,1,10,10,1.3,True,1000,False,0,5,3,0,normal
34,0,10,10,1.3,True,1000,False,0,9,6,1,normal
34,1,10,10,1.3,True,1000,False,0,1,2,1,normal
35,0,10,10,1.3,True,1000,False,0,8,10,1,normal
35,1,10,10,1.3,True,1000,False,0,2,1,1,normal
36,0,10,10,1.3,True,1000,False,0,5,4,1,normal
36,1,10,10,1.3,True,1000,False,15,5,5,1,normal
37,0,10,10,1.3,True,1000,False,0,7,8,0,normal
37,1,10,10,1.3,True,1000,False,13,3,3,0,normal
