winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,130,99,141,124,2,"[0, 0, 13, 0]","[0, 14, 0, 0]","[14, 0, 0, 13]","[0, 10, 11, 12]","[11, 12, 0, 12]","[10, 12, 0, 11]","[0, 10, 0, 0]","[12, 0, 10, 10]","[10, 0, 10, 10]","[0, 10, 11, 10]","[0, 11, 11, 10]","[10, 0, 0, 0]","[0, 0, 10, 0]","[10, 12, 12, 0]","[12, 0, 0, 12]","[0, 11, 11, 13]","[12, 14, 0, 12]","[12, 0, 0, 16]","[11, 14, 0, 0]"
2,125,126,124,110,3,"[13, 13, 12, 0]","[10, 12, 0, 12]","[13, 0, 0, 0]","[0, 13, 11, 13]","[11, 0, 10, 0]","[10, 0, 11, 0]","[0, 0, 11, 0]","[11, 10, 11, 0]","[10, 11, 0, 10]","[10, 10, 11, 0]","[10, 0, 11, 10]","[0, 10, 12, 11]","[0, 11, 12, 11]","[0, 0, 0, 11]","[0, 12, 14, 10]","[0, 11, 0, 12]","[0, 0, 0, 12]","[12, 12, 0, 0]","[0, 0, 0, 12]"
3,135,130,146,74,0,"[0, 12, 0, 11]","[12, 0, 0, 12]","[0, 11, 0, 0]","[0, 12, 10, 13]","[0, 11, 12, 11]","[0, 10, 0, 12]","[0, 10, 10, 10]","[10, 0, 12, 11]","[0, 11, 11, 10]","[10, 0, 10, 10]","[10, 0, 12, 10]","[10, 10, 10, 0]","[11, 0, 11, 11]","[0, 10, 10, 0]","[11, 0, 0, 0]","[0, 0, 12, 0]","[0, 13, 0, 0]","[0, 11, 0, 12]","[0, 14, 10, 13]"
1,145,138,141,130,1,"[0, 11, 12, 13]","[12, 12, 0, 12]","[0, 12, 13, 0]","[11, 11, 0, 11]","[10, 12, 11, 0]","[10, 10, 0, 13]","[0, 0, 11, 0]","[11, 0, 0, 10]","[10, 10, 10, 0]","[10, 0, 10, 10]","[10, 10, 10, 0]","[0, 11, 11, 10]","[12, 0, 0, 0]","[0, 0, 14, 11]","[11, 0, 0, 14]","[12, 10, 11, 0]","[0, 11, 10, 13]","[0, 10, 15, 12]","[11, 15, 0, 12]"
1,154,127,142,146,2,"[12, 0, 0, 12]","[0, 13, 11, 0]","[0, 12, 13, 12]","[12, 12, 0, 12]","[10, 10, 0, 13]","[11, 10, 11, 0]","[0, 0, 0, 12]","[10, 11, 10, 0]","[11, 10, 11, 0]","[10, 10, 10, 0]","[0, 10, 11, 10]","[10, 11, 0, 11]","[10, 0, 13, 11]","[0, 11, 12, 11]","[13, 10, 0, 11]","[0, 0, 0, 0]","[13, 11, 0, 12]","[11, 0, 11, 15]","[13, 13, 14, 0]"
1,159,69,155,77,3,"[12, 0, 13, 15]","[13, 12, 0, 12]","[0, 12, 11, 0]","[0, 11, 0, 11]","[12, 12, 0, 10]","[0, 11, 13, 10]","[0, 0, 11, 0]","[0, 12, 11, 10]","[10, 10, 0, 10]","[0, 10, 10, 10]","[10, 0, 0, 10]","[10, 11, 0, 11]","[10, 11, 0, 11]","[0, 13, 0, 11]","[0, 11, 0, 12]","[0, 10, 0, 0]","[0, 13, 0, 0]","[0, 0, 0, 12]","[0, 0, 0, 0]"
2,91,113,111,99,0,"[0, 0, 0, 13]","[11, 15, 0, 12]","[0, 0, 12, 0]","[12, 0, 0, 0]","[0, 11, 0, 11]","[0, 10, 11, 11]","[10, 0, 0, 11]","[0, 0, 11, 0]","[11, 11, 10, 0]","[10, 0, 10, 10]","[0, 0, 0, 10]","[11, 10, 11, 0]","[0, 11, 0, 0]","[10, 0, 0, 11]","[11, 12, 0, 10]","[13, 11, 12, 0]","[0, 0, 13, 12]","[0, 0, 11, 0]","[0, 0, 12, 0]"
3,147,132,156,98,1,"[0, 13, 12, 15]","[0, 0, 0, 0]","[0, 12, 11, 12]","[0, 0, 11, 0]","[10, 0, 13, 11]","[0, 10, 10, 0]","[11, 0, 10, 11]","[11, 11, 10, 0]","[10, 10, 0, 10]","[10, 11, 0, 10]","[0, 10, 10, 0]","[10, 10, 10, 0]","[0, 11, 0, 11]","[0, 11, 0, 10]","[0, 11, 13, 11]","[11, 14, 0, 11]","[0, 13, 12, 13]","[13, 0, 0, 14]","[12, 0, 10, 17]"
2,139,148,132,116,2,"[13, 10, 13, 0]","[13, 13, 0, 12]","[0, 0, 15, 11]","[11, 0, 10, 13]","[0, 12, 11, 12]","[13, 11, 0, 11]","[0, 10, 0, 10]","[0, 0, 10, 11]","[11, 10, 10, 0]","[10, 10, 10, 0]","[10, 0, 10, 10]","[12, 0, 11, 10]","[0, 0, 0, 10]","[13, 11, 10, 0]","[0, 0, 13, 10]","[0, 11, 13, 12]","[0, 13, 0, 0]","[0, 12, 0, 0]","[10, 16, 12, 0]"
3,117,119,164,85,3,"[0, 13, 10, 0]","[11, 0, 0, 13]","[0, 0, 0, 0]","[0, 0, 0, 12]","[0, 12, 11, 13]","[0, 0, 11, 13]","[0, 0, 0, 11]","[0, 10, 10, 10]","[0, 10, 11, 11]","[0, 10, 10, 11]","[11, 10, 0, 10]","[10, 10, 0, 11]","[12, 10, 0, 0]","[13, 11, 11, 0]","[0, 11, 10, 12]","[0, 0, 11, 11]","[14, 10, 12, 0]","[14, 0, 12, 13]","[0, 0, 0, 13]"
