winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,112,133,140,144,0,"[14, 13, 0, 11]","[0, 14, 12, 0]","[11, 11, 0, 14]","[0, 12, 12, 10]","[0, 0, 0, 12]","[11, 0, 10, 13]","[10, 0, 12, 11]","[10, 0, 0, 0]","[0, 10, 10, 0]","[10, 0, 10, 11]","[11, 0, 10, 10]","[0, 10, 10, 0]","[11, 10, 11, 0]","[11, 11, 12, 0]","[10, 11, 12, 0]","[10, 0, 0, 12]","[11, 0, 12, 12]","[0, 0, 0, 11]","[14, 10, 0, 13]"
1,135,119,115,126,1,"[0, 12, 0, 0]","[16, 10, 0, 13]","[12, 0, 0, 0]","[10, 15, 10, 0]","[12, 0, 10, 0]","[11, 11, 0, 11]","[10, 0, 10, 13]","[10, 11, 0, 10]","[0, 12, 10, 10]","[10, 11, 10, 0]","[0, 10, 10, 12]","[0, 10, 0, 0]","[0, 11, 10, 12]","[10, 0, 0, 0]","[0, 11, 12, 10]","[0, 0, 11, 0]","[0, 0, 0, 10]","[11, 0, 13, 14]","[14, 11, 13, 0]"
3,146,131,162,100,2,"[13, 10, 13, 0]","[13, 13, 0, 13]","[0, 12, 13, 11]","[0, 0, 0, 11]","[10, 0, 12, 13]","[12, 10, 0, 11]","[0, 0, 12, 10]","[0, 13, 10, 10]","[10, 10, 10, 0]","[10, 10, 10, 0]","[10, 0, 10, 0]","[0, 13, 10, 10]","[0, 11, 10, 11]","[12, 10, 0, 11]","[0, 11, 0, 10]","[0, 10, 11, 13]","[0, 0, 0, 0]","[0, 0, 10, 16]","[10, 13, 0, 12]"
3,118,113,150,133,3,"[13, 0, 0, 0]","[0, 12, 0, 12]","[11, 13, 0, 13]","[0, 0, 10, 0]","[11, 14, 0, 11]","[11, 0, 12, 10]","[10, 13, 0, 10]","[10, 10, 13, 0]","[10, 0, 0, 0]","[0, 10, 10, 10]","[11, 0, 10, 10]","[10, 0, 0, 0]","[0, 0, 0, 11]","[11, 10, 0, 13]","[12, 0, 11, 13]","[0, 15, 11, 10]","[0, 10, 12, 15]","[0, 11, 12, 0]","[13, 0, 12, 12]"
2,113,195,170,118,0,"[12, 13, 11, 0]","[0, 11, 0, 13]","[0, 12, 10, 13]","[0, 10, 11, 0]","[0, 0, 10, 11]","[0, 12, 11, 11]","[12, 0, 12, 10]","[10, 0, 11, 12]","[10, 0, 11, 10]","[10, 0, 11, 10]","[10, 0, 11, 10]","[10, 0, 11, 11]","[10, 0, 10, 11]","[11, 10, 0, 13]","[0, 10, 10, 11]","[0, 12, 14, 11]","[0, 11, 12, 0]","[10, 0, 14, 13]","[13, 12, 15, 0]"
3,133,121,145,138,1,"[12, 11, 0, 12]","[0, 12, 12, 12]","[13, 11, 11, 0]","[11, 0, 0, 10]","[11, 11, 11, 0]","[12, 11, 0, 10]","[11, 11, 11, 0]","[0, 10, 12, 10]","[12, 0, 10, 10]","[10, 0, 10, 10]","[10, 10, 0, 11]","[0, 11, 10, 12]","[11, 0, 10, 0]","[0, 11, 14, 10]","[0, 0, 10, 10]","[0, 10, 0, 0]","[13, 0, 0, 0]","[12, 14, 0, 11]","[0, 0, 0, 17]"
0,129,89,103,143,2,"[11, 14, 13, 0]","[0, 0, 0, 0]","[0, 0, 0, 10]","[0, 10, 0, 0]","[12, 10, 0, 0]","[11, 11, 12, 0]","[12, 12, 0, 10]","[0, 10, 11, 10]","[10, 10, 0, 10]","[10, 10, 0, 11]","[0, 0, 0, 10]","[12, 10, 10, 0]","[0, 11, 0, 0]","[11, 0, 0, 0]","[11, 0, 11, 13]","[15, 0, 10, 0]","[0, 10, 11, 14]","[12, 11, 0, 15]","[16, 0, 11, 0]"
1,186,119,113,122,3,"[11, 12, 0, 0]","[0, 14, 11, 0]","[0, 13, 0, 0]","[0, 12, 0, 11]","[0, 11, 10, 11]","[11, 13, 10, 0]","[0, 12, 10, 10]","[10, 11, 0, 11]","[10, 11, 11, 0]","[0, 10, 11, 10]","[10, 10, 0, 11]","[10, 11, 10, 0]","[11, 0, 12, 10]","[0, 0, 0, 12]","[11, 11, 0, 14]","[12, 12, 0, 0]","[11, 0, 12, 13]","[0, 11, 11, 0]","[15, 12, 11, 0]"
1,154,148,151,75,0,"[0, 13, 12, 13]","[0, 16, 10, 10]","[0, 11, 14, 11]","[12, 10, 0, 0]","[0, 11, 0, 11]","[10, 0, 11, 10]","[0, 10, 14, 10]","[10, 10, 0, 11]","[0, 10, 10, 11]","[10, 10, 10, 0]","[0, 10, 10, 10]","[10, 10, 0, 10]","[0, 12, 11, 11]","[0, 11, 10, 0]","[0, 0, 0, 12]","[12, 0, 11, 0]","[0, 10, 13, 0]","[11, 0, 0, 10]","[0, 0, 12, 11]"
2,139,168,157,101,1,"[13, 0, 12, 13]","[0, 12, 15, 11]","[10, 0, 13, 10]","[0, 0, 11, 0]","[14, 10, 10, 0]","[0, 12, 10, 11]","[10, 10, 0, 12]","[0, 11, 0, 10]","[0, 0, 10, 10]","[10, 10, 10, 0]","[0, 10, 10, 12]","[10, 0, 11, 10]","[11, 0, 10, 0]","[0, 14, 11, 10]","[0, 12, 11, 10]","[0, 11, 12, 14]","[11, 0, 0, 0]","[0, 14, 12, 11]","[12, 13, 0, 13]"
