winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,83,102,134,113,0,"[11, 0, 0, 0]","[16, 0, 0, 0]","[0, 0, 13, 10]","[13, 0, 0, 11]","[0, 13, 10, 12]","[10, 0, 0, 0]","[10, 11, 0, 12]","[10, 11, 0, 11]","[0, 11, 10, 11]","[11, 0, 10, 10]","[10, 0, 0, 10]","[0, 11, 10, 0]","[11, 0, 12, 10]","[11, 0, 11, 13]","[0, 0, 0, 12]","[0, 11, 0, 0]","[0, 0, 14, 0]","[0, 15, 12, 0]","[0, 0, 0, 12]"
0,124,116,134,139,1,"[14, 14, 10, 0]","[11, 12, 12, 0]","[0, 0, 0, 12]","[0, 0, 0, 10]","[0, 0, 0, 12]","[0, 10, 11, 12]","[10, 13, 10, 0]","[0, 10, 0, 0]","[10, 0, 10, 10]","[10, 10, 0, 11]","[10, 11, 11, 0]","[10, 10, 0, 11]","[0, 0, 12, 10]","[10, 10, 14, 0]","[10, 12, 0, 13]","[10, 0, 14, 10]","[12, 0, 12, 12]","[12, 0, 0, 11]","[10, 12, 0, 0]"
1,134,98,124,108,2,"[12, 12, 0, 13]","[0, 0, 11, 10]","[11, 0, 0, 0]","[0, 0, 0, 10]","[0, 0, 0, 12]","[0, 10, 10, 11]","[10, 11, 10, 0]","[10, 10, 0, 11]","[11, 10, 0, 11]","[10, 10, 11, 0]","[0, 10, 10, 12]","[10, 0, 0, 0]","[11, 0, 0, 10]","[12, 10, 0, 0]","[0, 12, 10, 13]","[0, 10, 0, 0]","[0, 0, 14, 11]","[11, 14, 12, 0]","[0, 15, 10, 0]"
1,152,62,130,122,3,"[11, 14, 0, 12]","[14, 0, 0, 0]","[0, 15, 0, 10]","[11, 12, 0, 0]","[0, 12, 0, 0]","[0, 0, 0, 11]","[10, 0, 0, 11]","[10, 11, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 10]","[10, 0, 11, 10]","[0, 10, 0, 10]","[0, 10, 11, 10]","[10, 12, 0, 10]","[0, 0, 0, 12]","[13, 13, 10, 0]","[10, 11, 0, 0]","[10, 12, 0, 0]","[13, 0, 0, 14]"
1,146,86,142,110,0,"[0, 0, 0, 13]","[0, 0, 0, 15]","[0, 15, 11, 10]","[10, 14, 0, 10]","[11, 11, 12, 0]","[0, 10, 12, 0]","[10, 12, 10, 0]","[12, 10, 11, 0]","[0, 10, 10, 11]","[10, 0, 10, 10]","[10, 10, 0, 11]","[0, 10, 0, 0]","[0, 11, 10, 11]","[0, 11, 0, 0]","[0, 0, 0, 12]","[12, 11, 0, 0]","[12, 0, 0, 13]","[13, 11, 0, 13]","[10, 0, 0, 13]"
3,141,118,156,129,1,"[15, 0, 12, 11]","[0, 0, 10, 0]","[13, 12, 0, 11]","[12, 12, 0, 12]","[12, 10, 0, 11]","[0, 10, 10, 11]","[0, 12, 10, 10]","[11, 0, 10, 0]","[10, 11, 0, 11]","[10, 10, 10, 0]","[10, 10, 0, 12]","[0, 10, 0, 0]","[0, 11, 11, 11]","[12, 11, 0, 10]","[12, 0, 10, 13]","[0, 0, 10, 11]","[0, 10, 13, 10]","[12, 12, 0, 12]","[0, 0, 12, 0]"
1,153,109,147,109,2,"[13, 13, 11, 0]","[0, 0, 11, 0]","[14, 11, 0, 13]","[0, 12, 0, 12]","[0, 12, 12, 12]","[11, 12, 11, 0]","[11, 10, 12, 0]","[0, 10, 0, 0]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 10, 11, 10]","[11, 0, 10, 10]","[11, 10, 0, 11]","[0, 11, 0, 11]","[11, 10, 0, 12]","[0, 12, 0, 12]","[0, 0, 0, 12]","[0, 0, 0, 10]","[17, 0, 11, 12]"
1,149,89,146,125,3,"[0, 12, 0, 0]","[0, 13, 0, 0]","[12, 0, 0, 0]","[11, 13, 0, 11]","[12, 11, 0, 0]","[0, 11, 0, 0]","[11, 10, 0, 11]","[10, 0, 12, 11]","[0, 10, 10, 0]","[11, 0, 10, 10]","[0, 12, 10, 10]","[10, 11, 0, 10]","[11, 11, 0, 11]","[0, 12, 12, 10]","[0, 0, 11, 12]","[0, 12, 13, 12]","[11, 0, 0, 15]","[14, 0, 11, 11]","[12, 11, 0, 12]"
1,166,104,137,140,0,"[0, 11, 12, 14]","[10, 0, 13, 12]","[0, 14, 0, 0]","[0, 12, 13, 12]","[0, 11, 0, 10]","[0, 11, 11, 0]","[10, 12, 11, 0]","[11, 11, 10, 0]","[10, 0, 10, 0]","[10, 10, 0, 10]","[11, 10, 0, 10]","[11, 10, 0, 10]","[10, 11, 11, 0]","[11, 10, 0, 11]","[10, 0, 0, 12]","[12, 10, 0, 13]","[11, 12, 0, 0]","[13, 0, 13, 12]","[0, 11, 0, 11]"
3,109,129,138,96,1,"[0, 10, 14, 13]","[0, 0, 12, 0]","[0, 11, 13, 13]","[15, 0, 11, 10]","[15, 0, 0, 0]","[0, 12, 11, 11]","[0, 11, 0, 0]","[0, 11, 0, 0]","[0, 11, 11, 10]","[10, 10, 10, 0]","[10, 0, 10, 10]","[10, 0, 10, 12]","[0, 0, 0, 11]","[10, 11, 0, 13]","[12, 0, 0, 0]","[14, 11, 11, 0]","[0, 0, 0, 10]","[0, 11, 0, 14]","[0, 0, 16, 11]"
