winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,126,114,123,93,0,"[0, 13, 0, 13]","[0, 0, 0, 11]","[0, 0, 0, 10]","[13, 12, 0, 11]","[13, 11, 0, 12]","[11, 0, 10, 0]","[0, 10, 13, 0]","[0, 0, 10, 11]","[0, 11, 10, 11]","[11, 0, 10, 10]","[11, 10, 10, 0]","[0, 10, 10, 11]","[0, 12, 10, 0]","[10, 0, 0, 11]","[0, 13, 0, 12]","[12, 0, 10, 0]","[0, 11, 0, 0]","[12, 13, 11, 0]","[0, 0, 10, 0]"
0,132,69,117,144,1,"[13, 14, 0, 0]","[12, 0, 13, 0]","[0, 0, 0, 11]","[12, 11, 0, 10]","[0, 11, 0, 0]","[10, 0, 11, 0]","[0, 10, 0, 10]","[11, 10, 0, 11]","[10, 10, 0, 11]","[10, 10, 0, 10]","[11, 10, 0, 11]","[0, 10, 10, 11]","[10, 12, 12, 0]","[11, 0, 0, 10]","[11, 0, 0, 11]","[12, 12, 12, 0]","[0, 0, 11, 11]","[11, 12, 0, 0]","[0, 0, 0, 0]"
3,110,112,119,67,2,"[11, 0, 0, 12]","[0, 10, 10, 0]","[0, 14, 12, 10]","[0, 12, 0, 0]","[0, 12, 0, 10]","[0, 0, 11, 0]","[0, 10, 11, 12]","[11, 0, 10, 11]","[12, 10, 0, 10]","[11, 10, 10, 0]","[0, 11, 10, 11]","[0, 10, 0, 10]","[0, 0, 0, 0]","[12, 11, 0, 11]","[10, 0, 12, 11]","[0, 0, 13, 0]","[0, 0, 0, 11]","[0, 0, 0, 0]","[0, 0, 13, 0]"
0,114,78,125,137,3,"[0, 12, 0, 0]","[11, 13, 0, 12]","[12, 0, 0, 0]","[12, 0, 0, 12]","[10, 11, 14, 0]","[0, 0, 0, 12]","[0, 11, 0, 10]","[10, 10, 11, 0]","[0, 10, 10, 0]","[0, 11, 10, 10]","[10, 0, 11, 11]","[11, 0, 0, 11]","[12, 0, 0, 0]","[0, 11, 10, 0]","[12, 0, 0, 0]","[11, 0, 12, 11]","[0, 0, 0, 13]","[15, 12, 0, 12]","[11, 13, 0, 11]"
3,101,61,131,91,0,"[12, 13, 0, 0]","[0, 0, 0, 13]","[12, 0, 0, 13]","[0, 12, 11, 0]","[0, 0, 0, 10]","[0, 0, 0, 0]","[0, 0, 14, 10]","[12, 10, 0, 11]","[0, 10, 0, 0]","[10, 0, 11, 10]","[11, 11, 0, 10]","[0, 10, 0, 10]","[11, 0, 12, 11]","[0, 10, 13, 11]","[0, 0, 0, 11]","[0, 0, 0, 0]","[12, 14, 0, 0]","[0, 11, 0, 0]","[11, 0, 0, 11]"
3,134,130,160,137,1,"[11, 10, 11, 0]","[12, 0, 13, 11]","[0, 11, 0, 11]","[0, 12, 11, 11]","[12, 11, 0, 10]","[0, 0, 0, 10]","[12, 10, 11, 0]","[0, 10, 10, 12]","[11, 0, 10, 10]","[10, 11, 0, 10]","[11, 11, 0, 10]","[11, 0, 11, 10]","[12, 0, 10, 0]","[10, 13, 0, 11]","[0, 11, 13, 10]","[13, 0, 10, 10]","[0, 0, 10, 12]","[12, 13, 0, 12]","[0, 11, 10, 0]"
0,125,124,129,132,2,"[11, 15, 0, 11]","[0, 0, 10, 0]","[0, 11, 0, 12]","[12, 0, 13, 11]","[12, 0, 12, 11]","[10, 0, 0, 0]","[11, 11, 0, 10]","[10, 0, 12, 10]","[10, 10, 10, 0]","[10, 10, 11, 0]","[12, 10, 0, 10]","[0, 10, 11, 10]","[12, 11, 0, 11]","[0, 0, 0, 10]","[0, 11, 11, 0]","[0, 15, 10, 11]","[12, 0, 13, 12]","[10, 0, 0, 0]","[0, 11, 11, 0]"
0,156,110,84,167,3,"[0, 11, 0, 0]","[0, 13, 12, 11]","[11, 0, 11, 0]","[13, 10, 11, 0]","[14, 11, 10, 0]","[12, 11, 0, 10]","[14, 10, 0, 10]","[10, 10, 0, 0]","[10, 10, 11, 0]","[0, 10, 10, 10]","[10, 12, 0, 10]","[10, 0, 0, 10]","[11, 10, 0, 12]","[0, 10, 12, 0]","[0, 0, 11, 0]","[13, 0, 0, 11]","[12, 0, 0, 0]","[16, 13, 10, 0]","[11, 15, 12, 0]"
3,138,136,146,112,0,"[0, 0, 12, 0]","[0, 12, 13, 13]","[0, 0, 0, 10]","[10, 13, 0, 11]","[0, 11, 10, 13]","[11, 13, 11, 0]","[12, 11, 0, 11]","[0, 10, 10, 10]","[0, 10, 11, 11]","[10, 0, 11, 10]","[11, 0, 11, 10]","[10, 11, 11, 0]","[0, 11, 11, 0]","[0, 14, 0, 11]","[11, 12, 0, 11]","[12, 0, 13, 11]","[14, 0, 12, 0]","[11, 10, 0, 0]","[0, 0, 0, 14]"
1,173,99,147,122,1,"[12, 0, 0, 14]","[0, 12, 11, 11]","[12, 12, 0, 12]","[0, 12, 0, 0]","[0, 11, 11, 12]","[0, 11, 0, 10]","[0, 10, 11, 12]","[11, 11, 11, 0]","[10, 0, 0, 10]","[10, 0, 10, 10]","[10, 10, 0, 12]","[12, 10, 0, 11]","[0, 12, 12, 10]","[11, 11, 0, 11]","[10, 12, 12, 0]","[0, 0, 11, 12]","[12, 15, 10, 0]","[0, 11, 0, 0]","[12, 13, 0, 0]"
