winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,111,151,129,155,0,"[0, 0, 13, 13]","[13, 0, 12, 10]","[13, 0, 0, 11]","[12, 11, 10, 0]","[0, 0, 0, 10]","[10, 10, 0, 10]","[0, 10, 12, 11]","[10, 10, 11, 0]","[0, 0, 10, 0]","[11, 0, 10, 10]","[10, 10, 12, 0]","[11, 0, 10, 10]","[0, 10, 13, 10]","[11, 13, 0, 10]","[10, 13, 0, 0]","[10, 12, 13, 0]","[10, 0, 12, 0]","[13, 0, 13, 10]","[11, 12, 0, 14]"
2,93,150,136,126,1,"[12, 14, 11, 0]","[0, 0, 12, 10]","[13, 0, 0, 0]","[0, 0, 12, 11]","[0, 0, 13, 11]","[0, 11, 11, 0]","[12, 11, 0, 11]","[11, 0, 11, 11]","[10, 10, 10, 0]","[10, 0, 11, 10]","[10, 0, 12, 10]","[0, 11, 12, 10]","[12, 12, 0, 10]","[0, 12, 10, 0]","[13, 0, 0, 10]","[0, 12, 0, 0]","[11, 0, 12, 11]","[12, 0, 13, 11]","[0, 0, 0, 10]"
3,111,124,147,139,2,"[12, 0, 12, 13]","[0, 0, 12, 0]","[0, 0, 0, 0]","[0, 10, 0, 13]","[0, 11, 11, 12]","[0, 11, 0, 10]","[11, 0, 12, 10]","[12, 0, 11, 10]","[11, 10, 0, 10]","[11, 10, 10, 0]","[0, 0, 11, 10]","[10, 0, 10, 11]","[11, 10, 11, 0]","[11, 0, 10, 12]","[13, 12, 0, 11]","[13, 10, 0, 13]","[12, 0, 14, 0]","[0, 13, 0, 0]","[12, 14, 0, 12]"
3,133,131,146,128,3,"[12, 11, 14, 0]","[11, 0, 10, 13]","[11, 0, 0, 12]","[11, 14, 11, 0]","[12, 0, 0, 0]","[0, 10, 11, 13]","[11, 10, 0, 12]","[12, 11, 0, 10]","[0, 11, 10, 11]","[0, 10, 10, 11]","[0, 10, 10, 10]","[0, 0, 10, 10]","[10, 0, 10, 12]","[0, 12, 0, 0]","[13, 10, 11, 0]","[0, 12, 12, 10]","[12, 12, 0, 11]","[13, 0, 0, 11]","[0, 0, 12, 0]"
1,145,130,138,130,0,"[14, 0, 10, 16]","[12, 0, 0, 11]","[13, 12, 12, 0]","[12, 12, 0, 13]","[0, 13, 0, 10]","[11, 0, 12, 11]","[0, 10, 0, 10]","[0, 10, 0, 0]","[10, 10, 0, 10]","[0, 10, 10, 11]","[0, 10, 12, 10]","[10, 11, 11, 0]","[11, 10, 12, 0]","[0, 10, 11, 12]","[11, 0, 14, 0]","[0, 13, 0, 0]","[0, 14, 13, 0]","[12, 0, 0, 12]","[14, 0, 13, 12]"
3,130,97,147,123,1,"[11, 0, 0, 13]","[0, 11, 0, 0]","[12, 11, 0, 0]","[0, 0, 0, 11]","[0, 0, 10, 12]","[0, 0, 0, 12]","[11, 10, 11, 0]","[11, 0, 12, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[11, 10, 10, 0]","[0, 0, 0, 10]","[11, 10, 0, 10]","[11, 11, 0, 11]","[11, 11, 0, 13]","[13, 0, 10, 11]","[0, 11, 13, 11]","[11, 12, 0, 13]","[0, 13, 11, 0]"
0,142,123,125,144,2,"[12, 0, 0, 0]","[11, 0, 14, 11]","[14, 0, 13, 11]","[0, 10, 15, 10]","[10, 11, 0, 14]","[0, 10, 0, 0]","[10, 0, 12, 11]","[10, 10, 0, 11]","[11, 10, 11, 0]","[11, 10, 10, 0]","[0, 10, 11, 11]","[11, 12, 0, 10]","[0, 0, 0, 0]","[11, 13, 11, 0]","[0, 11, 11, 12]","[0, 11, 0, 0]","[10, 0, 0, 11]","[10, 13, 15, 0]","[13, 11, 0, 13]"
1,164,153,157,101,3,"[0, 16, 11, 11]","[10, 15, 13, 0]","[0, 14, 12, 12]","[0, 11, 14, 11]","[0, 10, 0, 0]","[0, 13, 11, 10]","[12, 10, 0, 0]","[12, 10, 0, 10]","[0, 0, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 0]","[0, 10, 0, 10]","[0, 10, 12, 11]","[0, 10, 11, 13]","[12, 0, 12, 11]","[11, 11, 0, 12]","[11, 14, 0, 11]","[12, 0, 11, 14]","[11, 0, 15, 11]"
3,108,88,133,99,0,"[10, 0, 12, 0]","[0, 0, 0, 13]","[12, 0, 0, 11]","[0, 12, 12, 11]","[0, 13, 0, 0]","[11, 0, 10, 13]","[0, 0, 0, 0]","[11, 10, 0, 10]","[0, 0, 11, 10]","[10, 0, 10, 10]","[11, 11, 0, 10]","[11, 10, 0, 10]","[0, 10, 11, 0]","[12, 10, 11, 0]","[0, 0, 0, 12]","[0, 11, 0, 11]","[0, 11, 0, 0]","[11, 0, 0, 0]","[0, 10, 11, 12]"
2,169,180,103,149,1,"[11, 15, 12, 0]","[11, 0, 10, 14]","[0, 11, 14, 11]","[0, 11, 15, 10]","[14, 10, 10, 0]","[11, 13, 10, 0]","[11, 11, 11, 0]","[0, 10, 10, 12]","[11, 0, 10, 11]","[0, 10, 10, 10]","[11, 10, 10, 0]","[0, 10, 0, 13]","[11, 10, 0, 11]","[10, 0, 12, 0]","[10, 13, 12, 0]","[13, 11, 0, 0]","[0, 0, 11, 11]","[13, 10, 12, 0]","[12, 14, 11, 0]"
