winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,136,171,126,163,2,"[12, 15, 13, 0]","[11, 0, 11, 16]","[10, 0, 12, 15]","[14, 10, 13, 0]","[0, 0, 12, 0]","[11, 0, 11, 0]","[0, 10, 12, 12]","[10, 11, 0, 11]","[11, 11, 0, 10]","[0, 10, 10, 10]","[10, 10, 12, 10]","[11, 12, 10, 10]","[12, 11, 0, 10]","[13, 0, 11, 10]","[0, 12, 12, 0]","[0, 0, 11, 0]","[11, 0, 10, 0]","[13, 13, 11, 0]","[14, 11, 0, 12]"
3,94,77,169,130,3,"[12, 0, 10, 14]","[0, 0, 0, 13]","[12, 0, 0, 12]","[0, 10, 0, 12]","[11, 0, 0, 15]","[13, 10, 0, 12]","[11, 0, 10, 12]","[10, 0, 0, 10]","[11, 10, 10, 0]","[11, 10, 10, 0]","[0, 10, 0, 10]","[11, 10, 0, 0]","[0, 0, 0, 12]","[13, 0, 12, 10]","[0, 11, 0, 0]","[0, 11, 13, 12]","[0, 12, 0, 13]","[15, 0, 0, 0]","[0, 0, 12, 12]"
1,128,116,104,101,0,"[0, 0, 15, 11]","[0, 13, 0, 10]","[12, 11, 0, 0]","[0, 11, 0, 0]","[12, 10, 0, 11]","[0, 12, 10, 0]","[11, 10, 0, 11]","[0, 10, 11, 10]","[10, 0, 10, 10]","[0, 10, 10, 10]","[10, 0, 0, 0]","[11, 10, 0, 10]","[0, 10, 12, 11]","[14, 0, 10, 10]","[11, 0, 12, 0]","[0, 11, 10, 0]","[0, 0, 16, 0]","[10, 10, 0, 0]","[0, 0, 0, 0]"
1,124,118,111,117,1,"[0, 0, 0, 0]","[13, 11, 14, 11]","[11, 12, 14, 0]","[0, 0, 0, 12]","[0, 11, 0, 13]","[0, 0, 10, 0]","[0, 10, 11, 0]","[10, 0, 0, 11]","[0, 11, 10, 10]","[10, 11, 0, 10]","[10, 0, 10, 12]","[10, 10, 0, 10]","[0, 0, 12, 0]","[11, 11, 11, 0]","[11, 10, 0, 11]","[10, 0, 13, 11]","[10, 0, 0, 0]","[0, 14, 0, 0]","[11, 13, 13, 0]"
3,114,100,153,128,2,"[15, 0, 0, 10]","[11, 15, 0, 10]","[12, 11, 13, 0]","[11, 14, 11, 11]","[10, 0, 0, 0]","[0, 0, 0, 13]","[13, 10, 0, 11]","[0, 0, 0, 11]","[0, 0, 0, 10]","[0, 10, 10, 10]","[11, 10, 10, 11]","[0, 0, 10, 11]","[0, 10, 11, 10]","[11, 11, 0, 11]","[0, 11, 12, 11]","[10, 0, 12, 0]","[0, 12, 0, 13]","[12, 0, 11, 0]","[12, 0, 0, 0]"
1,145,116,119,142,3,"[0, 0, 0, 11]","[13, 11, 0, 10]","[0, 11, 12, 11]","[11, 0, 0, 0]","[11, 13, 11, 0]","[10, 12, 10, 0]","[12, 10, 10, 0]","[0, 11, 10, 10]","[10, 10, 11, 11]","[10, 11, 0, 10]","[10, 10, 0, 10]","[10, 0, 0, 10]","[10, 0, 10, 11]","[0, 11, 10, 12]","[10, 12, 10, 0]","[12, 11, 11, 0]","[0, 0, 0, 13]","[13, 0, 11, 0]","[0, 12, 0, 0]"
3,141,122,143,128,0,"[0, 0, 13, 12]","[0, 12, 0, 10]","[0, 0, 0, 13]","[0, 12, 10, 11]","[11, 12, 12, 0]","[0, 10, 11, 0]","[12, 11, 10, 11]","[10, 11, 12, 0]","[10, 11, 0, 10]","[10, 0, 11, 10]","[10, 0, 0, 10]","[10, 0, 11, 11]","[10, 0, 0, 0]","[12, 12, 0, 11]","[12, 12, 0, 11]","[11, 14, 10, 0]","[10, 11, 11, 0]","[0, 0, 0, 11]","[0, 13, 11, 12]"
0,110,120,110,147,1,"[11, 12, 0, 0]","[13, 0, 10, 11]","[0, 12, 11, 0]","[12, 0, 13, 0]","[11, 11, 12, 0]","[0, 11, 0, 0]","[11, 11, 11, 0]","[0, 10, 10, 12]","[10, 0, 11, 10]","[10, 10, 0, 11]","[10, 0, 10, 10]","[10, 0, 0, 0]","[0, 11, 10, 12]","[14, 0, 11, 10]","[11, 11, 0, 0]","[0, 0, 11, 10]","[0, 0, 0, 12]","[10, 0, 0, 0]","[14, 11, 0, 12]"
3,135,97,188,125,2,"[14, 12, 0, 12]","[13, 12, 0, 12]","[0, 11, 10, 14]","[0, 11, 0, 10]","[0, 0, 14, 10]","[12, 0, 13, 10]","[13, 0, 0, 10]","[0, 10, 0, 11]","[10, 12, 0, 10]","[10, 10, 11, 0]","[10, 10, 0, 10]","[10, 10, 0, 12]","[10, 0, 0, 10]","[0, 12, 10, 13]","[0, 11, 13, 10]","[0, 14, 12, 11]","[0, 0, 0, 11]","[13, 0, 0, 12]","[10, 0, 14, 0]"
2,159,177,101,124,3,"[12, 11, 0, 0]","[0, 12, 12, 13]","[12, 0, 13, 12]","[10, 16, 11, 0]","[11, 0, 10, 11]","[0, 10, 11, 13]","[0, 10, 0, 0]","[10, 0, 12, 10]","[11, 10, 10, 11]","[10, 0, 10, 10]","[0, 0, 10, 0]","[11, 10, 12, 10]","[0, 10, 10, 11]","[11, 11, 10, 0]","[0, 11, 0, 0]","[0, 15, 10, 0]","[12, 12, 12, 0]","[14, 11, 12, 0]","[0, 10, 12, 0]"
2,111,165,53,146,0,"[14, 0, 14, 10]","[0, 11, 12, 0]","[12, 13, 0, 0]","[0, 0, 11, 0]","[14, 11, 10, 0]","[0, 11, 0, 0]","[10, 0, 13, 10]","[11, 10, 12, 0]","[0, 10, 11, 11]","[11, 0, 10, 10]","[10, 0, 0, 0]","[10, 11, 0, 0]","[10, 12, 10, 0]","[10, 0, 12, 0]","[11, 10, 12, 0]","[0, 0, 11, 0]","[12, 12, 12, 0]","[11, 0, 0, 12]","[0, 0, 15, 0]"
3,126,129,133,106,1,"[10, 15, 13, 0]","[0, 12, 0, 13]","[0, 0, 0, 13]","[0, 0, 0, 0]","[10, 0, 12, 0]","[0, 10, 0, 0]","[0, 0, 10, 0]","[10, 0, 10, 0]","[10, 10, 11, 11]","[10, 10, 10, 0]","[0, 10, 10, 12]","[0, 11, 10, 11]","[10, 0, 10, 13]","[13, 10, 11, 0]","[13, 0, 10, 12]","[10, 11, 0, 13]","[10, 0, 0, 10]","[0, 13, 0, 12]","[0, 14, 12, 13]"
1,178,110,140,134,2,"[15, 11, 0, 12]","[0, 12, 0, 0]","[13, 0, 14, 11]","[10, 12, 0, 13]","[0, 12, 11, 11]","[0, 10, 11, 13]","[0, 0, 11, 10]","[10, 0, 0, 11]","[10, 10, 10, 0]","[11, 10, 10, 0]","[10, 11, 0, 10]","[0, 10, 10, 12]","[10, 12, 11, 0]","[13, 10, 0, 12]","[10, 11, 12, 0]","[10, 10, 0, 0]","[0, 13, 10, 0]","[12, 11, 0, 13]","[0, 13, 0, 12]"
