winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
0,136,103,155,163,1,"[11, 12, 0, 11]","[0, 11, 0, 10]","[10, 0, 15, 0]","[11, 0, 11, 10]","[11, 11, 0, 11]","[11, 11, 10, 0]","[0, 10, 12, 10]","[10, 0, 0, 0]","[11, 0, 11, 10]","[10, 11, 0, 10]","[11, 10, 10, 0]","[10, 10, 0, 11]","[11, 12, 0, 10]","[10, 0, 11, 0]","[11, 0, 12, 12]","[11, 0, 11, 12]","[0, 14, 0, 12]","[14, 13, 0, 11]","[0, 11, 0, 15]"
1,167,110,148,137,2,"[0, 11, 10, 0]","[12, 13, 13, 0]","[13, 0, 11, 10]","[11, 10, 0, 12]","[10, 12, 0, 13]","[0, 10, 0, 0]","[0, 10, 10, 12]","[10, 13, 0, 10]","[0, 10, 10, 10]","[0, 10, 10, 10]","[12, 0, 10, 0]","[11, 11, 0, 11]","[11, 11, 0, 11]","[11, 11, 12, 0]","[14, 12, 0, 10]","[0, 0, 0, 10]","[0, 11, 11, 14]","[11, 12, 0, 0]","[11, 0, 13, 15]"
1,153,123,115,107,3,"[0, 13, 11, 11]","[0, 0, 0, 14]","[11, 0, 11, 0]","[0, 11, 14, 11]","[0, 12, 11, 11]","[0, 12, 10, 10]","[11, 11, 0, 0]","[11, 10, 0, 12]","[11, 10, 10, 0]","[0, 10, 10, 11]","[11, 0, 10, 10]","[0, 10, 0, 0]","[11, 10, 0, 0]","[10, 11, 10, 0]","[10, 10, 12, 0]","[0, 10, 0, 0]","[0, 0, 0, 13]","[11, 13, 0, 0]","[10, 0, 14, 12]"
3,143,118,146,97,0,"[0, 13, 0, 0]","[11, 0, 13, 11]","[0, 16, 11, 11]","[0, 0, 0, 11]","[0, 0, 11, 0]","[13, 10, 10, 0]","[10, 13, 0, 10]","[10, 12, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 10]","[0, 0, 0, 10]","[12, 10, 10, 0]","[0, 12, 11, 10]","[10, 11, 0, 12]","[10, 0, 0, 14]","[11, 12, 0, 10]","[0, 13, 10, 13]","[0, 0, 11, 14]","[0, 11, 0, 0]"
1,184,149,129,88,1,"[13, 10, 0, 12]","[12, 0, 14, 0]","[0, 10, 12, 12]","[0, 14, 12, 10]","[0, 11, 11, 0]","[10, 11, 10, 0]","[10, 10, 0, 11]","[10, 0, 10, 11]","[0, 11, 11, 10]","[10, 10, 0, 11]","[0, 10, 12, 10]","[13, 10, 0, 10]","[0, 13, 10, 10]","[10, 13, 11, 0]","[0, 11, 0, 12]","[0, 11, 13, 10]","[0, 15, 11, 0]","[0, 14, 0, 0]","[0, 0, 12, 0]"
3,116,103,142,69,2,"[0, 14, 0, 0]","[0, 11, 0, 15]","[0, 13, 10, 0]","[0, 0, 0, 11]","[0, 10, 10, 11]","[11, 11, 0, 0]","[0, 0, 0, 10]","[11, 0, 10, 11]","[0, 10, 10, 10]","[10, 10, 10, 0]","[0, 10, 11, 10]","[0, 0, 0, 10]","[10, 12, 0, 10]","[0, 0, 11, 0]","[13, 0, 10, 12]","[0, 0, 0, 10]","[14, 0, 11, 11]","[0, 0, 0, 11]","[0, 15, 10, 0]"
0,131,137,134,147,3,"[11, 0, 12, 14]","[11, 12, 0, 12]","[0, 15, 12, 0]","[0, 13, 10, 11]","[10, 12, 0, 0]","[0, 12, 10, 0]","[10, 0, 10, 12]","[10, 11, 0, 10]","[10, 0, 10, 10]","[10, 10, 10, 0]","[10, 0, 10, 10]","[10, 0, 10, 10]","[11, 11, 10, 0]","[0, 12, 11, 10]","[11, 0, 10, 0]","[11, 12, 0, 11]","[12, 11, 12, 0]","[10, 0, 0, 13]","[0, 0, 0, 11]"
3,66,121,173,128,0,"[10, 12, 0, 14]","[10, 0, 0, 0]","[0, 0, 0, 12]","[10, 0, 12, 15]","[11, 11, 0, 11]","[0, 0, 11, 0]","[0, 0, 0, 10]","[11, 0, 11, 10]","[10, 0, 10, 10]","[10, 0, 10, 11]","[10, 0, 12, 10]","[10, 10, 12, 0]","[10, 10, 0, 12]","[0, 0, 10, 11]","[14, 0, 11, 10]","[0, 13, 10, 11]","[0, 10, 0, 14]","[12, 0, 12, 12]","[0, 0, 0, 0]"
3,112,78,143,139,1,"[12, 12, 0, 11]","[0, 0, 0, 11]","[10, 0, 0, 0]","[0, 12, 11, 12]","[0, 0, 0, 0]","[11, 0, 11, 0]","[11, 0, 11, 11]","[10, 10, 0, 0]","[0, 12, 10, 10]","[11, 10, 0, 10]","[10, 10, 0, 12]","[10, 11, 0, 11]","[10, 0, 12, 11]","[11, 0, 10, 10]","[0, 13, 0, 0]","[12, 12, 0, 12]","[11, 0, 13, 11]","[10, 10, 0, 0]","[0, 0, 0, 11]"
0,116,143,66,159,2,"[0, 13, 10, 11]","[13, 12, 11, 0]","[0, 0, 14, 12]","[0, 10, 0, 0]","[12, 12, 12, 0]","[0, 13, 10, 0]","[13, 0, 10, 0]","[11, 0, 0, 0]","[10, 0, 10, 10]","[0, 10, 10, 10]","[10, 0, 10, 0]","[11, 11, 10, 0]","[11, 11, 0, 0]","[11, 0, 11, 12]","[10, 0, 11, 0]","[11, 0, 0, 11]","[11, 0, 0, 0]","[12, 13, 0, 0]","[13, 11, 14, 0]"
