winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,107,146,147,133,3,"[0, 10, 0, 0]","[12, 0, 11, 13]","[0, 0, 0, 13]","[12, 13, 0, 11]","[0, 0, 10, 13]","[11, 10, 11, 0]","[0, 0, 0, 11]","[0, 10, 10, 11]","[10, 0, 11, 10]","[0, 11, 10, 10]","[10, 10, 0, 10]","[10, 0, 0, 10]","[11, 10, 12, 0]","[11, 11, 11, 0]","[10, 0, 11, 12]","[0, 12, 12, 11]","[14, 0, 11, 0]","[11, 10, 14, 0]","[11, 0, 12, 12]"
2,136,144,125,143,0,"[0, 14, 11, 0]","[12, 0, 13, 12]","[0, 0, 11, 0]","[0, 12, 11, 0]","[0, 13, 11, 10]","[10, 0, 0, 0]","[10, 12, 0, 11]","[0, 11, 10, 11]","[11, 10, 10, 0]","[11, 0, 10, 10]","[10, 0, 0, 0]","[10, 0, 11, 10]","[11, 0, 12, 10]","[12, 0, 12, 11]","[12, 13, 11, 0]","[10, 13, 0, 12]","[11, 13, 11, 0]","[0, 12, 0, 15]","[13, 13, 0, 13]"
3,144,132,154,99,1,"[0, 12, 12, 11]","[0, 12, 0, 0]","[10, 14, 12, 0]","[0, 13, 10, 13]","[0, 0, 0, 10]","[12, 13, 0, 10]","[10, 0, 0, 13]","[0, 11, 10, 11]","[10, 0, 12, 10]","[10, 10, 10, 0]","[10, 0, 10, 12]","[0, 11, 10, 10]","[0, 12, 10, 11]","[11, 0, 0, 11]","[0, 0, 0, 10]","[11, 0, 14, 11]","[15, 11, 11, 0]","[0, 10, 0, 0]","[0, 15, 11, 11]"
1,159,148,98,104,2,"[0, 12, 13, 11]","[14, 0, 12, 10]","[11, 12, 12, 0]","[12, 11, 0, 11]","[0, 10, 0, 0]","[10, 11, 11, 0]","[0, 0, 10, 0]","[0, 10, 10, 11]","[0, 10, 0, 10]","[10, 10, 11, 0]","[0, 10, 10, 11]","[0, 10, 10, 0]","[11, 11, 11, 0]","[11, 0, 0, 0]","[0, 10, 0, 0]","[0, 0, 10, 12]","[12, 11, 0, 12]","[13, 10, 14, 0]","[0, 11, 14, 10]"
2,125,140,111,104,3,"[12, 14, 12, 0]","[13, 0, 11, 0]","[0, 0, 0, 11]","[0, 11, 14, 10]","[0, 11, 13, 0]","[10, 11, 12, 0]","[10, 11, 0, 10]","[0, 11, 10, 10]","[0, 0, 11, 0]","[11, 10, 0, 10]","[0, 0, 10, 0]","[10, 11, 0, 10]","[0, 10, 11, 10]","[10, 0, 0, 0]","[0, 0, 13, 10]","[0, 0, 10, 10]","[13, 11, 13, 0]","[15, 0, 0, 10]","[0, 14, 0, 10]"
2,136,156,148,126,0,"[0, 11, 15, 13]","[11, 11, 13, 0]","[0, 0, 0, 11]","[0, 0, 12, 0]","[0, 11, 11, 12]","[0, 10, 12, 10]","[12, 10, 10, 0]","[10, 11, 10, 0]","[0, 10, 11, 11]","[11, 0, 10, 10]","[0, 10, 10, 10]","[10, 0, 0, 10]","[10, 0, 11, 11]","[12, 12, 10, 0]","[12, 0, 10, 11]","[12, 0, 11, 12]","[13, 10, 0, 15]","[13, 13, 0, 0]","[0, 17, 0, 12]"
0,90,131,133,160,1,"[14, 0, 0, 0]","[11, 0, 0, 13]","[12, 13, 0, 0]","[11, 11, 0, 11]","[11, 0, 0, 0]","[10, 12, 11, 0]","[12, 10, 11, 0]","[0, 0, 10, 0]","[10, 0, 11, 11]","[10, 11, 0, 10]","[0, 0, 10, 10]","[10, 10, 12, 0]","[0, 12, 12, 10]","[0, 0, 15, 10]","[11, 0, 12, 13]","[13, 11, 0, 10]","[0, 0, 0, 12]","[13, 0, 13, 11]","[12, 0, 14, 12]"
1,137,120,100,129,2,"[0, 12, 0, 0]","[0, 11, 13, 0]","[0, 0, 0, 10]","[14, 12, 11, 0]","[0, 10, 0, 0]","[10, 13, 0, 0]","[0, 12, 0, 0]","[12, 10, 0, 10]","[0, 0, 10, 10]","[10, 0, 10, 10]","[10, 10, 10, 0]","[10, 11, 11, 0]","[10, 13, 10, 0]","[11, 0, 12, 10]","[10, 11, 0, 12]","[10, 0, 11, 14]","[0, 0, 12, 12]","[12, 0, 10, 0]","[10, 12, 0, 12]"
2,131,164,107,142,3,"[11, 0, 0, 0]","[11, 11, 12, 0]","[0, 13, 12, 12]","[0, 11, 15, 0]","[11, 12, 11, 0]","[0, 0, 0, 10]","[0, 12, 11, 10]","[11, 0, 10, 10]","[11, 10, 10, 0]","[0, 10, 10, 10]","[10, 10, 11, 0]","[11, 10, 10, 0]","[10, 0, 0, 10]","[0, 10, 0, 11]","[10, 12, 13, 0]","[12, 10, 0, 11]","[10, 0, 13, 12]","[11, 0, 12, 11]","[13, 0, 14, 0]"
1,182,101,152,116,0,"[10, 0, 11, 0]","[0, 13, 10, 0]","[12, 14, 11, 0]","[14, 0, 12, 10]","[0, 0, 0, 13]","[0, 10, 11, 12]","[0, 12, 11, 10]","[10, 11, 0, 10]","[12, 10, 0, 10]","[11, 10, 0, 10]","[11, 10, 0, 10]","[0, 10, 12, 11]","[0, 12, 0, 10]","[0, 13, 10, 12]","[0, 12, 0, 0]","[11, 15, 0, 10]","[0, 10, 13, 13]","[13, 10, 0, 11]","[12, 10, 0, 0]"
1,171,126,131,124,1,"[0, 12, 13, 11]","[0, 16, 11, 10]","[12, 11, 15, 0]","[15, 0, 12, 0]","[0, 10, 11, 11]","[11, 13, 0, 10]","[0, 11, 10, 10]","[0, 10, 0, 0]","[10, 0, 0, 0]","[10, 10, 10, 0]","[0, 11, 10, 10]","[10, 10, 0, 11]","[11, 11, 10, 0]","[11, 0, 11, 11]","[0, 11, 13, 11]","[11, 11, 0, 12]","[11, 0, 0, 13]","[0, 12, 0, 11]","[12, 12, 0, 0]"
1,144,116,109,103,2,"[0, 0, 13, 11]","[13, 12, 0, 11]","[14, 11, 11, 0]","[0, 0, 12, 0]","[0, 12, 10, 10]","[11, 0, 12, 0]","[0, 10, 12, 12]","[0, 13, 10, 10]","[10, 11, 0, 11]","[10, 10, 11, 0]","[11, 10, 0, 11]","[0, 0, 0, 0]","[0, 11, 0, 10]","[0, 11, 12, 0]","[12, 10, 0, 11]","[12, 12, 0, 12]","[10, 11, 0, 0]","[0, 0, 13, 0]","[0, 0, 0, 0]"
