winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
1,131,98,114,54,1,"[0, 0, 12, 0]","[0, 14, 0, 0]","[10, 0, 13, 0]","[0, 0, 0, 11]","[0, 10, 10, 12]","[11, 10, 0, 11]","[0, 0, 10, 0]","[0, 0, 10, 10]","[0, 11, 10, 11]","[10, 10, 11, 0]","[0, 10, 10, 10]","[0, 10, 0, 12]","[0, 10, 0, 11]","[0, 10, 0, 0]","[0, 11, 0, 0]","[11, 0, 12, 13]","[0, 10, 0, 0]","[0, 15, 0, 0]","[12, 0, 0, 13]"
0,147,95,143,171,2,"[0, 15, 10, 11]","[13, 11, 0, 0]","[0, 0, 0, 11]","[11, 11, 0, 12]","[12, 10, 0, 11]","[11, 0, 11, 0]","[11, 12, 0, 11]","[11, 10, 11, 0]","[11, 10, 11, 0]","[11, 0, 0, 10]","[10, 0, 10, 10]","[10, 11, 0, 10]","[13, 10, 0, 10]","[10, 0, 10, 0]","[0, 12, 0, 10]","[11, 0, 11, 12]","[0, 11, 11, 12]","[12, 11, 10, 0]","[14, 13, 0, 13]"
1,130,98,72,80,3,"[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 0, 0, 11]","[0, 0, 0, 10]","[11, 12, 11, 0]","[0, 0, 10, 0]","[11, 10, 0, 0]","[11, 11, 0, 11]","[10, 11, 10, 0]","[0, 11, 10, 10]","[0, 10, 12, 10]","[0, 10, 10, 0]","[12, 10, 0, 0]","[0, 12, 11, 10]","[0, 12, 0, 0]","[13, 0, 0, 0]","[0, 0, 13, 0]","[0, 0, 0, 10]","[12, 0, 11, 0]"
1,179,77,136,162,0,"[12, 12, 12, 0]","[13, 0, 0, 14]","[11, 11, 0, 11]","[11, 0, 0, 0]","[0, 11, 0, 13]","[0, 11, 10, 11]","[12, 10, 0, 11]","[10, 13, 10, 0]","[0, 10, 0, 11]","[10, 10, 0, 10]","[10, 10, 12, 0]","[11, 10, 11, 0]","[11, 13, 10, 0]","[10, 0, 12, 11]","[0, 13, 0, 11]","[0, 10, 0, 0]","[14, 12, 0, 10]","[13, 10, 0, 11]","[14, 13, 0, 12]"
1,163,123,89,122,1,"[12, 0, 0, 12]","[12, 13, 11, 0]","[0, 14, 10, 11]","[0, 11, 12, 0]","[0, 10, 0, 0]","[11, 10, 0, 0]","[0, 10, 0, 10]","[10, 10, 12, 0]","[10, 0, 11, 11]","[10, 11, 0, 10]","[10, 10, 0, 10]","[0, 10, 11, 0]","[10, 10, 10, 0]","[11, 12, 0, 10]","[0, 0, 11, 15]","[14, 10, 10, 0]","[0, 0, 11, 0]","[12, 12, 0, 0]","[0, 10, 14, 0]"
0,133,68,156,162,2,"[0, 0, 13, 12]","[12, 11, 0, 0]","[15, 0, 0, 11]","[0, 11, 12, 11]","[11, 13, 0, 11]","[12, 10, 12, 0]","[0, 11, 0, 0]","[10, 0, 0, 11]","[10, 10, 0, 11]","[11, 0, 10, 10]","[10, 0, 10, 10]","[10, 13, 0, 10]","[12, 10, 0, 12]","[0, 11, 11, 11]","[0, 0, 0, 0]","[13, 11, 0, 12]","[10, 12, 0, 0]","[14, 10, 0, 12]","[12, 0, 0, 12]"
3,144,101,159,91,3,"[0, 0, 12, 0]","[0, 0, 0, 13]","[11, 0, 12, 0]","[0, 11, 11, 12]","[12, 10, 0, 0]","[0, 11, 11, 11]","[0, 0, 0, 0]","[12, 10, 0, 11]","[10, 12, 0, 10]","[0, 10, 11, 10]","[11, 11, 0, 10]","[0, 10, 10, 0]","[0, 11, 10, 12]","[0, 11, 13, 10]","[13, 11, 0, 10]","[0, 13, 0, 12]","[11, 13, 0, 10]","[0, 0, 0, 15]","[11, 0, 11, 13]"
1,181,63,148,112,0,"[13, 14, 0, 11]","[0, 10, 0, 0]","[12, 12, 0, 11]","[13, 13, 11, 0]","[0, 11, 0, 12]","[10, 0, 0, 14]","[0, 11, 0, 11]","[11, 10, 10, 0]","[0, 10, 11, 10]","[10, 11, 0, 10]","[11, 10, 10, 0]","[10, 0, 11, 11]","[0, 11, 10, 0]","[0, 0, 0, 10]","[0, 12, 0, 0]","[0, 10, 0, 11]","[11, 11, 0, 11]","[11, 10, 0, 14]","[0, 15, 0, 12]"
2,113,119,112,76,1,"[0, 16, 0, 14]","[11, 14, 13, 0]","[0, 0, 0, 10]","[0, 0, 10, 0]","[0, 0, 0, 14]","[0, 0, 10, 10]","[0, 10, 0, 0]","[0, 0, 11, 0]","[0, 10, 10, 10]","[10, 10, 0, 10]","[10, 10, 11, 0]","[0, 10, 10, 11]","[10, 0, 10, 11]","[11, 12, 12, 0]","[0, 10, 0, 0]","[11, 0, 11, 12]","[0, 11, 11, 0]","[0, 0, 0, 10]","[13, 0, 0, 0]"
1,144,108,127,58,2,"[0, 12, 12, 14]","[0, 12, 0, 0]","[0, 11, 0, 0]","[0, 11, 0, 0]","[0, 0, 0, 12]","[0, 11, 10, 0]","[0, 12, 12, 10]","[13, 0, 10, 10]","[0, 0, 0, 10]","[0, 10, 10, 11]","[0, 11, 10, 0]","[0, 10, 10, 12]","[11, 0, 0, 12]","[0, 0, 11, 10]","[11, 10, 12, 0]","[11, 12, 0, 12]","[0, 10, 0, 0]","[12, 12, 11, 0]","[0, 0, 0, 14]"
