winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,134,92,139,86,0,"[0, 0, 0, 10]","[0, 0, 11, 0]","[0, 11, 11, 15]","[12, 11, 0, 0]","[0, 11, 12, 12]","[10, 10, 0, 12]","[12, 10, 0, 0]","[10, 0, 11, 11]","[11, 0, 10, 11]","[10, 10, 0, 10]","[10, 11, 0, 11]","[11, 0, 0, 0]","[0, 10, 13, 11]","[0, 10, 11, 12]","[0, 13, 0, 0]","[0, 0, 0, 11]","[0, 0, 0, 0]","[0, 11, 13, 13]","[0, 16, 0, 0]"
1,160,103,92,113,1,"[12, 13, 12, 0]","[16, 10, 11, 0]","[0, 11, 13, 0]","[12, 10, 0, 15]","[0, 10, 12, 11]","[0, 12, 0, 0]","[11, 0, 11, 11]","[10, 10, 0, 10]","[0, 10, 0, 0]","[10, 10, 0, 11]","[11, 10, 11, 0]","[0, 0, 11, 0]","[10, 11, 0, 11]","[0, 11, 10, 0]","[11, 11, 0, 11]","[0, 11, 0, 12]","[10, 0, 12, 0]","[0, 0, 0, 0]","[0, 10, 0, 0]"
3,113,111,152,126,2,"[0, 12, 0, 13]","[12, 11, 14, 0]","[11, 13, 0, 12]","[10, 0, 0, 12]","[12, 10, 12, 0]","[0, 11, 0, 12]","[0, 0, 10, 0]","[11, 0, 11, 11]","[0, 10, 0, 0]","[10, 0, 10, 11]","[0, 11, 10, 10]","[11, 0, 10, 11]","[10, 12, 0, 12]","[0, 10, 11, 13]","[0, 13, 11, 10]","[14, 0, 12, 11]","[12, 0, 0, 14]","[13, 0, 0, 0]","[0, 0, 0, 0]"
2,119,159,134,63,3,"[0, 0, 14, 0]","[0, 12, 0, 10]","[10, 0, 11, 14]","[0, 11, 12, 0]","[0, 11, 11, 11]","[0, 0, 10, 11]","[0, 11, 10, 12]","[11, 10, 0, 10]","[11, 10, 10, 0]","[0, 10, 11, 10]","[10, 0, 10, 11]","[10, 10, 0, 10]","[11, 12, 10, 0]","[0, 0, 0, 13]","[0, 0, 0, 10]","[0, 10, 14, 12]","[0, 12, 11, 0]","[0, 0, 11, 0]","[0, 0, 14, 0]"
3,120,122,170,125,0,"[14, 0, 14, 11]","[16, 11, 11, 0]","[0, 14, 11, 11]","[0, 12, 13, 11]","[0, 11, 0, 0]","[0, 0, 0, 10]","[10, 0, 11, 11]","[10, 10, 0, 13]","[11, 0, 10, 11]","[10, 10, 0, 10]","[11, 10, 0, 10]","[0, 0, 0, 11]","[10, 0, 0, 10]","[10, 11, 11, 0]","[0, 10, 14, 12]","[12, 0, 0, 12]","[0, 11, 0, 0]","[0, 10, 12, 14]","[11, 0, 15, 13]"
3,153,98,171,130,1,"[0, 12, 11, 12]","[11, 16, 0, 12]","[0, 12, 10, 11]","[0, 10, 12, 12]","[11, 0, 11, 11]","[10, 10, 0, 13]","[0, 11, 11, 0]","[10, 10, 0, 0]","[11, 0, 10, 11]","[11, 10, 0, 10]","[10, 10, 0, 0]","[12, 0, 10, 11]","[0, 0, 0, 10]","[10, 0, 0, 12]","[0, 0, 0, 10]","[10, 12, 12, 0]","[0, 15, 11, 12]","[12, 11, 0, 12]","[12, 14, 0, 12]"
3,128,86,129,109,2,"[12, 15, 11, 0]","[0, 0, 0, 0]","[0, 11, 0, 13]","[12, 0, 0, 0]","[0, 13, 0, 0]","[0, 11, 10, 11]","[13, 11, 10, 0]","[13, 10, 0, 10]","[10, 0, 11, 10]","[10, 0, 10, 10]","[0, 10, 0, 10]","[12, 0, 11, 10]","[0, 10, 0, 10]","[0, 0, 0, 12]","[0, 0, 0, 10]","[13, 0, 13, 10]","[0, 11, 0, 0]","[0, 14, 10, 0]","[14, 12, 0, 13]"
1,156,137,81,114,3,"[0, 12, 0, 0]","[0, 12, 0, 0]","[12, 10, 0, 10]","[0, 0, 12, 0]","[0, 12, 11, 0]","[0, 11, 11, 12]","[10, 0, 10, 0]","[10, 12, 10, 0]","[11, 10, 10, 0]","[11, 10, 0, 10]","[10, 10, 11, 0]","[11, 10, 10, 0]","[13, 0, 10, 11]","[0, 12, 10, 13]","[11, 0, 0, 0]","[0, 11, 11, 13]","[0, 12, 10, 0]","[15, 0, 11, 12]","[0, 12, 0, 0]"
0,98,123,110,135,0,"[0, 10, 0, 0]","[0, 12, 0, 0]","[11, 0, 11, 12]","[10, 0, 13, 0]","[11, 0, 11, 0]","[0, 12, 11, 11]","[0, 12, 11, 0]","[11, 11, 0, 10]","[0, 10, 11, 11]","[11, 0, 10, 10]","[10, 0, 10, 11]","[10, 10, 0, 0]","[0, 10, 11, 0]","[0, 0, 0, 10]","[11, 11, 0, 0]","[13, 0, 0, 0]","[15, 0, 11, 10]","[10, 0, 0, 11]","[12, 0, 13, 14]"
1,124,107,114,103,1,"[16, 11, 10, 0]","[10, 12, 0, 15]","[0, 0, 0, 0]","[0, 0, 0, 12]","[0, 0, 10, 0]","[0, 0, 0, 11]","[0, 11, 10, 10]","[0, 11, 0, 10]","[11, 0, 11, 10]","[10, 10, 10, 0]","[11, 10, 11, 0]","[0, 0, 10, 11]","[12, 0, 0, 0]","[10, 10, 13, 0]","[13, 12, 10, 0]","[10, 12, 0, 10]","[0, 0, 0, 0]","[0, 12, 12, 13]","[0, 13, 0, 12]"
