winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
3,131,137,160,125,0,"[15, 12, 0, 13]","[12, 0, 12, 13]","[0, 12, 14, 12]","[0, 14, 11, 0]","[11, 0, 10, 12]","[0, 11, 12, 11]","[0, 11, 0, 12]","[10, 0, 10, 0]","[10, 0, 10, 11]","[10, 0, 10, 11]","[12, 10, 0, 10]","[0, 11, 0, 11]","[10, 13, 10, 0]","[12, 10, 0, 10]","[12, 0, 12, 11]","[0, 12, 0, 0]","[0, 0, 14, 10]","[0, 15, 12, 0]","[11, 0, 0, 13]"
2,109,122,95,90,1,"[0, 0, 12, 0]","[0, 13, 0, 0]","[0, 0, 13, 0]","[14, 0, 0, 12]","[0, 11, 0, 11]","[12, 0, 10, 11]","[11, 11, 10, 0]","[0, 11, 0, 0]","[10, 0, 10, 10]","[11, 10, 10, 0]","[10, 10, 11, 0]","[0, 10, 0, 0]","[10, 0, 12, 12]","[0, 0, 0, 12]","[0, 11, 0, 0]","[0, 0, 11, 14]","[0, 0, 12, 0]","[12, 10, 0, 13]","[0, 12, 11, 0]"
2,106,160,99,152,2,"[13, 11, 13, 0]","[13, 10, 14, 0]","[12, 0, 11, 11]","[11, 0, 12, 0]","[0, 11, 12, 13]","[0, 12, 0, 11]","[0, 12, 0, 11]","[11, 0, 10, 10]","[0, 0, 0, 10]","[11, 10, 10, 0]","[10, 10, 0, 10]","[11, 0, 10, 11]","[11, 10, 10, 0]","[12, 10, 11, 0]","[14, 10, 12, 0]","[0, 0, 11, 12]","[12, 0, 14, 0]","[0, 0, 10, 0]","[11, 0, 0, 0]"
2,111,173,154,136,3,"[11, 0, 12, 0]","[14, 11, 13, 0]","[12, 0, 12, 11]","[12, 11, 0, 11]","[11, 14, 0, 10]","[0, 11, 10, 12]","[0, 11, 11, 10]","[11, 0, 12, 10]","[10, 10, 0, 12]","[11, 0, 10, 10]","[10, 10, 11, 0]","[0, 11, 10, 11]","[0, 0, 10, 0]","[11, 0, 13, 11]","[0, 11, 14, 11]","[0, 0, 10, 11]","[10, 0, 13, 10]","[0, 11, 0, 0]","[13, 0, 12, 14]"
2,115,148,131,147,0,"[0, 15, 13, 10]","[11, 0, 11, 13]","[11, 14, 0, 11]","[11, 12, 13, 0]","[11, 0, 14, 10]","[13, 10, 0, 0]","[0, 0, 10, 10]","[0, 10, 10, 11]","[0, 11, 11, 10]","[11, 0, 10, 10]","[11, 10, 10, 0]","[0, 0, 11, 0]","[10, 0, 0, 12]","[0, 0, 10, 11]","[10, 11, 0, 12]","[12, 0, 0, 0]","[13, 0, 0, 11]","[12, 11, 12, 0]","[11, 11, 13, 0]"
3,134,113,140,137,1,"[0, 0, 10, 0]","[0, 14, 0, 10]","[12, 12, 0, 12]","[0, 12, 11, 12]","[12, 11, 0, 12]","[0, 0, 0, 10]","[0, 10, 0, 0]","[0, 11, 11, 10]","[11, 0, 11, 10]","[11, 10, 0, 10]","[10, 11, 11, 0]","[12, 10, 11, 0]","[11, 0, 11, 10]","[10, 11, 0, 0]","[0, 11, 12, 11]","[11, 11, 0, 10]","[11, 0, 0, 12]","[12, 0, 12, 0]","[14, 0, 13, 11]"
3,124,138,142,134,2,"[10, 15, 0, 14]","[11, 11, 0, 12]","[0, 0, 0, 12]","[0, 0, 12, 11]","[11, 13, 0, 10]","[11, 0, 0, 0]","[0, 0, 11, 10]","[0, 10, 10, 10]","[10, 11, 0, 10]","[11, 10, 0, 10]","[0, 11, 11, 10]","[11, 11, 10, 0]","[10, 10, 11, 0]","[0, 11, 11, 12]","[12, 11, 11, 0]","[0, 0, 11, 0]","[11, 0, 12, 0]","[12, 0, 15, 10]","[14, 0, 13, 11]"
3,133,157,161,117,3,"[0, 11, 12, 13]","[0, 14, 11, 12]","[13, 10, 0, 13]","[15, 10, 12, 0]","[0, 13, 11, 10]","[0, 11, 14, 10]","[0, 11, 11, 11]","[11, 11, 0, 11]","[11, 10, 11, 0]","[10, 0, 10, 10]","[11, 0, 11, 10]","[10, 0, 0, 10]","[11, 0, 10, 13]","[13, 0, 10, 11]","[0, 12, 11, 0]","[0, 0, 0, 12]","[0, 10, 12, 0]","[0, 0, 11, 0]","[12, 10, 0, 15]"
1,170,128,132,147,0,"[10, 14, 0, 10]","[13, 11, 0, 13]","[0, 13, 14, 0]","[12, 11, 0, 13]","[0, 0, 15, 0]","[11, 13, 0, 10]","[0, 10, 11, 10]","[10, 0, 10, 11]","[0, 10, 11, 10]","[10, 10, 0, 10]","[11, 11, 0, 10]","[11, 10, 10, 0]","[12, 11, 10, 0]","[12, 11, 12, 0]","[11, 13, 0, 11]","[14, 10, 0, 10]","[0, 0, 11, 0]","[0, 12, 12, 14]","[10, 0, 12, 0]"
3,109,102,121,103,1,"[0, 0, 0, 0]","[11, 0, 0, 0]","[14, 10, 0, 12]","[0, 11, 0, 0]","[11, 0, 0, 0]","[0, 12, 10, 11]","[11, 0, 0, 11]","[11, 0, 11, 10]","[0, 11, 10, 11]","[10, 10, 0, 10]","[0, 10, 10, 12]","[0, 0, 11, 0]","[0, 0, 0, 10]","[11, 10, 11, 0]","[12, 0, 0, 11]","[12, 0, 0, 12]","[0, 11, 14, 11]","[0, 11, 14, 0]","[0, 13, 11, 0]"
2,105,165,121,140,2,"[13, 0, 14, 12]","[12, 12, 12, 0]","[10, 13, 12, 0]","[0, 0, 0, 11]","[0, 0, 12, 11]","[10, 12, 0, 0]","[11, 0, 10, 12]","[10, 0, 11, 10]","[10, 11, 0, 10]","[11, 10, 10, 0]","[0, 11, 10, 0]","[0, 0, 11, 0]","[11, 0, 12, 10]","[10, 0, 10, 12]","[12, 11, 0, 11]","[10, 10, 16, 0]","[10, 0, 14, 0]","[0, 0, 0, 10]","[0, 15, 11, 12]"
1,177,128,145,115,3,"[13, 10, 12, 0]","[0, 11, 0, 12]","[14, 10, 0, 10]","[13, 10, 0, 12]","[11, 12, 0, 11]","[0, 0, 13, 11]","[0, 11, 10, 11]","[11, 12, 0, 10]","[10, 11, 11, 0]","[10, 10, 10, 0]","[0, 10, 0, 10]","[0, 11, 0, 0]","[10, 0, 13, 10]","[12, 11, 0, 11]","[0, 11, 13, 10]","[11, 13, 11, 0]","[0, 0, 13, 13]","[0, 12, 11, 0]","[0, 12, 11, 14]"
